,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
8698febd0e751b72e21f05f073f7732e,train,deckard.base.experiment.Experiment,8698febd0e751b72e21f05f073f7732e,DDoS,cpu,8698febd0e751b72e21f05f073f7732e,8698febd0e751b72e21f05f073f7732e,k-Logistic,8698febd0e751b72e21f05f073f7732e,8698febd0e751b72e21f05f073f7732e,0.6525,12.00232674590381,cpu,1725777776.4527805,1725777646.8775432,132.33856374,0.33084640935,cpu,1725777646.876914,1725777594.6034298,53.36364605,0.1778788201666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,8698febd0e751b72e21f05f073f7732e,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,29.38461161760065,,True,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.2762545805410115e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
852582c74563fbd9d5b230cdf524e72c,train,deckard.base.experiment.Experiment,852582c74563fbd9d5b230cdf524e72c,DDoS,cpu,852582c74563fbd9d5b230cdf524e72c,852582c74563fbd9d5b230cdf524e72c,k-Logistic,852582c74563fbd9d5b230cdf524e72c,852582c74563fbd9d5b230cdf524e72c,0.9925,0.2590468199425576,cpu,1725784467.3628285,1725784331.680903,143.87734008,0.3596933502,cpu,1725784331.6804411,1725784278.2056031,56.61985738,0.1887328579333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,300,deckard.base.files.FileConfig,data,3b0cfb7bc83fc2497401218beb8f1d9d,.pkl,ddos,852582c74563fbd9d5b230cdf524e72c,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,300,Label,21.77053463190571,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.935157272566675e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
83a0af221fe1317cda00d7ef8742f116,train,deckard.base.experiment.Experiment,83a0af221fe1317cda00d7ef8742f116,DDoS,cpu,83a0af221fe1317cda00d7ef8742f116,83a0af221fe1317cda00d7ef8742f116,k-Logistic,83a0af221fe1317cda00d7ef8742f116,83a0af221fe1317cda00d7ef8742f116,0.995,0.1726978799617053,cpu,1725775118.7934115,1725774571.6650095,611.83965671,1.529599141775,cpu,1725774571.6644218,1725774360.1778038,236.23084626,0.7874361542,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,83a0af221fe1317cda00d7ef8742f116,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,22.208816675309897,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.6482640424543388e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8304690f9b44697f653837ee475ba2a6,train,deckard.base.experiment.Experiment,8304690f9b44697f653837ee475ba2a6,DDoS,cpu,8304690f9b44697f653837ee475ba2a6,8304690f9b44697f653837ee475ba2a6,k-Logistic,8304690f9b44697f653837ee475ba2a6,8304690f9b44697f653837ee475ba2a6,0.99,0.3453957599234097,cpu,1725779241.960958,1725778953.7206092,330.52310307,0.826307757675,cpu,1725778953.7202747,1725778834.166046,135.81923853,0.4527307951,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,300,deckard.base.files.FileConfig,data,df0d8b4a6ffc3406a4e0f3ddd6edb109,.pkl,ddos,8304690f9b44697f653837ee475ba2a6,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,300,Label,6.615276787022548,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.742155987376289e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
82591a68263a31f629c7becb635b39fe,train,deckard.base.experiment.Experiment,82591a68263a31f629c7becb635b39fe,DDoS,cpu,82591a68263a31f629c7becb635b39fe,82591a68263a31f629c7becb635b39fe,k-Logistic,82591a68263a31f629c7becb635b39fe,82591a68263a31f629c7becb635b39fe,0.7725,7.857737546308946,cpu,1725774008.006735,1725773874.9835887,135.96571649,0.339914291225,cpu,1725773874.983066,1725773823.6175463,52.4396861,0.1747989536666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,300,deckard.base.files.FileConfig,data,2224bb94d5600962f976c5a5dc849490,.pkl,ddos,82591a68263a31f629c7becb635b39fe,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,300,Label,4.049915380336687,,True,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.6430179451150923e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
820b6d6a54b754a6497d279b2a1785cc,train,deckard.base.experiment.Experiment,820b6d6a54b754a6497d279b2a1785cc,DDoS,cpu,820b6d6a54b754a6497d279b2a1785cc,820b6d6a54b754a6497d279b2a1785cc,k-Logistic,820b6d6a54b754a6497d279b2a1785cc,820b6d6a54b754a6497d279b2a1785cc,0.995,0.1726978799617053,cpu,1725783159.1948926,1725782634.4731774,577.3529618,1.4433824045,cpu,1725782634.4725978,1725782438.5295496,215.62688842,0.7187562947333334,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,820b6d6a54b754a6497d279b2a1785cc,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,13.509528020607402,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.247172810430887e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
95589658a10a571bc7b62de50c17f488,train,deckard.base.experiment.Experiment,95589658a10a571bc7b62de50c17f488,DDoS,cpu,95589658a10a571bc7b62de50c17f488,95589658a10a571bc7b62de50c17f488,k-Logistic,95589658a10a571bc7b62de50c17f488,95589658a10a571bc7b62de50c17f488,0.995,0.1726978799617053,cpu,1725782035.4211843,1725781603.6529665,478.65180476,1.1966295119,cpu,1725781603.6524715,1725781436.1972747,185.07043131,0.6169014377,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,95589658a10a571bc7b62de50c17f488,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,20.58985149967328,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.371252937344268e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
7a4282d69bbdd774b34963dcfa327f83,train,deckard.base.experiment.Experiment,7a4282d69bbdd774b34963dcfa327f83,DDoS,cpu,7a4282d69bbdd774b34963dcfa327f83,7a4282d69bbdd774b34963dcfa327f83,k-Logistic,7a4282d69bbdd774b34963dcfa327f83,7a4282d69bbdd774b34963dcfa327f83,0.99,0.3453957599234097,cpu,1725775322.5013878,1725775193.4595735,136.95202855,0.342380071375,cpu,1725775193.4590287,1725775141.6903012,54.93099875,0.1831033291666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,300,deckard.base.files.FileConfig,data,3b0cfb7bc83fc2497401218beb8f1d9d,.pkl,ddos,7a4282d69bbdd774b34963dcfa327f83,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,300,Label,7.374080779649143,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.386793399456774e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
bafd21a44abce23fc6286ef712776133,train,deckard.base.experiment.Experiment,bafd21a44abce23fc6286ef712776133,DDoS,cpu,bafd21a44abce23fc6286ef712776133,bafd21a44abce23fc6286ef712776133,k-Logistic,bafd21a44abce23fc6286ef712776133,bafd21a44abce23fc6286ef712776133,0.9925,0.259044820948982,cpu,1725783794.2325082,1725783365.612223,482.14640368,1.2053660092,cpu,1725783365.611766,1725783198.7928095,187.20319332,0.6240106444,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,300,deckard.base.files.FileConfig,data,317b9ed2d15c144cb1562f9424311de9,.pkl,ddos,bafd21a44abce23fc6286ef712776133,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,300,Label,7.443637400814217,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001139598984624,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c14a78bca792d4dee5309a700ea72709,train,deckard.base.experiment.Experiment,c14a78bca792d4dee5309a700ea72709,DDoS,cpu,c14a78bca792d4dee5309a700ea72709,c14a78bca792d4dee5309a700ea72709,k-Logistic,c14a78bca792d4dee5309a700ea72709,c14a78bca792d4dee5309a700ea72709,0.995,0.1726978799617053,cpu,1725781420.0857325,1725780866.909724,619.19179972,1.5479794993,cpu,1725780866.90895,1725780654.6941414,237.00420872,0.7900140290666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,c14a78bca792d4dee5309a700ea72709,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,41.99760338030264,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.529520684927857e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fc10bcc5fb483a329e276da6f270184a,train,deckard.base.experiment.Experiment,fc10bcc5fb483a329e276da6f270184a,DDoS,cpu,fc10bcc5fb483a329e276da6f270184a,fc10bcc5fb483a329e276da6f270184a,k-Logistic,fc10bcc5fb483a329e276da6f270184a,fc10bcc5fb483a329e276da6f270184a,0.99,0.3453957599234097,cpu,1725784888.7718158,1725784763.63596,132.72399276,0.3318099819,cpu,1725784763.6352825,1725784710.9221716,55.965016,0.1865500533333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,300,deckard.base.files.FileConfig,data,e0a5cc0e737490ea1f387f430e4b8b8d,.pkl,ddos,fc10bcc5fb483a329e276da6f270184a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,300,Label,9.533171298505524,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.443054888133153e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fa14d2adbffb0ff5c4a40bc75ff46803,train,deckard.base.experiment.Experiment,fa14d2adbffb0ff5c4a40bc75ff46803,DDoS,cpu,fa14d2adbffb0ff5c4a40bc75ff46803,fa14d2adbffb0ff5c4a40bc75ff46803,k-Logistic,fa14d2adbffb0ff5c4a40bc75ff46803,fa14d2adbffb0ff5c4a40bc75ff46803,0.995,0.1726978799617053,cpu,1725782432.0484731,1725782154.720218,319.14798446,0.79786996115,cpu,1725782154.719026,1725782042.0685363,127.99580066,0.4266526688666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,fa14d2adbffb0ff5c4a40bc75ff46803,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,14.346845005111708,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.180842883587157e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f9250571640284e71abc66e54dc321cd,train,deckard.base.experiment.Experiment,f9250571640284e71abc66e54dc321cd,DDoS,cpu,f9250571640284e71abc66e54dc321cd,f9250571640284e71abc66e54dc321cd,k-Logistic,f9250571640284e71abc66e54dc321cd,f9250571640284e71abc66e54dc321cd,0.9925,0.2590468199425576,cpu,1725779026.7658334,1725778883.9428687,167.16194985,0.417904874625,cpu,1725778883.932403,1725778829.8894053,63.23269575,0.2107756525,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,300,deckard.base.files.FileConfig,data,e0a5cc0e737490ea1f387f430e4b8b8d,.pkl,ddos,f9250571640284e71abc66e54dc321cd,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,300,Label,6.127042512503575,,True,1,1000,BZ2,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.2622753480314808e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f6cdd2739cf2f76db161bc0b38d8953c,train,deckard.base.experiment.Experiment,f6cdd2739cf2f76db161bc0b38d8953c,DDoS,cpu,f6cdd2739cf2f76db161bc0b38d8953c,f6cdd2739cf2f76db161bc0b38d8953c,k-Logistic,f6cdd2739cf2f76db161bc0b38d8953c,f6cdd2739cf2f76db161bc0b38d8953c,0.995,0.1726978799617053,cpu,1725783189.1096456,1725782647.5576336,607.23643552,1.5180910888,cpu,1725782647.5569968,1725782444.0954766,227.69289624,0.7589763208,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f6cdd2739cf2f76db161bc0b38d8953c,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,12.795313446760783,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.518710418714355e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f4470f4b6b5fe7bb5dcd644ef4dc21a4,train,deckard.base.experiment.Experiment,f4470f4b6b5fe7bb5dcd644ef4dc21a4,DDoS,cpu,f4470f4b6b5fe7bb5dcd644ef4dc21a4,f4470f4b6b5fe7bb5dcd644ef4dc21a4,k-Logistic,f4470f4b6b5fe7bb5dcd644ef4dc21a4,f4470f4b6b5fe7bb5dcd644ef4dc21a4,0.99,0.3453957599234097,cpu,1725775327.1831348,1725775193.6985464,141.7068097,0.35426702425,cpu,1725775193.6979651,1725775141.7310915,55.05475471,0.1835158490333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,300,deckard.base.files.FileConfig,data,3b0cfb7bc83fc2497401218beb8f1d9d,.pkl,ddos,f4470f4b6b5fe7bb5dcd644ef4dc21a4,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,300,Label,5.968585125284546,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.1375245630818363e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f287aefab9571afaff8fdc72d12def82,train,deckard.base.experiment.Experiment,f287aefab9571afaff8fdc72d12def82,DDoS,cpu,f287aefab9571afaff8fdc72d12def82,f287aefab9571afaff8fdc72d12def82,k-Logistic,f287aefab9571afaff8fdc72d12def82,f287aefab9571afaff8fdc72d12def82,0.995,0.1726978799617053,cpu,1725778812.8172047,1725778265.3699243,601.36086921,1.503402173025,cpu,1725778265.369427,1725778062.7751372,222.25020105,0.7408340035,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f287aefab9571afaff8fdc72d12def82,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,16.55789238210127,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.564450164491772e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f0ab878468c5374d64d4e5a9c2db2713,train,deckard.base.experiment.Experiment,f0ab878468c5374d64d4e5a9c2db2713,DDoS,cpu,f0ab878468c5374d64d4e5a9c2db2713,f0ab878468c5374d64d4e5a9c2db2713,k-Logistic,f0ab878468c5374d64d4e5a9c2db2713,f0ab878468c5374d64d4e5a9c2db2713,0.995,0.1726978799617053,cpu,1725783172.200115,1725782634.302925,592.15778115,1.480394452875,cpu,1725782634.3024824,1725782438.5297792,215.06625676,0.7168875225333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f0ab878468c5374d64d4e5a9c2db2713,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,27.225926484006788,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.412853171198085e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
edcfd51377bb62fd8186b61a0211b16a,train,deckard.base.experiment.Experiment,edcfd51377bb62fd8186b61a0211b16a,DDoS,cpu,edcfd51377bb62fd8186b61a0211b16a,edcfd51377bb62fd8186b61a0211b16a,k-Logistic,edcfd51377bb62fd8186b61a0211b16a,edcfd51377bb62fd8186b61a0211b16a,0.995,0.1726978799617053,cpu,1725777783.9625585,1725777651.8204708,134.8977844,0.337244461,cpu,1725777651.819994,1725777599.4572096,53.46480295,0.1782160098333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,edcfd51377bb62fd8186b61a0211b16a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,11.996909026540202,,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.595495470004407e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
eb85163e6645200dc5531c4978027ad1,train,deckard.base.experiment.Experiment,eb85163e6645200dc5531c4978027ad1,DDoS,cpu,eb85163e6645200dc5531c4978027ad1,eb85163e6645200dc5531c4978027ad1,k-Logistic,eb85163e6645200dc5531c4978027ad1,eb85163e6645200dc5531c4978027ad1,0.995,0.1726978799617053,cpu,1725773803.1616125,1725773248.0431817,621.03730345,1.552593258625,cpu,1725773248.0424263,1725773028.6244695,245.72792627,0.8190930875666667,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,300,deckard.base.files.FileConfig,data,f83729762e2c67fbda48399ba2e21919,.pkl,ddos,eb85163e6645200dc5531c4978027ad1,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,300,Label,8.409134549365984,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.032979877810517e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
