,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
15c98f6226028dbf49c560896f8eee64,train,deckard.base.experiment.Experiment,15c98f6226028dbf49c560896f8eee64,DDoS,cpu,15c98f6226028dbf49c560896f8eee64,15c98f6226028dbf49c560896f8eee64,k-KNN,15c98f6226028dbf49c560896f8eee64,15c98f6226028dbf49c560896f8eee64,0.375,21.58683719549153,cpu,1725752682.7872543,1725752674.4247065,8.55884551,0.021397113775,cpu,1725752674.4245808,1725752674.1358688,0.289802,0.0144901,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,15c98f6226028dbf49c560896f8eee64,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1917c5030bddb4d28ab2cbb7d8092a88,train,deckard.base.experiment.Experiment,1917c5030bddb4d28ab2cbb7d8092a88,DDoS,cpu,1917c5030bddb4d28ab2cbb7d8092a88,1917c5030bddb4d28ab2cbb7d8092a88,k-KNN,1917c5030bddb4d28ab2cbb7d8092a88,1917c5030bddb4d28ab2cbb7d8092a88,0.8625,4.749143723101059,cpu,1725752883.212656,1725752874.76794,8.62238064,0.0215559516,cpu,1725752874.7677827,1725752874.485743,0.28358518,0.014179259,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,1917c5030bddb4d28ab2cbb7d8092a88,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0538997de89b8e9056d6472be1f296d3,train,deckard.base.experiment.Experiment,0538997de89b8e9056d6472be1f296d3,DDoS,cpu,0538997de89b8e9056d6472be1f296d3,0538997de89b8e9056d6472be1f296d3,k-KNN,0538997de89b8e9056d6472be1f296d3,0538997de89b8e9056d6472be1f296d3,0.465,18.47853122735851,cpu,1725752682.818451,1725752674.4412773,8.55049102,0.02137622755,cpu,1725752674.4411995,1725752674.136178,0.30122183,0.0150610915,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,0538997de89b8e9056d6472be1f296d3,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
466bbe6585f34cdcb378ed76ca6d49fe,train,deckard.base.experiment.Experiment,466bbe6585f34cdcb378ed76ca6d49fe,DDoS,cpu,466bbe6585f34cdcb378ed76ca6d49fe,466bbe6585f34cdcb378ed76ca6d49fe,k-KNN,466bbe6585f34cdcb378ed76ca6d49fe,466bbe6585f34cdcb378ed76ca6d49fe,0.3575,22.191277776363915,cpu,1725752975.137369,1725752893.3960297,86.01403601,0.215035090025,cpu,1725752893.3958726,1725752890.9423258,2.4928445,0.124642225,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,466bbe6585f34cdcb378ed76ca6d49fe,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4842f4ecabc54742f3c26fc9d0fc44ba,train,deckard.base.experiment.Experiment,4842f4ecabc54742f3c26fc9d0fc44ba,DDoS,cpu,4842f4ecabc54742f3c26fc9d0fc44ba,4842f4ecabc54742f3c26fc9d0fc44ba,k-KNN,4842f4ecabc54742f3c26fc9d0fc44ba,4842f4ecabc54742f3c26fc9d0fc44ba,0.1325,29.96271235954425,cpu,1725752790.7188118,1725752782.01639,8.89096156,0.0222274039,cpu,1725752782.0162466,1725752781.7022622,0.31366813,0.0156834065,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,4842f4ecabc54742f3c26fc9d0fc44ba,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4e0eab7d0603880a35207a5611a45571,train,deckard.base.experiment.Experiment,4e0eab7d0603880a35207a5611a45571,DDoS,cpu,4e0eab7d0603880a35207a5611a45571,4e0eab7d0603880a35207a5611a45571,k-KNN,4e0eab7d0603880a35207a5611a45571,4e0eab7d0603880a35207a5611a45571,0.655,11.916153717357604,cpu,1725753243.823399,1725753235.03384,8.9686224,0.022421556,cpu,1725753235.0336883,1725753234.7320218,0.30031397,0.0150156985,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,4e0eab7d0603880a35207a5611a45571,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
82709c1851ea722fa98d90d481222c4e,train,deckard.base.experiment.Experiment,82709c1851ea722fa98d90d481222c4e,DDoS,cpu,82709c1851ea722fa98d90d481222c4e,82709c1851ea722fa98d90d481222c4e,k-KNN,82709c1851ea722fa98d90d481222c4e,82709c1851ea722fa98d90d481222c4e,0.775,7.7714045982767,cpu,1725753526.4051998,1725753504.612613,24.82930116,0.0620732529,cpu,1725753504.612509,1725753503.8676815,0.81362349,0.0406811745,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,82709c1851ea722fa98d90d481222c4e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
83457b0691063b89a78068ff18c354bb,train,deckard.base.experiment.Experiment,83457b0691063b89a78068ff18c354bb,DDoS,cpu,83457b0691063b89a78068ff18c354bb,83457b0691063b89a78068ff18c354bb,k-KNN,83457b0691063b89a78068ff18c354bb,83457b0691063b89a78068ff18c354bb,0.5225,16.49226572856985,cpu,1725753137.8679914,1725753130.0021722,8.04115833,0.020102895825,cpu,1725753130.0018826,1725753129.7289789,0.27622949,0.0138114745,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,83457b0691063b89a78068ff18c354bb,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,brute,11,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8360b52da62b410aaf89cc5ab4f10a9f,train,deckard.base.experiment.Experiment,8360b52da62b410aaf89cc5ab4f10a9f,DDoS,cpu,8360b52da62b410aaf89cc5ab4f10a9f,8360b52da62b410aaf89cc5ab4f10a9f,k-KNN,8360b52da62b410aaf89cc5ab4f10a9f,8360b52da62b410aaf89cc5ab4f10a9f,0.5475,15.62913414861134,cpu,1725753137.5471668,1725753129.9968824,7.72540583,0.019313514575,cpu,1725753129.996801,1725753129.7290652,0.26738167,0.0133690835,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,8360b52da62b410aaf89cc5ab4f10a9f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
845ceaaa6626795bd1a0663ea032459e,train,deckard.base.experiment.Experiment,845ceaaa6626795bd1a0663ea032459e,DDoS,cpu,845ceaaa6626795bd1a0663ea032459e,845ceaaa6626795bd1a0663ea032459e,k-KNN,845ceaaa6626795bd1a0663ea032459e,845ceaaa6626795bd1a0663ea032459e,0.46,18.65097123714898,cpu,1725753137.6381547,1725753129.996148,7.82243458,0.01955608645,cpu,1725753129.9958222,1725753129.7290642,0.26447418,0.013223709,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,845ceaaa6626795bd1a0663ea032459e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
848e3c206a6d07a3616ef14c0cc02bb0,train,deckard.base.experiment.Experiment,848e3c206a6d07a3616ef14c0cc02bb0,DDoS,cpu,848e3c206a6d07a3616ef14c0cc02bb0,848e3c206a6d07a3616ef14c0cc02bb0,k-KNN,848e3c206a6d07a3616ef14c0cc02bb0,848e3c206a6d07a3616ef14c0cc02bb0,0.94,2.072372560546878,cpu,1725752884.1387255,1725752874.8610334,9.86783187,0.024669579675,cpu,1725752874.860921,1725752874.5007727,0.37243726,0.018621863,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,848e3c206a6d07a3616ef14c0cc02bb0,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
875b8d57acbe18e71a6744fa71f328a2,train,deckard.base.experiment.Experiment,875b8d57acbe18e71a6744fa71f328a2,DDoS,cpu,875b8d57acbe18e71a6744fa71f328a2,875b8d57acbe18e71a6744fa71f328a2,k-KNN,875b8d57acbe18e71a6744fa71f328a2,875b8d57acbe18e71a6744fa71f328a2,0.97,1.0361872797702274,cpu,1725752682.784232,1725752674.4161792,8.55053988,0.0213763497,cpu,1725752674.4158568,1725752674.1358564,0.28348646,0.014174323,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,875b8d57acbe18e71a6744fa71f328a2,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
89f12fd86875e92586af4759e6c7e595,train,deckard.base.experiment.Experiment,89f12fd86875e92586af4759e6c7e595,DDoS,cpu,89f12fd86875e92586af4759e6c7e595,89f12fd86875e92586af4759e6c7e595,k-KNN,89f12fd86875e92586af4759e6c7e595,89f12fd86875e92586af4759e6c7e595,0.75,8.63489399808522,cpu,1725752883.3406906,1725752874.7793274,8.74843534,0.02187108835,cpu,1725752874.779018,1725752874.485428,0.2926576,0.01463288,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,89f12fd86875e92586af4759e6c7e595,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8d60abf4de656fbfd70dce88b0a94709,train,deckard.base.experiment.Experiment,8d60abf4de656fbfd70dce88b0a94709,DDoS,cpu,8d60abf4de656fbfd70dce88b0a94709,8d60abf4de656fbfd70dce88b0a94709,k-KNN,8d60abf4de656fbfd70dce88b0a94709,8d60abf4de656fbfd70dce88b0a94709,0.1525,29.271920839697422,cpu,1725753228.013254,1725753147.158218,88.4480862,0.2211202155,cpu,1725753147.1580896,1725753144.7706573,2.42581462,0.121290731,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,8d60abf4de656fbfd70dce88b0a94709,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,1,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
81ed0397f6262c2af1bab9e1504cab96,train,deckard.base.experiment.Experiment,81ed0397f6262c2af1bab9e1504cab96,DDoS,cpu,81ed0397f6262c2af1bab9e1504cab96,81ed0397f6262c2af1bab9e1504cab96,k-KNN,81ed0397f6262c2af1bab9e1504cab96,81ed0397f6262c2af1bab9e1504cab96,0.4825,17.87406865755679,cpu,1725752698.8214016,1725752690.3358507,8.66590354,0.02166475885,cpu,1725752690.3355684,1725752690.064541,0.27148034,0.013574017,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,81ed0397f6262c2af1bab9e1504cab96,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
92056a1f2774c78cb76cef384d9b1ebd,train,deckard.base.experiment.Experiment,92056a1f2774c78cb76cef384d9b1ebd,DDoS,cpu,92056a1f2774c78cb76cef384d9b1ebd,92056a1f2774c78cb76cef384d9b1ebd,k-KNN,92056a1f2774c78cb76cef384d9b1ebd,92056a1f2774c78cb76cef384d9b1ebd,0.75,8.63489399808522,cpu,1725753100.6968868,1725753091.458067,9.86192597,0.024654814925,cpu,1725753091.4579597,1725753091.1312,0.33897983,0.0169489915,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,92056a1f2774c78cb76cef384d9b1ebd,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
97f208558bdc774cf1a1843e84068358,train,deckard.base.experiment.Experiment,97f208558bdc774cf1a1843e84068358,DDoS,cpu,97f208558bdc774cf1a1843e84068358,97f208558bdc774cf1a1843e84068358,k-KNN,97f208558bdc774cf1a1843e84068358,97f208558bdc774cf1a1843e84068358,0.83,5.871717923730073,cpu,1725752683.1819055,1725752674.4871044,9.14892015,0.022872300375,cpu,1725752674.4869406,1725752674.1360185,0.36789133,0.0183945665,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,97f208558bdc774cf1a1843e84068358,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9a6a735282b5a6a91a57e1ebd7ea041a,train,deckard.base.experiment.Experiment,9a6a735282b5a6a91a57e1ebd7ea041a,DDoS,cpu,9a6a735282b5a6a91a57e1ebd7ea041a,9a6a735282b5a6a91a57e1ebd7ea041a,k-KNN,9a6a735282b5a6a91a57e1ebd7ea041a,9a6a735282b5a6a91a57e1ebd7ea041a,0.2675,25.29998154421845,cpu,1725752976.4294198,1725752893.4938886,88.9099693,0.22227492325,cpu,1725752893.4936292,1725752890.9412153,2.59211474,0.129605737,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,9a6a735282b5a6a91a57e1ebd7ea041a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9be32092c975b2348b997e8d362416b7,train,deckard.base.experiment.Experiment,9be32092c975b2348b997e8d362416b7,DDoS,cpu,9be32092c975b2348b997e8d362416b7,9be32092c975b2348b997e8d362416b7,k-KNN,9be32092c975b2348b997e8d362416b7,9be32092c975b2348b997e8d362416b7,0.43,19.687300445463062,cpu,1725753076.5799963,1725753068.167462,8.59045272,0.0214761318,cpu,1725753068.167138,1725753067.9016593,0.27063238,0.013531619,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,9be32092c975b2348b997e8d362416b7,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9c1aebc36f4b144d4bbf00cc65375a58,train,deckard.base.experiment.Experiment,9c1aebc36f4b144d4bbf00cc65375a58,DDoS,cpu,9c1aebc36f4b144d4bbf00cc65375a58,9c1aebc36f4b144d4bbf00cc65375a58,k-KNN,9c1aebc36f4b144d4bbf00cc65375a58,9c1aebc36f4b144d4bbf00cc65375a58,0.45,18.996366997072386,cpu,1725753153.3318565,1725753145.0719335,8.45002372,0.0211250593,cpu,1725753145.0717776,1725753144.7986877,0.27590123,0.0137950615,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,9c1aebc36f4b144d4bbf00cc65375a58,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9fa55589ade3ed0b9c6195c79a7bb93f,train,deckard.base.experiment.Experiment,9fa55589ade3ed0b9c6195c79a7bb93f,DDoS,cpu,9fa55589ade3ed0b9c6195c79a7bb93f,9fa55589ade3ed0b9c6195c79a7bb93f,k-KNN,9fa55589ade3ed0b9c6195c79a7bb93f,9fa55589ade3ed0b9c6195c79a7bb93f,0.595,13.988240421823184,cpu,1725753076.2357762,1725753068.1797936,8.24938562,0.02062346405,cpu,1725753068.1795015,1725753067.9134717,0.26647518,0.013323759,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,9fa55589ade3ed0b9c6195c79a7bb93f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a16ed42bad72a692d01829b8e8ad23fd,train,deckard.base.experiment.Experiment,a16ed42bad72a692d01829b8e8ad23fd,DDoS,cpu,a16ed42bad72a692d01829b8e8ad23fd,a16ed42bad72a692d01829b8e8ad23fd,k-KNN,a16ed42bad72a692d01829b8e8ad23fd,a16ed42bad72a692d01829b8e8ad23fd,0.18,28.32208849688878,cpu,1725752867.7023048,1725752784.3969882,88.6921437,0.22173035925,cpu,1725752784.3967798,1725752781.7022667,2.73476264,0.136738132,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,a16ed42bad72a692d01829b8e8ad23fd,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a3893ae7a3800a35e1d1dd46a988389f,train,deckard.base.experiment.Experiment,a3893ae7a3800a35e1d1dd46a988389f,DDoS,cpu,a3893ae7a3800a35e1d1dd46a988389f,a3893ae7a3800a35e1d1dd46a988389f,k-KNN,a3893ae7a3800a35e1d1dd46a988389f,a3893ae7a3800a35e1d1dd46a988389f,0.41,20.37815793209787,cpu,1725753112.0140183,1725753103.7376032,8.4521874,0.0211304685,cpu,1725753103.7373197,1725753103.4757783,0.26052343,0.0130261715,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,a3893ae7a3800a35e1d1dd46a988389f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a58601a1584aade57490da6c82a0d06d,train,deckard.base.experiment.Experiment,a58601a1584aade57490da6c82a0d06d,DDoS,cpu,a58601a1584aade57490da6c82a0d06d,a58601a1584aade57490da6c82a0d06d,k-KNN,a58601a1584aade57490da6c82a0d06d,a58601a1584aade57490da6c82a0d06d,0.85,5.180934399857557,cpu,1725753606.505849,1725753597.952079,8.97814369,0.022445359225,cpu,1725753597.951962,1725753597.631059,0.34444801,0.0172224005,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,a58601a1584aade57490da6c82a0d06d,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
