,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
22f15996dbe1a226eca89a6c01476e1d,train,deckard.base.experiment.Experiment,22f15996dbe1a226eca89a6c01476e1d,DDoS,cpu,22f15996dbe1a226eca89a6c01476e1d,22f15996dbe1a226eca89a6c01476e1d,k-SVC,22f15996dbe1a226eca89a6c01476e1d,22f15996dbe1a226eca89a6c01476e1d,0.0125,34.10743349271509,cpu,1725832857.986618,1725832617.91303,238.69289686,0.59673224215,cpu,1725832617.9125428,1725832463.8485713,151.0584163,0.3021168326,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,22f15996dbe1a226eca89a6c01476e1d,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,26.67003330302162,,scale,precomputed,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3ca18c05cfcc01a0fbeab3bcb5496ecf,train,deckard.base.experiment.Experiment,3ca18c05cfcc01a0fbeab3bcb5496ecf,DDoS,cpu,3ca18c05cfcc01a0fbeab3bcb5496ecf,3ca18c05cfcc01a0fbeab3bcb5496ecf,k-SVC,3ca18c05cfcc01a0fbeab3bcb5496ecf,3ca18c05cfcc01a0fbeab3bcb5496ecf,0.9875,0.4317387029235354,cpu,1725839057.7656815,1725838819.4525588,236.04025487,0.590100637175,cpu,1725838819.452093,1725838666.459036,149.331318,0.298662636,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,3ca18c05cfcc01a0fbeab3bcb5496ecf,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,12.304470486026936,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2001dc0b2f2b178a2c2c52bb3bee2489,train,deckard.base.experiment.Experiment,2001dc0b2f2b178a2c2c52bb3bee2489,DDoS,cpu,2001dc0b2f2b178a2c2c52bb3bee2489,2001dc0b2f2b178a2c2c52bb3bee2489,k-SVC,2001dc0b2f2b178a2c2c52bb3bee2489,2001dc0b2f2b178a2c2c52bb3bee2489,0.9875,0.4317387029235354,cpu,1725833644.6097915,1725833415.4733715,230.88603316,0.5772150829,cpu,1725833415.4728491,1725833264.8729534,147.08655754,0.29417311508,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,2001dc0b2f2b178a2c2c52bb3bee2489,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,8.38630062306201,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1a0835a2e3b1cb2258215f19ea6e30df,train,deckard.base.experiment.Experiment,1a0835a2e3b1cb2258215f19ea6e30df,DDoS,cpu,1a0835a2e3b1cb2258215f19ea6e30df,1a0835a2e3b1cb2258215f19ea6e30df,k-SVC,1a0835a2e3b1cb2258215f19ea6e30df,1a0835a2e3b1cb2258215f19ea6e30df,0.9875,0.4317387029235354,cpu,1725832855.0943077,1725832615.3340025,238.31629501,0.595790737525,cpu,1725832615.3335423,1725832463.811086,148.45374187,0.29690748374,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,1a0835a2e3b1cb2258215f19ea6e30df,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,25.978146513063304,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
182b01ecb6afd524fcef9c395df16c50,train,deckard.base.experiment.Experiment,182b01ecb6afd524fcef9c395df16c50,DDoS,cpu,182b01ecb6afd524fcef9c395df16c50,182b01ecb6afd524fcef9c395df16c50,k-SVC,182b01ecb6afd524fcef9c395df16c50,182b01ecb6afd524fcef9c395df16c50,0.9875,0.4317387029235354,cpu,1725833648.514938,1725833418.1267648,231.66930115,0.579173252875,cpu,1725833418.1264503,1725833262.694317,152.3065827,0.3046131654,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,182b01ecb6afd524fcef9c395df16c50,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,9.71035593228,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
17354a0730ea43c6a76f05c9d6500f65,train,deckard.base.experiment.Experiment,17354a0730ea43c6a76f05c9d6500f65,DDoS,cpu,17354a0730ea43c6a76f05c9d6500f65,17354a0730ea43c6a76f05c9d6500f65,k-SVC,17354a0730ea43c6a76f05c9d6500f65,17354a0730ea43c6a76f05c9d6500f65,0.9875,0.4317387029235354,cpu,1725833645.5124412,1725833407.872983,234.8301966,0.5870754915,cpu,1725833407.8725955,1725833264.8720198,143.65222801,0.28730445602,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,17354a0730ea43c6a76f05c9d6500f65,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,9.157292113270383,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
16eb4c98b703f55138a39e13ad33bc80,train,deckard.base.experiment.Experiment,16eb4c98b703f55138a39e13ad33bc80,DDoS,cpu,16eb4c98b703f55138a39e13ad33bc80,16eb4c98b703f55138a39e13ad33bc80,k-SVC,16eb4c98b703f55138a39e13ad33bc80,16eb4c98b703f55138a39e13ad33bc80,0.4975,17.355743134416922,cpu,1725837273.765614,1725835227.484869,2218.29853217,5.545746330425,cpu,1725835227.4845736,1725833658.6986845,1672.68653535,3.3453730707,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,16eb4c98b703f55138a39e13ad33bc80,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,20.224891045637847,balanced,scale,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1168a91ad0039ebc8a7223578b31552c,train,deckard.base.experiment.Experiment,1168a91ad0039ebc8a7223578b31552c,DDoS,cpu,1168a91ad0039ebc8a7223578b31552c,1168a91ad0039ebc8a7223578b31552c,k-SVC,1168a91ad0039ebc8a7223578b31552c,1168a91ad0039ebc8a7223578b31552c,0.9875,0.4317387029235354,cpu,1725839458.0007906,1725839217.916409,237.62388733,0.594059718325,cpu,1725839217.9159472,1725839066.9204423,152.18859931,0.30437719862,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,1168a91ad0039ebc8a7223578b31552c,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,263.1583199249186,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
10989230d2486610709ba9a6e5072f59,train,deckard.base.experiment.Experiment,10989230d2486610709ba9a6e5072f59,DDoS,cpu,10989230d2486610709ba9a6e5072f59,10989230d2486610709ba9a6e5072f59,k-SVC,10989230d2486610709ba9a6e5072f59,10989230d2486610709ba9a6e5072f59,0.9875,0.4317427009106865,cpu,1725839472.8796668,1725839223.0911648,274.37619988,0.6859404997,cpu,1725839223.090748,1725839066.8994524,173.93220574,0.34786441148,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,10989230d2486610709ba9a6e5072f59,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,25.52887082849685,,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0c4ca7a53af8407346254c94fa97b944,train,deckard.base.experiment.Experiment,0c4ca7a53af8407346254c94fa97b944,DDoS,cpu,0c4ca7a53af8407346254c94fa97b944,0c4ca7a53af8407346254c94fa97b944,k-SVC,0c4ca7a53af8407346254c94fa97b944,0c4ca7a53af8407346254c94fa97b944,0.9975,0.0863489399808532,cpu,1725832429.8918998,1725832208.3134503,219.00392555,0.547509813875,cpu,1725832208.3131468,1725832063.6458073,145.58622659,0.29117245318,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,500,deckard.base.files.FileConfig,data,98bedae5352741b251b23b58c98d4536,.pkl,ddos,0c4ca7a53af8407346254c94fa97b944,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,500,Label,39.6095522879624,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0ba5b56bc54ed9f6cc5e1b353622852c,train,deckard.base.experiment.Experiment,0ba5b56bc54ed9f6cc5e1b353622852c,DDoS,cpu,0ba5b56bc54ed9f6cc5e1b353622852c,0ba5b56bc54ed9f6cc5e1b353622852c,k-SVC,0ba5b56bc54ed9f6cc5e1b353622852c,0ba5b56bc54ed9f6cc5e1b353622852c,0.9875,0.4317387029235354,cpu,1725831640.6323211,1725831400.858626,236.91751297,0.592293782425,cpu,1725831400.8575652,1725831252.228038,145.11319009,0.29022638018,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,0ba5b56bc54ed9f6cc5e1b353622852c,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,33.10601520368808,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0b9d59d396315c2a5e137be00dcf7ec9,train,deckard.base.experiment.Experiment,0b9d59d396315c2a5e137be00dcf7ec9,DDoS,cpu,0b9d59d396315c2a5e137be00dcf7ec9,0b9d59d396315c2a5e137be00dcf7ec9,k-SVC,0b9d59d396315c2a5e137be00dcf7ec9,0b9d59d396315c2a5e137be00dcf7ec9,0.995,0.1726958809681298,cpu,1725837682.9048064,1725837442.711473,237.61436547,0.594035913675,cpu,1725837442.7111683,1725837287.3635993,147.7054329,0.2954108658,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,500,deckard.base.files.FileConfig,data,25d130f9f706002e49dd827621d6b48c,.pkl,ddos,0b9d59d396315c2a5e137be00dcf7ec9,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,500,Label,27.2074273480463,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0acbf588e97b4ada9bbd9e7d40040c6c,train,deckard.base.experiment.Experiment,0acbf588e97b4ada9bbd9e7d40040c6c,DDoS,cpu,0acbf588e97b4ada9bbd9e7d40040c6c,0acbf588e97b4ada9bbd9e7d40040c6c,k-SVC,0acbf588e97b4ada9bbd9e7d40040c6c,0acbf588e97b4ada9bbd9e7d40040c6c,0.995,0.1726938819745544,cpu,1725830777.6910524,1725830555.391567,218.8970888,0.547242722,cpu,1725830555.3911445,1725830410.5833104,141.24860181,0.28249720362,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,500,deckard.base.files.FileConfig,data,92d98169c45080d90cf8ce928abd8df8,.pkl,ddos,0acbf588e97b4ada9bbd9e7d40040c6c,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,500,Label,11.459920039152957,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
061c00338f8ecce2e5b54e23642e0e22,train,deckard.base.experiment.Experiment,061c00338f8ecce2e5b54e23642e0e22,DDoS,cpu,061c00338f8ecce2e5b54e23642e0e22,061c00338f8ecce2e5b54e23642e0e22,k-SVC,061c00338f8ecce2e5b54e23642e0e22,061c00338f8ecce2e5b54e23642e0e22,0.9925,0.2590428219554066,cpu,1725833227.9547317,1725833012.6008902,211.88565247,0.529714131175,cpu,1725833012.600543,1725832867.8641837,138.09908553,0.27619817106,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,061c00338f8ecce2e5b54e23642e0e22,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,14.273455033957235,,scale,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
059a11ac490c7e9b54f821e590479b75,train,deckard.base.experiment.Experiment,059a11ac490c7e9b54f821e590479b75,DDoS,cpu,059a11ac490c7e9b54f821e590479b75,059a11ac490c7e9b54f821e590479b75,k-SVC,059a11ac490c7e9b54f821e590479b75,059a11ac490c7e9b54f821e590479b75,0.9975,0.0863469409872777,cpu,1725830003.3973846,1725829761.3893182,239.60550211,0.599013755275,cpu,1725829761.387896,1725829612.345205,145.35348688,0.29070697376,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,500,deckard.base.files.FileConfig,data,29314d1c9cefd028b23adbdcd98ca818,.pkl,ddos,059a11ac490c7e9b54f821e590479b75,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,500,Label,23.15796821987386,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
04472fd2ec69a2446cd57a9434952af8,train,deckard.base.experiment.Experiment,04472fd2ec69a2446cd57a9434952af8,DDoS,cpu,04472fd2ec69a2446cd57a9434952af8,04472fd2ec69a2446cd57a9434952af8,k-SVC,04472fd2ec69a2446cd57a9434952af8,04472fd2ec69a2446cd57a9434952af8,0.5675,14.938020790798872,cpu,1725834032.0448878,1725833807.7905006,212.68031069,0.531700776725,cpu,1725833807.7900193,1725833658.8300943,140.21675119,0.28043350238,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,04472fd2ec69a2446cd57a9434952af8,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,42.73214433068252,,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1eefeb2583e042612b6319ff43917cdf,train,deckard.base.experiment.Experiment,1eefeb2583e042612b6319ff43917cdf,DDoS,cpu,1eefeb2583e042612b6319ff43917cdf,1eefeb2583e042612b6319ff43917cdf,k-SVC,1eefeb2583e042612b6319ff43917cdf,1eefeb2583e042612b6319ff43917cdf,0.99,0.3453957599234097,cpu,1725832459.014133,1725832218.8222134,270.11973773,0.675299344325,cpu,1725832218.821935,1725832063.6466093,168.84679099,0.33769358198,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,1eefeb2583e042612b6319ff43917cdf,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,37.4055662880111,,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
75655e1a320b6f1dc3bf272ce4c47d7a,train,deckard.base.experiment.Experiment,75655e1a320b6f1dc3bf272ce4c47d7a,DDoS,cpu,75655e1a320b6f1dc3bf272ce4c47d7a,75655e1a320b6f1dc3bf272ce4c47d7a,k-SVC,75655e1a320b6f1dc3bf272ce4c47d7a,75655e1a320b6f1dc3bf272ce4c47d7a,0.67,11.397796210320523,cpu,1725838086.863418,1725837847.9159358,228.68153561,0.571703839025,cpu,1725837847.915355,1725837694.3563812,149.28610539,0.29857221078,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,75655e1a320b6f1dc3bf272ce4c47d7a,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,13.582907411665172,,scale,rbf,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3ca6a337659c7e45e9c055551b5ecb15,train,deckard.base.experiment.Experiment,3ca6a337659c7e45e9c055551b5ecb15,DDoS,cpu,3ca6a337659c7e45e9c055551b5ecb15,3ca6a337659c7e45e9c055551b5ecb15,k-SVC,3ca6a337659c7e45e9c055551b5ecb15,3ca6a337659c7e45e9c055551b5ecb15,0.995,0.1726958809681298,cpu,1725837679.6978238,1725837444.0111172,232.81782508,0.5820445627,cpu,1725837444.0106442,1725837287.3637118,149.19594002,0.29839188004,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,500,deckard.base.files.FileConfig,data,25d130f9f706002e49dd827621d6b48c,.pkl,ddos,3ca6a337659c7e45e9c055551b5ecb15,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,500,Label,26.866642246670484,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
404aa3e6b6218b49b92490bf12369db7,train,deckard.base.experiment.Experiment,404aa3e6b6218b49b92490bf12369db7,DDoS,cpu,404aa3e6b6218b49b92490bf12369db7,404aa3e6b6218b49b92490bf12369db7,k-SVC,404aa3e6b6218b49b92490bf12369db7,404aa3e6b6218b49b92490bf12369db7,1.0,9.992007221626413e-16,cpu,1725828788.2232394,1725828563.449331,225.96710755,0.564917768875,cpu,1725828563.449051,1725828417.3828166,142.43005279,0.28486010558,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,404aa3e6b6218b49b92490bf12369db7,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,15.553632814078869,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
73be8bc319b865be7d6c14244ffa06d8,train,deckard.base.experiment.Experiment,73be8bc319b865be7d6c14244ffa06d8,DDoS,cpu,73be8bc319b865be7d6c14244ffa06d8,73be8bc319b865be7d6c14244ffa06d8,k-SVC,73be8bc319b865be7d6c14244ffa06d8,73be8bc319b865be7d6c14244ffa06d8,0.9875,0.4317387029235354,cpu,1725830004.5986328,1725829765.311788,236.7717104,0.591929276,cpu,1725829765.3113248,1725829614.683624,147.02352523,0.29404705046,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,73be8bc319b865be7d6c14244ffa06d8,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,18.928769452904877,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
72674c64360616a51f14586daf19570b,train,deckard.base.experiment.Experiment,72674c64360616a51f14586daf19570b,DDoS,cpu,72674c64360616a51f14586daf19570b,72674c64360616a51f14586daf19570b,k-SVC,72674c64360616a51f14586daf19570b,72674c64360616a51f14586daf19570b,0.5675,14.938020790798872,cpu,1725834036.908825,1725833807.424204,218.21439511,0.545535987775,cpu,1725833807.4238677,1725833658.679474,140.02575121,0.28005150242,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,72674c64360616a51f14586daf19570b,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,32.72300752118369,,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
71c462d2c048d23cf481fb3c71690d98,train,deckard.base.experiment.Experiment,71c462d2c048d23cf481fb3c71690d98,DDoS,cpu,71c462d2c048d23cf481fb3c71690d98,71c462d2c048d23cf481fb3c71690d98,k-SVC,71c462d2c048d23cf481fb3c71690d98,71c462d2c048d23cf481fb3c71690d98,0.9875,0.4317387029235354,cpu,1725830401.3797035,1725830167.3993037,231.2858641,0.57821466025,cpu,1725830167.3989928,1725830015.21005,153.31764245,0.3066352849,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,71c462d2c048d23cf481fb3c71690d98,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,30.36574705662024,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
7136be877de2d5d3f7616cd495cccea8,train,deckard.base.experiment.Experiment,7136be877de2d5d3f7616cd495cccea8,DDoS,cpu,7136be877de2d5d3f7616cd495cccea8,7136be877de2d5d3f7616cd495cccea8,k-SVC,7136be877de2d5d3f7616cd495cccea8,7136be877de2d5d3f7616cd495cccea8,0.9975,0.0863489399808531,cpu,1725838654.953138,1725838092.993199,622.24233098,1.55560582745,cpu,1725838092.9907167,1725837694.3687773,427.82190196,0.85564380392,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,500,deckard.base.files.FileConfig,data,1ff678d84c10f4eb1c30a99c1cf9e246,.pkl,ddos,7136be877de2d5d3f7616cd495cccea8,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,500,Label,17.819793451524802,,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
