,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.sampling_method,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
792e08119595bc46491a632c87ca70d8,train,deckard.base.experiment.Experiment,792e08119595bc46491a632c87ca70d8,KDD NSL,cpu,792e08119595bc46491a632c87ca70d8,792e08119595bc46491a632c87ca70d8,k-Logistic,792e08119595bc46491a632c87ca70d8,792e08119595bc46491a632c87ca70d8,0.5,17.26978799617044,cpu,1721585974.0769048,1721585967.1357918,8.11761541,0.0811761541,cpu,1721585967.1356044,1721585967.0399334,0.09928501,0.0009928501,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,792e08119595bc46491a632c87ca70d8,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/1.npz,True,0.8661237813883591,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Random,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
792abbe8e2ed10ef170838e30734032a,train,deckard.base.experiment.Experiment,792abbe8e2ed10ef170838e30734032a,KDD NSL,cpu,792abbe8e2ed10ef170838e30734032a,792abbe8e2ed10ef170838e30734032a,k-Logistic,792abbe8e2ed10ef170838e30734032a,792abbe8e2ed10ef170838e30734032a,0.94,2.0723265836946414,cpu,1721586433.9110525,1721586425.7884803,8.92265435,0.0892265435,cpu,1721586425.7884295,1721586425.6818523,0.12480737,0.0012480737,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,792abbe8e2ed10ef170838e30734032a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/0.npz,True,0.97432341766649,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
79202d730e98cab87486510113092874,train,deckard.base.experiment.Experiment,79202d730e98cab87486510113092874,KDD NSL,cpu,79202d730e98cab87486510113092874,79202d730e98cab87486510113092874,k-Logistic,79202d730e98cab87486510113092874,79202d730e98cab87486510113092874,0.87,4.4900809112098985,cpu,1721879439.357229,1721879431.6358216,8.61337895,0.0861337895,cpu,1721879431.6357024,1721879431.5402844,0.10806765,0.0010806765,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,79202d730e98cab87486510113092874,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,0.01,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,True,0.9064174214934656,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
791dec788fcef0858c690be8d58cb923,train,deckard.base.experiment.Experiment,791dec788fcef0858c690be8d58cb923,KDD NSL,cpu,791dec788fcef0858c690be8d58cb923,791dec788fcef0858c690be8d58cb923,k-Logistic,791dec788fcef0858c690be8d58cb923,791dec788fcef0858c690be8d58cb923,0.98,0.6907835238725165,cpu,1721879242.7396955,1721879234.828974,8.75966737,0.0875966737,cpu,1721879234.828928,1721879234.7241936,0.12690173,0.0012690173,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,791dec788fcef0858c690be8d58cb923,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,True,0.953836320831238,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
78d2fe1f3a521548be8f86b13678d84d,train,deckard.base.experiment.Experiment,78d2fe1f3a521548be8f86b13678d84d,KDD NSL,cpu,78d2fe1f3a521548be8f86b13678d84d,78d2fe1f3a521548be8f86b13678d84d,k-Logistic,78d2fe1f3a521548be8f86b13678d84d,78d2fe1f3a521548be8f86b13678d84d,0.99,0.3453957599234097,cpu,1721880220.3152044,1721880213.72437,6.98279588,0.0698279588,cpu,1721880213.724075,1721880213.6312532,0.10797795,0.0010797795,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,78d2fe1f3a521548be8f86b13678d84d,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,False,0.4660997732502422,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Symmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
78a97f2bfa26258e53e82e2ede5172ab,train,deckard.base.experiment.Experiment,78a97f2bfa26258e53e82e2ede5172ab,KDD NSL,cpu,78a97f2bfa26258e53e82e2ede5172ab,78a97f2bfa26258e53e82e2ede5172ab,k-Logistic,78a97f2bfa26258e53e82e2ede5172ab,78a97f2bfa26258e53e82e2ede5172ab,0.84,5.526252199031521,cpu,1721585835.3603468,1721585828.110646,8.43363677,0.0843363677,cpu,1721585828.1105137,1721585828.021933,0.09530441,0.0009530441,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,78a97f2bfa26258e53e82e2ede5172ab,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/5.npz,True,0.7808549768522235,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,SVC,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
78a7904314e87928de19b325b5065056,train,deckard.base.experiment.Experiment,78a7904314e87928de19b325b5065056,KDD NSL,cpu,78a7904314e87928de19b325b5065056,78a7904314e87928de19b325b5065056,k-Logistic,78a7904314e87928de19b325b5065056,78a7904314e87928de19b325b5065056,0.88,4.144661163363585,cpu,1721879915.581499,1721879905.4618113,10.55814379,0.1055814379,cpu,1721879905.4617348,1721879905.3003604,0.16042368,0.0016042368,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,78a7904314e87928de19b325b5065056,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/seqratio/100-100/2.npz,False,0.56447605455483,SeqRatio,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7a3437051090c3e38f842f5a0297dfb3,train,deckard.base.experiment.Experiment,7a3437051090c3e38f842f5a0297dfb3,KDD NSL,cpu,7a3437051090c3e38f842f5a0297dfb3,7a3437051090c3e38f842f5a0297dfb3,k-Logistic,7a3437051090c3e38f842f5a0297dfb3,7a3437051090c3e38f842f5a0297dfb3,0.5,17.26978799617044,cpu,1721584711.7323856,1721584706.1963308,5.83061907,0.0583061907,cpu,1721584706.196297,1721584706.1899772,0.00520316,5.20316e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7a3437051090c3e38f842f5a0297dfb3,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/2.npz,True,0.1880290758216825,Jaro,gzip_classifier.GzipLogisticRegressor,l2,True,SVC,saga,Symmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
78a181c580473a3dae05ca2e37caa01a,train,deckard.base.experiment.Experiment,78a181c580473a3dae05ca2e37caa01a,KDD NSL,cpu,78a181c580473a3dae05ca2e37caa01a,78a181c580473a3dae05ca2e37caa01a,k-Logistic,78a181c580473a3dae05ca2e37caa01a,78a181c580473a3dae05ca2e37caa01a,0.89,3.799265403440176,cpu,1721585665.8433154,1721585658.647945,7.69210681,0.0769210681,cpu,1721585658.6478505,1721585658.560896,0.09310172,0.0009310172,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,78a181c580473a3dae05ca2e37caa01a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/0.npz,True,0.7456126537099136,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Random,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c2d45ba676b9cd48189755ce837b10a,train,deckard.base.experiment.Experiment,7c2d45ba676b9cd48189755ce837b10a,KDD NSL,cpu,7c2d45ba676b9cd48189755ce837b10a,7c2d45ba676b9cd48189755ce837b10a,k-Logistic,7c2d45ba676b9cd48189755ce837b10a,7c2d45ba676b9cd48189755ce837b10a,0.86,4.8354446872361,cpu,1721880028.206955,1721880021.6455748,6.90235575,0.0690235575,cpu,1721880021.6454003,1721880021.5462768,0.11017177,0.0011017177,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c2d45ba676b9cd48189755ce837b10a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/5.npz,False,0.5253887639066286,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Sum,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7eb52b989eb39faf14bf191db447ba02,train,deckard.base.experiment.Experiment,7eb52b989eb39faf14bf191db447ba02,KDD NSL,cpu,7eb52b989eb39faf14bf191db447ba02,7eb52b989eb39faf14bf191db447ba02,k-Logistic,7eb52b989eb39faf14bf191db447ba02,7eb52b989eb39faf14bf191db447ba02,0.94,2.0723425756432454,cpu,1721584884.036041,1721584878.1844163,6.51262416,0.0651262416,cpu,1721584878.1839864,1721584878.0652795,0.11867301,0.0011867301,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7eb52b989eb39faf14bf191db447ba02,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/9.npz,False,0.258348505715398,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Symmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e8dd15118f213304c31b2a7cc001ee6,train,deckard.base.experiment.Experiment,7e8dd15118f213304c31b2a7cc001ee6,KDD NSL,cpu,7e8dd15118f213304c31b2a7cc001ee6,7e8dd15118f213304c31b2a7cc001ee6,k-Logistic,7e8dd15118f213304c31b2a7cc001ee6,7e8dd15118f213304c31b2a7cc001ee6,0.92,2.763102111592856,cpu,1721880773.6568725,1721880761.4957538,12.51872265,0.1251872265,cpu,1721880761.4956648,1721880761.4855337,0.00975911,9.75911e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e8dd15118f213304c31b2a7cc001ee6,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/seqratio/100-100/2.npz,True,0.8246073187937966,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,True,Random,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e56e42aa565742a35db0e797be04248,train,deckard.base.experiment.Experiment,7e56e42aa565742a35db0e797be04248,KDD NSL,cpu,7e56e42aa565742a35db0e797be04248,7e56e42aa565742a35db0e797be04248,k-Logistic,7e56e42aa565742a35db0e797be04248,7e56e42aa565742a35db0e797be04248,0.5,17.26978799617044,cpu,1721586419.9431674,1721586413.6847978,7.11316828,0.0711316828,cpu,1721586413.684691,1721586413.611095,0.07497761,0.0007497761,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e56e42aa565742a35db0e797be04248,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/pkl/100-100/1.npz,True,0.7587301441270923,Pickle,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e2cf7902b68614b39f3b8a9455a55b4,train,deckard.base.experiment.Experiment,7e2cf7902b68614b39f3b8a9455a55b4,KDD NSL,cpu,7e2cf7902b68614b39f3b8a9455a55b4,7e2cf7902b68614b39f3b8a9455a55b4,k-Logistic,7e2cf7902b68614b39f3b8a9455a55b4,7e2cf7902b68614b39f3b8a9455a55b4,0.9,3.4539336113111823,cpu,1721586220.2099988,1721586214.1266823,7.00711653,0.0700711653,cpu,1721586214.1266131,1721586213.6641824,0.46140302,0.0046140302,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e2cf7902b68614b39f3b8a9455a55b4,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/4.npz,True,0.6982731556877546,Jaro,gzip_classifier.GzipLogisticRegressor,none,True,Hardness,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e2906f565c1f64bbabd28de54edaf13,train,deckard.base.experiment.Experiment,7e2906f565c1f64bbabd28de54edaf13,KDD NSL,cpu,7e2906f565c1f64bbabd28de54edaf13,7e2906f565c1f64bbabd28de54edaf13,k-Logistic,7e2906f565c1f64bbabd28de54edaf13,7e2906f565c1f64bbabd28de54edaf13,0.89,3.799273399414477,cpu,1721880612.8704162,1721880605.8251677,7.15182256,0.0715182256,cpu,1721880605.825118,1721880605.6337469,0.19080154,0.0019080154,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e2906f565c1f64bbabd28de54edaf13,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/ratio/100-100/6.npz,True,0.9042028453829248,Ratio,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e19c6afb33ddceaf874d2ed37867fc6,train,deckard.base.experiment.Experiment,7e19c6afb33ddceaf874d2ed37867fc6,KDD NSL,cpu,7e19c6afb33ddceaf874d2ed37867fc6,7e19c6afb33ddceaf874d2ed37867fc6,k-Logistic,7e19c6afb33ddceaf874d2ed37867fc6,7e19c6afb33ddceaf874d2ed37867fc6,0.96,1.381551055796428,cpu,1721879925.8990088,1721879920.454123,6.27053528,0.0627053528,cpu,1721879920.453974,1721879920.3602626,0.10102284,0.0010102284,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e19c6afb33ddceaf874d2ed37867fc6,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,False,0.2770884660174811,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e04b3cb92c86e2e75d3f9c94ecfb0b6,train,deckard.base.experiment.Experiment,7e04b3cb92c86e2e75d3f9c94ecfb0b6,KDD NSL,cpu,7e04b3cb92c86e2e75d3f9c94ecfb0b6,7e04b3cb92c86e2e75d3f9c94ecfb0b6,k-Logistic,7e04b3cb92c86e2e75d3f9c94ecfb0b6,7e04b3cb92c86e2e75d3f9c94ecfb0b6,0.91,3.1085378513877737,cpu,1721879298.56856,1721879291.3610642,8.02243004,0.0802243004,cpu,1721879291.3609855,1721879291.2371392,0.14751791,0.0014751791,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7e04b3cb92c86e2e75d3f9c94ecfb0b6,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/3.npz,True,0.6651221696248142,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7dbe74ebfe97458621af756f1f6d40d4,train,deckard.base.experiment.Experiment,7dbe74ebfe97458621af756f1f6d40d4,KDD NSL,cpu,7dbe74ebfe97458621af756f1f6d40d4,7dbe74ebfe97458621af756f1f6d40d4,k-Logistic,7dbe74ebfe97458621af756f1f6d40d4,7dbe74ebfe97458621af756f1f6d40d4,0.97,1.0361792837959252,cpu,1721586315.2311542,1721586308.1564884,7.88664107,0.0788664107,cpu,1721586308.1563826,1721586308.067393,0.1003555,0.001003555,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7dbe74ebfe97458621af756f1f6d40d4,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,False,0.6600922112632921,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7dbd912e6d133fa0686396327a357754,train,deckard.base.experiment.Experiment,7dbd912e6d133fa0686396327a357754,KDD NSL,cpu,7dbd912e6d133fa0686396327a357754,7dbd912e6d133fa0686396327a357754,k-Logistic,7dbd912e6d133fa0686396327a357754,7dbd912e6d133fa0686396327a357754,0.88,4.144725131158,cpu,1721586546.7754653,1721586539.7585845,7.86775415,0.0786775415,cpu,1721586539.7584436,1721586539.4593167,0.31972023,0.0031972023,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7dbd912e6d133fa0686396327a357754,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/3.npz,True,0.6899054621995863,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7c0fa46409daa56e04ad54a502859436,train,deckard.base.experiment.Experiment,7c0fa46409daa56e04ad54a502859436,KDD NSL,cpu,7c0fa46409daa56e04ad54a502859436,7c0fa46409daa56e04ad54a502859436,k-Logistic,7c0fa46409daa56e04ad54a502859436,7c0fa46409daa56e04ad54a502859436,0.96,1.381551055796428,cpu,1721585723.2042563,1721585715.5663817,8.87426163,0.0887426163,cpu,1721585715.5662663,1721585715.456839,0.12940526,0.0012940526,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,7c0fa46409daa56e04ad54a502859436,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,True,0.7998436536446698,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
