,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.sampling_method,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
b3174230347d4829582c11cc3812d0b1,train,deckard.base.experiment.Experiment,b3174230347d4829582c11cc3812d0b1,KDD NSL,cpu,b3174230347d4829582c11cc3812d0b1,b3174230347d4829582c11cc3812d0b1,k-SVC,b3174230347d4829582c11cc3812d0b1,b3174230347d4829582c11cc3812d0b1,0.91,3.1085378513877737,cpu,1721877173.3111534,1721877167.5244846,6.47674467,0.0647674467,cpu,1721877167.5243895,1721877167.4232335,0.10085652,0.0010085652,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b3174230347d4829582c11cc3812d0b1,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/3.npz,scale,rbf,0.2555945018427603,GZIP,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b3056037a6bcd2e583608539825f9d1b,train,deckard.base.experiment.Experiment,b3056037a6bcd2e583608539825f9d1b,KDD NSL,cpu,b3056037a6bcd2e583608539825f9d1b,b3056037a6bcd2e583608539825f9d1b,k-SVC,b3056037a6bcd2e583608539825f9d1b,b3056037a6bcd2e583608539825f9d1b,0.92,2.7631101075671576,cpu,1721583197.2013478,1721583191.5286033,6.0355253,0.060355253,cpu,1721583191.5285645,1721583191.484356,0.04308151,0.0004308151,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b3056037a6bcd2e583608539825f9d1b,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/ratio/100-100/5.npz,auto,rbf,0.2310881953665962,Ratio,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b2eed8a8748a131d8978e3ba052f90cf,train,deckard.base.experiment.Experiment,b2eed8a8748a131d8978e3ba052f90cf,KDD NSL,cpu,b2eed8a8748a131d8978e3ba052f90cf,b2eed8a8748a131d8978e3ba052f90cf,k-SVC,b2eed8a8748a131d8978e3ba052f90cf,b2eed8a8748a131d8978e3ba052f90cf,0.5,17.269787996170436,cpu,1721584490.5505085,1721584484.7325454,6.12996096,0.0612996096,cpu,1721584484.7324553,1721584484.5971968,0.14992005,0.0014992005,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b2eed8a8748a131d8978e3ba052f90cf,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/pkl/100-100/0.npz,auto,rbf,0.216145107548311,Pickle,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b2a4a26acef12ed21d9e4d1484cadc8d,train,deckard.base.experiment.Experiment,b2a4a26acef12ed21d9e4d1484cadc8d,KDD NSL,cpu,b2a4a26acef12ed21d9e4d1484cadc8d,b2a4a26acef12ed21d9e4d1484cadc8d,k-SVC,b2a4a26acef12ed21d9e4d1484cadc8d,b2a4a26acef12ed21d9e4d1484cadc8d,0.83,5.871631967006326,cpu,1721877760.8741837,1721877755.2440417,6.51735986,0.0651735986,cpu,1721877755.2439606,1721877754.7360091,0.51697076,0.0051697076,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b2a4a26acef12ed21d9e4d1484cadc8d,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/3.npz,auto,rbf,0.3674926044307392,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b2857c4f9b05c390daa1e47e9584aa86,train,deckard.base.experiment.Experiment,b2857c4f9b05c390daa1e47e9584aa86,KDD NSL,cpu,b2857c4f9b05c390daa1e47e9584aa86,b2857c4f9b05c390daa1e47e9584aa86,k-SVC,b2857c4f9b05c390daa1e47e9584aa86,b2857c4f9b05c390daa1e47e9584aa86,0.95,1.7269468157198369,cpu,1721583478.4091997,1721583471.1346502,8.13032677,0.0813032677,cpu,1721583471.134401,1721583471.038868,0.09543432,0.0009543432,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b2857c4f9b05c390daa1e47e9584aa86,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/7.npz,scale,rbf,0.9553877173377444,GZIP,gzip_classifier.GzipSVC,True,svc,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b2752724353c2cc5d27f16f70d3acb70,train,deckard.base.experiment.Experiment,b2752724353c2cc5d27f16f70d3acb70,KDD NSL,cpu,b2752724353c2cc5d27f16f70d3acb70,b2752724353c2cc5d27f16f70d3acb70,k-SVC,b2752724353c2cc5d27f16f70d3acb70,b2752724353c2cc5d27f16f70d3acb70,0.5,17.269388197455342,cpu,1721877881.4943938,1721877876.2951732,5.55373083,0.0555373083,cpu,1721877876.295137,1721877876.2524326,0.04231831,0.0004231831,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b2752724353c2cc5d27f16f70d3acb70,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro_winkler/100-100/5.npz,auto,rbf,0.2701930462308322,Jaro-Winkler,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b26fdc34929add544b4fb0a91483d7f0,train,deckard.base.experiment.Experiment,b26fdc34929add544b4fb0a91483d7f0,KDD NSL,cpu,b26fdc34929add544b4fb0a91483d7f0,b26fdc34929add544b4fb0a91483d7f0,k-SVC,b26fdc34929add544b4fb0a91483d7f0,b26fdc34929add544b4fb0a91483d7f0,0.9,3.45392561533688,cpu,1721583352.411068,1721583345.3985655,7.32269502,0.0732269502,cpu,1721583345.398497,1721583345.2543771,0.16171927,0.0016171927,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b26fdc34929add544b4fb0a91483d7f0,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/3.npz,scale,rbf,0.999180432475394,GZIP,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b236e58ca60072f492e118593bde6a4c,train,deckard.base.experiment.Experiment,b236e58ca60072f492e118593bde6a4c,KDD NSL,cpu,b236e58ca60072f492e118593bde6a4c,b236e58ca60072f492e118593bde6a4c,k-SVC,b236e58ca60072f492e118593bde6a4c,b236e58ca60072f492e118593bde6a4c,0.87,4.490096903158503,cpu,1721583927.8945725,1721583922.3911695,5.90320849,0.0590320849,cpu,1721583922.391097,1721583922.2413332,0.17048978,0.0017048978,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b236e58ca60072f492e118593bde6a4c,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/0.npz,auto,rbf,0.136228608011118,BZ2,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1dcf2df9add98f3fbbf8b5eac90bee8,train,deckard.base.experiment.Experiment,b1dcf2df9add98f3fbbf8b5eac90bee8,KDD NSL,cpu,b1dcf2df9add98f3fbbf8b5eac90bee8,b1dcf2df9add98f3fbbf8b5eac90bee8,k-SVC,b1dcf2df9add98f3fbbf8b5eac90bee8,b1dcf2df9add98f3fbbf8b5eac90bee8,0.92,2.763102111592856,cpu,1721584391.9073083,1721584384.942767,7.3984832,0.073984832,cpu,1721584384.94271,1721584384.801715,0.16330118,0.0016330118,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1dcf2df9add98f3fbbf8b5eac90bee8,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/0.npz,auto,rbf,0.4681759685158595,BZ2,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1b8a8430cd2e5e15117725287725d10,train,deckard.base.experiment.Experiment,b1b8a8430cd2e5e15117725287725d10,KDD NSL,cpu,b1b8a8430cd2e5e15117725287725d10,b1b8a8430cd2e5e15117725287725d10,k-SVC,b1b8a8430cd2e5e15117725287725d10,b1b8a8430cd2e5e15117725287725d10,0.89,3.799313379285987,cpu,1721582954.828511,1721582948.9191065,6.69139976,0.0669139976,cpu,1721582948.9190457,1721582948.415551,0.52044568,0.0052044568,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1b8a8430cd2e5e15117725287725d10,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/3.npz,scale,rbf,0.2357217991900366,BZ2,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1a608eee8ffe9baf661c12b4f296111,train,deckard.base.experiment.Experiment,b1a608eee8ffe9baf661c12b4f296111,KDD NSL,cpu,b1a608eee8ffe9baf661c12b4f296111,b1a608eee8ffe9baf661c12b4f296111,k-SVC,b1a608eee8ffe9baf661c12b4f296111,b1a608eee8ffe9baf661c12b4f296111,0.08,31.776066086058616,cpu,1721878262.9963727,1721878257.4109175,6.12610541,0.0612610541,cpu,1721878257.410875,1721878257.3673673,0.04301901,0.0004301901,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1a608eee8ffe9baf661c12b4f296111,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/levenshtein/100-100/8.npz,scale,precomputed,0.3793864253072708,Levenshtein,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1a33d753d2c7d07319bcb250e2391ab,train,deckard.base.experiment.Experiment,b1a33d753d2c7d07319bcb250e2391ab,KDD NSL,cpu,b1a33d753d2c7d07319bcb250e2391ab,b1a33d753d2c7d07319bcb250e2391ab,k-SVC,b1a33d753d2c7d07319bcb250e2391ab,b1a33d753d2c7d07319bcb250e2391ab,0.91,3.1084898755419625,cpu,1721878462.6438365,1721878457.0941052,6.07317052,0.0607317052,cpu,1721878457.0940351,1721878456.6172874,0.49366137,0.0049366137,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1a33d753d2c7d07319bcb250e2391ab,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/8.npz,scale,rbf,0.2156933309755261,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1a27ee3daf8b77c05b78947d11a549c,train,deckard.base.experiment.Experiment,b1a27ee3daf8b77c05b78947d11a549c,KDD NSL,cpu,b1a27ee3daf8b77c05b78947d11a549c,b1a27ee3daf8b77c05b78947d11a549c,k-SVC,b1a27ee3daf8b77c05b78947d11a549c,b1a27ee3daf8b77c05b78947d11a549c,0.5,17.269388197455342,cpu,1721584028.6071212,1721584023.3335023,5.59296464,0.0559296464,cpu,1721584023.3334618,1721584022.9676623,0.36508252,0.0036508252,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1a27ee3daf8b77c05b78947d11a549c,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/ratio/100-100/0.npz,auto,rbf,0.2586155990767039,Ratio,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b16a7fba3d83deb5fd74ba63b29dadc1,train,deckard.base.experiment.Experiment,b16a7fba3d83deb5fd74ba63b29dadc1,KDD NSL,cpu,b16a7fba3d83deb5fd74ba63b29dadc1,b16a7fba3d83deb5fd74ba63b29dadc1,k-SVC,b16a7fba3d83deb5fd74ba63b29dadc1,b16a7fba3d83deb5fd74ba63b29dadc1,0.5,17.269388197455342,cpu,1721583169.525113,1721583162.5928173,7.06306774,0.0706306774,cpu,1721583162.5927367,1721583162.4016502,0.19471795,0.0019471795,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b16a7fba3d83deb5fd74ba63b29dadc1,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/6.npz,scale,rbf,0.7272476410488923,GZIP,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b163d2612cb6d62b9c052545c646a7ac,train,deckard.base.experiment.Experiment,b163d2612cb6d62b9c052545c646a7ac,KDD NSL,cpu,b163d2612cb6d62b9c052545c646a7ac,b163d2612cb6d62b9c052545c646a7ac,k-SVC,b163d2612cb6d62b9c052545c646a7ac,b163d2612cb6d62b9c052545c646a7ac,0.5,17.269787996170436,cpu,1721583968.761484,1721583963.1866906,5.88853477,0.0588853477,cpu,1721583963.1866474,1721583962.7913992,0.39469446,0.0039469446,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b163d2612cb6d62b9c052545c646a7ac,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/0.npz,auto,rbf,0.2053501834586411,Levenshtein,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1308496fa0599e2d32293735c806dc8,train,deckard.base.experiment.Experiment,b1308496fa0599e2d32293735c806dc8,KDD NSL,cpu,b1308496fa0599e2d32293735c806dc8,b1308496fa0599e2d32293735c806dc8,k-SVC,b1308496fa0599e2d32293735c806dc8,b1308496fa0599e2d32293735c806dc8,0.88,4.144709139209396,cpu,1721877262.304863,1721877256.9322891,5.84711684,0.0584711684,cpu,1721877256.9318566,1721877256.8302226,0.10418201,0.0010418201,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1308496fa0599e2d32293735c806dc8,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/8.npz,scale,rbf,0.2153441339205134,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b1290e64aaa71192f1b9771b63323d29,train,deckard.base.experiment.Experiment,b1290e64aaa71192f1b9771b63323d29,KDD NSL,cpu,b1290e64aaa71192f1b9771b63323d29,b1290e64aaa71192f1b9771b63323d29,k-SVC,b1290e64aaa71192f1b9771b63323d29,b1290e64aaa71192f1b9771b63323d29,0.5,17.269388197455342,cpu,1721583403.1265218,1721583392.087246,11.47139922,0.1147139922,cpu,1721583392.0871837,1721583391.510325,0.57626349,0.0057626349,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b1290e64aaa71192f1b9771b63323d29,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/seqratio/100-100/0.npz,auto,rbf,0.669864171218417,SeqRatio,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b114af11d30c4fa63fd321b561435672,train,deckard.base.experiment.Experiment,b114af11d30c4fa63fd321b561435672,KDD NSL,cpu,b114af11d30c4fa63fd321b561435672,b114af11d30c4fa63fd321b561435672,k-SVC,b114af11d30c4fa63fd321b561435672,b114af11d30c4fa63fd321b561435672,0.5,17.269388197455342,cpu,1721583095.9155006,1721583090.1856835,6.51070657,0.0651070657,cpu,1721583090.1855893,1721583090.1138203,0.06909388,0.0006909388,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b114af11d30c4fa63fd321b561435672,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,0.1,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/0.npz,scale,rbf,0.8323302848651435,Levenshtein,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b0eda709868249639779307832198541,train,deckard.base.experiment.Experiment,b0eda709868249639779307832198541,KDD NSL,cpu,b0eda709868249639779307832198541,b0eda709868249639779307832198541,k-SVC,b0eda709868249639779307832198541,b0eda709868249639779307832198541,0.5,17.26978799617044,cpu,1721877489.78736,1721877484.206502,6.00238281,0.0600238281,cpu,1721877484.206437,1721877484.1605475,0.03966457,0.0003966457,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b0eda709868249639779307832198541,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/1.npz,scale,precomputed,0.3192949338241823,Jaro,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
b0bb693370ac99e62076a059fab9106f,train,deckard.base.experiment.Experiment,b0bb693370ac99e62076a059fab9106f,KDD NSL,cpu,b0bb693370ac99e62076a059fab9106f,b0bb693370ac99e62076a059fab9106f,k-SVC,b0bb693370ac99e62076a059fab9106f,b0bb693370ac99e62076a059fab9106f,0.06,32.46683361798253,cpu,1721877262.339048,1721877256.905067,6.33770171,0.0633770171,cpu,1721877256.9049556,1721877256.8103,0.09685608,0.0009685608,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,b0bb693370ac99e62076a059fab9106f,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/1.npz,auto,precomputed,0.418325437513752,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
