,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
74e15d9e9af6f0ab11b27d31709fd09b,train,deckard.base.experiment.Experiment,74e15d9e9af6f0ab11b27d31709fd09b,KDD NSL,cpu,74e15d9e9af6f0ab11b27d31709fd09b,74e15d9e9af6f0ab11b27d31709fd09b,k-KNN,74e15d9e9af6f0ab11b27d31709fd09b,74e15d9e9af6f0ab11b27d31709fd09b,0.9575,1.4679159877258845,cpu,1727122212.1111948,1727122174.62249,39.22932261,0.098073306525,cpu,1727122174.622399,1727122174.560432,0.0617189,6.17189e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,74e15d9e9af6f0ab11b27d31709fd09b,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6ea7d174292c85bf909c51b22937b43c,train,deckard.base.experiment.Experiment,6ea7d174292c85bf909c51b22937b43c,KDD NSL,cpu,6ea7d174292c85bf909c51b22937b43c,6ea7d174292c85bf909c51b22937b43c,k-KNN,6ea7d174292c85bf909c51b22937b43c,6ea7d174292c85bf909c51b22937b43c,0.975,0.863481403834221,cpu,1727122106.3206973,1727122080.6081798,26.83902273,0.067097556825,cpu,1727122080.6080885,1727122078.3541622,2.25360829,0.00225360829,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,6ea7d174292c85bf909c51b22937b43c,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
679cfad81778b208ce1ac5a932aba3f4,train,deckard.base.experiment.Experiment,679cfad81778b208ce1ac5a932aba3f4,KDD NSL,cpu,679cfad81778b208ce1ac5a932aba3f4,679cfad81778b208ce1ac5a932aba3f4,k-KNN,679cfad81778b208ce1ac5a932aba3f4,679cfad81778b208ce1ac5a932aba3f4,0.975,0.863481403834221,cpu,1727122059.173359,1727122030.003085,30.12108312,0.0753027078,cpu,1727122030.003001,1727122029.156933,0.84354838,0.00084354838,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,679cfad81778b208ce1ac5a932aba3f4,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3595f5cf9524976654174bf57e747e81,train,deckard.base.experiment.Experiment,3595f5cf9524976654174bf57e747e81,KDD NSL,cpu,3595f5cf9524976654174bf57e747e81,3595f5cf9524976654174bf57e747e81,k-KNN,3595f5cf9524976654174bf57e747e81,3595f5cf9524976654174bf57e747e81,0.9575,1.4679159877258845,cpu,1727121928.667231,1727121892.4644125,37.72463727,0.094311593175,cpu,1727121892.464326,1727121892.4041803,0.05987845,5.987845e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,3595f5cf9524976654174bf57e747e81,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
231cd14aa9a0f80693311cc256a042a4,train,deckard.base.experiment.Experiment,231cd14aa9a0f80693311cc256a042a4,KDD NSL,cpu,231cd14aa9a0f80693311cc256a042a4,231cd14aa9a0f80693311cc256a042a4,k-KNN,231cd14aa9a0f80693311cc256a042a4,231cd14aa9a0f80693311cc256a042a4,0.975,0.863481403834221,cpu,1727122165.7987406,1727122133.841452,33.34467521,0.083361688025,cpu,1727122133.841363,1727122133.478887,0.35921595,0.00035921595,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,231cd14aa9a0f80693311cc256a042a4,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c7ae080785e1a94bcd79905cf3a10053,train,deckard.base.experiment.Experiment,c7ae080785e1a94bcd79905cf3a10053,KDD NSL,cpu,c7ae080785e1a94bcd79905cf3a10053,c7ae080785e1a94bcd79905cf3a10053,k-KNN,c7ae080785e1a94bcd79905cf3a10053,c7ae080785e1a94bcd79905cf3a10053,0.9575,1.4679079917515825,cpu,1727128834.1696208,1727128814.6012592,20.31475085,0.050786877125,cpu,1727128814.6011777,1727128814.5621,0.03870955,3.870955e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,c7ae080785e1a94bcd79905cf3a10053,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
bc976d9f799002de23ab6ec4af65d607,train,deckard.base.experiment.Experiment,bc976d9f799002de23ab6ec4af65d607,KDD NSL,cpu,bc976d9f799002de23ab6ec4af65d607,bc976d9f799002de23ab6ec4af65d607,k-KNN,bc976d9f799002de23ab6ec4af65d607,bc976d9f799002de23ab6ec4af65d607,0.9525,1.6406058717132863,cpu,1727128919.1748796,1727128897.659138,22.49385001,0.056234625025,cpu,1727128897.6590476,1727128897.607001,0.05139826,5.139826e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,bc976d9f799002de23ab6ec4af65d607,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b95ca7517d61124bf421149c73b7a457,train,deckard.base.experiment.Experiment,b95ca7517d61124bf421149c73b7a457,KDD NSL,cpu,b95ca7517d61124bf421149c73b7a457,b95ca7517d61124bf421149c73b7a457,k-KNN,b95ca7517d61124bf421149c73b7a457,b95ca7517d61124bf421149c73b7a457,0.95,1.7269528127005631,cpu,1727128918.908253,1727128897.7446983,22.09628461,0.055240711525,cpu,1727128897.7446024,1727128897.3804946,0.36080221,0.00036080221,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,b95ca7517d61124bf421149c73b7a457,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ac0e6aa6ee489b9ad00a559e2c1baf41,train,deckard.base.experiment.Experiment,ac0e6aa6ee489b9ad00a559e2c1baf41,KDD NSL,cpu,ac0e6aa6ee489b9ad00a559e2c1baf41,ac0e6aa6ee489b9ad00a559e2c1baf41,k-KNN,ac0e6aa6ee489b9ad00a559e2c1baf41,ac0e6aa6ee489b9ad00a559e2c1baf41,0.89,3.799279396395205,cpu,1727128795.6761155,1727128773.0185907,23.82009699,0.059550242475,cpu,1727128773.0185063,1727128772.9656043,0.04960772,4.960772e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,ac0e6aa6ee489b9ad00a559e2c1baf41,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
90c34a08727b2fab8dca11bc2e42e368,train,deckard.base.experiment.Experiment,90c34a08727b2fab8dca11bc2e42e368,KDD NSL,cpu,90c34a08727b2fab8dca11bc2e42e368,90c34a08727b2fab8dca11bc2e42e368,k-KNN,90c34a08727b2fab8dca11bc2e42e368,90c34a08727b2fab8dca11bc2e42e368,0.95,1.7269528127005631,cpu,1727128837.3339791,1727128816.6028717,21.96203847,0.054905096175,cpu,1727128816.602784,1727128814.3560095,2.24630278,0.00224630278,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,90c34a08727b2fab8dca11bc2e42e368,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
72b7fc9660dd98acb92ad9f0fd229686,train,deckard.base.experiment.Experiment,72b7fc9660dd98acb92ad9f0fd229686,KDD NSL,cpu,72b7fc9660dd98acb92ad9f0fd229686,72b7fc9660dd98acb92ad9f0fd229686,k-KNN,72b7fc9660dd98acb92ad9f0fd229686,72b7fc9660dd98acb92ad9f0fd229686,0.95,1.7269528127005631,cpu,1727128960.919803,1727128940.7013464,21.01318128,0.0525329532,cpu,1727128940.701256,1727128939.8740194,0.82416242,0.00082416242,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,72b7fc9660dd98acb92ad9f0fd229686,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5f2f359cf11e9fd27fb35345054347e7,train,deckard.base.experiment.Experiment,5f2f359cf11e9fd27fb35345054347e7,KDD NSL,cpu,5f2f359cf11e9fd27fb35345054347e7,5f2f359cf11e9fd27fb35345054347e7,k-KNN,5f2f359cf11e9fd27fb35345054347e7,5f2f359cf11e9fd27fb35345054347e7,0.9525,1.6406058717132863,cpu,1727128692.173623,1727128670.6826458,22.73462514,0.05683656285,cpu,1727128670.6825442,1727128670.619357,0.06247151,6.247151e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,5f2f359cf11e9fd27fb35345054347e7,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
28a0f6486f4182fc5e0452e2c901e12b,train,deckard.base.experiment.Experiment,28a0f6486f4182fc5e0452e2c901e12b,KDD NSL,cpu,28a0f6486f4182fc5e0452e2c901e12b,28a0f6486f4182fc5e0452e2c901e12b,k-KNN,28a0f6486f4182fc5e0452e2c901e12b,28a0f6486f4182fc5e0452e2c901e12b,0.95,1.7269528127005631,cpu,1727128735.5410812,1727128718.4110084,17.83622481,0.044590562025,cpu,1727128718.4109175,1727128718.021539,0.3861916,0.0003861916,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,28a0f6486f4182fc5e0452e2c901e12b,predictions.json,reports/condense/knn/levenshtein/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c706ce47558751ecdd0d9380e616f06a,train,deckard.base.experiment.Experiment,c706ce47558751ecdd0d9380e616f06a,KDD NSL,cpu,c706ce47558751ecdd0d9380e616f06a,c706ce47558751ecdd0d9380e616f06a,k-KNN,c706ce47558751ecdd0d9380e616f06a,c706ce47558751ecdd0d9380e616f06a,0.9525,1.6406118686940134,cpu,1727133731.614556,1727133720.5522285,11.52600976,0.0288150244,cpu,1727133720.5521512,1727133718.32068,2.23100226,0.00223100226,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,c706ce47558751ecdd0d9380e616f06a,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c5332a8efc48df2509d6bc41a11b1910,train,deckard.base.experiment.Experiment,c5332a8efc48df2509d6bc41a11b1910,KDD NSL,cpu,c5332a8efc48df2509d6bc41a11b1910,c5332a8efc48df2509d6bc41a11b1910,k-KNN,c5332a8efc48df2509d6bc41a11b1910,c5332a8efc48df2509d6bc41a11b1910,0.9525,1.6406118686940134,cpu,1727133879.9663334,1727133869.7624164,10.67878711,0.026696967775,cpu,1727133869.7623262,1727133869.3919468,0.36645646,0.00036645646,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,c5332a8efc48df2509d6bc41a11b1910,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c1cd8fa508d8e68d5be8da6c321b8b04,train,deckard.base.experiment.Experiment,c1cd8fa508d8e68d5be8da6c321b8b04,KDD NSL,cpu,c1cd8fa508d8e68d5be8da6c321b8b04,c1cd8fa508d8e68d5be8da6c321b8b04,k-KNN,c1cd8fa508d8e68d5be8da6c321b8b04,c1cd8fa508d8e68d5be8da6c321b8b04,0.93,2.4177543275152584,cpu,1727133858.3334465,1727133846.2625618,12.6963236,0.031740809,cpu,1727133846.2624776,1727133846.2135818,0.04861644,4.861644e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,c1cd8fa508d8e68d5be8da6c321b8b04,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c0aee9f8410620fb08e9c17d24308edd,train,deckard.base.experiment.Experiment,c0aee9f8410620fb08e9c17d24308edd,KDD NSL,cpu,c0aee9f8410620fb08e9c17d24308edd,c0aee9f8410620fb08e9c17d24308edd,k-KNN,c0aee9f8410620fb08e9c17d24308edd,c0aee9f8410620fb08e9c17d24308edd,0.9225,2.676769163560607,cpu,1727133777.564645,1727133768.434657,9.42904223,0.023572605575,cpu,1727133768.4345648,1727133768.3889587,0.04454838,4.454838e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,c0aee9f8410620fb08e9c17d24308edd,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9e6e13ba3be23c820fbb7d2addd22d4c,train,deckard.base.experiment.Experiment,9e6e13ba3be23c820fbb7d2addd22d4c,KDD NSL,cpu,9e6e13ba3be23c820fbb7d2addd22d4c,9e6e13ba3be23c820fbb7d2addd22d4c,k-KNN,9e6e13ba3be23c820fbb7d2addd22d4c,9e6e13ba3be23c820fbb7d2addd22d4c,0.88,4.144659164370009,cpu,1727133809.8766642,1727133797.53306,12.89304147,0.032232603675,cpu,1727133797.5329616,1727133797.483993,0.04843089,4.843089e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,9e6e13ba3be23c820fbb7d2addd22d4c,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
71f857444711dffc5dc46fd5c81e3cf8,train,deckard.base.experiment.Experiment,71f857444711dffc5dc46fd5c81e3cf8,KDD NSL,cpu,71f857444711dffc5dc46fd5c81e3cf8,71f857444711dffc5dc46fd5c81e3cf8,k-KNN,71f857444711dffc5dc46fd5c81e3cf8,71f857444711dffc5dc46fd5c81e3cf8,0.93,2.4177543275152584,cpu,1727133664.5224495,1727133652.1005435,13.0713532,0.032678383,cpu,1727133652.1004496,1727133652.036879,0.06333448,6.333448e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,71f857444711dffc5dc46fd5c81e3cf8,predictions.json,reports/condense/knn/levenshtein/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
edb81933beef51184f38a62d9b8dcb1f,train,deckard.base.experiment.Experiment,edb81933beef51184f38a62d9b8dcb1f,KDD NSL,cpu,edb81933beef51184f38a62d9b8dcb1f,edb81933beef51184f38a62d9b8dcb1f,k-KNN,edb81933beef51184f38a62d9b8dcb1f,edb81933beef51184f38a62d9b8dcb1f,0.89,3.799279396395205,cpu,1727122002.0775394,1727121971.8004138,31.61956243,0.079048906075,cpu,1727121971.8003232,1727121971.761849,0.03772146,3.772146e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,edb81933beef51184f38a62d9b8dcb1f,predictions.json,reports/condense/knn/levenshtein/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5e40deb9f1f39a5a173749b0622fe457,train,deckard.base.experiment.Experiment,5e40deb9f1f39a5a173749b0622fe457,KDD NSL,cpu,5e40deb9f1f39a5a173749b0622fe457,5e40deb9f1f39a5a173749b0622fe457,k-KNN,5e40deb9f1f39a5a173749b0622fe457,5e40deb9f1f39a5a173749b0622fe457,0.1225,30.308116115441955,cpu,1727122613.78322,1727122577.6363358,37.89144515,0.094728612875,cpu,1727122577.6362426,1727122577.5809731,0.05499271,5.499271e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,5e40deb9f1f39a5a173749b0622fe457,predictions.json,reports/condense/knn/ratio/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3485cd1cded98f21af312654c2ed02ff,train,deckard.base.experiment.Experiment,3485cd1cded98f21af312654c2ed02ff,KDD NSL,cpu,3485cd1cded98f21af312654c2ed02ff,3485cd1cded98f21af312654c2ed02ff,k-KNN,3485cd1cded98f21af312654c2ed02ff,3485cd1cded98f21af312654c2ed02ff,0.9725,0.949826345827922,cpu,1727113132.5844786,1727113075.6027565,59.46413237,0.148660330925,cpu,1727113075.602669,1727113073.448805,2.1527294,0.0021527294,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,3485cd1cded98f21af312654c2ed02ff,predictions.json,reports/condense/knn/levenshtein/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.5,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6ed84131086c026ab36189b531e022c2,train,deckard.base.experiment.Experiment,6ed84131086c026ab36189b531e022c2,KDD NSL,cpu,6ed84131086c026ab36189b531e022c2,6ed84131086c026ab36189b531e022c2,k-KNN,6ed84131086c026ab36189b531e022c2,6ed84131086c026ab36189b531e022c2,0.9725,0.949826345827922,cpu,1727113062.406813,1727113004.955158,60.4048146,0.1510120365,cpu,1727113004.955067,1727113004.068863,0.88319766,0.00088319766,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,6ed84131086c026ab36189b531e022c2,predictions.json,reports/condense/knn/levenshtein/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.5,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
