,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
f4dd32ad8dc3f7539b286157449e9b03,train,deckard.base.experiment.Experiment,f4dd32ad8dc3f7539b286157449e9b03,KDD NSL,cpu,f4dd32ad8dc3f7539b286157449e9b03,f4dd32ad8dc3f7539b286157449e9b03,k-SVC,f4dd32ad8dc3f7539b286157449e9b03,f4dd32ad8dc3f7539b286157449e9b03,1.0,9.992007221626413e-16,cpu,1725664666.7655232,1725664544.5391564,130.04390917,1.3004390917,cpu,1725664544.5383956,1725664176.9498703,389.41323393,1.2980441131,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,300,deckard.base.files.FileConfig,data,091ef2bffc8d84e0dc56c1aa06252d7d,.pkl,kdd_nsl,f4dd32ad8dc3f7539b286157449e9b03,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,300,label,61.47550837184594,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f55413c9350bfd40f05e80cfb826623d,train,deckard.base.experiment.Experiment,f55413c9350bfd40f05e80cfb826623d,KDD NSL,cpu,f55413c9350bfd40f05e80cfb826623d,f55413c9350bfd40f05e80cfb826623d,k-SVC,f55413c9350bfd40f05e80cfb826623d,f55413c9350bfd40f05e80cfb826623d,0.5,17.269787996170436,cpu,1725663107.7307591,1725663100.917483,7.1828736,0.071828736,cpu,1725663100.917318,1725663082.3749151,19.43217229,0.0647739076333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,f55413c9350bfd40f05e80cfb826623d,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,61.65649313166638,balanced,scale,rbf,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f6aa1550f376cf1497d6cbba96a589b2,train,deckard.base.experiment.Experiment,f6aa1550f376cf1497d6cbba96a589b2,KDD NSL,cpu,f6aa1550f376cf1497d6cbba96a589b2,f6aa1550f376cf1497d6cbba96a589b2,k-SVC,f6aa1550f376cf1497d6cbba96a589b2,f6aa1550f376cf1497d6cbba96a589b2,0.99,0.3453957599234096,cpu,1725662836.9533093,1725662828.9200823,9.82454241,0.0982454241,cpu,1725662828.9197176,1725662805.9394276,28.16413593,0.0938804531,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,f6aa1550f376cf1497d6cbba96a589b2,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,115.72970904128132,balanced,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f8ba4adad8445eaf94b91edc261dd0ad,train,deckard.base.experiment.Experiment,f8ba4adad8445eaf94b91edc261dd0ad,KDD NSL,cpu,f8ba4adad8445eaf94b91edc261dd0ad,f8ba4adad8445eaf94b91edc261dd0ad,k-SVC,f8ba4adad8445eaf94b91edc261dd0ad,f8ba4adad8445eaf94b91edc261dd0ad,1.0,9.992007221626413e-16,cpu,1725664667.8518467,1725664545.4831843,129.6994057,1.296994057,cpu,1725664545.4823449,1725664176.9433868,390.48058668,1.3016019556,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,300,deckard.base.files.FileConfig,data,091ef2bffc8d84e0dc56c1aa06252d7d,.pkl,kdd_nsl,f8ba4adad8445eaf94b91edc261dd0ad,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,300,label,38.418736154604,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f9c28ca0bf92e51c02dc18cb39b6851f,train,deckard.base.experiment.Experiment,f9c28ca0bf92e51c02dc18cb39b6851f,KDD NSL,cpu,f9c28ca0bf92e51c02dc18cb39b6851f,f9c28ca0bf92e51c02dc18cb39b6851f,k-SVC,f9c28ca0bf92e51c02dc18cb39b6851f,f9c28ca0bf92e51c02dc18cb39b6851f,0.99,0.3453957599234096,cpu,1725661302.0167768,1725661195.8936665,112.94753344,1.1294753344,cpu,1725661195.8927832,1725660871.0807078,344.71086129,1.1490362043,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,f9c28ca0bf92e51c02dc18cb39b6851f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,121.50424445877606,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
e2c8988db6e310a2b231ec8477415cd7,train,deckard.base.experiment.Experiment,e2c8988db6e310a2b231ec8477415cd7,KDD NSL,cpu,e2c8988db6e310a2b231ec8477415cd7,e2c8988db6e310a2b231ec8477415cd7,k-SVC,e2c8988db6e310a2b231ec8477415cd7,e2c8988db6e310a2b231ec8477415cd7,0.5,17.269388197455342,cpu,1725663543.8160944,1725663538.1569774,5.83434914,0.0583434914,cpu,1725663538.156695,1725663522.5483112,15.93752288,0.0531250762666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,e2c8988db6e310a2b231ec8477415cd7,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,62.44180623199976,balanced,scale,rbf,1,Jaro-Winkler,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8a71d450871f415ccd4d5f514fba9cce,train,deckard.base.experiment.Experiment,8a71d450871f415ccd4d5f514fba9cce,KDD NSL,cpu,8a71d450871f415ccd4d5f514fba9cce,8a71d450871f415ccd4d5f514fba9cce,k-SVC,8a71d450871f415ccd4d5f514fba9cce,8a71d450871f415ccd4d5f514fba9cce,0.99,0.3453957599234096,cpu,1725658380.3605502,1725658264.2951658,123.60066181,1.2360066181,cpu,1725658264.2943802,1725657892.1257138,394.87662274,1.3162554091333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,8a71d450871f415ccd4d5f514fba9cce,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,169.47210484077706,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
bf5b27ff5783d041625afe1d10610c7f,train,deckard.base.experiment.Experiment,bf5b27ff5783d041625afe1d10610c7f,KDD NSL,cpu,bf5b27ff5783d041625afe1d10610c7f,bf5b27ff5783d041625afe1d10610c7f,k-SVC,bf5b27ff5783d041625afe1d10610c7f,bf5b27ff5783d041625afe1d10610c7f,0.99,0.3453957599234096,cpu,1725661793.8455777,1725661669.5258844,132.23127923,1.3223127923,cpu,1725661669.525212,1725661311.0515993,380.48289851,1.2682763283666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,bf5b27ff5783d041625afe1d10610c7f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,153.77092213577313,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
bc67ce5fe2d2e893ce00f51345a4fdc9,train,deckard.base.experiment.Experiment,bc67ce5fe2d2e893ce00f51345a4fdc9,KDD NSL,cpu,bc67ce5fe2d2e893ce00f51345a4fdc9,bc67ce5fe2d2e893ce00f51345a4fdc9,k-SVC,bc67ce5fe2d2e893ce00f51345a4fdc9,bc67ce5fe2d2e893ce00f51345a4fdc9,0.99,0.3453957599234096,cpu,1725659868.8038564,1725659753.6989028,122.38807508,1.2238807508,cpu,1725659753.6980858,1725659380.4230616,396.61446745,1.3220482248333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,bc67ce5fe2d2e893ce00f51345a4fdc9,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,82.65129135520348,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8ca085cbf76fc508a043b869fb46a325,train,deckard.base.experiment.Experiment,8ca085cbf76fc508a043b869fb46a325,KDD NSL,cpu,8ca085cbf76fc508a043b869fb46a325,8ca085cbf76fc508a043b869fb46a325,k-SVC,8ca085cbf76fc508a043b869fb46a325,8ca085cbf76fc508a043b869fb46a325,0.99,0.3453957599234096,cpu,1725659842.9309542,1725659720.048546,130.6692748,1.306692748,cpu,1725659720.046996,1725659380.3830197,359.87775517,1.1995925172333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,8ca085cbf76fc508a043b869fb46a325,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,170.14480586290242,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8e869403a48194d1c73ea24867365686,train,deckard.base.experiment.Experiment,8e869403a48194d1c73ea24867365686,KDD NSL,cpu,8e869403a48194d1c73ea24867365686,8e869403a48194d1c73ea24867365686,k-SVC,8e869403a48194d1c73ea24867365686,8e869403a48194d1c73ea24867365686,0.99,0.3453957599234096,cpu,1725663074.9106534,1725663007.3973973,72.98284677,0.7298284677,cpu,1725663007.3969212,1725662805.8086762,217.54062089,0.7251354029666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,8e869403a48194d1c73ea24867365686,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,49.758548952024135,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8fb58a3450b06e0395f731ff3d5e3668,train,deckard.base.experiment.Experiment,8fb58a3450b06e0395f731ff3d5e3668,KDD NSL,cpu,8fb58a3450b06e0395f731ff3d5e3668,8fb58a3450b06e0395f731ff3d5e3668,k-SVC,8fb58a3450b06e0395f731ff3d5e3668,8fb58a3450b06e0395f731ff3d5e3668,0.98,0.6907755278982145,cpu,1725664172.273888,1725664074.8881102,104.40815517,1.0440815517,cpu,1725664074.8872027,1725663728.1963158,368.60960743,1.228698691433333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,8fb58a3450b06e0395f731ff3d5e3668,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,57.9277216087583,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
902af8c024a5088eecbbadb3cab9ad69,train,deckard.base.experiment.Experiment,902af8c024a5088eecbbadb3cab9ad69,KDD NSL,cpu,902af8c024a5088eecbbadb3cab9ad69,902af8c024a5088eecbbadb3cab9ad69,k-SVC,902af8c024a5088eecbbadb3cab9ad69,902af8c024a5088eecbbadb3cab9ad69,0.99,0.3453957599234096,cpu,1725657887.4658563,1725657775.4981558,119.09815093,1.1909815093,cpu,1725657775.4973354,1725657394.0555124,404.20037987,1.3473345995666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,902af8c024a5088eecbbadb3cab9ad69,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,103.908156301533,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
9377d944ff4131f3f57a963c636992cb,train,deckard.base.experiment.Experiment,9377d944ff4131f3f57a963c636992cb,KDD NSL,cpu,9377d944ff4131f3f57a963c636992cb,9377d944ff4131f3f57a963c636992cb,k-SVC,9377d944ff4131f3f57a963c636992cb,9377d944ff4131f3f57a963c636992cb,0.35,22.450420547998096,cpu,1725662826.8671525,1725662820.923004,6.21533616,0.0621533616,cpu,1725662820.9226928,1725662803.746897,17.84780134,0.0594926711333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,9377d944ff4131f3f57a963c636992cb,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,127.16348658926935,balanced,scale,rbf,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
944a337d1b37bc05f04be79220541adb,train,deckard.base.experiment.Experiment,944a337d1b37bc05f04be79220541adb,KDD NSL,cpu,944a337d1b37bc05f04be79220541adb,944a337d1b37bc05f04be79220541adb,k-SVC,944a337d1b37bc05f04be79220541adb,944a337d1b37bc05f04be79220541adb,0.99,0.3453957599234096,cpu,1725662278.778322,1725662160.0678592,126.1618468,1.261618468,cpu,1725662160.0660496,1725661807.7119036,374.29000167,1.2476333389,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,944a337d1b37bc05f04be79220541adb,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,121.1302823184393,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
95c24b306c838c73894265ba328524b8,train,deckard.base.experiment.Experiment,95c24b306c838c73894265ba328524b8,KDD NSL,cpu,95c24b306c838c73894265ba328524b8,95c24b306c838c73894265ba328524b8,k-SVC,95c24b306c838c73894265ba328524b8,95c24b306c838c73894265ba328524b8,0.99,0.3453957599234096,cpu,1725661299.644969,1725661190.457816,116.17873978,1.1617873978,cpu,1725661190.456974,1725660869.111538,340.81297211,1.1360432403666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,95c24b306c838c73894265ba328524b8,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,81.26206695846714,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
96e4ca807aaa2667863ce14238037262,train,deckard.base.experiment.Experiment,96e4ca807aaa2667863ce14238037262,KDD NSL,cpu,96e4ca807aaa2667863ce14238037262,96e4ca807aaa2667863ce14238037262,k-SVC,96e4ca807aaa2667863ce14238037262,96e4ca807aaa2667863ce14238037262,0.99,0.3453957599234096,cpu,1725663491.2492852,1725663387.6984322,110.43090365,1.1043090365,cpu,1725663387.6970043,1725663082.3749056,325.5670565,1.0852235216666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,96e4ca807aaa2667863ce14238037262,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,97.51683931569924,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
999b378eac6a74504652aef8ce664f53,train,deckard.base.experiment.Experiment,999b378eac6a74504652aef8ce664f53,KDD NSL,cpu,999b378eac6a74504652aef8ce664f53,999b378eac6a74504652aef8ce664f53,k-SVC,999b378eac6a74504652aef8ce664f53,999b378eac6a74504652aef8ce664f53,0.99,0.3453957599234096,cpu,1725657872.8729842,1725657754.230024,126.1424678,1.261424678,cpu,1725657754.2290509,1725657394.017504,383.44857615,1.2781619205,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,999b378eac6a74504652aef8ce664f53,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,132.7148784069307,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
99e57ea62d067a567863347858bb278e,train,deckard.base.experiment.Experiment,99e57ea62d067a567863347858bb278e,KDD NSL,cpu,99e57ea62d067a567863347858bb278e,99e57ea62d067a567863347858bb278e,k-SVC,99e57ea62d067a567863347858bb278e,99e57ea62d067a567863347858bb278e,0.99,0.3453957599234096,cpu,1725661797.5915742,1725661685.414107,118.9015131,1.189015131,cpu,1725661685.4133787,1725661310.9989245,397.98458907,1.3266152969,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,99e57ea62d067a567863347858bb278e,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,57.53043392105049,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
9be2a2fbcfda7aa1af7cb84b866fd091,train,deckard.base.experiment.Experiment,9be2a2fbcfda7aa1af7cb84b866fd091,KDD NSL,cpu,9be2a2fbcfda7aa1af7cb84b866fd091,9be2a2fbcfda7aa1af7cb84b866fd091,k-SVC,9be2a2fbcfda7aa1af7cb84b866fd091,9be2a2fbcfda7aa1af7cb84b866fd091,1.0,9.992007221626413e-16,cpu,1725664155.5808978,1725664045.3573942,117.29074995,1.1729074995,cpu,1725664045.3556106,1725663728.1962695,337.00262247,1.1233420749,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,300,deckard.base.files.FileConfig,data,091ef2bffc8d84e0dc56c1aa06252d7d,.pkl,kdd_nsl,9be2a2fbcfda7aa1af7cb84b866fd091,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,300,label,59.241771218757535,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
9e57682992752c879c3788a3334bf64e,train,deckard.base.experiment.Experiment,9e57682992752c879c3788a3334bf64e,KDD NSL,cpu,9e57682992752c879c3788a3334bf64e,9e57682992752c879c3788a3334bf64e,k-SVC,9e57682992752c879c3788a3334bf64e,9e57682992752c879c3788a3334bf64e,0.5,17.269388197455342,cpu,1725663106.5589309,1725663100.221215,6.59186151,0.0659186151,cpu,1725663100.220849,1725663082.3749068,18.55133394,0.0618377798,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,9e57682992752c879c3788a3334bf64e,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,94.16493748475204,balanced,scale,rbf,1,Jaro,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
9eed1129d0c44065e8af50fbbd007124,train,deckard.base.experiment.Experiment,9eed1129d0c44065e8af50fbbd007124,KDD NSL,cpu,9eed1129d0c44065e8af50fbbd007124,9eed1129d0c44065e8af50fbbd007124,k-SVC,9eed1129d0c44065e8af50fbbd007124,9eed1129d0c44065e8af50fbbd007124,0.99,0.3453957599234096,cpu,1725658383.8390136,1725658272.6232023,118.45432412,1.1845432412,cpu,1725658272.6226296,1725657892.0840948,403.58619486,1.3452873162,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,9eed1129d0c44065e8af50fbbd007124,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,113.82737025817836,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
bf45fdcb44c9fe4fdb61d42eb52469c1,train,deckard.base.experiment.Experiment,bf45fdcb44c9fe4fdb61d42eb52469c1,KDD NSL,cpu,bf45fdcb44c9fe4fdb61d42eb52469c1,bf45fdcb44c9fe4fdb61d42eb52469c1,k-SVC,bf45fdcb44c9fe4fdb61d42eb52469c1,bf45fdcb44c9fe4fdb61d42eb52469c1,0.99,0.3453957599234096,cpu,1725659372.1131115,1725659255.7125816,123.56220234,1.2356220234,cpu,1725659255.711583,1725658884.094035,394.28236495,1.3142745498333332,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,bf45fdcb44c9fe4fdb61d42eb52469c1,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,141.84915521595693,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
a083edec88642830025a3359854f0c57,train,deckard.base.experiment.Experiment,a083edec88642830025a3359854f0c57,KDD NSL,cpu,a083edec88642830025a3359854f0c57,a083edec88642830025a3359854f0c57,k-SVC,a083edec88642830025a3359854f0c57,a083edec88642830025a3359854f0c57,0.5,17.269787996170436,cpu,1725663867.4792778,1725663837.146151,31.05920722,0.3105920722,cpu,1725663837.144652,1725663728.1960928,111.21025708,0.3707008569333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,300,deckard.base.files.FileConfig,data,cdccecfc5c0be6bc943ba6fa7acc280c,.pkl,kdd_nsl,a083edec88642830025a3359854f0c57,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,300,label,83.36068343598592,balanced,scale,rbf,1,SeqRatio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
a3382a04639cfd2d5453141b969aaea7,train,deckard.base.experiment.Experiment,a3382a04639cfd2d5453141b969aaea7,KDD NSL,cpu,a3382a04639cfd2d5453141b969aaea7,a3382a04639cfd2d5453141b969aaea7,k-SVC,a3382a04639cfd2d5453141b969aaea7,a3382a04639cfd2d5453141b969aaea7,0.99,0.3453957599234096,cpu,1725657883.6634524,1725657768.0533593,122.89636278,1.2289636278,cpu,1725657768.0524323,1725657394.0860803,397.26941481,1.3242313827,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,a3382a04639cfd2d5453141b969aaea7,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,123.19301523513838,balanced,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
