,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
d6fe140f99cd15bc4b14bad394bb36e0,train,deckard.base.experiment.Experiment,d6fe140f99cd15bc4b14bad394bb36e0,KDD NSL,cpu,d6fe140f99cd15bc4b14bad394bb36e0,d6fe140f99cd15bc4b14bad394bb36e0,k-Logistic,d6fe140f99cd15bc4b14bad394bb36e0,d6fe140f99cd15bc4b14bad394bb36e0,8.47536618,0.0847536618,1723651063.7663498,1723651071.7577026,cpu,8.32182004,0.0832182004,1723651071.7578692,1723651079.560613,cpu,0.94,2.072342575643246,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,d6fe140f99cd15bc4b14bad394bb36e0,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,198.60000710000756,,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0309804843386531,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ce6e74aacc3f04ddc40f440f2b6eec61,train,deckard.base.experiment.Experiment,ce6e74aacc3f04ddc40f440f2b6eec61,KDD NSL,cpu,ce6e74aacc3f04ddc40f440f2b6eec61,ce6e74aacc3f04ddc40f440f2b6eec61,k-Logistic,ce6e74aacc3f04ddc40f440f2b6eec61,ce6e74aacc3f04ddc40f440f2b6eec61,7.41511819,0.0741511819,1723819730.541109,1723819737.7966802,cpu,6.95175359,0.0695175359,1723819737.7967913,1723819744.6021514,cpu,0.89,3.7993133792859872,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ce6e74aacc3f04ddc40f440f2b6eec61,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,19.169622963842304,,False,1,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0838345655984933,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ca0393ef8867ec107fe900a526b15134,train,deckard.base.experiment.Experiment,ca0393ef8867ec107fe900a526b15134,KDD NSL,cpu,ca0393ef8867ec107fe900a526b15134,ca0393ef8867ec107fe900a526b15134,k-Logistic,ca0393ef8867ec107fe900a526b15134,ca0393ef8867ec107fe900a526b15134,7.3792887,0.073792887,1723651243.3650248,1723651250.614252,cpu,6.78769664,0.0678769664,1723651250.614654,1723651257.3119984,cpu,0.88,4.144653167389282,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ca0393ef8867ec107fe900a526b15134,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,01667f95698b9b88b80e4ed283f6dbf5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,100,label,399.5291166688999,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0067303862071353,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ca0a369e1d5aea8acd76bd5bca1dc24a,train,deckard.base.experiment.Experiment,ca0a369e1d5aea8acd76bd5bca1dc24a,KDD NSL,cpu,ca0a369e1d5aea8acd76bd5bca1dc24a,ca0a369e1d5aea8acd76bd5bca1dc24a,k-Logistic,ca0a369e1d5aea8acd76bd5bca1dc24a,ca0a369e1d5aea8acd76bd5bca1dc24a,7.25234362,0.0725234362,1723651280.197822,1723651287.3177264,cpu,7.25719339,0.0725719339,1723651287.317927,1723651294.4762368,cpu,0.92,2.7631101075671576,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ca0a369e1d5aea8acd76bd5bca1dc24a,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,f73e381464c653304892a3b29e1fb64d,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,100,label,265.8703864738013,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0671257675202659,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ca88b71d17026331e8f9ab17d2a3177e,train,deckard.base.experiment.Experiment,ca88b71d17026331e8f9ab17d2a3177e,KDD NSL,cpu,ca88b71d17026331e8f9ab17d2a3177e,ca88b71d17026331e8f9ab17d2a3177e,k-Logistic,ca88b71d17026331e8f9ab17d2a3177e,ca88b71d17026331e8f9ab17d2a3177e,7.60983922,0.0760983922,1723819757.6265774,1723819765.0945282,cpu,6.7987743,0.067987743,1723819765.094605,1723819771.786486,cpu,0.98,0.6907755278982145,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,ca88b71d17026331e8f9ab17d2a3177e,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,47.31471481470191,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0080480618530942,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
cd1e5b9063b68d754390a590b95f4a7f,train,deckard.base.experiment.Experiment,cd1e5b9063b68d754390a590b95f4a7f,KDD NSL,cpu,cd1e5b9063b68d754390a590b95f4a7f,cd1e5b9063b68d754390a590b95f4a7f,k-Logistic,cd1e5b9063b68d754390a590b95f4a7f,cd1e5b9063b68d754390a590b95f4a7f,7.32111509,0.0732111509,1723819532.4245114,1723819539.6160426,cpu,6.93024021,0.0693024021,1723819539.6170788,1723819546.4326675,cpu,0.98,0.6907755278982145,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,cd1e5b9063b68d754390a590b95f4a7f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,38.64227264641325,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0078917920163719,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
cd37c721d192c33f0b1288fdf8c67568,train,deckard.base.experiment.Experiment,cd37c721d192c33f0b1288fdf8c67568,KDD NSL,cpu,cd37c721d192c33f0b1288fdf8c67568,cd37c721d192c33f0b1288fdf8c67568,k-Logistic,cd37c721d192c33f0b1288fdf8c67568,cd37c721d192c33f0b1288fdf8c67568,8.36544815,0.0836544815,1723651111.3080986,1723651119.2425132,cpu,7.66041067,0.0766041067,1723651119.2426362,1723651126.0558124,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,cd37c721d192c33f0b1288fdf8c67568,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,5.796076305670881,balanced,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.077364908326683,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
cbb2cb1a556595306677d8689b5aa206,train,deckard.base.experiment.Experiment,cbb2cb1a556595306677d8689b5aa206,KDD NSL,cpu,cbb2cb1a556595306677d8689b5aa206,cbb2cb1a556595306677d8689b5aa206,k-Logistic,cbb2cb1a556595306677d8689b5aa206,cbb2cb1a556595306677d8689b5aa206,7.53095562,0.0753095562,1723650995.2159636,1723651002.625048,cpu,7.37830267,0.0737830267,1723651002.6252377,1723651009.8879244,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,cbb2cb1a556595306677d8689b5aa206,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,302.414729713906,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.073530047679853,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
82d8fd888028fc9341aaea13c4bbecfe,train,deckard.base.experiment.Experiment,82d8fd888028fc9341aaea13c4bbecfe,KDD NSL,cpu,82d8fd888028fc9341aaea13c4bbecfe,82d8fd888028fc9341aaea13c4bbecfe,k-Logistic,82d8fd888028fc9341aaea13c4bbecfe,82d8fd888028fc9341aaea13c4bbecfe,7.30010405,0.0730010405,1723651018.332251,1723651025.5245004,cpu,7.19521675,0.0719521675,1723651025.5246816,1723651032.5509963,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,82d8fd888028fc9341aaea13c4bbecfe,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,105.7740740546402,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0674714406600287,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
843d2eceaca5bf5f46f6111912f30ff8,train,deckard.base.experiment.Experiment,843d2eceaca5bf5f46f6111912f30ff8,KDD NSL,cpu,843d2eceaca5bf5f46f6111912f30ff8,843d2eceaca5bf5f46f6111912f30ff8,k-Logistic,843d2eceaca5bf5f46f6111912f30ff8,843d2eceaca5bf5f46f6111912f30ff8,16.65804691,0.1665804691,1723819496.15985,1723819512.4899566,cpu,13.82693864,0.1382693864,1723819512.49003,1723819525.885872,cpu,0.9,3.453901627413975,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,843d2eceaca5bf5f46f6111912f30ff8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,2.1216311209329364,,False,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0864293295182051,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7fe41d1cd8292b43ca047244a5b4b3ac,train,deckard.base.experiment.Experiment,7fe41d1cd8292b43ca047244a5b4b3ac,KDD NSL,cpu,7fe41d1cd8292b43ca047244a5b4b3ac,7fe41d1cd8292b43ca047244a5b4b3ac,k-Logistic,7fe41d1cd8292b43ca047244a5b4b3ac,7fe41d1cd8292b43ca047244a5b4b3ac,7.36587789,0.0736587789,1723651040.889609,1723651048.1103468,cpu,7.38328938,0.0738328938,1723651048.110556,1723651055.3391817,cpu,0.93,2.4177383355666544,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,7fe41d1cd8292b43ca047244a5b4b3ac,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,69.83403153155331,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0893769072057908,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
74dedec38f620ff179702fac54bb4ed9,train,deckard.base.experiment.Experiment,74dedec38f620ff179702fac54bb4ed9,KDD NSL,cpu,74dedec38f620ff179702fac54bb4ed9,74dedec38f620ff179702fac54bb4ed9,k-Logistic,74dedec38f620ff179702fac54bb4ed9,74dedec38f620ff179702fac54bb4ed9,7.44885803,0.0744885803,1723651183.1787472,1723651190.5054238,cpu,6.91362325,0.0691362325,1723651190.505552,1723651197.3387156,cpu,0.92,2.763126099515761,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,74dedec38f620ff179702fac54bb4ed9,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,3.173481485373916,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0967061587213116,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
763c6b10ac365b52a6fc28673ec20b14,train,deckard.base.experiment.Experiment,763c6b10ac365b52a6fc28673ec20b14,KDD NSL,cpu,763c6b10ac365b52a6fc28673ec20b14,763c6b10ac365b52a6fc28673ec20b14,k-Logistic,763c6b10ac365b52a6fc28673ec20b14,763c6b10ac365b52a6fc28673ec20b14,8.47180164,0.0847180164,1723651334.9332328,1723651342.9314785,cpu,7.50247453,0.0750247453,1723651342.9315991,1723651349.6197858,cpu,0.98,0.6907835238725165,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,763c6b10ac365b52a6fc28673ec20b14,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,459.22514445062046,balanced,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0344005921053196,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
769397fbd734d4e7e1762b470f4c001f,train,deckard.base.experiment.Experiment,769397fbd734d4e7e1762b470f4c001f,KDD NSL,cpu,769397fbd734d4e7e1762b470f4c001f,769397fbd734d4e7e1762b470f4c001f,k-Logistic,769397fbd734d4e7e1762b470f4c001f,769397fbd734d4e7e1762b470f4c001f,7.23314746,0.0723314746,1723819496.038992,1723819503.1406734,cpu,6.84786658,0.0684786658,1723819503.140905,1723819509.893034,cpu,0.91,3.108497871516264,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,769397fbd734d4e7e1762b470f4c001f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,e18d09f3a85ba0225ebd22ec7eb89b97,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,100,label,21.691477904293656,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0046242398641334,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
774ae7e2828a5a7901f30caae1d77141,train,deckard.base.experiment.Experiment,774ae7e2828a5a7901f30caae1d77141,KDD NSL,cpu,774ae7e2828a5a7901f30caae1d77141,774ae7e2828a5a7901f30caae1d77141,k-Logistic,774ae7e2828a5a7901f30caae1d77141,774ae7e2828a5a7901f30caae1d77141,7.35645833,0.0735645833,1723651018.3278365,1723651025.5787818,cpu,7.31468149,0.0731468149,1723651025.578965,1723651032.7668347,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,774ae7e2828a5a7901f30caae1d77141,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,176.46190506091472,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0948273102314315,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7900431fc5a67c9aecc00d2d8934778d,train,deckard.base.experiment.Experiment,7900431fc5a67c9aecc00d2d8934778d,KDD NSL,cpu,7900431fc5a67c9aecc00d2d8934778d,7900431fc5a67c9aecc00d2d8934778d,k-Logistic,7900431fc5a67c9aecc00d2d8934778d,7900431fc5a67c9aecc00d2d8934778d,7.2698127,0.072698127,1723651280.1670237,1723651287.2797558,cpu,7.18284122,0.0718284122,1723651287.2800405,1723651294.36733,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,7900431fc5a67c9aecc00d2d8934778d,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,10.074917118191554,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0074648274431315,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7aeaf034936c2d8e74ea721dc0257c27,train,deckard.base.experiment.Experiment,7aeaf034936c2d8e74ea721dc0257c27,KDD NSL,cpu,7aeaf034936c2d8e74ea721dc0257c27,7aeaf034936c2d8e74ea721dc0257c27,k-Logistic,7aeaf034936c2d8e74ea721dc0257c27,7aeaf034936c2d8e74ea721dc0257c27,7.33697888,0.0733697888,1723651040.908971,1723651048.1263776,cpu,7.37040007,0.0737040007,1723651048.1266708,1723651055.3757374,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,7aeaf034936c2d8e74ea721dc0257c27,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,163.22588982656427,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0718106173487917,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
88d927bc41c2635daa35cd602605f33b,train,deckard.base.experiment.Experiment,88d927bc41c2635daa35cd602605f33b,KDD NSL,cpu,88d927bc41c2635daa35cd602605f33b,88d927bc41c2635daa35cd602605f33b,k-Logistic,88d927bc41c2635daa35cd602605f33b,88d927bc41c2635daa35cd602605f33b,7.43200198,0.0743200198,1723651018.332243,1723651025.6345336,cpu,7.16089991,0.0716089991,1723651025.634687,1723651032.6675136,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,88d927bc41c2635daa35cd602605f33b,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,232.6972513509808,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0703769394728934,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8aa2dcafef02d7fdf2d6fe22f0b031fa,train,deckard.base.experiment.Experiment,8aa2dcafef02d7fdf2d6fe22f0b031fa,KDD NSL,cpu,8aa2dcafef02d7fdf2d6fe22f0b031fa,8aa2dcafef02d7fdf2d6fe22f0b031fa,k-Logistic,8aa2dcafef02d7fdf2d6fe22f0b031fa,8aa2dcafef02d7fdf2d6fe22f0b031fa,7.28009126,0.0728009126,1723651205.4863412,1723651212.620108,cpu,7.06728641,0.0706728641,1723651212.6206322,1723651219.5291512,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8aa2dcafef02d7fdf2d6fe22f0b031fa,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,389.7907906780524,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0055026904339033,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9befc67fab2348777636e9102739c513,train,deckard.base.experiment.Experiment,9befc67fab2348777636e9102739c513,KDD NSL,cpu,9befc67fab2348777636e9102739c513,9befc67fab2348777636e9102739c513,k-Logistic,9befc67fab2348777636e9102739c513,9befc67fab2348777636e9102739c513,7.51852932,0.0751852932,1723651063.8349185,1723651071.2143817,cpu,7.38235355,0.0738235355,1723651071.2146792,1723651078.4548652,cpu,0.95,1.726938819745535,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,9befc67fab2348777636e9102739c513,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,642.3292646688533,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0064439657180706,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9e0165c0c6832c0d02d6322a361671f8,train,deckard.base.experiment.Experiment,9e0165c0c6832c0d02d6322a361671f8,KDD NSL,cpu,9e0165c0c6832c0d02d6322a361671f8,9e0165c0c6832c0d02d6322a361671f8,k-Logistic,9e0165c0c6832c0d02d6322a361671f8,9e0165c0c6832c0d02d6322a361671f8,7.40979797,0.0740979797,1723651040.9338956,1723651048.20324,cpu,7.40272358,0.0740272358,1723651048.2035177,1723651055.5107193,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,9e0165c0c6832c0d02d6322a361671f8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,168.87826126862987,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0683434113423075,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9a04d124de93e308af647d4fcc2af3f8,train,deckard.base.experiment.Experiment,9a04d124de93e308af647d4fcc2af3f8,KDD NSL,cpu,9a04d124de93e308af647d4fcc2af3f8,9a04d124de93e308af647d4fcc2af3f8,k-Logistic,9a04d124de93e308af647d4fcc2af3f8,9a04d124de93e308af647d4fcc2af3f8,7.54382443,0.0754382443,1723819757.5828147,1723819764.991028,cpu,6.83927203,0.0683927203,1723819764.9911468,1723819771.713873,cpu,0.98,0.6907755278982145,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,9a04d124de93e308af647d4fcc2af3f8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,40.447838935994575,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0060366786672238,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a0f6c836eca53e778e26bf421bf068fc,train,deckard.base.experiment.Experiment,a0f6c836eca53e778e26bf421bf068fc,KDD NSL,cpu,a0f6c836eca53e778e26bf421bf068fc,a0f6c836eca53e778e26bf421bf068fc,k-Logistic,a0f6c836eca53e778e26bf421bf068fc,a0f6c836eca53e778e26bf421bf068fc,7.40574692,0.0740574692,1723651018.3095138,1723651025.5988967,cpu,7.13913148,0.0713913148,1723651025.5990932,1723651032.6001885,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,a0f6c836eca53e778e26bf421bf068fc,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,83.32368063664866,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0516234108484636,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a587f1b8ddc663ba261882f077f83a22,train,deckard.base.experiment.Experiment,a587f1b8ddc663ba261882f077f83a22,KDD NSL,cpu,a587f1b8ddc663ba261882f077f83a22,a587f1b8ddc663ba261882f077f83a22,k-Logistic,a587f1b8ddc663ba261882f077f83a22,a587f1b8ddc663ba261882f077f83a22,7.46037877,0.0746037877,1723819432.3906665,1723819439.7012153,cpu,6.90767075,0.0690767075,1723819439.701331,1723819446.5003846,cpu,0.92,2.763126099515761,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,a587f1b8ddc663ba261882f077f83a22,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,6.209605658663602,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0380508817101483,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
