,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
5d0b00f6a23c9a136f8845937406fdce,train,deckard.base.experiment.Experiment,5d0b00f6a23c9a136f8845937406fdce,KDD NSL,cpu,5d0b00f6a23c9a136f8845937406fdce,5d0b00f6a23c9a136f8845937406fdce,k-KNN,5d0b00f6a23c9a136f8845937406fdce,5d0b00f6a23c9a136f8845937406fdce,0.98,0.6907835238725164,cpu,1725653569.7133117,1725653561.209676,10.87245716,0.1087245716,cpu,1725653561.2095878,1725653550.073701,13.91915209,0.0463971736333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,5d0b00f6a23c9a136f8845937406fdce,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,brute,11,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5bf72be0a5389547ef41dcf0fc9555d4,train,deckard.base.experiment.Experiment,5bf72be0a5389547ef41dcf0fc9555d4,KDD NSL,cpu,5bf72be0a5389547ef41dcf0fc9555d4,5bf72be0a5389547ef41dcf0fc9555d4,k-KNN,5bf72be0a5389547ef41dcf0fc9555d4,5bf72be0a5389547ef41dcf0fc9555d4,0.96,1.381567047745032,cpu,1725653463.6750782,1725653456.241685,9.24017314,0.0924017314,cpu,1725653456.241596,1725653444.7957437,14.08949437,0.0469649812333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,5bf72be0a5389547ef41dcf0fc9555d4,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,11,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
548df9815208f48f078b8f0f69c9208d,train,deckard.base.experiment.Experiment,548df9815208f48f078b8f0f69c9208d,KDD NSL,cpu,548df9815208f48f078b8f0f69c9208d,548df9815208f48f078b8f0f69c9208d,k-KNN,548df9815208f48f078b8f0f69c9208d,548df9815208f48f078b8f0f69c9208d,0.99,0.3453957599234096,cpu,1725653489.0827072,1725653481.4854536,9.42381344,0.0942381344,cpu,1725653481.485259,1725653470.045135,14.0918761,0.0469729203333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,300,deckard.base.files.FileConfig,data,1f1ea874e3dc76e24674326402f9e015,.pkl,kdd_nsl,548df9815208f48f078b8f0f69c9208d,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,300,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
4946d39fbbceeddd4861948fb1fd83b9,train,deckard.base.experiment.Experiment,4946d39fbbceeddd4861948fb1fd83b9,KDD NSL,cpu,4946d39fbbceeddd4861948fb1fd83b9,4946d39fbbceeddd4861948fb1fd83b9,k-KNN,4946d39fbbceeddd4861948fb1fd83b9,4946d39fbbceeddd4861948fb1fd83b9,0.17,28.667520238696547,cpu,1725653698.5578036,1725653673.3599408,25.89253215,0.2589253215,cpu,1725653673.3589444,1725653626.721508,47.55269276,0.1585089758666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,300,deckard.base.files.FileConfig,data,6cd46ece78bfa4b68f959576ce04526e,.pkl,kdd_nsl,4946d39fbbceeddd4861948fb1fd83b9,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,300,label,brute,5,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f23b380e4388c1356c944b3690881454,train,deckard.base.experiment.Experiment,f23b380e4388c1356c944b3690881454,KDD NSL,cpu,f23b380e4388c1356c944b3690881454,f23b380e4388c1356c944b3690881454,k-KNN,f23b380e4388c1356c944b3690881454,f23b380e4388c1356c944b3690881454,0.97,1.0361632918473214,cpu,1725714917.2555175,1725714903.6564493,17.27100293,0.1727100293,cpu,1725714903.6563618,1725714874.579507,36.38063753,0.07276127506,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,500,deckard.base.files.FileConfig,data,ca710fb95989eca1813fd0011d088a03,.pkl,kdd_nsl,f23b380e4388c1356c944b3690881454,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,500,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
903d51f796b56391e9f47fd92fdb46fe,train,deckard.base.experiment.Experiment,903d51f796b56391e9f47fd92fdb46fe,KDD NSL,cpu,903d51f796b56391e9f47fd92fdb46fe,903d51f796b56391e9f47fd92fdb46fe,k-KNN,903d51f796b56391e9f47fd92fdb46fe,903d51f796b56391e9f47fd92fdb46fe,0.22,26.940581418951016,cpu,1725626049.9824195,1725626049.6020546,0.39232602,0.0039232602,cpu,1725626049.6019187,1725626049.453543,0.14261217,0.0071306085,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,data,8c9c338874db71c4c5166b28cb624412,.pkl,kdd_nsl,903d51f796b56391e9f47fd92fdb46fe,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,brute,7,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8e1379928b142d21f0b122f4b4dd3582,train,deckard.base.experiment.Experiment,8e1379928b142d21f0b122f4b4dd3582,KDD NSL,cpu,8e1379928b142d21f0b122f4b4dd3582,8e1379928b142d21f0b122f4b4dd3582,k-KNN,8e1379928b142d21f0b122f4b4dd3582,8e1379928b142d21f0b122f4b4dd3582,0.13,30.04912726631309,cpu,1725626001.285978,1725626000.9252524,0.38194154,0.0038194154,cpu,1725626000.9251297,1725626000.8331714,0.09520152,0.004760076,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,data,d6e64c71dd1be0865cac9026df3eaa1b,.pkl,kdd_nsl,8e1379928b142d21f0b122f4b4dd3582,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,brute,7,1,Ratio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d960366da1f79e36fff75ccf20688905,train,deckard.base.experiment.Experiment,d960366da1f79e36fff75ccf20688905,KDD NSL,cpu,d960366da1f79e36fff75ccf20688905,d960366da1f79e36fff75ccf20688905,k-KNN,d960366da1f79e36fff75ccf20688905,d960366da1f79e36fff75ccf20688905,0.14,29.703715514441072,cpu,1725631904.49785,1725631903.0371566,1.48691734,0.0148691734,cpu,1725631903.0370257,1725631902.1409383,0.91252679,0.0091252679,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,d960366da1f79e36fff75ccf20688905,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,3,1,Ratio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d792703fe9d77ffffcf1f22446fc0b7f,train,deckard.base.experiment.Experiment,d792703fe9d77ffffcf1f22446fc0b7f,KDD NSL,cpu,d792703fe9d77ffffcf1f22446fc0b7f,d792703fe9d77ffffcf1f22446fc0b7f,k-KNN,d792703fe9d77ffffcf1f22446fc0b7f,d792703fe9d77ffffcf1f22446fc0b7f,0.54,15.888045036990764,cpu,1725631946.253942,1725631944.6967418,1.58731802,0.0158731802,cpu,1725631944.6966105,1725631943.8642707,0.84809248,0.0084809248,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,d792703fe9d77ffffcf1f22446fc0b7f,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,11,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c89b3c02649242042ab0a394e8855f51,train,deckard.base.experiment.Experiment,c89b3c02649242042ab0a394e8855f51,KDD NSL,cpu,c89b3c02649242042ab0a394e8855f51,c89b3c02649242042ab0a394e8855f51,k-KNN,c89b3c02649242042ab0a394e8855f51,c89b3c02649242042ab0a394e8855f51,0.97,1.0361792837959252,cpu,1725631935.7729502,1725631933.591473,2.43033969,0.0243033969,cpu,1725631933.591317,1725631932.474799,1.19881691,0.0119881691,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,data,c1ecb039e99cb073f373e581585f1e06,.pkl,kdd_nsl,c89b3c02649242042ab0a394e8855f51,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c35084bd1615c80ce59c0551c3b0bad8,train,deckard.base.experiment.Experiment,c35084bd1615c80ce59c0551c3b0bad8,KDD NSL,cpu,c35084bd1615c80ce59c0551c3b0bad8,c35084bd1615c80ce59c0551c3b0bad8,k-KNN,c35084bd1615c80ce59c0551c3b0bad8,c35084bd1615c80ce59c0551c3b0bad8,0.91,3.108545847362076,cpu,1725631816.4482458,1725631814.427985,2.2187862,0.022187862,cpu,1725631814.4278977,1725631813.3458252,1.16093496,0.0116093496,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,100,deckard.base.files.FileConfig,data,39ef589fb6e50f6ed812aa1467405654,.pkl,kdd_nsl,c35084bd1615c80ce59c0551c3b0bad8,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
bee7228166baa556fba4139d8fc40808,train,deckard.base.experiment.Experiment,bee7228166baa556fba4139d8fc40808,KDD NSL,cpu,bee7228166baa556fba4139d8fc40808,bee7228166baa556fba4139d8fc40808,k-KNN,bee7228166baa556fba4139d8fc40808,bee7228166baa556fba4139d8fc40808,0.94,2.0723265836946414,cpu,1725631894.8519082,1725631892.9466226,2.07017554,0.0207017554,cpu,1725631892.946504,1725631891.7694297,1.27133416,0.0127133416,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,100,deckard.base.files.FileConfig,data,60bb77f4e667aa53d2656431810efd28,.pkl,kdd_nsl,bee7228166baa556fba4139d8fc40808,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e2ba03cf7291fca616fae2e14edd9204,train,deckard.base.experiment.Experiment,e2ba03cf7291fca616fae2e14edd9204,KDD NSL,cpu,e2ba03cf7291fca616fae2e14edd9204,e2ba03cf7291fca616fae2e14edd9204,k-KNN,e2ba03cf7291fca616fae2e14edd9204,e2ba03cf7291fca616fae2e14edd9204,0.96,1.38155905177073,cpu,1725631826.9355595,1725631824.9771898,2.0969401,0.020969401,cpu,1725631824.9764702,1725631823.8785298,1.16579545,0.0116579545,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,100,deckard.base.files.FileConfig,data,0c056c8becabd33e7d45e15475c03694,.pkl,kdd_nsl,e2ba03cf7291fca616fae2e14edd9204,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
bcc1e2a5b33b70c8cc5d0917bf080469,train,deckard.base.experiment.Experiment,bcc1e2a5b33b70c8cc5d0917bf080469,KDD NSL,cpu,bcc1e2a5b33b70c8cc5d0917bf080469,bcc1e2a5b33b70c8cc5d0917bf080469,k-KNN,bcc1e2a5b33b70c8cc5d0917bf080469,bcc1e2a5b33b70c8cc5d0917bf080469,0.95,1.7269787996170447,cpu,1725631873.8891318,1725631871.8557465,2.18513055,0.0218513055,cpu,1725631871.855603,1725631870.678847,1.2936615,0.012936615,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,data,55880dea63871aac9a8217827ae97528,.pkl,kdd_nsl,bcc1e2a5b33b70c8cc5d0917bf080469,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a147afb51f008d348b2f2a0c8c78f7c2,train,deckard.base.experiment.Experiment,a147afb51f008d348b2f2a0c8c78f7c2,KDD NSL,cpu,a147afb51f008d348b2f2a0c8c78f7c2,a147afb51f008d348b2f2a0c8c78f7c2,k-KNN,a147afb51f008d348b2f2a0c8c78f7c2,a147afb51f008d348b2f2a0c8c78f7c2,0.96,1.381575043719334,cpu,1725631798.5870068,1725631796.0373728,2.76510804,0.0276510804,cpu,1725631796.0372145,1725631794.672567,1.47224026,0.0147224026,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,a147afb51f008d348b2f2a0c8c78f7c2,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8da523fbf1abe02eaeb1163c8300a060,train,deckard.base.experiment.Experiment,8da523fbf1abe02eaeb1163c8300a060,KDD NSL,cpu,8da523fbf1abe02eaeb1163c8300a060,8da523fbf1abe02eaeb1163c8300a060,k-KNN,8da523fbf1abe02eaeb1163c8300a060,8da523fbf1abe02eaeb1163c8300a060,0.33,23.14131601551084,cpu,1725631914.701445,1725631913.0701528,1.67953648,0.0167953648,cpu,1725631913.0699997,1725631912.296646,0.78464119,0.0078464119,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,8da523fbf1abe02eaeb1163c8300a060,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,5,1,Jaro,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7f5eedd277456a5d6ceff0d947308bfc,train,deckard.base.experiment.Experiment,7f5eedd277456a5d6ceff0d947308bfc,KDD NSL,cpu,7f5eedd277456a5d6ceff0d947308bfc,7f5eedd277456a5d6ceff0d947308bfc,k-KNN,7f5eedd277456a5d6ceff0d947308bfc,7f5eedd277456a5d6ceff0d947308bfc,0.91,3.1085378513877737,cpu,1725631844.7635088,1725631842.8219388,2.09204911,0.0209204911,cpu,1725631842.8216388,1725631841.6487236,1.26578818,0.0126578818,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,100,deckard.base.files.FileConfig,data,01667f95698b9b88b80e4ed283f6dbf5,.pkl,kdd_nsl,7f5eedd277456a5d6ceff0d947308bfc,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
760dc74d530b06ce3b7bb25ea15e5f03,train,deckard.base.experiment.Experiment,760dc74d530b06ce3b7bb25ea15e5f03,KDD NSL,cpu,760dc74d530b06ce3b7bb25ea15e5f03,760dc74d530b06ce3b7bb25ea15e5f03,k-KNN,760dc74d530b06ce3b7bb25ea15e5f03,760dc74d530b06ce3b7bb25ea15e5f03,0.89,3.799297387337383,cpu,1725631863.238829,1725631861.7583115,1.50790594,0.0150790594,cpu,1725631861.7581043,1725631860.9499547,0.81786454,0.0081786454,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,760dc74d530b06ce3b7bb25ea15e5f03,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,5,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
60214cbed275406da7763ce37804f952,train,deckard.base.experiment.Experiment,60214cbed275406da7763ce37804f952,KDD NSL,cpu,60214cbed275406da7763ce37804f952,60214cbed275406da7763ce37804f952,k-KNN,60214cbed275406da7763ce37804f952,60214cbed275406da7763ce37804f952,0.92,2.763126099515761,cpu,1725631915.3305466,1725631913.331848,2.13455498,0.0213455498,cpu,1725631913.3316934,1725631912.2850888,1.13602307,0.0113602307,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,100,deckard.base.files.FileConfig,data,f73e381464c653304892a3b29e1fb64d,.pkl,kdd_nsl,60214cbed275406da7763ce37804f952,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,100,label,brute,5,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b33f2a74ac9bc85ea0e5a410ade07163,train,deckard.base.experiment.Experiment,b33f2a74ac9bc85ea0e5a410ade07163,KDD NSL,cpu,b33f2a74ac9bc85ea0e5a410ade07163,b33f2a74ac9bc85ea0e5a410ade07163,k-KNN,b33f2a74ac9bc85ea0e5a410ade07163,b33f2a74ac9bc85ea0e5a410ade07163,0.46,18.651179132480824,cpu,1725631946.3915062,1725631944.8153698,1.60681366,0.0160681366,cpu,1725631944.8150609,1725631943.8997617,0.94852075,0.0094852075,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,.pkl,kdd_nsl,b33f2a74ac9bc85ea0e5a410ade07163,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
625e5b0f010fbc086d034a03a80a6fce,train,deckard.base.experiment.Experiment,625e5b0f010fbc086d034a03a80a6fce,KDD NSL,cpu,625e5b0f010fbc086d034a03a80a6fce,625e5b0f010fbc086d034a03a80a6fce,k-KNN,625e5b0f010fbc086d034a03a80a6fce,625e5b0f010fbc086d034a03a80a6fce,0.9,3.45388563546537,cpu,1725626127.8449244,1725626124.3182647,3.94434893,0.0394434893,cpu,1725626124.3181348,1725626123.4895272,0.88475267,0.0442376335,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,20,deckard.base.files.FileConfig,data,ab4af08b45e736ba8ba80c12b3f2fb8e,.pkl,kdd_nsl,625e5b0f010fbc086d034a03a80a6fce,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,20,label,brute,5,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5b44ca15507e68a1c5ecc846bff33321,train,deckard.base.experiment.Experiment,5b44ca15507e68a1c5ecc846bff33321,KDD NSL,cpu,5b44ca15507e68a1c5ecc846bff33321,5b44ca15507e68a1c5ecc846bff33321,k-KNN,5b44ca15507e68a1c5ecc846bff33321,5b44ca15507e68a1c5ecc846bff33321,0.92,2.7631101075671576,cpu,1725626096.3606875,1725626095.9814825,0.40443257,0.0040443257,cpu,1725626095.9813616,1725626095.8452325,0.13121009,0.0065605045,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,5b44ca15507e68a1c5ecc846bff33321,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5890d5fd5858be48372d56818c09c9f1,train,deckard.base.experiment.Experiment,5890d5fd5858be48372d56818c09c9f1,KDD NSL,cpu,5890d5fd5858be48372d56818c09c9f1,5890d5fd5858be48372d56818c09c9f1,k-KNN,5890d5fd5858be48372d56818c09c9f1,5890d5fd5858be48372d56818c09c9f1,0.91,3.1084898755419617,cpu,1725626113.6286132,1725626113.1429362,0.5260728,0.005260728,cpu,1725626113.1427927,1725626112.9264083,0.22916291,0.0114581455,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,5890d5fd5858be48372d56818c09c9f1,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,5,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
45c274cd788ddc2b040d1ce1715bbef3,train,deckard.base.experiment.Experiment,45c274cd788ddc2b040d1ce1715bbef3,KDD NSL,cpu,45c274cd788ddc2b040d1ce1715bbef3,45c274cd788ddc2b040d1ce1715bbef3,k-KNN,45c274cd788ddc2b040d1ce1715bbef3,45c274cd788ddc2b040d1ce1715bbef3,0.92,2.763134095490063,cpu,1725626105.2036157,1725626104.5793242,0.75956212,0.0075956212,cpu,1725626104.5792165,1725626104.3561609,0.25016957,0.0125084785,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,45c274cd788ddc2b040d1ce1715bbef3,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,1,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
43f85ed457ce92c98aff9251f1bd6348,train,deckard.base.experiment.Experiment,43f85ed457ce92c98aff9251f1bd6348,KDD NSL,cpu,43f85ed457ce92c98aff9251f1bd6348,43f85ed457ce92c98aff9251f1bd6348,k-KNN,43f85ed457ce92c98aff9251f1bd6348,43f85ed457ce92c98aff9251f1bd6348,0.47,18.30592730009485,cpu,1725626096.201743,1725626095.807049,0.42033114,0.0042033114,cpu,1725626095.806929,1725626095.6772933,0.12504461,0.0062522305,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,data,1bdd2ae9cd909e0820855a35fd451cbd,.pkl,kdd_nsl,43f85ed457ce92c98aff9251f1bd6348,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,brute,7,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
