,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
d2ce0a09b4db63d5bb55b00cb0c10617,train,deckard.base.experiment.Experiment,d2ce0a09b4db63d5bb55b00cb0c10617,Truthseeker,cpu,d2ce0a09b4db63d5bb55b00cb0c10617,d2ce0a09b4db63d5bb55b00cb0c10617,k-Logistic,d2ce0a09b4db63d5bb55b00cb0c10617,d2ce0a09b4db63d5bb55b00cb0c10617,0.5,17.26978799617044,cpu,1725758037.256145,1725758035.5092614,1.9166455,0.00479161375,cpu,1725758035.509152,1725758035.3289292,0.18772744,0.009386372,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,d2ce0a09b4db63d5bb55b00cb0c10617,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,0.0050218751984617,balanced,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0085016342952792,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d38a333af997adb04abc4bc395ed7cab,train,deckard.base.experiment.Experiment,d38a333af997adb04abc4bc395ed7cab,Truthseeker,cpu,d38a333af997adb04abc4bc395ed7cab,d38a333af997adb04abc4bc395ed7cab,k-Logistic,d38a333af997adb04abc4bc395ed7cab,d38a333af997adb04abc4bc395ed7cab,0.4975,17.35595502773592,cpu,1727417065.8722415,1727417065.320181,0.57913034,0.00144782585,cpu,1727417065.3199117,1727417065.2271657,0.09798743,0.0048993715,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,d38a333af997adb04abc4bc395ed7cab,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,0.4072998646471323,balanced,True,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007254240437163,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d5f217ae8412ec2e0bdf29746ff279c9,train,deckard.base.experiment.Experiment,d5f217ae8412ec2e0bdf29746ff279c9,Truthseeker,cpu,d5f217ae8412ec2e0bdf29746ff279c9,d5f217ae8412ec2e0bdf29746ff279c9,k-Logistic,d5f217ae8412ec2e0bdf29746ff279c9,d5f217ae8412ec2e0bdf29746ff279c9,0.495,17.442413912363428,cpu,1725757999.0461287,1725757997.8824415,1.182718,0.002956795,cpu,1725757997.8821557,1725757997.7763517,0.1080394,0.00540197,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,d5f217ae8412ec2e0bdf29746ff279c9,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0332154130853633,,True,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0009168503821781,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d638e9b8ad7f6d28006d6a7bd60c50ea,train,deckard.base.experiment.Experiment,d638e9b8ad7f6d28006d6a7bd60c50ea,Truthseeker,cpu,d638e9b8ad7f6d28006d6a7bd60c50ea,d638e9b8ad7f6d28006d6a7bd60c50ea,k-Logistic,d638e9b8ad7f6d28006d6a7bd60c50ea,d638e9b8ad7f6d28006d6a7bd60c50ea,0.5,17.269388197455342,cpu,1727417253.2827132,1727417252.2019126,1.23405824,0.0030851456,cpu,1727417252.2017498,1727417252.0253315,0.19237501,0.0096187505,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,d638e9b8ad7f6d28006d6a7bd60c50ea,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0031637037657411,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0047344930543279,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d8ecefc06bff8d825c6fd7c142c25f94,train,deckard.base.experiment.Experiment,d8ecefc06bff8d825c6fd7c142c25f94,Truthseeker,cpu,d8ecefc06bff8d825c6fd7c142c25f94,d8ecefc06bff8d825c6fd7c142c25f94,k-Logistic,d8ecefc06bff8d825c6fd7c142c25f94,d8ecefc06bff8d825c6fd7c142c25f94,0.485,17.787665744749397,cpu,1727417110.792638,1727417110.178072,0.64812115,0.001620302875,cpu,1727417110.177739,1727417110.0771914,0.10028147,0.0050140735,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,d8ecefc06bff8d825c6fd7c142c25f94,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,3.730056077191584,balanced,False,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004493939669573,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d90098f285700e73b1ab5aaf9d3bc678,train,deckard.base.experiment.Experiment,d90098f285700e73b1ab5aaf9d3bc678,Truthseeker,cpu,d90098f285700e73b1ab5aaf9d3bc678,d90098f285700e73b1ab5aaf9d3bc678,k-Logistic,d90098f285700e73b1ab5aaf9d3bc678,d90098f285700e73b1ab5aaf9d3bc678,0.47,18.30585333733256,cpu,1727417214.4887314,1727417213.8797996,0.64086833,0.001602170825,cpu,1727417213.879501,1727417213.7542157,0.1243532,0.00621766,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,d90098f285700e73b1ab5aaf9d3bc678,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,42.89421473900127,,False,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0007974188341604,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
cf390f8fd4cde755bd8a01d09cf214ce,train,deckard.base.experiment.Experiment,cf390f8fd4cde755bd8a01d09cf214ce,Truthseeker,cpu,cf390f8fd4cde755bd8a01d09cf214ce,cf390f8fd4cde755bd8a01d09cf214ce,k-Logistic,cf390f8fd4cde755bd8a01d09cf214ce,cf390f8fd4cde755bd8a01d09cf214ce,0.5,17.269388197455342,cpu,1727417092.7272148,1727417091.5425005,1.41707887,0.003542697175,cpu,1727417091.5423293,1727417091.3889854,0.15773764,0.007886882,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,cf390f8fd4cde755bd8a01d09cf214ce,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.002314396360496,balanced,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0003425239918126,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
6132352d461c05f4106e216f088d6652,train,deckard.base.experiment.Experiment,6132352d461c05f4106e216f088d6652,Truthseeker,cpu,6132352d461c05f4106e216f088d6652,6132352d461c05f4106e216f088d6652,k-Logistic,6132352d461c05f4106e216f088d6652,6132352d461c05f4106e216f088d6652,0.5325,16.147045880081087,cpu,1725807813.843675,1725807794.8930318,19.5052703,0.04876317575,cpu,1725807794.8929486,1725807787.1552742,7.8739006,0.0262463353333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,6132352d461c05f4106e216f088d6652,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.4641909587416576,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.7991278823910034e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f6bd5212a5b018a5197e2de0cb492bba,train,deckard.base.experiment.Experiment,f6bd5212a5b018a5197e2de0cb492bba,Truthseeker,cpu,f6bd5212a5b018a5197e2de0cb492bba,f6bd5212a5b018a5197e2de0cb492bba,k-Logistic,f6bd5212a5b018a5197e2de0cb492bba,f6bd5212a5b018a5197e2de0cb492bba,0.5125,16.837845395902203,cpu,1727417233.4850228,1727417232.838326,0.69334773,0.001733369325,cpu,1727417232.838246,1727417232.736159,0.11065096,0.005532548,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,f6bd5212a5b018a5197e2de0cb492bba,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,620.1638481555397,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.1264828612137302e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f7659cfd73106002b453942548c6d8be,train,deckard.base.experiment.Experiment,f7659cfd73106002b453942548c6d8be,Truthseeker,cpu,f7659cfd73106002b453942548c6d8be,f7659cfd73106002b453942548c6d8be,k-Logistic,f7659cfd73106002b453942548c6d8be,f7659cfd73106002b453942548c6d8be,0.5,17.269388197455342,cpu,1725757980.263656,1725757978.9713354,1.33561413,0.003339035325,cpu,1725757978.9710443,1725757978.8676398,0.10648295,0.0053241475,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,f7659cfd73106002b453942548c6d8be,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,1.4528114409191786,balanced,True,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0014779544134708,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
34f49e0210b145489b1b4179e674d758,train,deckard.base.experiment.Experiment,34f49e0210b145489b1b4179e674d758,Truthseeker,cpu,34f49e0210b145489b1b4179e674d758,34f49e0210b145489b1b4179e674d758,k-Logistic,34f49e0210b145489b1b4179e674d758,34f49e0210b145489b1b4179e674d758,0.5325,16.147045880081087,cpu,1725807508.3348565,1725807490.662533,18.11344711,0.045283617775,cpu,1725807490.6624403,1725807483.057705,7.81838591,0.0260612863666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,34f49e0210b145489b1b4179e674d758,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.978292544700103,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.138288575491729e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3591681177aad8be658b4462fdeddde3,train,deckard.base.experiment.Experiment,3591681177aad8be658b4462fdeddde3,Truthseeker,cpu,3591681177aad8be658b4462fdeddde3,3591681177aad8be658b4462fdeddde3,k-Logistic,3591681177aad8be658b4462fdeddde3,3591681177aad8be658b4462fdeddde3,0.505,17.09691820276124,cpu,1725808149.604802,1725808131.7239866,18.2831058,0.0457077645,cpu,1725808131.7238994,1725808124.1419744,7.72766644,0.0257588881333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,300,deckard.base.files.FileConfig,data,64fcf86e0f8cc6ea4d57c39ce1762a8c,.pkl,truthseeker,3591681177aad8be658b4462fdeddde3,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,300,BotScoreBinary,0.9076086180950048,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002538024534787,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
373ac555aa830b5f84c5671244ae80ee,train,deckard.base.experiment.Experiment,373ac555aa830b5f84c5671244ae80ee,Truthseeker,cpu,373ac555aa830b5f84c5671244ae80ee,373ac555aa830b5f84c5671244ae80ee,k-Logistic,373ac555aa830b5f84c5671244ae80ee,373ac555aa830b5f84c5671244ae80ee,0.5425,15.801664113112706,cpu,1725807480.1116383,1725807461.9763863,18.57655598,0.04644138995,cpu,1725807461.976316,1725807454.3071952,7.87315828,0.0262438609333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,300,deckard.base.files.FileConfig,data,68491e4f3cf32997fd7b2c61da0942d0,.pkl,truthseeker,373ac555aa830b5f84c5671244ae80ee,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,300,BotScoreBinary,0.6989945582678398,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.983980950008064e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3840cdac81cd284bb42d260da385f24a,train,deckard.base.experiment.Experiment,3840cdac81cd284bb42d260da385f24a,Truthseeker,cpu,3840cdac81cd284bb42d260da385f24a,3840cdac81cd284bb42d260da385f24a,k-Logistic,3840cdac81cd284bb42d260da385f24a,3840cdac81cd284bb42d260da385f24a,0.5325,16.147045880081087,cpu,1725807480.094039,1725807461.9541705,18.56688728,0.0464172182,cpu,1725807461.9540944,1725807454.2960286,7.82164661,0.0260721553666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,3840cdac81cd284bb42d260da385f24a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,2.2126241333956047,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.37658849025538e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
39382c526a6e7f8a49bc92d1e5335493,train,deckard.base.experiment.Experiment,39382c526a6e7f8a49bc92d1e5335493,Truthseeker,cpu,39382c526a6e7f8a49bc92d1e5335493,39382c526a6e7f8a49bc92d1e5335493,k-Logistic,39382c526a6e7f8a49bc92d1e5335493,39382c526a6e7f8a49bc92d1e5335493,0.5325,16.147045880081087,cpu,1725807853.9283228,1725807836.438452,17.87180095,0.044679502375,cpu,1725807836.4383698,1725807828.6046915,8.04482954,0.0268160984666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,39382c526a6e7f8a49bc92d1e5335493,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,1.2319016210529783,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.6594599760746706e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3ac46326cb26d72f06a521cc71f2d260,train,deckard.base.experiment.Experiment,3ac46326cb26d72f06a521cc71f2d260,Truthseeker,cpu,3ac46326cb26d72f06a521cc71f2d260,3ac46326cb26d72f06a521cc71f2d260,k-Logistic,3ac46326cb26d72f06a521cc71f2d260,3ac46326cb26d72f06a521cc71f2d260,0.5325,16.147045880081087,cpu,1725807178.3185458,1725807160.5137594,18.19823008,0.0454955752,cpu,1725807160.5136793,1725807152.8863556,7.85152516,0.0261717505333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,3ac46326cb26d72f06a521cc71f2d260,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.3502844126003967,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0006619966146932,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3c64c8135a4d6322a5adade68fe691e9,train,deckard.base.experiment.Experiment,3c64c8135a4d6322a5adade68fe691e9,Truthseeker,cpu,3c64c8135a4d6322a5adade68fe691e9,3c64c8135a4d6322a5adade68fe691e9,k-Logistic,3c64c8135a4d6322a5adade68fe691e9,3c64c8135a4d6322a5adade68fe691e9,0.53,16.23339482006194,cpu,1725807508.6280458,1725807490.7837243,18.2670033,0.04566750825,cpu,1725807490.783639,1725807483.0720663,7.89358447,0.0263119482333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,3c64c8135a4d6322a5adade68fe691e9,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,3.02598340935408,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.885624981164921e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
4078ed47f74efffeeca2c93b626e99a1,train,deckard.base.experiment.Experiment,4078ed47f74efffeeca2c93b626e99a1,Truthseeker,cpu,4078ed47f74efffeeca2c93b626e99a1,4078ed47f74efffeeca2c93b626e99a1,k-Logistic,4078ed47f74efffeeca2c93b626e99a1,4078ed47f74efffeeca2c93b626e99a1,0.5425,15.801664113112706,cpu,1725808258.247352,1725808236.3449433,23.06688922,0.05766722305,cpu,1725808236.3447976,1725808227.262135,9.54371102,0.0318123700666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,300,deckard.base.files.FileConfig,data,68491e4f3cf32997fd7b2c61da0942d0,.pkl,truthseeker,4078ed47f74efffeeca2c93b626e99a1,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,300,BotScoreBinary,0.0152137699449916,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.1119626645957384e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
419e285e870c41e73885beffcb5301c5,train,deckard.base.experiment.Experiment,419e285e870c41e73885beffcb5301c5,Truthseeker,cpu,419e285e870c41e73885beffcb5301c5,419e285e870c41e73885beffcb5301c5,k-Logistic,419e285e870c41e73885beffcb5301c5,419e285e870c41e73885beffcb5301c5,0.4775,18.04672255965983,cpu,1725807916.4087117,1725807898.42978,18.39170294,0.04597925735,cpu,1725807898.4296837,1725807890.71472,7.87275702,0.0262425234,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,419e285e870c41e73885beffcb5301c5,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,2.3535508780438974,balanced,True,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.7022576059721245e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
420bb48153380599bc333d86360ff254,train,deckard.base.experiment.Experiment,420bb48153380599bc333d86360ff254,Truthseeker,cpu,420bb48153380599bc333d86360ff254,420bb48153380599bc333d86360ff254,k-Logistic,420bb48153380599bc333d86360ff254,420bb48153380599bc333d86360ff254,0.5325,16.147045880081087,cpu,1725807538.7965984,1725807519.423755,20.02550962,0.05006377405,cpu,1725807519.4236712,1725807511.48823,8.12550717,0.0270850239,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,420bb48153380599bc333d86360ff254,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,1.4200767506521532,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.4908640315882604e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
42820240bfd60e021dddbbd5db1912dc,train,deckard.base.experiment.Experiment,42820240bfd60e021dddbbd5db1912dc,Truthseeker,cpu,42820240bfd60e021dddbbd5db1912dc,42820240bfd60e021dddbbd5db1912dc,k-Logistic,42820240bfd60e021dddbbd5db1912dc,42820240bfd60e021dddbbd5db1912dc,0.5325,16.147045880081087,cpu,1725807143.6951516,1725807126.4798477,17.59796584,0.0439949146,cpu,1725807126.4797704,1725807118.816404,7.8957302,0.0263191006666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,42820240bfd60e021dddbbd5db1912dc,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.6730332850721036,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.4699701130324164e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
31707630ca165d5c1ce6b55cda2de029,train,deckard.base.experiment.Experiment,31707630ca165d5c1ce6b55cda2de029,Truthseeker,cpu,31707630ca165d5c1ce6b55cda2de029,31707630ca165d5c1ce6b55cda2de029,k-Logistic,31707630ca165d5c1ce6b55cda2de029,31707630ca165d5c1ce6b55cda2de029,0.5325,16.147045880081087,cpu,1725807815.018076,1725807796.9589174,18.4879837,0.04621995925,cpu,1725807796.958839,1725807788.9158454,8.22458574,0.0274152858,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,31707630ca165d5c1ce6b55cda2de029,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.4478632066732536,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000335572165744,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
46f3e58d8456a147b5cd3dd41bee906a,train,deckard.base.experiment.Experiment,46f3e58d8456a147b5cd3dd41bee906a,Truthseeker,cpu,46f3e58d8456a147b5cd3dd41bee906a,46f3e58d8456a147b5cd3dd41bee906a,k-Logistic,46f3e58d8456a147b5cd3dd41bee906a,46f3e58d8456a147b5cd3dd41bee906a,0.5325,16.147045880081087,cpu,1725808149.380119,1725808131.7470272,18.01180492,0.0450295123,cpu,1725808131.7469356,1725808124.146037,7.73881527,0.0257960509,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,46f3e58d8456a147b5cd3dd41bee906a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.9597414996559442,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.2599399261449962e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
