,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
9df7e0ebcd6efd42b939f59dedb48327,train,deckard.base.experiment.Experiment,9df7e0ebcd6efd42b939f59dedb48327,Truthseeker,cpu,9df7e0ebcd6efd42b939f59dedb48327,9df7e0ebcd6efd42b939f59dedb48327,k-KNN,9df7e0ebcd6efd42b939f59dedb48327,9df7e0ebcd6efd42b939f59dedb48327,0.5275,16.319811725824355,cpu,1725806065.3539531,1725806041.7966435,25.62300927,0.064057523175,cpu,1725806041.7963371,1725806032.2978215,10.36554333,0.0345518111,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,300,deckard.base.files.FileConfig,data,562c4f6f599a03ddb4444cee43c85c50,.pkl,truthseeker,9df7e0ebcd6efd42b939f59dedb48327,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,300,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
28ba5ffb8af22d695b17b3a6629c14cb,train,deckard.base.experiment.Experiment,28ba5ffb8af22d695b17b3a6629c14cb,Truthseeker,cpu,28ba5ffb8af22d695b17b3a6629c14cb,28ba5ffb8af22d695b17b3a6629c14cb,k-KNN,28ba5ffb8af22d695b17b3a6629c14cb,28ba5ffb8af22d695b17b3a6629c14cb,0.55,15.542667268009536,cpu,1725878213.6150548,1725877833.621207,408.57925172,1.0214481293,cpu,1725877833.619782,1725877581.9579582,261.14303552,0.52228607104,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,28ba5ffb8af22d695b17b3a6629c14cb,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,5,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
282027b3a73f39d9c0c0eb850dd823db,train,deckard.base.experiment.Experiment,282027b3a73f39d9c0c0eb850dd823db,Truthseeker,cpu,282027b3a73f39d9c0c0eb850dd823db,282027b3a73f39d9c0c0eb850dd823db,k-KNN,282027b3a73f39d9c0c0eb850dd823db,282027b3a73f39d9c0c0eb850dd823db,0.54,15.888071023907246,cpu,1725876991.479519,1725876948.9675105,41.570887,0.1039272175,cpu,1725876948.967105,1725876918.615731,28.34028001,0.05668056002,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,282027b3a73f39d9c0c0eb850dd823db,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
26072f8951ff41841d43104541a4ec2a,train,deckard.base.experiment.Experiment,26072f8951ff41841d43104541a4ec2a,Truthseeker,cpu,26072f8951ff41841d43104541a4ec2a,26072f8951ff41841d43104541a4ec2a,k-KNN,26072f8951ff41841d43104541a4ec2a,26072f8951ff41841d43104541a4ec2a,0.5525,15.456348312932311,cpu,1725878275.6705134,1725878247.2865207,28.86473997,0.072161849925,cpu,1725878247.2863357,1725878224.1058855,19.3401604,0.0386803208,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,26072f8951ff41841d43104541a4ec2a,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
22eda397e450f82a6b3025049ab58dd1,train,deckard.base.experiment.Experiment,22eda397e450f82a6b3025049ab58dd1,Truthseeker,cpu,22eda397e450f82a6b3025049ab58dd1,22eda397e450f82a6b3025049ab58dd1,k-KNN,22eda397e450f82a6b3025049ab58dd1,22eda397e450f82a6b3025049ab58dd1,0.485,17.787711721601635,cpu,1725878271.0438964,1725878242.2693655,29.40035167,0.073500879175,cpu,1725878242.2692137,1725878219.8321214,18.31858429,0.03663716858,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,22eda397e450f82a6b3025049ab58dd1,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
20c0b359a8d71f4ce53467c2c892f613,train,deckard.base.experiment.Experiment,20c0b359a8d71f4ce53467c2c892f613,Truthseeker,cpu,20c0b359a8d71f4ce53467c2c892f613,20c0b359a8d71f4ce53467c2c892f613,k-KNN,20c0b359a8d71f4ce53467c2c892f613,20c0b359a8d71f4ce53467c2c892f613,0.505,17.096930196722695,cpu,1725877155.5377831,1725877114.3078108,60.50276236,0.1512569059,cpu,1725877114.307351,1725877085.0156906,37.78449856,0.07556899712,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,500,deckard.base.files.FileConfig,data,570e76dfc26704ab4cc01aa8ec9c90ea,.pkl,truthseeker,20c0b359a8d71f4ce53467c2c892f613,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,500,BotScoreBinary,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
07307817a63b09eb25274c25d5035275,train,deckard.base.experiment.Experiment,07307817a63b09eb25274c25d5035275,Truthseeker,cpu,07307817a63b09eb25274c25d5035275,07307817a63b09eb25274c25d5035275,k-KNN,07307817a63b09eb25274c25d5035275,07307817a63b09eb25274c25d5035275,0.5525,15.456336318970862,cpu,1725876909.848559,1725876528.8952618,410.43100192,1.0260775048,cpu,1725876528.8949163,1725876283.1502483,259.36467192,0.51872934384,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,07307817a63b09eb25274c25d5035275,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f1ef8b50cdd9b98b9e5e3ed3330b5cd8,train,deckard.base.experiment.Experiment,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,Truthseeker,cpu,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,k-KNN,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,0.545,15.715355153003362,cpu,1725806785.1666074,1725806514.6819055,296.2161042,0.7405402605,cpu,1725806514.6813476,1725806412.2040565,112.28948457,0.3742982819,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,300,deckard.base.files.FileConfig,data,64fcf86e0f8cc6ea4d57c39ce1762a8c,.pkl,truthseeker,f1ef8b50cdd9b98b9e5e3ed3330b5cd8,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,300,BotScoreBinary,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f162c32178c431f99ef56b1efd2e0710,train,deckard.base.experiment.Experiment,f162c32178c431f99ef56b1efd2e0710,Truthseeker,cpu,f162c32178c431f99ef56b1efd2e0710,f162c32178c431f99ef56b1efd2e0710,k-KNN,f162c32178c431f99ef56b1efd2e0710,f162c32178c431f99ef56b1efd2e0710,0.4975,17.355949030755195,cpu,1725806133.5528765,1725806116.357129,17.63325857,0.044083146425,cpu,1725806116.356968,1725806109.8963258,6.56362254,0.0218787418,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,f162c32178c431f99ef56b1efd2e0710,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9604f233c0bc02dfcb7a4a99e902753a,train,deckard.base.experiment.Experiment,9604f233c0bc02dfcb7a4a99e902753a,Truthseeker,cpu,9604f233c0bc02dfcb7a4a99e902753a,9604f233c0bc02dfcb7a4a99e902753a,k-KNN,9604f233c0bc02dfcb7a4a99e902753a,9604f233c0bc02dfcb7a4a99e902753a,0.535,16.06073292198459,cpu,1725807047.1019025,1725807026.8084166,22.20689361,0.055517234025,cpu,1725807026.808329,1725807018.8765068,8.62220463,0.0287406821,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,300,deckard.base.files.FileConfig,data,b9afa604a040608ef234c35e9530c8ed,.pkl,truthseeker,9604f233c0bc02dfcb7a4a99e902753a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,300,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e98bbebb21943602fc2ef3f6994b7686,train,deckard.base.experiment.Experiment,e98bbebb21943602fc2ef3f6994b7686,Truthseeker,cpu,e98bbebb21943602fc2ef3f6994b7686,e98bbebb21943602fc2ef3f6994b7686,k-KNN,e98bbebb21943602fc2ef3f6994b7686,e98bbebb21943602fc2ef3f6994b7686,0.53,16.233440796914174,cpu,1725807083.7788208,1725807066.490592,17.68320764,0.0442080191,cpu,1725807066.4905107,1725807059.8557465,6.84972724,0.0228324241333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,300,deckard.base.files.FileConfig,data,6f0071eb72391685ac565037b5af5e02,.pkl,truthseeker,e98bbebb21943602fc2ef3f6994b7686,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,300,BotScoreBinary,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
df0fd86e902316208246935b76dcc10a,train,deckard.base.experiment.Experiment,df0fd86e902316208246935b76dcc10a,Truthseeker,cpu,df0fd86e902316208246935b76dcc10a,df0fd86e902316208246935b76dcc10a,k-KNN,df0fd86e902316208246935b76dcc10a,df0fd86e902316208246935b76dcc10a,0.5425,15.80171008996494,cpu,1725807084.4654667,1725807066.805255,18.00234819,0.045005870475,cpu,1725807066.8050888,1725807059.8013067,7.22330819,0.0240776939666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,300,deckard.base.files.FileConfig,data,b3c3b7f4e548e500fdb3fc4e39953572,.pkl,truthseeker,df0fd86e902316208246935b76dcc10a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,300,BotScoreBinary,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d49b768725bd622d3cb5e6ce1b020029,train,deckard.base.experiment.Experiment,d49b768725bd622d3cb5e6ce1b020029,Truthseeker,cpu,d49b768725bd622d3cb5e6ce1b020029,d49b768725bd622d3cb5e6ce1b020029,k-KNN,d49b768725bd622d3cb5e6ce1b020029,d49b768725bd622d3cb5e6ce1b020029,0.49,17.615037829562837,cpu,1725806358.3186765,1725806340.3398902,18.371643,0.0459291075,cpu,1725806340.3397362,1725806333.4771352,6.97333923,0.0232444641,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,300,deckard.base.files.FileConfig,data,2fedfbf3528aa1992e323553419a5e13,.pkl,truthseeker,d49b768725bd622d3cb5e6ce1b020029,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,300,BotScoreBinary,brute,7,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d0dacdca5ad1c27ed44f7d6592e196f9,train,deckard.base.experiment.Experiment,d0dacdca5ad1c27ed44f7d6592e196f9,Truthseeker,cpu,d0dacdca5ad1c27ed44f7d6592e196f9,d0dacdca5ad1c27ed44f7d6592e196f9,k-KNN,d0dacdca5ad1c27ed44f7d6592e196f9,d0dacdca5ad1c27ed44f7d6592e196f9,0.475,18.13308949058286,cpu,1725805622.9972012,1725805600.2920406,24.76046919,0.061901172975,cpu,1725805600.2918522,1725805591.370164,9.71352023,0.0323784007666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,d0dacdca5ad1c27ed44f7d6592e196f9,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c300ebc8d6a7789be53848d196bc42a3,train,deckard.base.experiment.Experiment,c300ebc8d6a7789be53848d196bc42a3,Truthseeker,cpu,c300ebc8d6a7789be53848d196bc42a3,c300ebc8d6a7789be53848d196bc42a3,k-KNN,c300ebc8d6a7789be53848d196bc42a3,c300ebc8d6a7789be53848d196bc42a3,0.49,17.61501783962708,cpu,1725806103.2592628,1725806081.8709366,23.35216772,0.0583804193,cpu,1725806081.87073,1725806073.7501383,8.82172161,0.0294057387,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,c300ebc8d6a7789be53848d196bc42a3,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b5df0bce06ecb3a7b99e24e7a7af03c5,train,deckard.base.experiment.Experiment,b5df0bce06ecb3a7b99e24e7a7af03c5,Truthseeker,cpu,b5df0bce06ecb3a7b99e24e7a7af03c5,b5df0bce06ecb3a7b99e24e7a7af03c5,k-KNN,b5df0bce06ecb3a7b99e24e7a7af03c5,b5df0bce06ecb3a7b99e24e7a7af03c5,0.495,17.4423099646975,cpu,1725806362.106403,1725806341.6875355,22.26796768,0.0556699192,cpu,1725806341.687349,1725806333.3516235,9.06966667,0.0302322222333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b5df0bce06ecb3a7b99e24e7a7af03c5,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b2725357a797d4b9ca2251b645a0e1fd,train,deckard.base.experiment.Experiment,b2725357a797d4b9ca2251b645a0e1fd,Truthseeker,cpu,b2725357a797d4b9ca2251b645a0e1fd,b2725357a797d4b9ca2251b645a0e1fd,k-KNN,b2725357a797d4b9ca2251b645a0e1fd,b2725357a797d4b9ca2251b645a0e1fd,0.515,16.75151044887638,cpu,1725806140.3009164,1725806118.4000971,23.72256078,0.05930640195,cpu,1725806118.4000113,1725806109.8965173,9.2297479,0.0307658263333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b2725357a797d4b9ca2251b645a0e1fd,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a34cfa12c7928c99a6d621dd1ef51b5a,train,deckard.base.experiment.Experiment,a34cfa12c7928c99a6d621dd1ef51b5a,Truthseeker,cpu,a34cfa12c7928c99a6d621dd1ef51b5a,a34cfa12c7928c99a6d621dd1ef51b5a,k-KNN,a34cfa12c7928c99a6d621dd1ef51b5a,a34cfa12c7928c99a6d621dd1ef51b5a,0.485,17.787847653164768,cpu,1725806097.6881063,1725806080.4724596,17.56794668,0.0439198667,cpu,1725806080.472253,1725806073.838299,6.77422181,0.0225807393666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,a34cfa12c7928c99a6d621dd1ef51b5a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a1ecdfd84a5e89f05f81951467e1e0e0,train,deckard.base.experiment.Experiment,a1ecdfd84a5e89f05f81951467e1e0e0,Truthseeker,cpu,a1ecdfd84a5e89f05f81951467e1e0e0,a1ecdfd84a5e89f05f81951467e1e0e0,k-KNN,a1ecdfd84a5e89f05f81951467e1e0e0,a1ecdfd84a5e89f05f81951467e1e0e0,0.515,16.751506450889227,cpu,1725806363.0439055,1725806341.6499622,23.16666151,0.057916653775,cpu,1725806341.649753,1725806333.3607268,8.97696988,0.0299232329333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,300,deckard.base.files.FileConfig,data,41f02c92ff8d10f434bd962a3fa77150,.pkl,truthseeker,a1ecdfd84a5e89f05f81951467e1e0e0,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,300,BotScoreBinary,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e338d5ffaeb4a3ae20db3de2cc679307,train,deckard.base.experiment.Experiment,e338d5ffaeb4a3ae20db3de2cc679307,Truthseeker,cpu,e338d5ffaeb4a3ae20db3de2cc679307,e338d5ffaeb4a3ae20db3de2cc679307,k-KNN,e338d5ffaeb4a3ae20db3de2cc679307,e338d5ffaeb4a3ae20db3de2cc679307,0.5025,17.183423064240984,cpu,1725806097.7129748,1725806080.5222735,17.60539304,0.0440134826,cpu,1725806080.5219347,1725806073.8475103,6.8609693,0.0228698976666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,e338d5ffaeb4a3ae20db3de2cc679307,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,brute,7,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a37e1f1a06d8158052eac940b79b1fbd,train,deckard.base.experiment.Experiment,a37e1f1a06d8158052eac940b79b1fbd,Truthseeker,cpu,a37e1f1a06d8158052eac940b79b1fbd,a37e1f1a06d8158052eac940b79b1fbd,k-KNN,a37e1f1a06d8158052eac940b79b1fbd,a37e1f1a06d8158052eac940b79b1fbd,0.5025,17.183187182999074,cpu,1727425868.3000505,1727425867.6413689,0.69697301,0.001742432525,cpu,1727425867.6412706,1727425867.601246,0.04170564,0.002085282,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,a37e1f1a06d8158052eac940b79b1fbd,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,5,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a31c97354ed26c28c744abaa4adaefe9,train,deckard.base.experiment.Experiment,a31c97354ed26c28c744abaa4adaefe9,Truthseeker,cpu,a31c97354ed26c28c744abaa4adaefe9,a31c97354ed26c28c744abaa4adaefe9,k-KNN,a31c97354ed26c28c744abaa4adaefe9,a31c97354ed26c28c744abaa4adaefe9,0.465,18.478401292776105,cpu,1725757837.3551276,1725757836.2517166,1.13350657,0.002833766425,cpu,1725757836.2514212,1725757836.1612413,0.09214009,0.0046070045,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,a31c97354ed26c28c744abaa4adaefe9,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,brute,11,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a2a5e84c2179dcd1d37d905acd848032,train,deckard.base.experiment.Experiment,a2a5e84c2179dcd1d37d905acd848032,Truthseeker,cpu,a2a5e84c2179dcd1d37d905acd848032,a2a5e84c2179dcd1d37d905acd848032,k-KNN,a2a5e84c2179dcd1d37d905acd848032,a2a5e84c2179dcd1d37d905acd848032,0.535,16.060668954190177,cpu,1725757696.758372,1725757683.4094756,14.92004893,0.037300122325,cpu,1725757683.4093678,1725757682.892522,0.54967825,0.0274839125,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,a2a5e84c2179dcd1d37d905acd848032,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,brute,3,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
34895bf434959f81520446867529a606,train,deckard.base.experiment.Experiment,34895bf434959f81520446867529a606,Truthseeker,cpu,34895bf434959f81520446867529a606,34895bf434959f81520446867529a606,k-KNN,34895bf434959f81520446867529a606,34895bf434959f81520446867529a606,0.5175,16.665147515940497,cpu,1727425690.2253757,1727425680.11127,10.34988083,0.025874702075,cpu,1727425680.111111,1727425679.760246,0.34574687,0.0172873435,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,34895bf434959f81520446867529a606,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
337afc984c2f71299ee3470eb811309e,train,deckard.base.experiment.Experiment,337afc984c2f71299ee3470eb811309e,Truthseeker,cpu,337afc984c2f71299ee3470eb811309e,337afc984c2f71299ee3470eb811309e,k-KNN,337afc984c2f71299ee3470eb811309e,337afc984c2f71299ee3470eb811309e,0.5375,15.974505920611843,cpu,1727425736.431433,1727425735.8133416,0.64431158,0.00161077895,cpu,1727425735.813022,1727425735.7115018,0.10370814,0.005185407,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,337afc984c2f71299ee3470eb811309e,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
