,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
e7d49f98afaad33d63d9d5d30164c787,train,deckard.base.experiment.Experiment,e7d49f98afaad33d63d9d5d30164c787,Truthseeker,cpu,e7d49f98afaad33d63d9d5d30164c787,e7d49f98afaad33d63d9d5d30164c787,k-SVC,e7d49f98afaad33d63d9d5d30164c787,e7d49f98afaad33d63d9d5d30164c787,0.5825,14.420137045239182,cpu,1725768889.9842732,1725768883.3695858,6.87979161,0.017199479025,cpu,1725768883.369445,1725768882.5913882,0.79727742,0.0079727742,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,100,deckard.base.files.FileConfig,data,c606dd19ec9f53c5e2f3db6942c6450b,.pkl,truthseeker,e7d49f98afaad33d63d9d5d30164c787,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,100,BotScoreBinary,12.426773553756997,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
d8678545be77ec84f667cddb4c2be87f,train,deckard.base.experiment.Experiment,d8678545be77ec84f667cddb4c2be87f,Truthseeker,cpu,d8678545be77ec84f667cddb4c2be87f,d8678545be77ec84f667cddb4c2be87f,k-SVC,d8678545be77ec84f667cddb4c2be87f,d8678545be77ec84f667cddb4c2be87f,0.5725,14.765526808181864,cpu,1725768835.9710743,1725768830.2044325,5.89409282,0.01473523205,cpu,1725768830.2043097,1725768829.45733,0.76551554,0.0076551554,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,100,deckard.base.files.FileConfig,data,c606dd19ec9f53c5e2f3db6942c6450b,.pkl,truthseeker,d8678545be77ec84f667cddb4c2be87f,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,100,BotScoreBinary,14.578731556081271,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
15c77889f801ad5b30a1f9da3f11e14c,train,deckard.base.experiment.Experiment,15c77889f801ad5b30a1f9da3f11e14c,Truthseeker,cpu,15c77889f801ad5b30a1f9da3f11e14c,15c77889f801ad5b30a1f9da3f11e14c,k-SVC,15c77889f801ad5b30a1f9da3f11e14c,15c77889f801ad5b30a1f9da3f11e14c,0.4975,17.356128940176987,cpu,1725758319.6630733,1725758318.484295,1.20222396,0.0030055599,cpu,1725758318.484169,1725758318.3842149,0.09412264,0.004706132,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,15c77889f801ad5b30a1f9da3f11e14c,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,376.53365370011215,,auto,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
172a3aacd28e630679a1ccbd54343854,train,deckard.base.experiment.Experiment,172a3aacd28e630679a1ccbd54343854,Truthseeker,cpu,172a3aacd28e630679a1ccbd54343854,172a3aacd28e630679a1ccbd54343854,k-SVC,172a3aacd28e630679a1ccbd54343854,172a3aacd28e630679a1ccbd54343854,0.495,17.442421908337728,cpu,1727425465.2012732,1727425464.5662286,0.67959084,0.0016989771,cpu,1727425464.566095,1727425464.4753468,0.09185409,0.0045927045,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,172a3aacd28e630679a1ccbd54343854,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0547593733059384,,scale,precomputed,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3b0ea40a29eca8d397525b1169e580c7,train,deckard.base.experiment.Experiment,3b0ea40a29eca8d397525b1169e580c7,Truthseeker,cpu,3b0ea40a29eca8d397525b1169e580c7,3b0ea40a29eca8d397525b1169e580c7,k-SVC,3b0ea40a29eca8d397525b1169e580c7,3b0ea40a29eca8d397525b1169e580c7,0.5,17.26960608775507,cpu,1725758319.612863,1725758318.4775057,1.15923214,0.00289808035,cpu,1725758318.4771848,1725758318.3845477,0.09563906,0.004781953,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,3b0ea40a29eca8d397525b1169e580c7,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,92.48329221083743,balanced,scale,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3bdaab81ddd500dc3390352752c1bcd4,train,deckard.base.experiment.Experiment,3bdaab81ddd500dc3390352752c1bcd4,Truthseeker,cpu,3bdaab81ddd500dc3390352752c1bcd4,3bdaab81ddd500dc3390352752c1bcd4,k-SVC,3bdaab81ddd500dc3390352752c1bcd4,3bdaab81ddd500dc3390352752c1bcd4,0.5275,16.31979373488218,cpu,1727416330.218125,1727416329.221098,1.13364011,0.002834100275,cpu,1727416329.220813,1727416329.0470264,0.1882991,0.009414955,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,3bdaab81ddd500dc3390352752c1bcd4,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.2156271509863137,balanced,scale,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3ee2b222b6f3cd6343ef03bdf8d8c7ff,train,deckard.base.experiment.Experiment,3ee2b222b6f3cd6343ef03bdf8d8c7ff,Truthseeker,cpu,3ee2b222b6f3cd6343ef03bdf8d8c7ff,3ee2b222b6f3cd6343ef03bdf8d8c7ff,k-SVC,3ee2b222b6f3cd6343ef03bdf8d8c7ff,3ee2b222b6f3cd6343ef03bdf8d8c7ff,0.4425,19.25567968316048,cpu,1725758338.2845118,1725758337.0852404,1.24170592,0.0031042648,cpu,1725758337.0851,1725758336.9690342,0.11791198,0.005895599,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,3ee2b222b6f3cd6343ef03bdf8d8c7ff,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,277.2141271543598,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3f66943d69994fbc734fe3eeff7e12b9,train,deckard.base.experiment.Experiment,3f66943d69994fbc734fe3eeff7e12b9,Truthseeker,cpu,3f66943d69994fbc734fe3eeff7e12b9,3f66943d69994fbc734fe3eeff7e12b9,k-SVC,3f66943d69994fbc734fe3eeff7e12b9,3f66943d69994fbc734fe3eeff7e12b9,0.4575,18.737538067429558,cpu,1725758393.118239,1725758391.2838526,2.01307462,0.00503268655,cpu,1725758391.2837105,1725758391.085574,0.20586978,0.010293489,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,3f66943d69994fbc734fe3eeff7e12b9,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.0021492650013469,balanced,auto,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
403625a24660170702a0247fb151a91b,train,deckard.base.experiment.Experiment,403625a24660170702a0247fb151a91b,Truthseeker,cpu,403625a24660170702a0247fb151a91b,403625a24660170702a0247fb151a91b,k-SVC,403625a24660170702a0247fb151a91b,403625a24660170702a0247fb151a91b,0.5,17.26978799617044,cpu,1727425448.704018,1727425448.1370597,0.57964611,0.001449115275,cpu,1727425448.1367528,1727425448.047935,0.08615116,0.004307558,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,403625a24660170702a0247fb151a91b,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,11.492628902388104,,auto,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
41aae481248b9836e0d1fb43382ea08d,train,deckard.base.experiment.Experiment,41aae481248b9836e0d1fb43382ea08d,Truthseeker,cpu,41aae481248b9836e0d1fb43382ea08d,41aae481248b9836e0d1fb43382ea08d,k-SVC,41aae481248b9836e0d1fb43382ea08d,41aae481248b9836e0d1fb43382ea08d,0.46,18.651117163679984,cpu,1725758393.5148396,1725758391.3026516,3.10003484,0.0077500871,cpu,1725758391.302453,1725758391.097791,0.23567139,0.0117835695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,41aae481248b9836e0d1fb43382ea08d,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.986755857591553,balanced,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
43429bf2f0ac42b037db1fcf3eed898a,train,deckard.base.experiment.Experiment,43429bf2f0ac42b037db1fcf3eed898a,Truthseeker,cpu,43429bf2f0ac42b037db1fcf3eed898a,43429bf2f0ac42b037db1fcf3eed898a,k-SVC,43429bf2f0ac42b037db1fcf3eed898a,43429bf2f0ac42b037db1fcf3eed898a,0.52,16.578970489407137,cpu,1725758375.6369336,1725758374.5123725,1.14888496,0.0028722124,cpu,1725758374.5122118,1725758374.405792,0.10926275,0.0054631375,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,43429bf2f0ac42b037db1fcf3eed898a,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,0.6566598433055092,,auto,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
442a54f9a5218988efebaaa69fb0ed0b,train,deckard.base.experiment.Experiment,442a54f9a5218988efebaaa69fb0ed0b,Truthseeker,cpu,442a54f9a5218988efebaaa69fb0ed0b,442a54f9a5218988efebaaa69fb0ed0b,k-SVC,442a54f9a5218988efebaaa69fb0ed0b,442a54f9a5218988efebaaa69fb0ed0b,0.5025,17.18318318501192,cpu,1727425440.7368822,1727425440.0525806,0.72501543,0.001812538575,cpu,1727425440.0522814,1727425439.9662907,0.08881915,0.0044409575,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,442a54f9a5218988efebaaa69fb0ed0b,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,7.1234999664929175,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
443e63c4a78355c42ec4718a0288a9c8,train,deckard.base.experiment.Experiment,443e63c4a78355c42ec4718a0288a9c8,Truthseeker,cpu,443e63c4a78355c42ec4718a0288a9c8,443e63c4a78355c42ec4718a0288a9c8,k-SVC,443e63c4a78355c42ec4718a0288a9c8,443e63c4a78355c42ec4718a0288a9c8,0.495,17.442281978787445,cpu,1725758252.7582045,1725758242.139672,10.89246954,0.02723117385,cpu,1725758242.139553,1725758241.8109963,0.32592893,0.0162964465,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,443e63c4a78355c42ec4718a0288a9c8,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,0.013488984709221,balanced,auto,precomputed,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
44548aa054971a87ec2dccfe2d4d52f8,train,deckard.base.experiment.Experiment,44548aa054971a87ec2dccfe2d4d52f8,Truthseeker,cpu,44548aa054971a87ec2dccfe2d4d52f8,44548aa054971a87ec2dccfe2d4d52f8,k-SVC,44548aa054971a87ec2dccfe2d4d52f8,44548aa054971a87ec2dccfe2d4d52f8,0.55,15.542677262977412,cpu,1725758356.94559,1725758355.7071507,1.28180278,0.00320450695,cpu,1725758355.7068512,1725758355.6047337,0.09684132,0.004842066,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,44548aa054971a87ec2dccfe2d4d52f8,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,27.040921379727163,,auto,precomputed,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3766806a4608d30b4fc3ddc93904aec7,train,deckard.base.experiment.Experiment,3766806a4608d30b4fc3ddc93904aec7,Truthseeker,cpu,3766806a4608d30b4fc3ddc93904aec7,3766806a4608d30b4fc3ddc93904aec7,k-SVC,3766806a4608d30b4fc3ddc93904aec7,3766806a4608d30b4fc3ddc93904aec7,0.5475,15.629020205977538,cpu,1725758169.9224825,1725758168.6486804,1.31108374,0.00327770935,cpu,1725758168.648562,1725758168.5440643,0.10313965,0.0051569825,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,3766806a4608d30b4fc3ddc93904aec7,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,6.107405321066631,,auto,precomputed,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
460a82ff1c7cfd517f5de20cee362939,train,deckard.base.experiment.Experiment,460a82ff1c7cfd517f5de20cee362939,Truthseeker,cpu,460a82ff1c7cfd517f5de20cee362939,460a82ff1c7cfd517f5de20cee362939,k-SVC,460a82ff1c7cfd517f5de20cee362939,460a82ff1c7cfd517f5de20cee362939,0.4775,18.0467005707305,cpu,1727425522.4587076,1727425521.13811,2.11075947,0.005276898675,cpu,1727425521.137957,1727425520.9440134,0.21465313,0.0107326565,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,460a82ff1c7cfd517f5de20cee362939,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,43.294712367764006,,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
47863c3b9da6e178ae0c4802eff8fb11,train,deckard.base.experiment.Experiment,47863c3b9da6e178ae0c4802eff8fb11,Truthseeker,cpu,47863c3b9da6e178ae0c4802eff8fb11,47863c3b9da6e178ae0c4802eff8fb11,k-SVC,47863c3b9da6e178ae0c4802eff8fb11,47863c3b9da6e178ae0c4802eff8fb11,0.44,19.34182672479021,cpu,1725758263.855092,1725758262.646207,1.250633,0.0031265825,cpu,1725758262.6459117,1725758262.5333872,0.11581183,0.0057905915,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,47863c3b9da6e178ae0c4802eff8fb11,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,55.00159890644317,balanced,auto,rbf,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4801a0729bf9607dad616fc77aaafad3,train,deckard.base.experiment.Experiment,4801a0729bf9607dad616fc77aaafad3,Truthseeker,cpu,4801a0729bf9607dad616fc77aaafad3,4801a0729bf9607dad616fc77aaafad3,k-SVC,4801a0729bf9607dad616fc77aaafad3,4801a0729bf9607dad616fc77aaafad3,0.49,17.61500984365278,cpu,1725758292.7632308,1725758291.558307,1.24449972,0.0031112493,cpu,1725758291.557905,1725758291.4500697,0.10233993,0.0051169965,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,4801a0729bf9607dad616fc77aaafad3,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,0.537901749091104,,scale,rbf,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
483189c03b6f56784381a4b2768c258e,train,deckard.base.experiment.Experiment,483189c03b6f56784381a4b2768c258e,Truthseeker,cpu,483189c03b6f56784381a4b2768c258e,483189c03b6f56784381a4b2768c258e,k-SVC,483189c03b6f56784381a4b2768c258e,483189c03b6f56784381a4b2768c258e,0.495,17.442421908337728,cpu,1725758375.6071737,1725758374.493025,1.1417756,0.002854439,cpu,1725758374.4929,1725758374.389315,0.10554837,0.0052774185,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,483189c03b6f56784381a4b2768c258e,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.4691310801738462,,scale,precomputed,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
48db863df1cb7e91471b7d074dd20189,train,deckard.base.experiment.Experiment,48db863df1cb7e91471b7d074dd20189,Truthseeker,cpu,48db863df1cb7e91471b7d074dd20189,48db863df1cb7e91471b7d074dd20189,k-SVC,48db863df1cb7e91471b7d074dd20189,48db863df1cb7e91471b7d074dd20189,0.505,17.096858232953977,cpu,1725758242.9753785,1725758241.8462188,1.14547775,0.002863694375,cpu,1725758241.8458686,1725758241.7554102,0.08479507,0.0042397535,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,48db863df1cb7e91471b7d074dd20189,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,0.0038116773220175,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
492c81aae53834e53ab461bf4972cc81,train,deckard.base.experiment.Experiment,492c81aae53834e53ab461bf4972cc81,Truthseeker,cpu,492c81aae53834e53ab461bf4972cc81,492c81aae53834e53ab461bf4972cc81,k-SVC,492c81aae53834e53ab461bf4972cc81,492c81aae53834e53ab461bf4972cc81,0.56,15.19726950909255,cpu,1727425440.6523693,1727425440.0316246,0.65002893,0.001625072325,cpu,1727425440.0312626,1727425439.9434447,0.09177048,0.004588524,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,492c81aae53834e53ab461bf4972cc81,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,62.15328395073962,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4970c81db84a7f58ddd8c7efc257d8f4,train,deckard.base.experiment.Experiment,4970c81db84a7f58ddd8c7efc257d8f4,Truthseeker,cpu,4970c81db84a7f58ddd8c7efc257d8f4,4970c81db84a7f58ddd8c7efc257d8f4,k-SVC,4970c81db84a7f58ddd8c7efc257d8f4,4970c81db84a7f58ddd8c7efc257d8f4,0.4825,17.874124629376904,cpu,1725758293.3908432,1725758291.619689,1.98747256,0.0049686814,cpu,1725758291.619512,1725758291.437997,0.18571714,0.009285857,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,4970c81db84a7f58ddd8c7efc257d8f4,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,163.58332980290442,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4abd1012592178c2a1a1d529c444ba98,train,deckard.base.experiment.Experiment,4abd1012592178c2a1a1d529c444ba98,Truthseeker,cpu,4abd1012592178c2a1a1d529c444ba98,4abd1012592178c2a1a1d529c444ba98,k-SVC,4abd1012592178c2a1a1d529c444ba98,4abd1012592178c2a1a1d529c444ba98,0.505,17.096930196722692,cpu,1725758209.5105293,1725758198.1437232,12.81743909,0.032043597725,cpu,1725758198.1435597,1725758197.6340344,0.53942449,0.0269712245,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,4abd1012592178c2a1a1d529c444ba98,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,9.557769302372078,,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4bc43de568af31e0b61d40a6178cbc0c,train,deckard.base.experiment.Experiment,4bc43de568af31e0b61d40a6178cbc0c,Truthseeker,cpu,4bc43de568af31e0b61d40a6178cbc0c,4bc43de568af31e0b61d40a6178cbc0c,k-SVC,4bc43de568af31e0b61d40a6178cbc0c,4bc43de568af31e0b61d40a6178cbc0c,0.575,14.67914788329738,cpu,1727425552.9569416,1727425552.3088157,0.67308647,0.001682716175,cpu,1727425552.3086865,1727425552.2259085,0.07726736,0.003863368,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,4bc43de568af31e0b61d40a6178cbc0c,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,20.899416865112617,,scale,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4c10e211a49a49b09d1f06107d956519,train,deckard.base.experiment.Experiment,4c10e211a49a49b09d1f06107d956519,Truthseeker,cpu,4c10e211a49a49b09d1f06107d956519,4c10e211a49a49b09d1f06107d956519,k-SVC,4c10e211a49a49b09d1f06107d956519,4c10e211a49a49b09d1f06107d956519,0.56,15.19726950909255,cpu,1727425440.558028,1727425439.827815,0.80048188,0.0020012047,cpu,1727425439.8274996,1727425439.755355,0.07480836,0.003740418,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,4c10e211a49a49b09d1f06107d956519,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,22.97301963522748,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
