,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
310,3730d99566c0d2bf9815ddf8e60bc358,train,deckard.base.experiment.Experiment,3730d99566c0d2bf9815ddf8e60bc358,truthseeker,cpu,3730d99566c0d2bf9815ddf8e60bc358,3730d99566c0d2bf9815ddf8e60bc358,GzipLogisticRegressor,3730d99566c0d2bf9815ddf8e60bc358,3730d99566c0d2bf9815ddf8e60bc358,0.97,1.0361632919311523,cpu,1709302219.529611,1709302213.425691,6.474641852,0.3237320926,cpu,1709302213.4254303,1709302211.8019135,1.73759034,0.086879517,truthseeker/reports/gzip_logistic/20-0/train/3730d99566c0d2bf9815ddf8e60bc358/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,3730d99566c0d2bf9815ddf8e60bc358,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,balanced,True,-1,Gzip,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
311,3a327a3d067507be7376a9f6973d9fcc,train,deckard.base.experiment.Experiment,3a327a3d067507be7376a9f6973d9fcc,truthseeker,cpu,3a327a3d067507be7376a9f6973d9fcc,3a327a3d067507be7376a9f6973d9fcc,GzipLogisticRegressor,3a327a3d067507be7376a9f6973d9fcc,3a327a3d067507be7376a9f6973d9fcc,0.97,1.0361632919311523,cpu,1709302253.713645,1709302247.2015817,6.699386532,0.3349693266,cpu,1709302247.2013865,1709302245.53301,1.712558387,0.08562791935,truthseeker/reports/gzip_logistic/20-0/train/3a327a3d067507be7376a9f6973d9fcc/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,3a327a3d067507be7376a9f6973d9fcc,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,,False,-1,Hamming,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Symmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
312,3d955b18a2dbec7b0f2b0d163d84a0d5,train,deckard.base.experiment.Experiment,3d955b18a2dbec7b0f2b0d163d84a0d5,truthseeker,cpu,3d955b18a2dbec7b0f2b0d163d84a0d5,3d955b18a2dbec7b0f2b0d163d84a0d5,GzipLogisticRegressor,3d955b18a2dbec7b0f2b0d163d84a0d5,3d955b18a2dbec7b0f2b0d163d84a0d5,0.97,1.0361632919311523,cpu,1709302254.09498,1709302247.571802,7.15776241,0.3578881205,cpu,1709302247.5715952,1709302245.5792518,2.169652041,0.10848260205,truthseeker/reports/gzip_logistic/20-0/train/3d955b18a2dbec7b0f2b0d163d84a0d5/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,3d955b18a2dbec7b0f2b0d163d84a0d5,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,,False,-1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
313,40a6b158440160f95cf7f0eeef29382d,train,deckard.base.experiment.Experiment,40a6b158440160f95cf7f0eeef29382d,truthseeker,cpu,40a6b158440160f95cf7f0eeef29382d,40a6b158440160f95cf7f0eeef29382d,GzipLogisticRegressor,40a6b158440160f95cf7f0eeef29382d,40a6b158440160f95cf7f0eeef29382d,0.97,1.0361632919311523,cpu,1709302292.4748936,1709302284.7470486,8.037326274,0.4018663137,cpu,1709302284.7469633,1709302282.5155537,2.312967053,0.11564835265,truthseeker/reports/gzip_logistic/20-0/train/40a6b158440160f95cf7f0eeef29382d/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,40a6b158440160f95cf7f0eeef29382d,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,1.0,deckard.base.model.ModelInitializer,,True,-1,SeqRatio,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
314,413b6f4c764fb5f05eca25db1235db0f,train,deckard.base.experiment.Experiment,413b6f4c764fb5f05eca25db1235db0f,truthseeker,cpu,413b6f4c764fb5f05eca25db1235db0f,413b6f4c764fb5f05eca25db1235db0f,GzipLogisticRegressor,413b6f4c764fb5f05eca25db1235db0f,413b6f4c764fb5f05eca25db1235db0f,0.97,1.0361632919311523,cpu,1709302284.089575,1709302275.831173,8.566591599,0.42832957995,cpu,1709302275.8308194,1709302274.23206,1.661388938,0.0830694469,truthseeker/reports/gzip_logistic/20-0/train/413b6f4c764fb5f05eca25db1235db0f/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,413b6f4c764fb5f05eca25db1235db0f,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,True,-1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
315,4483645b0a04aa01c409c0692aa44ad7,train,deckard.base.experiment.Experiment,4483645b0a04aa01c409c0692aa44ad7,truthseeker,cpu,4483645b0a04aa01c409c0692aa44ad7,4483645b0a04aa01c409c0692aa44ad7,GzipLogisticRegressor,4483645b0a04aa01c409c0692aa44ad7,4483645b0a04aa01c409c0692aa44ad7,0.97,1.0361632919311523,cpu,1709302093.156023,1709302084.0520644,9.461185483,0.47305927415,cpu,1709302084.0519173,1709302082.140521,1.97088909,0.0985444545,truthseeker/reports/gzip_logistic/20-0/train/4483645b0a04aa01c409c0692aa44ad7/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,4483645b0a04aa01c409c0692aa44ad7,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,,True,-1,Jaro,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Symmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
317,457052166e1b57404cda2874e1674c34,train,deckard.base.experiment.Experiment,457052166e1b57404cda2874e1674c34,truthseeker,cpu,457052166e1b57404cda2874e1674c34,457052166e1b57404cda2874e1674c34,GzipLogisticRegressor,457052166e1b57404cda2874e1674c34,457052166e1b57404cda2874e1674c34,0.97,1.0361632919311523,cpu,1709302093.1812515,1709302084.2267003,9.332462768,0.4666231384,cpu,1709302084.226434,1709302082.2333338,2.072435503,0.10362177515,truthseeker/reports/gzip_logistic/20-0/train/457052166e1b57404cda2874e1674c34/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,457052166e1b57404cda2874e1674c34,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,,False,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
318,469d46f1c5efe3ab25be09f56a384407,train,deckard.base.experiment.Experiment,469d46f1c5efe3ab25be09f56a384407,truthseeker,cpu,469d46f1c5efe3ab25be09f56a384407,469d46f1c5efe3ab25be09f56a384407,GzipLogisticRegressor,469d46f1c5efe3ab25be09f56a384407,469d46f1c5efe3ab25be09f56a384407,0.97,1.0361632919311523,cpu,1709302129.912165,1709302122.4794116,7.704796858,0.3852398429,cpu,1709302122.479262,1709302120.899554,1.635315433,0.08176577165,truthseeker/reports/gzip_logistic/20-0/train/469d46f1c5efe3ab25be09f56a384407/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,469d46f1c5efe3ab25be09f56a384407,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,,False,-1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
319,48ccaa033ee07ac7429b92b6b9c9ae47,train,deckard.base.experiment.Experiment,48ccaa033ee07ac7429b92b6b9c9ae47,truthseeker,cpu,48ccaa033ee07ac7429b92b6b9c9ae47,48ccaa033ee07ac7429b92b6b9c9ae47,GzipLogisticRegressor,48ccaa033ee07ac7429b92b6b9c9ae47,48ccaa033ee07ac7429b92b6b9c9ae47,0.97,1.0361632919311523,cpu,1709302254.1227558,1709302247.3058012,7.463557249,0.37317786245,cpu,1709302247.3055282,1709302245.5029192,1.912367062,0.0956183531,truthseeker/reports/gzip_logistic/20-0/train/48ccaa033ee07ac7429b92b6b9c9ae47/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,48ccaa033ee07ac7429b92b6b9c9ae47,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,,True,-1,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
320,4904e7827203d4a442771cca28d7c2c3,train,deckard.base.experiment.Experiment,4904e7827203d4a442771cca28d7c2c3,truthseeker,cpu,4904e7827203d4a442771cca28d7c2c3,4904e7827203d4a442771cca28d7c2c3,GzipLogisticRegressor,4904e7827203d4a442771cca28d7c2c3,4904e7827203d4a442771cca28d7c2c3,0.97,1.0361632919311523,cpu,1709302173.6470726,1709302165.4843614,8.496706039,0.42483530195,cpu,1709302165.4842255,1709302163.5429697,2.016336673,0.10081683365,truthseeker/reports/gzip_logistic/20-0/train/4904e7827203d4a442771cca28d7c2c3/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,4904e7827203d4a442771cca28d7c2c3,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
321,4a2b3ee6f82807b7949c670cd462f147,train,deckard.base.experiment.Experiment,4a2b3ee6f82807b7949c670cd462f147,truthseeker,cpu,4a2b3ee6f82807b7949c670cd462f147,4a2b3ee6f82807b7949c670cd462f147,GzipLogisticRegressor,4a2b3ee6f82807b7949c670cd462f147,4a2b3ee6f82807b7949c670cd462f147,0.97,1.0361632919311523,cpu,1709302226.6764245,1709302222.0140352,4.635499588,0.2317749794,cpu,1709302222.013929,1709302221.042961,0.964351922,0.0482175961,truthseeker/reports/gzip_logistic/20-0/train/4a2b3ee6f82807b7949c670cd462f147/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,4a2b3ee6f82807b7949c670cd462f147,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,True,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
322,5090f6afc76cada9fd4acfd2678997c9,train,deckard.base.experiment.Experiment,5090f6afc76cada9fd4acfd2678997c9,truthseeker,cpu,5090f6afc76cada9fd4acfd2678997c9,5090f6afc76cada9fd4acfd2678997c9,GzipLogisticRegressor,5090f6afc76cada9fd4acfd2678997c9,5090f6afc76cada9fd4acfd2678997c9,0.03,33.502613105773925,cpu,1709302173.6860936,1709302165.398533,8.635418879,0.43177094395,cpu,1709302165.3982415,1709302163.5390851,1.91563727,0.0957818635,truthseeker/reports/gzip_logistic/20-0/train/5090f6afc76cada9fd4acfd2678997c9/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,5090f6afc76cada9fd4acfd2678997c9,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,balanced,True,-1,Jaro,gzip_classifier.GzipLogisticRegressor,none,True,saga,Symmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
325,53913c117d50ffed5c6562cdda97bf42,train,deckard.base.experiment.Experiment,53913c117d50ffed5c6562cdda97bf42,truthseeker,cpu,53913c117d50ffed5c6562cdda97bf42,53913c117d50ffed5c6562cdda97bf42,GzipLogisticRegressor,53913c117d50ffed5c6562cdda97bf42,53913c117d50ffed5c6562cdda97bf42,0.97,1.0361632919311523,cpu,1709302173.7608132,1709302165.491225,8.615846965,0.43079234825,cpu,1709302165.4910736,1709302163.5533412,2.006193816,0.1003096908,truthseeker/reports/gzip_logistic/20-0/train/53913c117d50ffed5c6562cdda97bf42/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,53913c117d50ffed5c6562cdda97bf42,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,balanced,False,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
326,55e6893ad8a79d60f4f19120b3292f9c,train,deckard.base.experiment.Experiment,55e6893ad8a79d60f4f19120b3292f9c,truthseeker,cpu,55e6893ad8a79d60f4f19120b3292f9c,55e6893ad8a79d60f4f19120b3292f9c,GzipLogisticRegressor,55e6893ad8a79d60f4f19120b3292f9c,55e6893ad8a79d60f4f19120b3292f9c,0.71,10.016245155334472,cpu,1709302051.6920896,1709302043.2007897,8.771134031,0.43855670155,cpu,1709302043.2003765,1709302041.1616251,2.105021555,0.10525107775,truthseeker/reports/gzip_logistic/20-0/train/55e6893ad8a79d60f4f19120b3292f9c/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,55e6893ad8a79d60f4f19120b3292f9c,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,balanced,True,-1,Pickle,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
327,5c2f4e5e00d13eaa06d47e6d6cc9c421,train,deckard.base.experiment.Experiment,5c2f4e5e00d13eaa06d47e6d6cc9c421,truthseeker,cpu,5c2f4e5e00d13eaa06d47e6d6cc9c421,5c2f4e5e00d13eaa06d47e6d6cc9c421,GzipLogisticRegressor,5c2f4e5e00d13eaa06d47e6d6cc9c421,5c2f4e5e00d13eaa06d47e6d6cc9c421,0.97,1.0361632919311523,cpu,1709302051.4986365,1709302043.0761952,8.714042985,0.43570214925,cpu,1709302043.0760562,1709302041.1627157,1.988665312,0.0994332656,truthseeker/reports/gzip_logistic/20-0/train/5c2f4e5e00d13eaa06d47e6d6cc9c421/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,5c2f4e5e00d13eaa06d47e6d6cc9c421,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,balanced,True,-1,Ratio,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
329,5d9969dc6fc71d2ac4a37bb0135a7cac,train,deckard.base.experiment.Experiment,5d9969dc6fc71d2ac4a37bb0135a7cac,truthseeker,cpu,5d9969dc6fc71d2ac4a37bb0135a7cac,5d9969dc6fc71d2ac4a37bb0135a7cac,GzipLogisticRegressor,5d9969dc6fc71d2ac4a37bb0135a7cac,5d9969dc6fc71d2ac4a37bb0135a7cac,0.97,1.0361632919311523,cpu,1709302173.8034475,1709302165.4492955,8.956343444,0.4478171722,cpu,1709302165.4490232,1709302163.538763,2.000353328,0.1000176664,truthseeker/reports/gzip_logistic/20-0/train/5d9969dc6fc71d2ac4a37bb0135a7cac/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,5d9969dc6fc71d2ac4a37bb0135a7cac,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,100.0,deckard.base.model.ModelInitializer,,False,-1,Gzip,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
330,5f34d7431fa817bbe2557e0de2524c14,train,deckard.base.experiment.Experiment,5f34d7431fa817bbe2557e0de2524c14,truthseeker,cpu,5f34d7431fa817bbe2557e0de2524c14,5f34d7431fa817bbe2557e0de2524c14,GzipLogisticRegressor,5f34d7431fa817bbe2557e0de2524c14,5f34d7431fa817bbe2557e0de2524c14,0.97,1.0361632919311523,cpu,1709302315.060741,1709302308.4265573,6.852674493,0.34263372465,cpu,1709302308.4264028,1709302306.6891725,1.781703344,0.0890851672,truthseeker/reports/gzip_logistic/20-0/train/5f34d7431fa817bbe2557e0de2524c14/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,5f34d7431fa817bbe2557e0de2524c14,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.1,deckard.base.model.ModelInitializer,balanced,True,-1,Jaro,gzip_classifier.GzipLogisticRegressor,none,True,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
331,62389d9d6b5a550529d36cb1be95968f,train,deckard.base.experiment.Experiment,62389d9d6b5a550529d36cb1be95968f,truthseeker,cpu,62389d9d6b5a550529d36cb1be95968f,62389d9d6b5a550529d36cb1be95968f,GzipLogisticRegressor,62389d9d6b5a550529d36cb1be95968f,62389d9d6b5a550529d36cb1be95968f,0.97,1.0361632919311523,cpu,1709302129.867438,1709302122.4388957,7.708429625,0.38542148125,cpu,1709302122.438674,1709302120.6131532,1.895994795,0.09479973975,truthseeker/reports/gzip_logistic/20-0/train/62389d9d6b5a550529d36cb1be95968f/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,62389d9d6b5a550529d36cb1be95968f,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,0.01,deckard.base.model.ModelInitializer,balanced,False,-1,Ratio,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
332,64e4827a62c5c112f3d39a89b3903ada,train,deckard.base.experiment.Experiment,64e4827a62c5c112f3d39a89b3903ada,truthseeker,cpu,64e4827a62c5c112f3d39a89b3903ada,64e4827a62c5c112f3d39a89b3903ada,GzipLogisticRegressor,64e4827a62c5c112f3d39a89b3903ada,64e4827a62c5c112f3d39a89b3903ada,0.97,1.0361632919311523,cpu,1709302226.6710868,1709302222.023458,4.599375399,0.22996876995,cpu,1709302222.0232806,1709302221.045173,0.976961937,0.04884809685,truthseeker/reports/gzip_logistic/20-0/train/64e4827a62c5c112f3d39a89b3903ada/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,20,deckard.base.files.FileConfig,.csv,truthseeker,64e4827a62c5c112f3d39a89b3903ada,predictions.json,reports/gzip_logistic/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0,True,True,100,20,BotScoreBinary,10.0,deckard.base.model.ModelInitializer,,True,-1,Hamming,gzip_classifier.GzipLogisticRegressor,none,True,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
