,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,data._target_,data.generate.name,data.generate.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
75,b43fd2b9b298c8ab0b5db3e094f6948b,train,deckard.base.experiment.Experiment,b43fd2b9b298c8ab0b5db3e094f6948b,truthseeker,cpu,b43fd2b9b298c8ab0b5db3e094f6948b,b43fd2b9b298c8ab0b5db3e094f6948b,GzipClassifier,b43fd2b9b298c8ab0b5db3e094f6948b,b43fd2b9b298c8ab0b5db3e094f6948b,225.825893941,0.225825893941,1708254946.0897372,1708255070.0808342,cpu,80.834854107,0.080834854107,1708255070.0816762,1708255111.243326,cpu,0.72,9.670857391357425,truthseeker/reports/train/b43fd2b9b298c8ab0b5db3e094f6948b/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,b43fd2b9b298c8ab0b5db3e094f6948b,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,5,500,Random,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
76,b6fed90dde362a79e74b313de32a11dc,train,deckard.base.experiment.Experiment,b6fed90dde362a79e74b313de32a11dc,truthseeker,cpu,b6fed90dde362a79e74b313de32a11dc,b6fed90dde362a79e74b313de32a11dc,GzipClassifier,b6fed90dde362a79e74b313de32a11dc,b6fed90dde362a79e74b313de32a11dc,87.341915333,0.087341915333,1708252158.1123197,1708252239.5544655,cpu,67.449029309,0.067449029309,1708252239.5554242,1708252301.7487175,cpu,0.88,4.144653167724609,truthseeker/reports/train/b6fed90dde362a79e74b313de32a11dc/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,b6fed90dde362a79e74b313de32a11dc,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Random,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
77,b8a2f30da2400c56d6184ba699df8d57,train,deckard.base.experiment.Experiment,b8a2f30da2400c56d6184ba699df8d57,truthseeker,cpu,b8a2f30da2400c56d6184ba699df8d57,b8a2f30da2400c56d6184ba699df8d57,GzipClassifier,b8a2f30da2400c56d6184ba699df8d57,b8a2f30da2400c56d6184ba699df8d57,87.042001208,0.087042001208,1708245812.5219784,1708245893.597467,cpu,11.241770189,0.011241770189,1708245893.5987024,1708245903.881466,cpu,0.97,1.0361632919311523,truthseeker/reports/train/b8a2f30da2400c56d6184ba699df8d57/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,b8a2f30da2400c56d6184ba699df8d57,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,50,Sum,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
78,ba160942b867e4948ee69a6086c480a0,train,deckard.base.experiment.Experiment,ba160942b867e4948ee69a6086c480a0,truthseeker,cpu,ba160942b867e4948ee69a6086c480a0,ba160942b867e4948ee69a6086c480a0,GzipClassifier,ba160942b867e4948ee69a6086c480a0,ba160942b867e4948ee69a6086c480a0,135.913392574,0.135913392574,1708258699.9167151,1708258815.2567644,cpu,11.351598493,0.011351598493,1708258815.2580483,1708258825.2993886,cpu,0.96,1.3815510559082032,truthseeker/reports/train/ba160942b867e4948ee69a6086c480a0/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,ba160942b867e4948ee69a6086c480a0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Zstd,,3,20,Sum,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
79,bc15e8dee3a8ff6903c035c462c5dbac,train,deckard.base.experiment.Experiment,bc15e8dee3a8ff6903c035c462c5dbac,truthseeker,cpu,bc15e8dee3a8ff6903c035c462c5dbac,bc15e8dee3a8ff6903c035c462c5dbac,GzipClassifier,bc15e8dee3a8ff6903c035c462c5dbac,bc15e8dee3a8ff6903c035c462c5dbac,317.538948974,0.317538948974,1708280326.484549,1708280585.6431537,cpu,53.833918372,0.053833918372,1708280585.644149,1708280628.513214,cpu,0.92,2.7631021118164063,truthseeker/reports/train/bc15e8dee3a8ff6903c035c462c5dbac/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,bc15e8dee3a8ff6903c035c462c5dbac,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Sum,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
80,bcd419fb38b15b5f41ff44c005fb32c8,train,deckard.base.experiment.Experiment,bcd419fb38b15b5f41ff44c005fb32c8,truthseeker,cpu,bcd419fb38b15b5f41ff44c005fb32c8,bcd419fb38b15b5f41ff44c005fb32c8,GzipClassifier,bcd419fb38b15b5f41ff44c005fb32c8,bcd419fb38b15b5f41ff44c005fb32c8,226.083920774,0.226083920774,1708258533.88314,1708258657.8681712,cpu,80.343299651,0.080343299651,1708258657.869156,1708258698.4974349,cpu,0.96,1.3815510559082032,truthseeker/reports/train/bcd419fb38b15b5f41ff44c005fb32c8/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,bcd419fb38b15b5f41ff44c005fb32c8,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,7,500,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
81,bf0adc1f2f9c1719badd55638dbcec17,train,deckard.base.experiment.Experiment,bf0adc1f2f9c1719badd55638dbcec17,truthseeker,cpu,bf0adc1f2f9c1719badd55638dbcec17,bf0adc1f2f9c1719badd55638dbcec17,GzipClassifier,bf0adc1f2f9c1719badd55638dbcec17,bf0adc1f2f9c1719badd55638dbcec17,225.978174395,0.225978174395,1708265949.740513,1708266073.9528878,cpu,23.932510148,0.023932510148,1708266073.9539263,1708266089.0868404,cpu,0.91,3.108489875793457,truthseeker/reports/train/bf0adc1f2f9c1719badd55638dbcec17/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,bf0adc1f2f9c1719badd55638dbcec17,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,7,100,Sum,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
82,bz2,train,deckard.base.experiment.Experiment,bz2,truthseeker,cpu,bz2,bz2,GzipClassifier,913bd9adc1dc398e5c86294dd4dcf33c,bz2,267.701238927,0.267701238927,1708030373.081529,1708030640.921043,cpu,1.364672117,0.001364672117,1708030640.921832,1708030643.1143374,cpu,0.4,20.72326583862305,truthseeker/reports/train/bz2/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,bz2,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,truthseeker/model/gzip_classifier/None/bz2.npz,1,10,Random,NCD,gzip_classifier.GzipClassifier,False,False,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
83,c16fd1e827b4c99812faac31c89fafa4,train,deckard.base.experiment.Experiment,c16fd1e827b4c99812faac31c89fafa4,truthseeker,cpu,c16fd1e827b4c99812faac31c89fafa4,c16fd1e827b4c99812faac31c89fafa4,GzipClassifier,c16fd1e827b4c99812faac31c89fafa4,c16fd1e827b4c99812faac31c89fafa4,87.427688776,0.087427688776,1708246552.0921583,1708246633.5468602,cpu,8.946803549,0.008946803549,1708245248.252694,1708245256.583997,cpu,0.42,20.032490309048196,truthseeker/reports/train/c16fd1e827b4c99812faac31c89fafa4/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c16fd1e827b4c99812faac31c89fafa4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
84,c1e8809105c237c9bdaf31a06d9dc83d,train,deckard.base.experiment.Experiment,c1e8809105c237c9bdaf31a06d9dc83d,truthseeker,cpu,c1e8809105c237c9bdaf31a06d9dc83d,c1e8809105c237c9bdaf31a06d9dc83d,GzipClassifier,c1e8809105c237c9bdaf31a06d9dc83d,c1e8809105c237c9bdaf31a06d9dc83d,159.015685781,0.159015685781,1708266089.9180007,1708266220.1018164,cpu,52.762397458,0.052762397458,1708266220.103311,1708266262.1117525,cpu,0.92,2.7631021118164063,truthseeker/reports/train/c1e8809105c237c9bdaf31a06d9dc83d/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c1e8809105c237c9bdaf31a06d9dc83d,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Medoid,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
85,c530400e621e2f073d205685d5bc0e39,train,deckard.base.experiment.Experiment,c530400e621e2f073d205685d5bc0e39,truthseeker,cpu,c530400e621e2f073d205685d5bc0e39,c530400e621e2f073d205685d5bc0e39,GzipClassifier,c530400e621e2f073d205685d5bc0e39,c530400e621e2f073d205685d5bc0e39,317.092696827,0.317092696827,1708290767.579043,1708291026.6981776,cpu,54.055908624,0.054055908624,1708268099.2220466,1708268142.230978,cpu,0.86,4.835428695287495,truthseeker/reports/train/c530400e621e2f073d205685d5bc0e39/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c530400e621e2f073d205685d5bc0e39,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Random,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
86,c584188ba999e4d940d761d658c43187,train,deckard.base.experiment.Experiment,c584188ba999e4d940d761d658c43187,truthseeker,cpu,c584188ba999e4d940d761d658c43187,c584188ba999e4d940d761d658c43187,GzipClassifier,c584188ba999e4d940d761d658c43187,c584188ba999e4d940d761d658c43187,86.596969048,0.086596969048,1708251578.3507133,1708251658.9171398,cpu,68.095141284,0.068095141284,1708248125.2714434,1708248187.8598037,cpu,0.96,1.381551055796428,truthseeker/reports/train/c584188ba999e4d940d761d658c43187/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c584188ba999e4d940d761d658c43187,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
87,c809e597bc738609fb4e183a21111aa8,train,deckard.base.experiment.Experiment,c809e597bc738609fb4e183a21111aa8,truthseeker,cpu,c809e597bc738609fb4e183a21111aa8,c809e597bc738609fb4e183a21111aa8,GzipClassifier,c809e597bc738609fb4e183a21111aa8,c809e597bc738609fb4e183a21111aa8,86.857241124,0.086857241124,1708252069.370246,1708252150.1832275,cpu,7.517527461,0.007517527461,1708252150.1844306,1708252157.3204212,cpu,0.97,1.0361632919311523,truthseeker/reports/train/c809e597bc738609fb4e183a21111aa8/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c809e597bc738609fb4e183a21111aa8,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,20,Sum,Jaro-Winkler,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
88,c9f11bb805c217152e1c0a6507b1f214,train,deckard.base.experiment.Experiment,c9f11bb805c217152e1c0a6507b1f214,truthseeker,cpu,c9f11bb805c217152e1c0a6507b1f214,c9f11bb805c217152e1c0a6507b1f214,GzipClassifier,c9f11bb805c217152e1c0a6507b1f214,c9f11bb805c217152e1c0a6507b1f214,317.170239235,0.317170239235,1708289134.0903888,1708289393.1202726,cpu,53.719137531,0.053719137531,1708267091.5362043,1708267134.3489556,cpu,0.96,1.381551055796428,truthseeker/reports/train/c9f11bb805c217152e1c0a6507b1f214/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,c9f11bb805c217152e1c0a6507b1f214,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
89,cf09f5c24664d6a2349d330b431da5e0,train,deckard.base.experiment.Experiment,cf09f5c24664d6a2349d330b431da5e0,truthseeker,cpu,cf09f5c24664d6a2349d330b431da5e0,cf09f5c24664d6a2349d330b431da5e0,GzipClassifier,cf09f5c24664d6a2349d330b431da5e0,cf09f5c24664d6a2349d330b431da5e0,86.564072939,0.086564072939,1708244291.2882638,1708244371.818142,cpu,5.989669345,0.005989669345,1708244371.8193436,1708244377.6387217,cpu,0.97,1.0361632919311523,truthseeker/reports/train/cf09f5c24664d6a2349d330b431da5e0/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,cf09f5c24664d6a2349d330b431da5e0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,10,Sum,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
90,d0c8d6fdc6008f1b42d9ed350b3fd3f4,train,deckard.base.experiment.Experiment,d0c8d6fdc6008f1b42d9ed350b3fd3f4,truthseeker,cpu,d0c8d6fdc6008f1b42d9ed350b3fd3f4,d0c8d6fdc6008f1b42d9ed350b3fd3f4,GzipClassifier,d0c8d6fdc6008f1b42d9ed350b3fd3f4,d0c8d6fdc6008f1b42d9ed350b3fd3f4,87.044150954,0.087044150954,1708243807.0785089,1708243887.8024435,cpu,11.360479192,0.011360479192,1708243887.8036573,1708243898.212859,cpu,0.9,3.453877639770508,truthseeker/reports/train/d0c8d6fdc6008f1b42d9ed350b3fd3f4/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,d0c8d6fdc6008f1b42d9ed350b3fd3f4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,50,Sum,Jaro-Winkler,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
91,d22147285c1537e35ea8351a8a35c5cd,train,deckard.base.experiment.Experiment,d22147285c1537e35ea8351a8a35c5cd,truthseeker,cpu,d22147285c1537e35ea8351a8a35c5cd,d22147285c1537e35ea8351a8a35c5cd,GzipClassifier,d22147285c1537e35ea8351a8a35c5cd,d22147285c1537e35ea8351a8a35c5cd,86.413343204,0.086413343204,1708249426.4213576,1708249506.910266,cpu,5.362040404,0.005362040404,1708249506.9114642,1708249512.1742463,cpu,0.03,33.502613105773925,truthseeker/reports/train/d22147285c1537e35ea8351a8a35c5cd/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,d22147285c1537e35ea8351a8a35c5cd,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,10,SVC,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
92,d3e778bed8db885d88031f324d948806,train,deckard.base.experiment.Experiment,d3e778bed8db885d88031f324d948806,truthseeker,cpu,d3e778bed8db885d88031f324d948806,d3e778bed8db885d88031f324d948806,GzipClassifier,d3e778bed8db885d88031f324d948806,d3e778bed8db885d88031f324d948806,160.566956603,0.160566956603,1708291027.728646,1708291158.9040546,cpu,12.667034635,0.012667034635,1708291158.9051163,1708291169.4422646,cpu,0.5,17.26938819885254,truthseeker/reports/train/d3e778bed8db885d88031f324d948806/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,d3e778bed8db885d88031f324d948806,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,NCD,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
95,dba858a5604080998da9bde47d300a46,train,deckard.base.experiment.Experiment,dba858a5604080998da9bde47d300a46,truthseeker,cpu,dba858a5604080998da9bde47d300a46,dba858a5604080998da9bde47d300a46,GzipClassifier,dba858a5604080998da9bde47d300a46,dba858a5604080998da9bde47d300a46,85.558122804,0.085558122804,1708249593.5757134,1708249673.040173,cpu,67.039221751,0.067039221751,1708249673.041036,1708249734.866851,cpu,0.97,1.0361632919311523,truthseeker/reports/train/dba858a5604080998da9bde47d300a46/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,dba858a5604080998da9bde47d300a46,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,Jaro,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
96,e083fe86045f2a883ffd0a3c71315480,train,deckard.base.experiment.Experiment,e083fe86045f2a883ffd0a3c71315480,truthseeker,cpu,e083fe86045f2a883ffd0a3c71315480,e083fe86045f2a883ffd0a3c71315480,GzipClassifier,e083fe86045f2a883ffd0a3c71315480,e083fe86045f2a883ffd0a3c71315480,86.768398237,0.086768398237,1708251486.460695,1708251567.1156003,cpu,11.271771892,0.011271771892,1708251567.1169934,1708251577.4416394,cpu,0.97,1.0361632919311523,truthseeker/reports/train/e083fe86045f2a883ffd0a3c71315480/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,e083fe86045f2a883ffd0a3c71315480,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,50,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
98,eea9802c1c8059d19d94a193778cae13,train,deckard.base.experiment.Experiment,eea9802c1c8059d19d94a193778cae13,truthseeker,cpu,eea9802c1c8059d19d94a193778cae13,eea9802c1c8059d19d94a193778cae13,GzipClassifier,eea9802c1c8059d19d94a193778cae13,eea9802c1c8059d19d94a193778cae13,83.775799007,0.083775799007,1708249735.7573197,1708249813.8950443,cpu,67.555188642,0.067555188642,1708246886.0266907,1708246948.4355958,cpu,0.96,1.381551055796428,truthseeker/reports/train/eea9802c1c8059d19d94a193778cae13/predictions.json,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.files.FileConfig,truthseeker,eea9802c1c8059d19d94a193778cae13,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,Hamming,gzip_classifier.GzipClassifier,False,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
