,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
6d9cd25f4710b97ae6dc1056bf09c7eb,train,deckard.base.experiment.Experiment,6d9cd25f4710b97ae6dc1056bf09c7eb,DDoS,cpu,6d9cd25f4710b97ae6dc1056bf09c7eb,6d9cd25f4710b97ae6dc1056bf09c7eb,k-SVC,6d9cd25f4710b97ae6dc1056bf09c7eb,6d9cd25f4710b97ae6dc1056bf09c7eb,0.99,0.3453957599234096,cpu,1725649708.2878425,1725649696.214193,13.51124827,0.1351124827,cpu,1725649696.2136734,1725649662.206884,38.05256532,0.1268418844,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,6d9cd25f4710b97ae6dc1056bf09c7eb,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,80.95650662494742,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6da65a139cf086e2423e15d48a376519,train,deckard.base.experiment.Experiment,6da65a139cf086e2423e15d48a376519,DDoS,cpu,6da65a139cf086e2423e15d48a376519,6da65a139cf086e2423e15d48a376519,k-SVC,6da65a139cf086e2423e15d48a376519,6da65a139cf086e2423e15d48a376519,0.99,0.3453957599234096,cpu,1725649762.2944608,1725649750.8560002,12.81846358,0.1281846358,cpu,1725649750.855528,1725649717.3010411,37.42868211,0.1247622737,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,6da65a139cf086e2423e15d48a376519,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,127.22720887659128,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
718d284e4baf5ee0a3986d9c2af1af74,train,deckard.base.experiment.Experiment,718d284e4baf5ee0a3986d9c2af1af74,DDoS,cpu,718d284e4baf5ee0a3986d9c2af1af74,718d284e4baf5ee0a3986d9c2af1af74,k-SVC,718d284e4baf5ee0a3986d9c2af1af74,718d284e4baf5ee0a3986d9c2af1af74,0.5,17.269388197455342,cpu,1725651234.5992515,1725651225.0908506,9.71847635,0.0971847635,cpu,1725651225.089778,1725651194.935672,30.94816735,0.1031605578333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,718d284e4baf5ee0a3986d9c2af1af74,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,127.26684005562196,,auto,rbf,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
71f77e3912be8135fac8592fd5aad4ca,train,deckard.base.experiment.Experiment,71f77e3912be8135fac8592fd5aad4ca,DDoS,cpu,71f77e3912be8135fac8592fd5aad4ca,71f77e3912be8135fac8592fd5aad4ca,k-SVC,71f77e3912be8135fac8592fd5aad4ca,71f77e3912be8135fac8592fd5aad4ca,1.0,9.992007221626413e-16,cpu,1725653048.6178465,1725653037.3038518,12.64300465,0.1264300465,cpu,1725653037.30329,1725653002.7523525,38.59590247,0.1286530082333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,300,deckard.base.files.FileConfig,data,f38e059cf121c82b757ac18a4a125b93,.pkl,ddos,71f77e3912be8135fac8592fd5aad4ca,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,300,Label,87.08687190426247,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7203719ac7ac7c36c7c28848dc606a4b,train,deckard.base.experiment.Experiment,7203719ac7ac7c36c7c28848dc606a4b,DDoS,cpu,7203719ac7ac7c36c7c28848dc606a4b,7203719ac7ac7c36c7c28848dc606a4b,k-SVC,7203719ac7ac7c36c7c28848dc606a4b,7203719ac7ac7c36c7c28848dc606a4b,0.02,33.84839266975326,cpu,1725653297.9697044,1725653286.0720778,13.28434528,0.1328434528,cpu,1725653286.071446,1725653250.7703674,39.39621376,0.1313207125333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7203719ac7ac7c36c7c28848dc606a4b,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,198.4171419056221,,auto,precomputed,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
726d9582154d3d9439122bba2bf01748,train,deckard.base.experiment.Experiment,726d9582154d3d9439122bba2bf01748,DDoS,cpu,726d9582154d3d9439122bba2bf01748,726d9582154d3d9439122bba2bf01748,k-SVC,726d9582154d3d9439122bba2bf01748,726d9582154d3d9439122bba2bf01748,0.02,33.84839266975326,cpu,1725653296.3884904,1725653284.3084445,13.47776154,0.1347776154,cpu,1725653284.3081534,1725653250.8043582,37.51129762,0.1250376587333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,726d9582154d3d9439122bba2bf01748,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,2.2509060574838595,,auto,precomputed,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7a2e990add0c2a086a8a55cfa76145a3,train,deckard.base.experiment.Experiment,7a2e990add0c2a086a8a55cfa76145a3,DDoS,cpu,7a2e990add0c2a086a8a55cfa76145a3,7a2e990add0c2a086a8a55cfa76145a3,k-SVC,7a2e990add0c2a086a8a55cfa76145a3,7a2e990add0c2a086a8a55cfa76145a3,0.5,17.269388197455342,cpu,1725651236.374833,1725651226.71714,9.87700079,0.0987700079,cpu,1725651226.71654,1725651194.935652,32.61522181,0.1087174060333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7a2e990add0c2a086a8a55cfa76145a3,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,131.0114381373897,,auto,rbf,1,Jaro,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7b53e15f75b584dd1b4bf51e2cf8726f,train,deckard.base.experiment.Experiment,7b53e15f75b584dd1b4bf51e2cf8726f,DDoS,cpu,7b53e15f75b584dd1b4bf51e2cf8726f,7b53e15f75b584dd1b4bf51e2cf8726f,k-SVC,7b53e15f75b584dd1b4bf51e2cf8726f,7b53e15f75b584dd1b4bf51e2cf8726f,0.53,16.233224905608022,cpu,1725652992.2644374,1725652982.1336105,10.39206141,0.1039206141,cpu,1725652982.1332698,1725652949.8386447,33.1622489,0.1105408296666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,300,deckard.base.files.FileConfig,data,0d3e1b66a2bbc173a56c72d3ef84c109,.pkl,ddos,7b53e15f75b584dd1b4bf51e2cf8726f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,300,Label,22.809871664857933,,auto,rbf,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7cf92aa373a8b2c46be029091f0aaa7e,train,deckard.base.experiment.Experiment,7cf92aa373a8b2c46be029091f0aaa7e,DDoS,cpu,7cf92aa373a8b2c46be029091f0aaa7e,7cf92aa373a8b2c46be029091f0aaa7e,k-SVC,7cf92aa373a8b2c46be029091f0aaa7e,7cf92aa373a8b2c46be029091f0aaa7e,1.0,9.992007221626413e-16,cpu,1725651556.3567152,1725651544.563654,13.17361475,0.1317361475,cpu,1725651544.563093,1725651510.00116,38.64775703,0.1288258567666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,300,deckard.base.files.FileConfig,data,1042a7a8828607581b2b26dc5ef28991,.pkl,ddos,7cf92aa373a8b2c46be029091f0aaa7e,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,300,Label,45.04379392028911,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7d18af6c65440afef46a9f0d78e39b87,train,deckard.base.experiment.Experiment,7d18af6c65440afef46a9f0d78e39b87,DDoS,cpu,7d18af6c65440afef46a9f0d78e39b87,7d18af6c65440afef46a9f0d78e39b87,k-SVC,7d18af6c65440afef46a9f0d78e39b87,7d18af6c65440afef46a9f0d78e39b87,1.0,9.992007221626413e-16,cpu,1725653296.2243533,1725653284.026015,13.66528065,0.1366528065,cpu,1725653284.025286,1725653250.819971,37.27294659,0.1242431553,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,300,deckard.base.files.FileConfig,data,98378d43740aeac3fb79f21036b08e7a,.pkl,ddos,7d18af6c65440afef46a9f0d78e39b87,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,300,Label,11.546581840583846,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7d2787185aaca3a56e5456365bd4de60,train,deckard.base.experiment.Experiment,7d2787185aaca3a56e5456365bd4de60,DDoS,cpu,7d2787185aaca3a56e5456365bd4de60,7d2787185aaca3a56e5456365bd4de60,k-SVC,7d2787185aaca3a56e5456365bd4de60,7d2787185aaca3a56e5456365bd4de60,0.5,17.269787996170436,cpu,1725653237.7454555,1725653227.434142,10.6058728,0.106058728,cpu,1725653227.4335735,1725653196.141044,32.14621155,0.1071540385,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7d2787185aaca3a56e5456365bd4de60,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,136.33408798155693,,scale,rbf,1,Jaro,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7d4eb734744b7e71b2843f855e8bb2d0,train,deckard.base.experiment.Experiment,7d4eb734744b7e71b2843f855e8bb2d0,DDoS,cpu,7d4eb734744b7e71b2843f855e8bb2d0,7d4eb734744b7e71b2843f855e8bb2d0,k-SVC,7d4eb734744b7e71b2843f855e8bb2d0,7d4eb734744b7e71b2843f855e8bb2d0,0.99,0.3453957599234096,cpu,1725651556.7468877,1725651544.685868,13.46582784,0.1346582784,cpu,1725651544.685186,1725651510.041245,38.77093184,0.1292364394666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7d4eb734744b7e71b2843f855e8bb2d0,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,47.6194379577216,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7e5270ac72568923f63a4d12c480def3,train,deckard.base.experiment.Experiment,7e5270ac72568923f63a4d12c480def3,DDoS,cpu,7e5270ac72568923f63a4d12c480def3,7e5270ac72568923f63a4d12c480def3,k-SVC,7e5270ac72568923f63a4d12c480def3,7e5270ac72568923f63a4d12c480def3,0.99,0.3453957599234096,cpu,1725649814.3189435,1725649803.0198572,12.60988097,0.1260988097,cpu,1725649803.0194452,1725649768.9224846,38.08051101,0.1269350367,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,7e5270ac72568923f63a4d12c480def3,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,56.31905181315095,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
6afe7e2f14a010e6ad7cfdaf3386fead,train,deckard.base.experiment.Experiment,6afe7e2f14a010e6ad7cfdaf3386fead,DDoS,cpu,6afe7e2f14a010e6ad7cfdaf3386fead,6afe7e2f14a010e6ad7cfdaf3386fead,k-SVC,6afe7e2f14a010e6ad7cfdaf3386fead,6afe7e2f14a010e6ad7cfdaf3386fead,0.99,0.3453877639491078,cpu,1725653049.6762123,1725653037.6535325,13.40539185,0.1340539185,cpu,1725653037.6530614,1725653002.7525306,39.00398721,0.1300132907,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,300,deckard.base.files.FileConfig,data,2af9d20903a6cb61ce583ac79a6d41b0,.pkl,ddos,6afe7e2f14a010e6ad7cfdaf3386fead,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,300,Label,194.7231474413865,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
80548157dd023d0754262c2e8d8ffd4d,train,deckard.base.experiment.Experiment,80548157dd023d0754262c2e8d8ffd4d,DDoS,cpu,80548157dd023d0754262c2e8d8ffd4d,80548157dd023d0754262c2e8d8ffd4d,k-SVC,80548157dd023d0754262c2e8d8ffd4d,80548157dd023d0754262c2e8d8ffd4d,0.99,0.3453957599234096,cpu,1725649813.8832552,1725649802.168016,13.11414162,0.1311414162,cpu,1725649802.16748,1725649768.8984694,37.26794732,0.1242264910666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,80548157dd023d0754262c2e8d8ffd4d,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,30.476520037521222,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
451d82869dabc469fb7105a1e0ba513f,train,deckard.base.experiment.Experiment,451d82869dabc469fb7105a1e0ba513f,DDoS,cpu,451d82869dabc469fb7105a1e0ba513f,451d82869dabc469fb7105a1e0ba513f,k-SVC,451d82869dabc469fb7105a1e0ba513f,451d82869dabc469fb7105a1e0ba513f,0.5,17.269388197455342,cpu,1725653235.6892743,1725653226.17963,9.73929219,0.0973929219,cpu,1725653226.1790383,1725653196.09702,30.9209105,0.1030697016666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,451d82869dabc469fb7105a1e0ba513f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,110.29342992045046,,scale,rbf,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
4230b4e3d15443e8596f0d163463b0c9,train,deckard.base.experiment.Experiment,4230b4e3d15443e8596f0d163463b0c9,DDoS,cpu,4230b4e3d15443e8596f0d163463b0c9,4230b4e3d15443e8596f0d163463b0c9,k-SVC,4230b4e3d15443e8596f0d163463b0c9,4230b4e3d15443e8596f0d163463b0c9,0.99,0.3453957599234096,cpu,1725652994.5687644,1725652982.660822,13.28311925,0.1328311925,cpu,1725652982.6603546,1725652949.8556137,36.69389515,0.1223129838333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,4230b4e3d15443e8596f0d163463b0c9,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,29.12445210715,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0771d40f0c0b90de36468cfb01337ba1,train,deckard.base.experiment.Experiment,0771d40f0c0b90de36468cfb01337ba1,DDoS,cpu,0771d40f0c0b90de36468cfb01337ba1,0771d40f0c0b90de36468cfb01337ba1,k-SVC,0771d40f0c0b90de36468cfb01337ba1,0771d40f0c0b90de36468cfb01337ba1,1.0,9.992007221626413e-16,cpu,1725649759.6276045,1725649749.1201138,11.74662454,0.1174662454,cpu,1725649749.1195853,1725649717.3007505,35.58401114,0.1186133704666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,300,deckard.base.files.FileConfig,data,1042a7a8828607581b2b26dc5ef28991,.pkl,ddos,0771d40f0c0b90de36468cfb01337ba1,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,300,Label,110.34381277794532,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
082a91dc730d642f1f949784c7f4474f,train,deckard.base.experiment.Experiment,082a91dc730d642f1f949784c7f4474f,DDoS,cpu,082a91dc730d642f1f949784c7f4474f,082a91dc730d642f1f949784c7f4474f,k-SVC,082a91dc730d642f1f949784c7f4474f,082a91dc730d642f1f949784c7f4474f,0.99,0.3453957599234096,cpu,1725651456.661074,1725651444.6614568,13.42959264,0.1342959264,cpu,1725651444.6610782,1725651409.2254045,39.54972691,0.1318324230333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,082a91dc730d642f1f949784c7f4474f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,64.24560999980866,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0c277cc81c2873236edfd3ada728dc82,train,deckard.base.experiment.Experiment,0c277cc81c2873236edfd3ada728dc82,DDoS,cpu,0c277cc81c2873236edfd3ada728dc82,0c277cc81c2873236edfd3ada728dc82,k-SVC,0c277cc81c2873236edfd3ada728dc82,0c277cc81c2873236edfd3ada728dc82,0.5,17.269388197455342,cpu,1725651078.1270769,1725650798.834548,302.53478826,3.0253478826,cpu,1725650798.8335311,1725649768.9688208,1104.42758794,3.6814252931333336,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,0c277cc81c2873236edfd3ada728dc82,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,187.53915979578017,,auto,rbf,1,SeqRatio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0f0987ab4aea076ca1be199fbd58a001,train,deckard.base.experiment.Experiment,0f0987ab4aea076ca1be199fbd58a001,DDoS,cpu,0f0987ab4aea076ca1be199fbd58a001,0f0987ab4aea076ca1be199fbd58a001,k-SVC,0f0987ab4aea076ca1be199fbd58a001,0f0987ab4aea076ca1be199fbd58a001,1.0,9.992007221626413e-16,cpu,1725651186.6451633,1725651174.624845,13.49763502,0.1349763502,cpu,1725651174.62451,1725651140.6805122,37.92958679,0.1264319559666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,300,deckard.base.files.FileConfig,data,8f2c49a0567c76a8666aebfcf4e9b814,.pkl,ddos,0f0987ab4aea076ca1be199fbd58a001,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,300,Label,168.92159681085045,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
0f0fe237148a4b3e45edf20e9b15ee7f,train,deckard.base.experiment.Experiment,0f0fe237148a4b3e45edf20e9b15ee7f,DDoS,cpu,0f0fe237148a4b3e45edf20e9b15ee7f,0f0fe237148a4b3e45edf20e9b15ee7f,k-SVC,0f0fe237148a4b3e45edf20e9b15ee7f,0f0fe237148a4b3e45edf20e9b15ee7f,0.5,17.269388197455342,cpu,1725649652.7852793,1725649642.7057457,10.32780563,0.1032780563,cpu,1725649642.7049594,1725649611.257292,32.14428454,0.1071476151333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,300,deckard.base.files.FileConfig,data,98378d43740aeac3fb79f21036b08e7a,.pkl,ddos,0f0fe237148a4b3e45edf20e9b15ee7f,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,300,Label,278.489121030376,,scale,rbf,1,Jaro-Winkler,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
1420dab71f14bdd2502ecd7ee8e5105c,train,deckard.base.experiment.Experiment,1420dab71f14bdd2502ecd7ee8e5105c,DDoS,cpu,1420dab71f14bdd2502ecd7ee8e5105c,1420dab71f14bdd2502ecd7ee8e5105c,k-SVC,1420dab71f14bdd2502ecd7ee8e5105c,1420dab71f14bdd2502ecd7ee8e5105c,0.99,0.3453957599234096,cpu,1725651241.1627605,1725651229.5100768,12.99637231,0.1299637231,cpu,1725651229.5095108,1725651194.9352412,38.5461393,0.128487131,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,1420dab71f14bdd2502ecd7ee8e5105c,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,121.9588368178273,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
15054cf73681b7230846b642af2ac026,train,deckard.base.experiment.Experiment,15054cf73681b7230846b642af2ac026,DDoS,cpu,15054cf73681b7230846b642af2ac026,15054cf73681b7230846b642af2ac026,k-SVC,15054cf73681b7230846b642af2ac026,15054cf73681b7230846b642af2ac026,0.02,33.84839266975326,cpu,1725651505.190911,1725651493.7201831,12.7891795,0.127891795,cpu,1725651493.7194035,1725651459.276491,38.6569825,0.1288566083333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,15054cf73681b7230846b642af2ac026,predictions.json,reports/gzip_svc/300/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,252.43228681170527,balanced,scale,precomputed,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
