,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
cc0685f4728b3576cb5fb898690f9723,train,deckard.base.experiment.Experiment,cc0685f4728b3576cb5fb898690f9723,DDoS,cpu,cc0685f4728b3576cb5fb898690f9723,cc0685f4728b3576cb5fb898690f9723,k-KNN,cc0685f4728b3576cb5fb898690f9723,cc0685f4728b3576cb5fb898690f9723,0.45,18.996366997072386,cpu,1721413040.2601938,1721413026.1181896,14.67553732,0.1467553732,cpu,1721413026.1180625,1721412996.4209044,30.7021534,0.1023405113333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,493,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,cc0685f4728b3576cb5fb898690f9723,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,493,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Ratio,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
ca87fe637ed900eec1e2aef04a7cd936,train,deckard.base.experiment.Experiment,ca87fe637ed900eec1e2aef04a7cd936,DDoS,cpu,ca87fe637ed900eec1e2aef04a7cd936,ca87fe637ed900eec1e2aef04a7cd936,k-KNN,ca87fe637ed900eec1e2aef04a7cd936,ca87fe637ed900eec1e2aef04a7cd936,0.23,26.59509770331028,cpu,1721702485.7939863,1721702471.3455038,14.921961,0.14921961,cpu,1721702471.3449934,1721702425.896499,47.23947997,0.1574649332333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1648,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,ca87fe637ed900eec1e2aef04a7cd936,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1648,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,11,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c9ed8a91d59ee3bf6ad1f166fb9f5703,train,deckard.base.experiment.Experiment,c9ed8a91d59ee3bf6ad1f166fb9f5703,DDoS,cpu,c9ed8a91d59ee3bf6ad1f166fb9f5703,c9ed8a91d59ee3bf6ad1f166fb9f5703,k-KNN,c9ed8a91d59ee3bf6ad1f166fb9f5703,c9ed8a91d59ee3bf6ad1f166fb9f5703,0.46,18.650971237148973,cpu,1721709236.653838,1721709222.0570445,15.16837205,0.1516837205,cpu,1721709222.056581,1721709191.4733987,31.6521023,0.1055070076666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1641,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c9ed8a91d59ee3bf6ad1f166fb9f5703,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1641,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c9262648c7b43cc0f4c7a7e8eb77538e,train,deckard.base.experiment.Experiment,c9262648c7b43cc0f4c7a7e8eb77538e,DDoS,cpu,c9262648c7b43cc0f4c7a7e8eb77538e,c9262648c7b43cc0f4c7a7e8eb77538e,k-KNN,c9262648c7b43cc0f4c7a7e8eb77538e,c9262648c7b43cc0f4c7a7e8eb77538e,0.98,0.6907915198468184,cpu,1721707122.5625553,1721707107.616826,15.47878162,0.1547878162,cpu,1721707107.6164043,1721707076.5468872,32.18277904,0.1072759301333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5606,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c9262648c7b43cc0f4c7a7e8eb77538e,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5606,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c79be776bf55edd48444ce55771a1a5f,train,deckard.base.experiment.Experiment,c79be776bf55edd48444ce55771a1a5f,DDoS,cpu,c79be776bf55edd48444ce55771a1a5f,c79be776bf55edd48444ce55771a1a5f,k-KNN,c79be776bf55edd48444ce55771a1a5f,c79be776bf55edd48444ce55771a1a5f,0.28,24.86809491577033,cpu,1721708929.705777,1721708632.81344,310.88143242,3.1088143242,cpu,1721708632.8122442,1721708085.9207764,566.61562374,1.8887187458,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5004,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c79be776bf55edd48444ce55771a1a5f,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5004,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c4a4551f1ca9ba42b15a8b3e0dac7e66,train,deckard.base.experiment.Experiment,c4a4551f1ca9ba42b15a8b3e0dac7e66,DDoS,cpu,c4a4551f1ca9ba42b15a8b3e0dac7e66,c4a4551f1ca9ba42b15a8b3e0dac7e66,k-KNN,c4a4551f1ca9ba42b15a8b3e0dac7e66,c4a4551f1ca9ba42b15a8b3e0dac7e66,0.86,4.835468675159006,cpu,1721413043.8692155,1721413030.1021614,14.21481833,0.1421481833,cpu,1721413030.1020489,1721413001.3792543,29.69567319,0.0989855773,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7906,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c4a4551f1ca9ba42b15a8b3e0dac7e66,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7906,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c2195aaa290907269cbb328b4ada1719,train,deckard.base.experiment.Experiment,c2195aaa290907269cbb328b4ada1719,DDoS,cpu,c2195aaa290907269cbb328b4ada1719,c2195aaa290907269cbb328b4ada1719,k-KNN,c2195aaa290907269cbb328b4ada1719,c2195aaa290907269cbb328b4ada1719,1.0,9.992007221626413e-16,cpu,1721412491.3786514,1721412440.4922862,60.41200375,0.6041200375,cpu,1721412440.4909267,1721412281.1890562,188.17096022,0.6272365340666667,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9070,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c2195aaa290907269cbb328b4ada1719,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9070,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,LZMA,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
cb8357fbf1554597000dfaa063ed935f,train,deckard.base.experiment.Experiment,cb8357fbf1554597000dfaa063ed935f,DDoS,cpu,cb8357fbf1554597000dfaa063ed935f,cb8357fbf1554597000dfaa063ed935f,k-KNN,cb8357fbf1554597000dfaa063ed935f,cb8357fbf1554597000dfaa063ed935f,0.99,0.3453957599234097,cpu,1721413139.8562503,1721413123.5849166,17.63078037,0.1763078037,cpu,1721413123.5844674,1721413073.1517658,54.59202164,0.1819734054666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1195,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,cb8357fbf1554597000dfaa063ed935f,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1195,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
c066558b0821da7227c9e19fd206d708,train,deckard.base.experiment.Experiment,c066558b0821da7227c9e19fd206d708,DDoS,cpu,c066558b0821da7227c9e19fd206d708,c066558b0821da7227c9e19fd206d708,k-KNN,c066558b0821da7227c9e19fd206d708,c066558b0821da7227c9e19fd206d708,0.99,0.3453957599234097,cpu,1721704159.609019,1721704143.1303232,17.82361668,0.1782361668,cpu,1721704143.129949,1721704090.631678,56.82665433,0.1894221811,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,140,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,c066558b0821da7227c9e19fd206d708,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,140,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d03e7b61cd62416e1a9b1ba0b2e74d4a,train,deckard.base.experiment.Experiment,d03e7b61cd62416e1a9b1ba0b2e74d4a,DDoS,cpu,d03e7b61cd62416e1a9b1ba0b2e74d4a,d03e7b61cd62416e1a9b1ba0b2e74d4a,k-KNN,d03e7b61cd62416e1a9b1ba0b2e74d4a,d03e7b61cd62416e1a9b1ba0b2e74d4a,0.99,0.3453957599234097,cpu,1721410943.7109542,1721410927.079934,18.0117508,0.180117508,cpu,1721410927.0794036,1721410894.291718,35.21924489,0.1173974829666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1701,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d03e7b61cd62416e1a9b1ba0b2e74d4a,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1701,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d0e3c91267f3ab9d83c9a8bdf866d6f7,train,deckard.base.experiment.Experiment,d0e3c91267f3ab9d83c9a8bdf866d6f7,DDoS,cpu,d0e3c91267f3ab9d83c9a8bdf866d6f7,d0e3c91267f3ab9d83c9a8bdf866d6f7,k-KNN,d0e3c91267f3ab9d83c9a8bdf866d6f7,d0e3c91267f3ab9d83c9a8bdf866d6f7,0.99,0.3453957599234097,cpu,1721410437.6781363,1721410421.651536,17.32770946,0.1732770946,cpu,1721410421.651062,1721410369.9422529,55.84143424,0.1861381141333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1966,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d0e3c91267f3ab9d83c9a8bdf866d6f7,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1966,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,7,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d979b2dd00d1202eda7a97afbab2a66e,train,deckard.base.experiment.Experiment,d979b2dd00d1202eda7a97afbab2a66e,DDoS,cpu,d979b2dd00d1202eda7a97afbab2a66e,d979b2dd00d1202eda7a97afbab2a66e,k-KNN,d979b2dd00d1202eda7a97afbab2a66e,d979b2dd00d1202eda7a97afbab2a66e,1.0,9.992007221626413e-16,cpu,1721704159.7575388,1721704143.3084598,17.83083188,0.1783083188,cpu,1721704143.3081007,1721704090.6313794,57.04628033,0.1901542677666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7094,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d979b2dd00d1202eda7a97afbab2a66e,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7094,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d928be5b5a6147309fa07ecc8160b27c,train,deckard.base.experiment.Experiment,d928be5b5a6147309fa07ecc8160b27c,DDoS,cpu,d928be5b5a6147309fa07ecc8160b27c,d928be5b5a6147309fa07ecc8160b27c,k-KNN,d928be5b5a6147309fa07ecc8160b27c,d928be5b5a6147309fa07ecc8160b27c,0.99,0.3453957599234096,cpu,1721704160.0832162,1721704143.4800673,17.92535718,0.1792535718,cpu,1721704143.4796824,1721704090.6313329,57.15004373,0.1905001457666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5920,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d928be5b5a6147309fa07ecc8160b27c,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5920,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5,1,GZIP,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d871fbc80d279f857812439d0e9d5ad2,train,deckard.base.experiment.Experiment,d871fbc80d279f857812439d0e9d5ad2,DDoS,cpu,d871fbc80d279f857812439d0e9d5ad2,d871fbc80d279f857812439d0e9d5ad2,k-KNN,d871fbc80d279f857812439d0e9d5ad2,d871fbc80d279f857812439d0e9d5ad2,0.84,5.52620422318571,cpu,1721702484.0951324,1721702469.854611,14.69446873,0.1469446873,cpu,1721702469.8541837,1721702425.8970337,45.86604458,0.1528868152666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4884,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d871fbc80d279f857812439d0e9d5ad2,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4884,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d870a4fe2cbcb542f828ab2547637666,train,deckard.base.experiment.Experiment,d870a4fe2cbcb542f828ab2547637666,DDoS,cpu,d870a4fe2cbcb542f828ab2547637666,d870a4fe2cbcb542f828ab2547637666,k-KNN,d870a4fe2cbcb542f828ab2547637666,d870a4fe2cbcb542f828ab2547637666,0.41,20.377974024688925,cpu,1721707121.8777564,1721707107.1345935,15.26759881,0.1526759881,cpu,1721707107.134309,1721707076.547083,31.66916989,0.1055638996333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2489,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d870a4fe2cbcb542f828ab2547637666,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2489,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d6162167cbcf100ad404fc4b3c2679d0,train,deckard.base.experiment.Experiment,d6162167cbcf100ad404fc4b3c2679d0,DDoS,cpu,d6162167cbcf100ad404fc4b3c2679d0,d6162167cbcf100ad404fc4b3c2679d0,k-KNN,d6162167cbcf100ad404fc4b3c2679d0,d6162167cbcf100ad404fc4b3c2679d0,0.99,0.3453957599234097,cpu,1721414789.9828007,1721414772.656051,18.67002613,0.1867002613,cpu,1721414772.6555202,1721414738.2639594,37.09251101,0.1236417033666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4350,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d6162167cbcf100ad404fc4b3c2679d0,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4350,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d097223d000d2c5f964710f025e635a7,train,deckard.base.experiment.Experiment,d097223d000d2c5f964710f025e635a7,DDoS,cpu,d097223d000d2c5f964710f025e635a7,d097223d000d2c5f964710f025e635a7,k-KNN,d097223d000d2c5f964710f025e635a7,d097223d000d2c5f964710f025e635a7,0.99,0.3453957599234097,cpu,1721410881.9222577,1721410864.9436762,21.98323979,0.2198323979,cpu,1721410864.943222,1721410831.08371,41.8082581,0.1393608603333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1018,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d097223d000d2c5f964710f025e635a7,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1018,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,3,1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d5e9916fbc1fa6b722104a0a7bcefae9,train,deckard.base.experiment.Experiment,d5e9916fbc1fa6b722104a0a7bcefae9,DDoS,cpu,d5e9916fbc1fa6b722104a0a7bcefae9,d5e9916fbc1fa6b722104a0a7bcefae9,k-KNN,d5e9916fbc1fa6b722104a0a7bcefae9,d5e9916fbc1fa6b722104a0a7bcefae9,1.0,9.992007221626413e-16,cpu,1721414493.3270404,1721414476.1420944,18.54597826,0.1854597826,cpu,1721414476.1417255,1721414441.5529091,37.36191697,0.1245397232333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1348,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d5e9916fbc1fa6b722104a0a7bcefae9,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1348,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d3ad3b9a10aed48e5b310ec03b4e4398,train,deckard.base.experiment.Experiment,d3ad3b9a10aed48e5b310ec03b4e4398,DDoS,cpu,d3ad3b9a10aed48e5b310ec03b4e4398,d3ad3b9a10aed48e5b310ec03b4e4398,k-KNN,d3ad3b9a10aed48e5b310ec03b4e4398,d3ad3b9a10aed48e5b310ec03b4e4398,0.28,24.86809491577033,cpu,1721415776.806944,1721415493.110293,297.08476652,2.9708476652,cpu,1721415493.1092713,1721414952.0665724,560.16997327,1.8672332442333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4800,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d3ad3b9a10aed48e5b310ec03b4e4398,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4800,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,3,1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d31789f29923f601920202d15136b3b0,train,deckard.base.experiment.Experiment,d31789f29923f601920202d15136b3b0,DDoS,cpu,d31789f29923f601920202d15136b3b0,d31789f29923f601920202d15136b3b0,k-KNN,d31789f29923f601920202d15136b3b0,d31789f29923f601920202d15136b3b0,1.0,9.992007221626413e-16,cpu,1721708134.5772274,1721708118.2545662,17.62422779,0.1762422779,cpu,1721708118.253986,1721708085.918856,34.86535562,0.1162178520666666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1385,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d31789f29923f601920202d15136b3b0,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1385,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
d2d11e29dd641eddbfedb71faaaa3dc4,train,deckard.base.experiment.Experiment,d2d11e29dd641eddbfedb71faaaa3dc4,DDoS,cpu,d2d11e29dd641eddbfedb71faaaa3dc4,d2d11e29dd641eddbfedb71faaaa3dc4,k-KNN,d2d11e29dd641eddbfedb71faaaa3dc4,d2d11e29dd641eddbfedb71faaaa3dc4,0.83,5.871623971032025,cpu,1721704298.405731,1721704283.24728,15.72178905,0.1572178905,cpu,1721704283.2469316,1721704237.4897008,47.99370301,0.1599790100333333,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3616,True,True,100,300,deckard.base.files.FileConfig,.csv,ddos,d2d11e29dd641eddbfedb71faaaa3dc4,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3616,True,True,100,300,Label,deckard.base.model.ModelInitializer,brute,1,1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
