,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
91728903d41f3f04af47a9ec75146422,train,deckard.base.experiment.Experiment,91728903d41f3f04af47a9ec75146422,DDoS,cpu,91728903d41f3f04af47a9ec75146422,91728903d41f3f04af47a9ec75146422,k-Logistic,91728903d41f3f04af47a9ec75146422,91728903d41f3f04af47a9ec75146422,1.0,9.992007221626413e-16,cpu,1725629653.159482,1725629648.968301,4.69784974,0.0469784974,cpu,1725629648.9681628,1725629646.8102431,2.4133317,0.024133317,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,data,6e8e43cd78ab65ff6080c403e74dfd37,.pkl,ddos,91728903d41f3f04af47a9ec75146422,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,9.861904439508946,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.013497109107419,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9391c491ee0bc9fc0f419d007ff56178,train,deckard.base.experiment.Experiment,9391c491ee0bc9fc0f419d007ff56178,DDoS,cpu,9391c491ee0bc9fc0f419d007ff56178,9391c491ee0bc9fc0f419d007ff56178,k-Logistic,9391c491ee0bc9fc0f419d007ff56178,9391c491ee0bc9fc0f419d007ff56178,0.99,0.3453957599234096,cpu,1725630071.0167437,1725630045.7882788,29.27260716,0.2927260716,cpu,1725630045.7882016,1725630032.6635394,15.21850548,0.1521850548,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9391c491ee0bc9fc0f419d007ff56178,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,4.988299512207916,,True,1,1000,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0028907019065581,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
948a334ceb1055c8439d78015d318d0a,train,deckard.base.experiment.Experiment,948a334ceb1055c8439d78015d318d0a,DDoS,cpu,948a334ceb1055c8439d78015d318d0a,948a334ceb1055c8439d78015d318d0a,k-Logistic,948a334ceb1055c8439d78015d318d0a,948a334ceb1055c8439d78015d318d0a,0.99,0.3453957599234096,cpu,1725630081.340194,1725630077.2537277,4.55823779,0.0455823779,cpu,1725630077.2536552,1725630075.1163774,2.38894784,0.0238894784,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,948a334ceb1055c8439d78015d318d0a,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,21.787324989295172,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0041152689178188,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
951a4ac107517a63c0c759ce21650022,train,deckard.base.experiment.Experiment,951a4ac107517a63c0c759ce21650022,DDoS,cpu,951a4ac107517a63c0c759ce21650022,951a4ac107517a63c0c759ce21650022,k-Logistic,951a4ac107517a63c0c759ce21650022,951a4ac107517a63c0c759ce21650022,1.0,9.992007221626413e-16,cpu,1725629874.9930058,1725629871.0144725,4.41923117,0.0441923117,cpu,1725629871.014387,1725629868.8913505,2.39427112,0.0239427112,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,data,cd984976d55fd7c4d2a8b148f1cb7395,.pkl,ddos,951a4ac107517a63c0c759ce21650022,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,161.71726458483386,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0033884674014077,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
95e39adbf5c3e94e1f40b2fd184d5a25,train,deckard.base.experiment.Experiment,95e39adbf5c3e94e1f40b2fd184d5a25,DDoS,cpu,95e39adbf5c3e94e1f40b2fd184d5a25,95e39adbf5c3e94e1f40b2fd184d5a25,k-Logistic,95e39adbf5c3e94e1f40b2fd184d5a25,95e39adbf5c3e94e1f40b2fd184d5a25,0.99,0.3453957599234096,cpu,1725629874.9955106,1725629871.008755,4.44384621,0.0444384621,cpu,1725629871.008673,1725629868.9015574,2.35430437,0.0235430437,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,95e39adbf5c3e94e1f40b2fd184d5a25,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,17.389361726948323,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0043435349105432,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9768860675056bb384373744455abc9a,train,deckard.base.experiment.Experiment,9768860675056bb384373744455abc9a,DDoS,cpu,9768860675056bb384373744455abc9a,9768860675056bb384373744455abc9a,k-Logistic,9768860675056bb384373744455abc9a,9768860675056bb384373744455abc9a,0.99,0.3453877639491077,cpu,1725630103.755995,1725630099.8393764,4.36309753,0.0436309753,cpu,1725630099.8392932,1725630097.6622217,2.42595021,0.0242595021,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,100,deckard.base.files.FileConfig,data,7bd1a4039afbe312e1dfa597289da2a2,.pkl,ddos,9768860675056bb384373744455abc9a,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,100,Label,42.59995190747207,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0008481238233767,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
986a1c784ba41282bd09f1e6d5144704,train,deckard.base.experiment.Experiment,986a1c784ba41282bd09f1e6d5144704,DDoS,cpu,986a1c784ba41282bd09f1e6d5144704,986a1c784ba41282bd09f1e6d5144704,k-Logistic,986a1c784ba41282bd09f1e6d5144704,986a1c784ba41282bd09f1e6d5144704,0.99,0.3453957599234096,cpu,1725630070.8200555,1725630045.7143576,29.10453116,0.2910453116,cpu,1725630045.713754,1725630032.6697395,15.18321691,0.1518321691,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,986a1c784ba41282bd09f1e6d5144704,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,5.361900149456316,,True,1,1000,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0035325627426352,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9906507d07f2e70fdc8cbf068691b356,train,deckard.base.experiment.Experiment,9906507d07f2e70fdc8cbf068691b356,DDoS,cpu,9906507d07f2e70fdc8cbf068691b356,9906507d07f2e70fdc8cbf068691b356,k-Logistic,9906507d07f2e70fdc8cbf068691b356,9906507d07f2e70fdc8cbf068691b356,0.99,0.3453957599234096,cpu,1725629639.937853,1725629635.8967738,4.50390102,0.0450390102,cpu,1725629635.896498,1725629633.7543988,2.40993993,0.0240993993,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9906507d07f2e70fdc8cbf068691b356,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,7.005715860082406,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0049025723688352,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
995974489226384e1ca6fe5e220799a6,train,deckard.base.experiment.Experiment,995974489226384e1ca6fe5e220799a6,DDoS,cpu,995974489226384e1ca6fe5e220799a6,995974489226384e1ca6fe5e220799a6,k-Logistic,995974489226384e1ca6fe5e220799a6,995974489226384e1ca6fe5e220799a6,0.99,0.3453877639491077,cpu,1725629679.194408,1725629675.1195786,4.56824941,0.0456824941,cpu,1725629675.1195114,1725629672.9776812,2.43202561,0.0243202561,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,data,4eebc045a15c1ad7ebc0d9a52f952f34,.pkl,ddos,995974489226384e1ca6fe5e220799a6,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,17.05302699236914,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0030054127150009,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9ceb7475d1afb86d810a5163fe124309,train,deckard.base.experiment.Experiment,9ceb7475d1afb86d810a5163fe124309,DDoS,cpu,9ceb7475d1afb86d810a5163fe124309,9ceb7475d1afb86d810a5163fe124309,k-Logistic,9ceb7475d1afb86d810a5163fe124309,9ceb7475d1afb86d810a5163fe124309,0.99,0.3453957599234096,cpu,1725629639.9695668,1725629635.928044,4.5221923,0.045221923,cpu,1725629635.9279091,1725629633.7349584,2.4662667,0.024662667,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9ceb7475d1afb86d810a5163fe124309,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,22.17957330136786,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0050860505904645,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9ea33e13cde3b7f7b661c6bfd441a1f0,train,deckard.base.experiment.Experiment,9ea33e13cde3b7f7b661c6bfd441a1f0,DDoS,cpu,9ea33e13cde3b7f7b661c6bfd441a1f0,9ea33e13cde3b7f7b661c6bfd441a1f0,k-Logistic,9ea33e13cde3b7f7b661c6bfd441a1f0,9ea33e13cde3b7f7b661c6bfd441a1f0,1.0,9.992007221626413e-16,cpu,1725629666.1099794,1725629662.18181,4.39542057,0.0439542057,cpu,1725629662.1816947,1725629659.993422,2.46712397,0.0246712397,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9ea33e13cde3b7f7b661c6bfd441a1f0,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,34.1148198859709,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0015250787247052,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9f7cd68fa99ebdf3ab37c8f0ef2d72dc,train,deckard.base.experiment.Experiment,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,DDoS,cpu,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,k-Logistic,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,0.99,0.3453957599234096,cpu,1725629574.5673337,1725629570.5140994,4.52862499,0.0452862499,cpu,1725629570.514021,1725629568.264613,2.51790233,0.0251790233,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9f7cd68fa99ebdf3ab37c8f0ef2d72dc,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,11.641973424082078,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0033838684254366,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
8b962e81ef2c4c7fe70a3f311c1a814d,train,deckard.base.experiment.Experiment,8b962e81ef2c4c7fe70a3f311c1a814d,DDoS,cpu,8b962e81ef2c4c7fe70a3f311c1a814d,8b962e81ef2c4c7fe70a3f311c1a814d,k-Logistic,8b962e81ef2c4c7fe70a3f311c1a814d,8b962e81ef2c4c7fe70a3f311c1a814d,1.0,9.992007221626413e-16,cpu,1725630081.4092026,1725630077.2702887,4.62500058,0.0462500058,cpu,1725630077.2702148,1725630075.1224425,2.41661211,0.0241661211,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8b962e81ef2c4c7fe70a3f311c1a814d,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,61.49103835675629,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0017573125402333,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f93406a9aa02b165cf3385ca36e0d9a4,train,deckard.base.experiment.Experiment,f93406a9aa02b165cf3385ca36e0d9a4,DDoS,cpu,f93406a9aa02b165cf3385ca36e0d9a4,f93406a9aa02b165cf3385ca36e0d9a4,k-Logistic,f93406a9aa02b165cf3385ca36e0d9a4,f93406a9aa02b165cf3385ca36e0d9a4,1.0,9.992007221626413e-16,cpu,1725629865.2030163,1725629861.1704264,4.53675345,0.0453675345,cpu,1725629861.170349,1725629859.0374389,2.37622326,0.0237622326,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,f93406a9aa02b165cf3385ca36e0d9a4,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,23.62714615135992,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0011156282124849,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ff77dc067a92adedadfbdad27fc164dd,train,deckard.base.experiment.Experiment,ff77dc067a92adedadfbdad27fc164dd,DDoS,cpu,ff77dc067a92adedadfbdad27fc164dd,ff77dc067a92adedadfbdad27fc164dd,k-Logistic,ff77dc067a92adedadfbdad27fc164dd,ff77dc067a92adedadfbdad27fc164dd,0.99,0.3453957599234096,cpu,1725630730.0518296,1725630726.0035107,4.5338097,0.045338097,cpu,1725630726.003344,1725630721.8018413,4.71199558,0.0471199558,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,ff77dc067a92adedadfbdad27fc164dd,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,1.7865086298685355,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.006319724334521,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f7dd4f88bc258192e442c8da56d10b1e,train,deckard.base.experiment.Experiment,f7dd4f88bc258192e442c8da56d10b1e,DDoS,cpu,f7dd4f88bc258192e442c8da56d10b1e,f7dd4f88bc258192e442c8da56d10b1e,k-Logistic,f7dd4f88bc258192e442c8da56d10b1e,f7dd4f88bc258192e442c8da56d10b1e,0.99,0.3453957599234096,cpu,1725630730.0414512,1725630725.916741,4.60963866,0.0460963866,cpu,1725630725.916664,1725630721.803727,4.60194229,0.0460194229,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,100,100,deckard.base.files.FileConfig,data,56637a74f473e3aecf170f9257469f0f,.pkl,ddos,f7dd4f88bc258192e442c8da56d10b1e,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,100,100,Label,11.217583466630789,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0025920320206447,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
43bf0fc175848c39e51a0444a5fad59f,train,deckard.base.experiment.Experiment,43bf0fc175848c39e51a0444a5fad59f,DDoS,cpu,43bf0fc175848c39e51a0444a5fad59f,43bf0fc175848c39e51a0444a5fad59f,k-Logistic,43bf0fc175848c39e51a0444a5fad59f,43bf0fc175848c39e51a0444a5fad59f,1.0,9.992007221626413e-16,cpu,1725630490.019646,1725630486.1193094,4.32891908,0.0432891908,cpu,1725630486.1192093,1725630482.222912,4.36741431,0.0436741431,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,data,6e8e43cd78ab65ff6080c403e74dfd37,.pkl,ddos,43bf0fc175848c39e51a0444a5fad59f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,134.83582849653183,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0050106093691761,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
43cdc78a70e847b7820d6a7089662b88,train,deckard.base.experiment.Experiment,43cdc78a70e847b7820d6a7089662b88,DDoS,cpu,43cdc78a70e847b7820d6a7089662b88,43cdc78a70e847b7820d6a7089662b88,k-Logistic,43cdc78a70e847b7820d6a7089662b88,43cdc78a70e847b7820d6a7089662b88,1.0,9.992007221626413e-16,cpu,1725630703.5522883,1725630699.4601843,4.5815072,0.045815072,cpu,1725630699.4598577,1725630695.3301165,4.63623898,0.0463623898,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,43cdc78a70e847b7820d6a7089662b88,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,51.62726459516174,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0010690507412651,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
499e46007d3c949407267a92b9c18d22,train,deckard.base.experiment.Experiment,499e46007d3c949407267a92b9c18d22,DDoS,cpu,499e46007d3c949407267a92b9c18d22,499e46007d3c949407267a92b9c18d22,k-Logistic,499e46007d3c949407267a92b9c18d22,499e46007d3c949407267a92b9c18d22,1.0,9.992007221626413e-16,cpu,1725630703.2937882,1725630699.3009396,4.25281049,0.0425281049,cpu,1725630699.3008602,1725630695.3172288,4.29413388,0.0429413388,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,data,f3a8e86541ea49231cffb62ae99ec40d,.pkl,ddos,499e46007d3c949407267a92b9c18d22,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,37.695282301844685,,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0012758443723658,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
4a54c6f1b2beb3f9a94dbd5b3fb33634,train,deckard.base.experiment.Experiment,4a54c6f1b2beb3f9a94dbd5b3fb33634,DDoS,cpu,4a54c6f1b2beb3f9a94dbd5b3fb33634,4a54c6f1b2beb3f9a94dbd5b3fb33634,k-Logistic,4a54c6f1b2beb3f9a94dbd5b3fb33634,4a54c6f1b2beb3f9a94dbd5b3fb33634,0.99,0.3453877639491077,cpu,1725630714.645036,1725630710.6238012,4.49810177,0.0449810177,cpu,1725630710.6236978,1725630706.5064158,4.62806326,0.0462806326,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,100,deckard.base.files.FileConfig,data,6a13d6f380f9f52a857535a72d181ee9,.pkl,ddos,4a54c6f1b2beb3f9a94dbd5b3fb33634,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,100,Label,23.30691071557101,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001036001603153,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
5487370df5fa365c94b6a6aacd408150,train,deckard.base.experiment.Experiment,5487370df5fa365c94b6a6aacd408150,DDoS,cpu,5487370df5fa365c94b6a6aacd408150,5487370df5fa365c94b6a6aacd408150,k-Logistic,5487370df5fa365c94b6a6aacd408150,5487370df5fa365c94b6a6aacd408150,0.99,0.3453957599234097,cpu,1725630403.6070113,1725630399.4951303,4.60572724,0.0460572724,cpu,1725630399.4950566,1725630395.27827,4.72794482,0.0472794482,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,data,4eebc045a15c1ad7ebc0d9a52f952f34,.pkl,ddos,5487370df5fa365c94b6a6aacd408150,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,7.890052722455908,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0011886640051116,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
5822538e4ef80af4b1818942b6e7edae,train,deckard.base.experiment.Experiment,5822538e4ef80af4b1818942b6e7edae,DDoS,cpu,5822538e4ef80af4b1818942b6e7edae,5822538e4ef80af4b1818942b6e7edae,k-Logistic,5822538e4ef80af4b1818942b6e7edae,5822538e4ef80af4b1818942b6e7edae,0.99,0.3453957599234096,cpu,1725630745.2117362,1725630741.1234832,4.56324909,0.0456324909,cpu,1725630741.123286,1725630737.0269492,4.58323884,0.0458323884,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,5822538e4ef80af4b1818942b6e7edae,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,39.2925106865425,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0109214087289555,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
5c6f0b1a44f3cedd9841b7fe3a6a9b86,train,deckard.base.experiment.Experiment,5c6f0b1a44f3cedd9841b7fe3a6a9b86,DDoS,cpu,5c6f0b1a44f3cedd9841b7fe3a6a9b86,5c6f0b1a44f3cedd9841b7fe3a6a9b86,k-Logistic,5c6f0b1a44f3cedd9841b7fe3a6a9b86,5c6f0b1a44f3cedd9841b7fe3a6a9b86,0.85,5.180832451185207,cpu,1725630432.638488,1725630429.2163548,3.52325638,0.0352325638,cpu,1725630429.2162786,1725630425.7224722,3.63915353,0.0363915353,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,5c6f0b1a44f3cedd9841b7fe3a6a9b86,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,11.968505560632687,,False,1,1000,Hamming,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0034866968344829,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
