,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
a850be9909ab6633e781bbc03ea8accd,train,deckard.base.experiment.Experiment,a850be9909ab6633e781bbc03ea8accd,Truthseeker,cpu,a850be9909ab6633e781bbc03ea8accd,a850be9909ab6633e781bbc03ea8accd,k-KNN,a850be9909ab6633e781bbc03ea8accd,a850be9909ab6633e781bbc03ea8accd,0.5,17.26954811694138,cpu,1725627890.8645782,1725627890.6418447,0.24278181,0.0024278181,cpu,1725627890.6415634,1725627890.52009,0.1202612,0.00601306,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,a850be9909ab6633e781bbc03ea8accd,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
fa889fe3f83d2ca02ba50e0c54ed2380,train,deckard.base.experiment.Experiment,fa889fe3f83d2ca02ba50e0c54ed2380,Truthseeker,cpu,fa889fe3f83d2ca02ba50e0c54ed2380,fa889fe3f83d2ca02ba50e0c54ed2380,k-KNN,fa889fe3f83d2ca02ba50e0c54ed2380,fa889fe3f83d2ca02ba50e0c54ed2380,0.58,14.506398029502712,cpu,1725627865.1751845,1725627864.9853964,0.20232694,0.0020232694,cpu,1725627864.9850748,1725627864.8958142,0.09088569,0.0045442845,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,fa889fe3f83d2ca02ba50e0c54ed2380,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,1,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f82229fd9b6e2d07b096af928021c625,train,deckard.base.experiment.Experiment,f82229fd9b6e2d07b096af928021c625,Truthseeker,cpu,f82229fd9b6e2d07b096af928021c625,f82229fd9b6e2d07b096af928021c625,k-KNN,f82229fd9b6e2d07b096af928021c625,f82229fd9b6e2d07b096af928021c625,0.54,15.888045036990764,cpu,1725627810.0074875,1725627809.674316,0.37778138,0.0037778138,cpu,1725627809.6741583,1725627809.488448,0.19983544,0.009991772,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,f82229fd9b6e2d07b096af928021c625,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,1,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f64ca7c3b7e4e32eeb0efd711011ac5d,train,deckard.base.experiment.Experiment,f64ca7c3b7e4e32eeb0efd711011ac5d,Truthseeker,cpu,f64ca7c3b7e4e32eeb0efd711011ac5d,f64ca7c3b7e4e32eeb0efd711011ac5d,k-KNN,f64ca7c3b7e4e32eeb0efd711011ac5d,f64ca7c3b7e4e32eeb0efd711011ac5d,0.49,17.615047824530713,cpu,1725627919.1836488,1725627916.361011,2.9020449,0.029020449,cpu,1725627916.3608892,1725627916.00777,0.35966495,0.0179832475,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,f64ca7c3b7e4e32eeb0efd711011ac5d,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,3,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f27021507f24b3c22ebb16dd0c51c284,train,deckard.base.experiment.Experiment,f27021507f24b3c22ebb16dd0c51c284,Truthseeker,cpu,f27021507f24b3c22ebb16dd0c51c284,f27021507f24b3c22ebb16dd0c51c284,k-KNN,f27021507f24b3c22ebb16dd0c51c284,f27021507f24b3c22ebb16dd0c51c284,0.53,16.233448792888474,cpu,1725627850.1089523,1725627847.3272192,3.10686877,0.0310686877,cpu,1725627847.3271153,1725627846.8165257,0.54134059,0.0270670295,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,f27021507f24b3c22ebb16dd0c51c284,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,brute,7,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
ede27eca5d6770949ab21297cd37b8ee,train,deckard.base.experiment.Experiment,ede27eca5d6770949ab21297cd37b8ee,Truthseeker,cpu,ede27eca5d6770949ab21297cd37b8ee,ede27eca5d6770949ab21297cd37b8ee,k-KNN,ede27eca5d6770949ab21297cd37b8ee,ede27eca5d6770949ab21297cd37b8ee,0.58,14.50650997314294,cpu,1725627906.6719992,1725627906.345286,0.36778795,0.0036778795,cpu,1725627906.3450286,1725627906.17637,0.18643176,0.009321588,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,ede27eca5d6770949ab21297cd37b8ee,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,7,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e9e13cc582fa9e6c973803d4775ffc7f,train,deckard.base.experiment.Experiment,e9e13cc582fa9e6c973803d4775ffc7f,Truthseeker,cpu,e9e13cc582fa9e6c973803d4775ffc7f,e9e13cc582fa9e6c973803d4775ffc7f,k-KNN,e9e13cc582fa9e6c973803d4775ffc7f,e9e13cc582fa9e6c973803d4775ffc7f,0.54,15.888013053093555,cpu,1725627875.394497,1725627874.9991107,0.59848114,0.0059848114,cpu,1725627874.998971,1725627874.810995,0.21558681,0.0107793405,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,e9e13cc582fa9e6c973803d4775ffc7f,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,1,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
dc801cf06955d2f867bfb36d3b466dff,train,deckard.base.experiment.Experiment,dc801cf06955d2f867bfb36d3b466dff,Truthseeker,cpu,dc801cf06955d2f867bfb36d3b466dff,dc801cf06955d2f867bfb36d3b466dff,k-KNN,dc801cf06955d2f867bfb36d3b466dff,dc801cf06955d2f867bfb36d3b466dff,0.65,12.08873965367908,cpu,1725627810.1164737,1725627809.6870782,0.6210128,0.006210128,cpu,1725627809.6869738,1725627809.4917526,0.22008255,0.0110041275,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,dc801cf06955d2f867bfb36d3b466dff,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
db11a566a8815b3f5ebfaa188ca7988a,train,deckard.base.experiment.Experiment,db11a566a8815b3f5ebfaa188ca7988a,Truthseeker,cpu,db11a566a8815b3f5ebfaa188ca7988a,db11a566a8815b3f5ebfaa188ca7988a,k-KNN,db11a566a8815b3f5ebfaa188ca7988a,db11a566a8815b3f5ebfaa188ca7988a,0.42,20.03276217217446,cpu,1725627847.1227071,1725627846.9177492,0.23170843,0.0023170843,cpu,1725627846.9174693,1725627846.8421404,0.07796775,0.0038983875,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,db11a566a8815b3f5ebfaa188ca7988a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,11,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d9f2bf50c0b02c1196f15d1d30308b08,train,deckard.base.experiment.Experiment,d9f2bf50c0b02c1196f15d1d30308b08,Truthseeker,cpu,d9f2bf50c0b02c1196f15d1d30308b08,d9f2bf50c0b02c1196f15d1d30308b08,k-KNN,d9f2bf50c0b02c1196f15d1d30308b08,d9f2bf50c0b02c1196f15d1d30308b08,0.5,17.269412185378247,cpu,1725627846.9226916,1725627846.7281623,0.2102149,0.002102149,cpu,1725627846.7280333,1725627846.6551678,0.07566324,0.003783162,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,d9f2bf50c0b02c1196f15d1d30308b08,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d674081c3140c0787ffb439c403c1a55,train,deckard.base.experiment.Experiment,d674081c3140c0787ffb439c403c1a55,Truthseeker,cpu,d674081c3140c0787ffb439c403c1a55,d674081c3140c0787ffb439c403c1a55,k-KNN,d674081c3140c0787ffb439c403c1a55,d674081c3140c0787ffb439c403c1a55,0.5,17.269532124992775,cpu,1725627936.0773213,1725627935.9025383,0.18805538,0.0018805538,cpu,1725627935.9024096,1725627935.7997384,0.10457305,0.0052286525,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,d674081c3140c0787ffb439c403c1a55,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
cd6f209a7879a5c98ed441ffdd292966,train,deckard.base.experiment.Experiment,cd6f209a7879a5c98ed441ffdd292966,Truthseeker,cpu,cd6f209a7879a5c98ed441ffdd292966,cd6f209a7879a5c98ed441ffdd292966,k-KNN,cd6f209a7879a5c98ed441ffdd292966,cd6f209a7879a5c98ed441ffdd292966,0.54,15.888013053093555,cpu,1725627881.7728302,1725627881.5936992,0.18829921,0.0018829921,cpu,1725627881.5934165,1725627881.513039,0.0775531,0.003877655,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,cd6f209a7879a5c98ed441ffdd292966,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7ef10f6e65e9d4bc17760a1adc24686b,train,deckard.base.experiment.Experiment,7ef10f6e65e9d4bc17760a1adc24686b,Truthseeker,cpu,7ef10f6e65e9d4bc17760a1adc24686b,7ef10f6e65e9d4bc17760a1adc24686b,k-KNN,7ef10f6e65e9d4bc17760a1adc24686b,7ef10f6e65e9d4bc17760a1adc24686b,0.42,20.03273818425156,cpu,1725627818.458155,1725627818.2780745,0.19616312,0.0019616312,cpu,1725627818.2779973,1725627818.2079115,0.07265539,0.0036327695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,7ef10f6e65e9d4bc17760a1adc24686b,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c91437f1f7a73d45d970eabd4a1f58b5,train,deckard.base.experiment.Experiment,c91437f1f7a73d45d970eabd4a1f58b5,Truthseeker,cpu,c91437f1f7a73d45d970eabd4a1f58b5,c91437f1f7a73d45d970eabd4a1f58b5,k-KNN,c91437f1f7a73d45d970eabd4a1f58b5,c91437f1f7a73d45d970eabd4a1f58b5,0.5,17.26958809681289,cpu,1725627847.0598335,1725627846.8857207,0.18403336,0.0018403336,cpu,1725627846.8855758,1725627846.807431,0.08035367,0.0040176835,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,c91437f1f7a73d45d970eabd4a1f58b5,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,1,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c568e071358dfe1be2fcd0a3b4969d10,train,deckard.base.experiment.Experiment,c568e071358dfe1be2fcd0a3b4969d10,Truthseeker,cpu,c568e071358dfe1be2fcd0a3b4969d10,c568e071358dfe1be2fcd0a3b4969d10,k-KNN,c568e071358dfe1be2fcd0a3b4969d10,c568e071358dfe1be2fcd0a3b4969d10,0.5,17.269532124992775,cpu,1725627800.9987028,1725627800.78258,0.23104338,0.0023104338,cpu,1725627800.782436,1725627800.6966896,0.07985217,0.0039926085,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,c568e071358dfe1be2fcd0a3b4969d10,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
bbc2387bafaddec75c28cc6d3f1870e8,train,deckard.base.experiment.Experiment,bbc2387bafaddec75c28cc6d3f1870e8,Truthseeker,cpu,bbc2387bafaddec75c28cc6d3f1870e8,bbc2387bafaddec75c28cc6d3f1870e8,k-KNN,bbc2387bafaddec75c28cc6d3f1870e8,bbc2387bafaddec75c28cc6d3f1870e8,0.57,14.851833769297633,cpu,1725627875.3043473,1725627874.987718,0.35701752,0.0035701752,cpu,1725627874.9876003,1725627874.8109796,0.19250315,0.0096251575,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,bbc2387bafaddec75c28cc6d3f1870e8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,brute,11,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
bab850954476a8018cc082418cac4968,train,deckard.base.experiment.Experiment,bab850954476a8018cc082418cac4968,Truthseeker,cpu,bab850954476a8018cc082418cac4968,bab850954476a8018cc082418cac4968,k-KNN,bab850954476a8018cc082418cac4968,bab850954476a8018cc082418cac4968,0.5,17.269620080710098,cpu,1725627828.350584,1725627828.0069497,0.41351309,0.0041351309,cpu,1725627828.0067863,1725627827.840052,0.1733558,0.00866779,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,bab850954476a8018cc082418cac4968,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,brute,1,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
ba5c4519b2440f4c37c04d8f6239f319,train,deckard.base.experiment.Experiment,ba5c4519b2440f4c37c04d8f6239f319,Truthseeker,cpu,ba5c4519b2440f4c37c04d8f6239f319,ba5c4519b2440f4c37c04d8f6239f319,k-KNN,ba5c4519b2440f4c37c04d8f6239f319,ba5c4519b2440f4c37c04d8f6239f319,0.4,20.72351371214977,cpu,1725627831.2274137,1725627828.3058388,3.3941267,0.033941267,cpu,1725627828.3057165,1725627827.8145795,0.53288996,0.026644498,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,ba5c4519b2440f4c37c04d8f6239f319,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,brute,5,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b8e0f395d15f9487e39ce6a182c3b65b,train,deckard.base.experiment.Experiment,b8e0f395d15f9487e39ce6a182c3b65b,Truthseeker,cpu,b8e0f395d15f9487e39ce6a182c3b65b,b8e0f395d15f9487e39ce6a182c3b65b,k-KNN,b8e0f395d15f9487e39ce6a182c3b65b,b8e0f395d15f9487e39ce6a182c3b65b,0.48,17.960411600556913,cpu,1725627890.8861325,1725627890.490466,0.46392335,0.0046392335,cpu,1725627890.4903083,1725627890.349903,0.15405225,0.0077026125,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,b8e0f395d15f9487e39ce6a182c3b65b,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,1,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b8dd944fa008ee1d5cb1cf2ede012408,train,deckard.base.experiment.Experiment,b8dd944fa008ee1d5cb1cf2ede012408,Truthseeker,cpu,b8dd944fa008ee1d5cb1cf2ede012408,b8dd944fa008ee1d5cb1cf2ede012408,k-KNN,b8dd944fa008ee1d5cb1cf2ede012408,b8dd944fa008ee1d5cb1cf2ede012408,0.54,15.88795708127344,cpu,1725627865.402949,1725627864.9996047,0.6425261,0.006425261,cpu,1725627864.999397,1725627864.833376,0.19869728,0.009934864,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,20,deckard.base.files.FileConfig,data,7756953b1521226258990d1b0f2aa3e7,.pkl,truthseeker,b8dd944fa008ee1d5cb1cf2ede012408,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,20,BotScoreBinary,brute,11,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b6071949a041630256adee5cc76c5261,train,deckard.base.experiment.Experiment,b6071949a041630256adee5cc76c5261,Truthseeker,cpu,b6071949a041630256adee5cc76c5261,b6071949a041630256adee5cc76c5261,k-KNN,b6071949a041630256adee5cc76c5261,b6071949a041630256adee5cc76c5261,0.61,13.470290709475508,cpu,1725627936.3626978,1725627935.9730985,0.59492203,0.0059492203,cpu,1725627935.972988,1725627935.7797318,0.2197863,0.010989315,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,b6071949a041630256adee5cc76c5261,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b1982c90a66f177e307969962e6c29ef,train,deckard.base.experiment.Experiment,b1982c90a66f177e307969962e6c29ef,Truthseeker,cpu,b1982c90a66f177e307969962e6c29ef,b1982c90a66f177e307969962e6c29ef,k-KNN,b1982c90a66f177e307969962e6c29ef,b1982c90a66f177e307969962e6c29ef,0.53,16.23338482509406,cpu,1725627897.778968,1725627897.420569,0.42736312,0.0042736312,cpu,1725627897.4203918,1725627897.237944,0.18795777,0.0093978885,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,b1982c90a66f177e307969962e6c29ef,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b1527045ab3b3215ef16374a0fc4d655,train,deckard.base.experiment.Experiment,b1527045ab3b3215ef16374a0fc4d655,Truthseeker,cpu,b1527045ab3b3215ef16374a0fc4d655,b1527045ab3b3215ef16374a0fc4d655,k-KNN,b1527045ab3b3215ef16374a0fc4d655,b1527045ab3b3215ef16374a0fc4d655,0.46,18.65128308014675,cpu,1725627890.8266213,1725627890.6382442,0.20269632,0.0020269632,cpu,1725627890.637972,1725627890.535871,0.10479816,0.005239908,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,b1527045ab3b3215ef16374a0fc4d655,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,brute,1,1,Jaro,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
aaa53b6f433db329193d236a152ef891,train,deckard.base.experiment.Experiment,aaa53b6f433db329193d236a152ef891,Truthseeker,cpu,aaa53b6f433db329193d236a152ef891,aaa53b6f433db329193d236a152ef891,k-KNN,aaa53b6f433db329193d236a152ef891,aaa53b6f433db329193d236a152ef891,0.41,20.378149936123567,cpu,1725627837.6635013,1725627837.4734218,0.19715596,0.0019715596,cpu,1725627837.473116,1725627837.3874702,0.08741619,0.0043708095,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,aaa53b6f433db329193d236a152ef891,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,11,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a856375beb6f73c3787fc7f517b93863,train,deckard.base.experiment.Experiment,a856375beb6f73c3787fc7f517b93863,Truthseeker,cpu,a856375beb6f73c3787fc7f517b93863,a856375beb6f73c3787fc7f517b93863,k-KNN,a856375beb6f73c3787fc7f517b93863,a856375beb6f73c3787fc7f517b93863,0.6,13.81579041706484,cpu,1725627906.7112048,1725627906.355594,0.42043714,0.0042043714,cpu,1725627906.3554163,1725627906.178104,0.18580666,0.009290333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,a856375beb6f73c3787fc7f517b93863,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
