,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
1c3a74866248654b07cc1cd26da5c685,train,deckard.base.experiment.Experiment,1c3a74866248654b07cc1cd26da5c685,Truthseeker,cpu,1c3a74866248654b07cc1cd26da5c685,1c3a74866248654b07cc1cd26da5c685,k-Logistic,1c3a74866248654b07cc1cd26da5c685,1c3a74866248654b07cc1cd26da5c685,0.55,15.542625289144448,cpu,1725748483.8362112,1725748421.715583,63.54167199,0.6354167199,cpu,1725748421.714414,1725748110.9828863,318.44446808,0.63688893616,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,500,deckard.base.files.FileConfig,data,9c6414779dfed5e27bd5aec9651de82d,.pkl,truthseeker,1c3a74866248654b07cc1cd26da5c685,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,500,BotScoreBinary,764.6184951397588,balanced,True,1,1000,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002509585579681,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
1d03073b116266d498ac7be02409f913,train,deckard.base.experiment.Experiment,1d03073b116266d498ac7be02409f913,Truthseeker,cpu,1d03073b116266d498ac7be02409f913,1d03073b116266d498ac7be02409f913,k-Logistic,1d03073b116266d498ac7be02409f913,1d03073b116266d498ac7be02409f913,0.56,15.197221533246738,cpu,1725747964.6876037,1725747958.1928196,11.09222403,0.1109222403,cpu,1725747958.192528,1725747925.60288,56.75301022,0.11350602044,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,1d03073b116266d498ac7be02409f913,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,12.153193952940663,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002734252643724,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
1db6a86b27034d98eda59fb35a1e368d,train,deckard.base.experiment.Experiment,1db6a86b27034d98eda59fb35a1e368d,Truthseeker,cpu,1db6a86b27034d98eda59fb35a1e368d,1db6a86b27034d98eda59fb35a1e368d,k-Logistic,1db6a86b27034d98eda59fb35a1e368d,1db6a86b27034d98eda59fb35a1e368d,0.55,15.542593305247244,cpu,1725747464.5536995,1725747460.616264,4.07629997,0.0407629997,cpu,1725747460.6161816,1725747441.0516975,20.08108198,0.04016216396,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,1db6a86b27034d98eda59fb35a1e368d,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,506.1440332663976,,True,1,1000,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001054942757744,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
200304761547e4cc502e8e37263b781a,train,deckard.base.experiment.Experiment,200304761547e4cc502e8e37263b781a,Truthseeker,cpu,200304761547e4cc502e8e37263b781a,200304761547e4cc502e8e37263b781a,k-Logistic,200304761547e4cc502e8e37263b781a,200304761547e4cc502e8e37263b781a,0.56,15.197221533246738,cpu,1725748539.113176,1725748532.528494,11.2642302,0.112642302,cpu,1725748532.5282102,1725748500.151353,56.51289804,0.11302579608,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,200304761547e4cc502e8e37263b781a,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,23.24587841757017,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,7.667819702106288e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
20dc5cd8da877dd8816bef8e632a571a,train,deckard.base.experiment.Experiment,20dc5cd8da877dd8816bef8e632a571a,Truthseeker,cpu,20dc5cd8da877dd8816bef8e632a571a,20dc5cd8da877dd8816bef8e632a571a,k-Logistic,20dc5cd8da877dd8816bef8e632a571a,20dc5cd8da877dd8816bef8e632a571a,0.56,15.197253517143947,cpu,1725748537.7222188,1725748530.7353706,11.76925163,0.1176925163,cpu,1725748530.735101,1725748495.6559944,59.5943888,0.1191887776,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,500,deckard.base.files.FileConfig,data,826459c3120699217cf226c0667bfcc8,.pkl,truthseeker,20dc5cd8da877dd8816bef8e632a571a,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,500,BotScoreBinary,238.32989437773944,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,7.136917764522876e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
234f5792cd7955665747377b01da866b,train,deckard.base.experiment.Experiment,234f5792cd7955665747377b01da866b,Truthseeker,cpu,234f5792cd7955665747377b01da866b,234f5792cd7955665747377b01da866b,k-Logistic,234f5792cd7955665747377b01da866b,234f5792cd7955665747377b01da866b,0.51,16.924176344940875,cpu,1725748099.2893004,1725748094.1344934,5.89930282,0.0589930282,cpu,1725748094.134402,1725748064.838672,33.22558548,0.06645117096,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,500,deckard.base.files.FileConfig,data,c3da79af1a3742077e52e856931bbc46,.pkl,truthseeker,234f5792cd7955665747377b01da866b,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,500,BotScoreBinary,257.7139555333747,balanced,False,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,7.868976007066608e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2556ecd26369db7cf9ca92578d28a363,train,deckard.base.experiment.Experiment,2556ecd26369db7cf9ca92578d28a363,Truthseeker,cpu,2556ecd26369db7cf9ca92578d28a363,2556ecd26369db7cf9ca92578d28a363,k-Logistic,2556ecd26369db7cf9ca92578d28a363,2556ecd26369db7cf9ca92578d28a363,0.48,17.960403604582613,cpu,1725747569.2568069,1725747563.9911132,5.89262512,0.0589262512,cpu,1725747563.9910376,1725747537.689039,29.99051301,0.05998102602,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,2556ecd26369db7cf9ca92578d28a363,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,0.0081249717623391,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001448679651377,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2829ad1cc0e58fe792093a5786dc53a0,train,deckard.base.experiment.Experiment,2829ad1cc0e58fe792093a5786dc53a0,Truthseeker,cpu,2829ad1cc0e58fe792093a5786dc53a0,2829ad1cc0e58fe792093a5786dc53a0,k-Logistic,2829ad1cc0e58fe792093a5786dc53a0,2829ad1cc0e58fe792093a5786dc53a0,0.53,16.233432800939866,cpu,1725746270.6692133,1725746263.952859,11.6536217,0.116536217,cpu,1725746263.9524505,1725746231.2586503,57.19994991,0.11439989982,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,500,deckard.base.files.FileConfig,data,acb988c2db9337f5656fe56115109ae7,.pkl,truthseeker,2829ad1cc0e58fe792093a5786dc53a0,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,500,BotScoreBinary,12.538302501152868,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,8.702897638419005e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2af697f74ace784fc8aa18c378943772,train,deckard.base.experiment.Experiment,2af697f74ace784fc8aa18c378943772,Truthseeker,cpu,2af697f74ace784fc8aa18c378943772,2af697f74ace784fc8aa18c378943772,k-Logistic,2af697f74ace784fc8aa18c378943772,2af697f74ace784fc8aa18c378943772,0.43,19.68730244445664,cpu,1725747562.77921,1725747559.1117697,3.73697679,0.0373697679,cpu,1725747559.1116838,1725747537.6367023,22.09604066,0.04419208132,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,2af697f74ace784fc8aa18c378943772,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,175.08660327666288,balanced,True,1,1000,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0006914412772714,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2c8d92b8db337994c27860e2e8c9b884,train,deckard.base.experiment.Experiment,2c8d92b8db337994c27860e2e8c9b884,Truthseeker,cpu,2c8d92b8db337994c27860e2e8c9b884,2c8d92b8db337994c27860e2e8c9b884,k-Logistic,2c8d92b8db337994c27860e2e8c9b884,2c8d92b8db337994c27860e2e8c9b884,0.56,15.197221533246738,cpu,1725747433.4072006,1725747427.0323682,10.98571805,0.1098571805,cpu,1725747427.0320227,1725747394.470054,56.61405596,0.11322811192,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,2c8d92b8db337994c27860e2e8c9b884,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,109.8051269826638,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,5.964736547414432e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2d442da29f77066c77c58f4f6fc285e2,train,deckard.base.experiment.Experiment,2d442da29f77066c77c58f4f6fc285e2,Truthseeker,cpu,2d442da29f77066c77c58f4f6fc285e2,2d442da29f77066c77c58f4f6fc285e2,k-Logistic,2d442da29f77066c77c58f4f6fc285e2,2d442da29f77066c77c58f4f6fc285e2,0.5,17.26956410888998,cpu,1725748097.7066135,1725748091.8686347,6.67950617,0.0667950617,cpu,1725748091.8685503,1725748064.8716817,30.92711007,0.06185422014,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,2d442da29f77066c77c58f4f6fc285e2,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,356.3945491042748,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,8.885456004495057e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
2e6671cadb1de1c9b8a8740304fe65f1,train,deckard.base.experiment.Experiment,2e6671cadb1de1c9b8a8740304fe65f1,Truthseeker,cpu,2e6671cadb1de1c9b8a8740304fe65f1,2e6671cadb1de1c9b8a8740304fe65f1,k-Logistic,2e6671cadb1de1c9b8a8740304fe65f1,2e6671cadb1de1c9b8a8740304fe65f1,0.56,15.197221533246738,cpu,1725747481.4681904,1725747474.7864404,11.34419629,0.1134419629,cpu,1725747474.7861292,1725747441.0456915,57.25992691,0.11451985382,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,2e6671cadb1de1c9b8a8740304fe65f1,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,452.7333287779281,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0001076439760291,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
34e81dc5f201228a993f938bebe129c4,train,deckard.base.experiment.Experiment,34e81dc5f201228a993f938bebe129c4,Truthseeker,cpu,34e81dc5f201228a993f938bebe129c4,34e81dc5f201228a993f938bebe129c4,k-Logistic,34e81dc5f201228a993f938bebe129c4,34e81dc5f201228a993f938bebe129c4,0.47,18.30574339268591,cpu,1725746209.359798,1725746205.7802112,3.62789394,0.0362789394,cpu,1725746205.7801294,1725746184.245736,22.17759513,0.04435519026,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,500,deckard.base.files.FileConfig,data,425ba4f5b9c721aee213f905db92d4ae,.pkl,truthseeker,34e81dc5f201228a993f938bebe129c4,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,500,BotScoreBinary,270.9658190375921,balanced,True,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002158350692708,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
35686a251e276a1f4caf1476f992940c,train,deckard.base.experiment.Experiment,35686a251e276a1f4caf1476f992940c,Truthseeker,cpu,35686a251e276a1f4caf1476f992940c,35686a251e276a1f4caf1476f992940c,k-Logistic,35686a251e276a1f4caf1476f992940c,35686a251e276a1f4caf1476f992940c,0.45,18.996542908507028,cpu,1725747995.7342806,1725747992.259368,3.59357718,0.0359357718,cpu,1725747992.2592824,1725747971.918108,20.93971269,0.04187942538,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,35686a251e276a1f4caf1476f992940c,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,20.61457894473712,balanced,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001633632184322,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
1c786c0acb28cd870c2ad17e7c07d182,train,deckard.base.experiment.Experiment,1c786c0acb28cd870c2ad17e7c07d182,Truthseeker,cpu,1c786c0acb28cd870c2ad17e7c07d182,1c786c0acb28cd870c2ad17e7c07d182,k-Logistic,1c786c0acb28cd870c2ad17e7c07d182,1c786c0acb28cd870c2ad17e7c07d182,0.56,15.197221533246738,cpu,1725747528.14494,1725747521.4505298,11.58615928,0.1158615928,cpu,1725747521.4500496,1725747488.7789102,56.95951071,0.11391902142,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,1c786c0acb28cd870c2ad17e7c07d182,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,305.8601796139221,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,5.889698238299426e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
fffe785f46b29c1a6e789c828e6422b6,train,deckard.base.experiment.Experiment,fffe785f46b29c1a6e789c828e6422b6,Truthseeker,cpu,fffe785f46b29c1a6e789c828e6422b6,fffe785f46b29c1a6e789c828e6422b6,k-Logistic,fffe785f46b29c1a6e789c828e6422b6,fffe785f46b29c1a6e789c828e6422b6,0.49,17.614975860761994,cpu,1725748055.551969,1725748049.089334,11.23595305,0.1123595305,cpu,1725748049.0888293,1725748018.4238987,54.8628865,0.109725773,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,fffe785f46b29c1a6e789c828e6422b6,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,137.65076154832445,,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0227989928102098,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7d2f83b93618a91d628cc40f7f3f14a3,train,deckard.base.experiment.Experiment,7d2f83b93618a91d628cc40f7f3f14a3,Truthseeker,cpu,7d2f83b93618a91d628cc40f7f3f14a3,7d2f83b93618a91d628cc40f7f3f14a3,k-Logistic,7d2f83b93618a91d628cc40f7f3f14a3,7d2f83b93618a91d628cc40f7f3f14a3,0.56,15.197221533246738,cpu,1725746712.245226,1725746705.4857516,11.50827863,0.1150827863,cpu,1725746705.485398,1725746672.5809906,56.51555089,0.11303110178,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,7d2f83b93618a91d628cc40f7f3f14a3,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,375.0998490385409,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001658170681557,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7eef2dcf13f3fe1143262bd89fdec777,train,deckard.base.experiment.Experiment,7eef2dcf13f3fe1143262bd89fdec777,Truthseeker,cpu,7eef2dcf13f3fe1143262bd89fdec777,7eef2dcf13f3fe1143262bd89fdec777,k-Logistic,7eef2dcf13f3fe1143262bd89fdec777,7eef2dcf13f3fe1143262bd89fdec777,0.56,15.197221533246738,cpu,1725748584.379469,1725748577.9943502,11.23000665,0.1123000665,cpu,1725748577.9940195,1725748546.4875178,55.612367,0.111224734,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,7eef2dcf13f3fe1143262bd89fdec777,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,103.3273507296776,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001023441680787,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b437ad0b1815b54b863079d12554a79f,train,deckard.base.experiment.Experiment,b437ad0b1815b54b863079d12554a79f,Truthseeker,cpu,b437ad0b1815b54b863079d12554a79f,b437ad0b1815b54b863079d12554a79f,k-Logistic,b437ad0b1815b54b863079d12554a79f,b437ad0b1815b54b863079d12554a79f,0.56,15.197221533246738,cpu,1725748056.754769,1725748050.2095747,11.38683401,0.1138683401,cpu,1725748050.2092023,1725748018.424307,55.95276452,0.11190552904,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,b437ad0b1815b54b863079d12554a79f,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,179.60435633596973,,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001383267007598,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b54115fa65d671695b817b910c855fee,train,deckard.base.experiment.Experiment,b54115fa65d671695b817b910c855fee,Truthseeker,cpu,b54115fa65d671695b817b910c855fee,b54115fa65d671695b817b910c855fee,k-Logistic,b54115fa65d671695b817b910c855fee,b54115fa65d671695b817b910c855fee,0.56,15.197221533246738,cpu,1725748585.4364676,1725748578.7757106,11.54897955,0.1154897955,cpu,1725748578.7753613,1725748546.513811,56.45946036,0.11291892072,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,b54115fa65d671695b817b910c855fee,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,503.4342098438089,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,9.545245112710618e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b5cf2f43f50fbad6b9576b936e3faf3f,train,deckard.base.experiment.Experiment,b5cf2f43f50fbad6b9576b936e3faf3f,Truthseeker,cpu,b5cf2f43f50fbad6b9576b936e3faf3f,b5cf2f43f50fbad6b9576b936e3faf3f,k-Logistic,b5cf2f43f50fbad6b9576b936e3faf3f,b5cf2f43f50fbad6b9576b936e3faf3f,0.57,14.851825773323329,cpu,1725746715.0275283,1725746708.2202642,11.5382721,0.115382721,cpu,1725746708.2199388,1725746674.7346342,57.32846137,0.11465692274,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,b5cf2f43f50fbad6b9576b936e3faf3f,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,17.407958454877786,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001790439396657,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b7450e1c0e482808bcee361452420850,train,deckard.base.experiment.Experiment,b7450e1c0e482808bcee361452420850,Truthseeker,cpu,b7450e1c0e482808bcee361452420850,b7450e1c0e482808bcee361452420850,k-Logistic,b7450e1c0e482808bcee361452420850,b7450e1c0e482808bcee361452420850,0.56,15.197221533246738,cpu,1725747432.7957668,1725747426.176472,11.25088068,0.1125088068,cpu,1725747426.1761763,1725747394.4697795,55.57002917,0.11114005834,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,b7450e1c0e482808bcee361452420850,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,93.3371711718896,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,5.270521474344424e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b896dd915c2760820e517e79ac009f1a,train,deckard.base.experiment.Experiment,b896dd915c2760820e517e79ac009f1a,Truthseeker,cpu,b896dd915c2760820e517e79ac009f1a,b896dd915c2760820e517e79ac009f1a,k-Logistic,b896dd915c2760820e517e79ac009f1a,b896dd915c2760820e517e79ac009f1a,0.5,17.26956410888998,cpu,1725748099.7456942,1725748093.9461422,6.62267487,0.0662267487,cpu,1725748093.9460578,1725748065.0088236,32.93898642,0.06587797284,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,b896dd915c2760820e517e79ac009f1a,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,349.2221373555406,balanced,False,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,6.428897785509348e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ba3733fc77a6bae5951ff11c96eacb90,train,deckard.base.experiment.Experiment,ba3733fc77a6bae5951ff11c96eacb90,Truthseeker,cpu,ba3733fc77a6bae5951ff11c96eacb90,ba3733fc77a6bae5951ff11c96eacb90,k-Logistic,ba3733fc77a6bae5951ff11c96eacb90,ba3733fc77a6bae5951ff11c96eacb90,0.56,15.197221533246738,cpu,1725746269.567339,1725746263.1268606,11.31434275,0.1131434275,cpu,1725746263.1264887,1725746231.2590575,55.99317996,0.11198635992,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,ba3733fc77a6bae5951ff11c96eacb90,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,734.0827570571159,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,4.369663607853233e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
