,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
a3973aeb080b27827983f4692634eef0,train,deckard.base.experiment.Experiment,a3973aeb080b27827983f4692634eef0,KDD NSL,cpu,a3973aeb080b27827983f4692634eef0,a3973aeb080b27827983f4692634eef0,k-Logistic,a3973aeb080b27827983f4692634eef0,a3973aeb080b27827983f4692634eef0,0.9725,0.9498243468343466,cpu,1725844785.2545056,1725844659.898498,123.08137389,0.307703434725,cpu,1725844659.89823,1725844572.8529322,82.95966221,0.16591932442,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,a3973aeb080b27827983f4692634eef0,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,599.7636705130808,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.258136496974482e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a31e8ae09fc2e363755e8989e0b945b8,train,deckard.base.experiment.Experiment,a31e8ae09fc2e363755e8989e0b945b8,KDD NSL,cpu,a31e8ae09fc2e363755e8989e0b945b8,a31e8ae09fc2e363755e8989e0b945b8,k-Logistic,a31e8ae09fc2e363755e8989e0b945b8,a31e8ae09fc2e363755e8989e0b945b8,0.9725,0.9498243468343466,cpu,1725844783.9202108,1725844658.0984995,123.58813676,0.3089703419,cpu,1725844658.0982108,1725844572.988853,80.81630188,0.16163260376,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,a31e8ae09fc2e363755e8989e0b945b8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,575.5221535178628,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001160732131013,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a2ea4a66bbceb67c7db5c34c307bc435,train,deckard.base.experiment.Experiment,a2ea4a66bbceb67c7db5c34c307bc435,KDD NSL,cpu,a2ea4a66bbceb67c7db5c34c307bc435,a2ea4a66bbceb67c7db5c34c307bc435,k-Logistic,a2ea4a66bbceb67c7db5c34c307bc435,a2ea4a66bbceb67c7db5c34c307bc435,0.9725,0.9498243468343466,cpu,1725844352.8135626,1725844231.7135673,118.54021088,0.2963505272,cpu,1725844231.7130952,1725844144.5181887,83.14565593,0.16629131186,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,a2ea4a66bbceb67c7db5c34c307bc435,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,504.8463267515011,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,9.924753701232336e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a255a3584ff327a46289406d566e0df6,train,deckard.base.experiment.Experiment,a255a3584ff327a46289406d566e0df6,KDD NSL,cpu,a255a3584ff327a46289406d566e0df6,a255a3584ff327a46289406d566e0df6,k-Logistic,a255a3584ff327a46289406d566e0df6,a255a3584ff327a46289406d566e0df6,0.98,0.6907795258853656,cpu,1725847731.9480548,1725847617.1668065,110.95110658,0.27737776645,cpu,1725847617.1665196,1725847540.0961597,75.68183593,0.15136367186,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,a255a3584ff327a46289406d566e0df6,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,129.01832525101426,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002454286086015,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a10af7e81e82290f9629d6a2646b9f63,train,deckard.base.experiment.Experiment,a10af7e81e82290f9629d6a2646b9f63,KDD NSL,cpu,a10af7e81e82290f9629d6a2646b9f63,a10af7e81e82290f9629d6a2646b9f63,k-Logistic,a10af7e81e82290f9629d6a2646b9f63,a10af7e81e82290f9629d6a2646b9f63,0.9725,0.9498243468343466,cpu,1725844352.4222286,1725844230.800912,119.4303965,0.29857599125,cpu,1725844230.8004715,1725844144.381044,82.32399497,0.16464798994,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,a10af7e81e82290f9629d6a2646b9f63,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,420.4626356162558,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001407275119863,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a0ec2da05e1789f05c195ce91e5e7e7e,train,deckard.base.experiment.Experiment,a0ec2da05e1789f05c195ce91e5e7e7e,KDD NSL,cpu,a0ec2da05e1789f05c195ce91e5e7e7e,a0ec2da05e1789f05c195ce91e5e7e7e,k-Logistic,a0ec2da05e1789f05c195ce91e5e7e7e,a0ec2da05e1789f05c195ce91e5e7e7e,0.89,3.799281395388779,cpu,1725847740.0574455,1725847618.399716,115.46732468,0.2886683117,cpu,1725847618.3994265,1725847538.1761107,77.47302879,0.15494605758,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,a0ec2da05e1789f05c195ce91e5e7e7e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,193.43754271172745,,False,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002174824221997,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9fd7ed05c6ed67803f7a1b06047a52d0,train,deckard.base.experiment.Experiment,9fd7ed05c6ed67803f7a1b06047a52d0,KDD NSL,cpu,9fd7ed05c6ed67803f7a1b06047a52d0,9fd7ed05c6ed67803f7a1b06047a52d0,k-Logistic,9fd7ed05c6ed67803f7a1b06047a52d0,9fd7ed05c6ed67803f7a1b06047a52d0,0.98,0.6907795258853656,cpu,1725846040.766001,1725845930.121192,106.5517028,0.266379257,cpu,1725845930.1207166,1725845854.5353386,74.43479879,0.14886959758,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9fd7ed05c6ed67803f7a1b06047a52d0,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,124.99728316810976,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001934445222794,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9efe70458ce684596d4b56550a2b0528,train,deckard.base.experiment.Experiment,9efe70458ce684596d4b56550a2b0528,KDD NSL,cpu,9efe70458ce684596d4b56550a2b0528,9efe70458ce684596d4b56550a2b0528,k-Logistic,9efe70458ce684596d4b56550a2b0528,9efe70458ce684596d4b56550a2b0528,0.92,2.763116104547884,cpu,1725847523.7005186,1725847409.182936,110.38721181,0.275968029525,cpu,1725847409.182657,1725847331.149309,72.47048785,0.1449409757,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9efe70458ce684596d4b56550a2b0528,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,0.0877273318491742,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001536014065905,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9efa390005785be28adc0fd6e20bbeb6,train,deckard.base.experiment.Experiment,9efa390005785be28adc0fd6e20bbeb6,KDD NSL,cpu,9efa390005785be28adc0fd6e20bbeb6,9efa390005785be28adc0fd6e20bbeb6,k-Logistic,9efa390005785be28adc0fd6e20bbeb6,9efa390005785be28adc0fd6e20bbeb6,0.98,0.6907795258853656,cpu,1725847117.6908953,1725847002.6193788,111.05068043,0.277626701075,cpu,1725847002.618055,1725846928.082424,73.12409523,0.14624819046,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9efa390005785be28adc0fd6e20bbeb6,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,969.1561058305668,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001684377801402,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9d6eaa8afe475b565306556532fcffb5,train,deckard.base.experiment.Experiment,9d6eaa8afe475b565306556532fcffb5,KDD NSL,cpu,9d6eaa8afe475b565306556532fcffb5,9d6eaa8afe475b565306556532fcffb5,k-Logistic,9d6eaa8afe475b565306556532fcffb5,9d6eaa8afe475b565306556532fcffb5,0.98,0.6907795258853656,cpu,1725847327.9522235,1725847205.865169,118.76463065,0.296911576625,cpu,1725847205.8648992,1725847129.4830348,75.26301156,0.15052602312,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9d6eaa8afe475b565306556532fcffb5,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,769.4362781758801,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000209567164191,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
aeae0d1565b6b772c1350154d218f961,train,deckard.base.experiment.Experiment,aeae0d1565b6b772c1350154d218f961,KDD NSL,cpu,aeae0d1565b6b772c1350154d218f961,aeae0d1565b6b772c1350154d218f961,k-Logistic,aeae0d1565b6b772c1350154d218f961,aeae0d1565b6b772c1350154d218f961,0.96,1.3815650487514566,cpu,1725844985.0008607,1725844866.70198,115.81666372,0.2895416593,cpu,1725844866.7014997,1725844789.8907273,76.78640281,0.15357280562,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,500,deckard.base.files.FileConfig,data,764b5ce99ca6113c860fb530e4240dd9,.pkl,kdd_nsl,aeae0d1565b6b772c1350154d218f961,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,500,label,295.8448598985151,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001490521476904,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9b4b04b3c8a9a8f0f56e579862802d8d,train,deckard.base.experiment.Experiment,9b4b04b3c8a9a8f0f56e579862802d8d,KDD NSL,cpu,9b4b04b3c8a9a8f0f56e579862802d8d,9b4b04b3c8a9a8f0f56e579862802d8d,k-Logistic,9b4b04b3c8a9a8f0f56e579862802d8d,9b4b04b3c8a9a8f0f56e579862802d8d,0.9875,0.43173670392996,cpu,1725845631.8876908,1725845504.5253804,125.47477275,0.313686931875,cpu,1725845504.5244205,1725845423.4239843,80.70530753,0.16141061506,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9b4b04b3c8a9a8f0f56e579862802d8d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,109.34124296987616,,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001768701791968,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
97b3f5c9e7d83b32fe979a51a0ac8900,train,deckard.base.experiment.Experiment,97b3f5c9e7d83b32fe979a51a0ac8900,KDD NSL,cpu,97b3f5c9e7d83b32fe979a51a0ac8900,97b3f5c9e7d83b32fe979a51a0ac8900,k-Logistic,97b3f5c9e7d83b32fe979a51a0ac8900,97b3f5c9e7d83b32fe979a51a0ac8900,0.98,0.6907795258853656,cpu,1725847523.3122232,1725847408.3907738,110.64559318,0.27661398295,cpu,1725847408.389655,1725847331.1659124,71.58477074,0.14316954148,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,97b3f5c9e7d83b32fe979a51a0ac8900,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,713.0319273115114,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001474817454748,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
955647aef7a6d3db9d8d7003b7e2fad9,train,deckard.base.experiment.Experiment,955647aef7a6d3db9d8d7003b7e2fad9,KDD NSL,cpu,955647aef7a6d3db9d8d7003b7e2fad9,955647aef7a6d3db9d8d7003b7e2fad9,k-Logistic,955647aef7a6d3db9d8d7003b7e2fad9,955647aef7a6d3db9d8d7003b7e2fad9,0.98,0.6907795258853656,cpu,1725845626.5341706,1725845504.610685,118.80081559,0.297002038975,cpu,1725845504.610374,1725845425.4539704,78.04325845,0.1560865169,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,955647aef7a6d3db9d8d7003b7e2fad9,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,141.74338969514932,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001810110465494,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
95294d8800df24bfc4f7945302721782,train,deckard.base.experiment.Experiment,95294d8800df24bfc4f7945302721782,KDD NSL,cpu,95294d8800df24bfc4f7945302721782,95294d8800df24bfc4f7945302721782,k-Logistic,95294d8800df24bfc4f7945302721782,95294d8800df24bfc4f7945302721782,0.98,0.6907795258853656,cpu,1725846501.0494344,1725846387.9372606,108.73489263,0.271837231575,cpu,1725846387.9357376,1725846309.3177302,73.01287093,0.14602574186,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,95294d8800df24bfc4f7945302721782,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,140.2940412550269,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002426220372161,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
94e5453cd5a6140a76851bc282c59a5c,train,deckard.base.experiment.Experiment,94e5453cd5a6140a76851bc282c59a5c,KDD NSL,cpu,94e5453cd5a6140a76851bc282c59a5c,94e5453cd5a6140a76851bc282c59a5c,k-Logistic,94e5453cd5a6140a76851bc282c59a5c,94e5453cd5a6140a76851bc282c59a5c,0.9725,0.9498243468343466,cpu,1725845200.3867354,1725845073.5904477,124.92911898,0.31232279745,cpu,1725845073.5892391,1725844994.1143055,74.82350267,0.14964700534,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,94e5453cd5a6140a76851bc282c59a5c,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,578.4827818111615,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.156607638514243e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
93d5cfb1f1de30849bd1cc0081798441,train,deckard.base.experiment.Experiment,93d5cfb1f1de30849bd1cc0081798441,KDD NSL,cpu,93d5cfb1f1de30849bd1cc0081798441,93d5cfb1f1de30849bd1cc0081798441,k-Logistic,93d5cfb1f1de30849bd1cc0081798441,93d5cfb1f1de30849bd1cc0081798441,0.5,17.269388197455342,cpu,1725847724.8433387,1725847612.7678928,108.01781542,0.27004453855,cpu,1725847612.7668507,1725847540.2633464,71.3527087,0.1427054174,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,93d5cfb1f1de30849bd1cc0081798441,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,0.0379550918393843,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002302673357826,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
93c82288b32a7451a68927104e8787f2,train,deckard.base.experiment.Experiment,93c82288b32a7451a68927104e8787f2,KDD NSL,cpu,93c82288b32a7451a68927104e8787f2,93c82288b32a7451a68927104e8787f2,k-Logistic,93c82288b32a7451a68927104e8787f2,93c82288b32a7451a68927104e8787f2,0.955,1.5542549327388593,cpu,1725846050.7538853,1725845932.2963426,112.38472159,0.280961803975,cpu,1725845932.296072,1725845852.6322718,76.92456462,0.15384912924,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,93c82288b32a7451a68927104e8787f2,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,145.5092329974691,,False,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0002331477541389,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
92a555da7807f8941873036a691a2a1a,train,deckard.base.experiment.Experiment,92a555da7807f8941873036a691a2a1a,KDD NSL,cpu,92a555da7807f8941873036a691a2a1a,92a555da7807f8941873036a691a2a1a,k-Logistic,92a555da7807f8941873036a691a2a1a,92a555da7807f8941873036a691a2a1a,0.9875,0.43173670392996,cpu,1725845414.353191,1725845288.0913367,119.71311354,0.29928278385,cpu,1725845288.0909567,1725845207.4088016,80.55060693,0.16110121386,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,92a555da7807f8941873036a691a2a1a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,119.9806317787742,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001594898228767,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8ec352815ed034129aecad740ccc5145,train,deckard.base.experiment.Experiment,8ec352815ed034129aecad740ccc5145,KDD NSL,cpu,8ec352815ed034129aecad740ccc5145,8ec352815ed034129aecad740ccc5145,k-Logistic,8ec352815ed034129aecad740ccc5145,8ec352815ed034129aecad740ccc5145,0.98,0.6907795258853656,cpu,1725845838.174086,1725845724.589337,109.40200434,0.27350501085,cpu,1725845724.5889645,1725845644.4328344,74.65116251,0.14930232502,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,8ec352815ed034129aecad740ccc5145,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,117.71003151849546,balanced,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001961306973709,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8dfef7272b83fe889e80651fbad47cb9,train,deckard.base.experiment.Experiment,8dfef7272b83fe889e80651fbad47cb9,KDD NSL,cpu,8dfef7272b83fe889e80651fbad47cb9,8dfef7272b83fe889e80651fbad47cb9,k-Logistic,8dfef7272b83fe889e80651fbad47cb9,8dfef7272b83fe889e80651fbad47cb9,0.9875,0.43173670392996,cpu,1725845632.439058,1725845506.8159497,123.39451613,0.308486290325,cpu,1725845506.8156357,1725845425.2706938,81.28678908,0.16257357816,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,8dfef7272b83fe889e80651fbad47cb9,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,616.2606674704145,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001592616301946,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8c284cbe3a6bfb0d692d6f139b7a90cd,train,deckard.base.experiment.Experiment,8c284cbe3a6bfb0d692d6f139b7a90cd,KDD NSL,cpu,8c284cbe3a6bfb0d692d6f139b7a90cd,8c284cbe3a6bfb0d692d6f139b7a90cd,k-Logistic,8c284cbe3a6bfb0d692d6f139b7a90cd,8c284cbe3a6bfb0d692d6f139b7a90cd,0.8375,5.612569155115166,cpu,1725844565.1244133,1725844445.3450935,113.3827393,0.28345684825,cpu,1725844445.3446083,1725844364.2993023,78.23837747,0.15647675494,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,500,deckard.base.files.FileConfig,data,3bc881b3d9baef37ae6fcb4b47981a2c,.pkl,kdd_nsl,8c284cbe3a6bfb0d692d6f139b7a90cd,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,500,label,185.17068991383852,balanced,False,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.218422753544518e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8aa3a540bfee288f2c05d4d07dd354e1,train,deckard.base.experiment.Experiment,8aa3a540bfee288f2c05d4d07dd354e1,KDD NSL,cpu,8aa3a540bfee288f2c05d4d07dd354e1,8aa3a540bfee288f2c05d4d07dd354e1,k-Logistic,8aa3a540bfee288f2c05d4d07dd354e1,8aa3a540bfee288f2c05d4d07dd354e1,0.96,1.3815650487514566,cpu,1725844983.0318155,1725844867.0690825,113.52010021,0.283800250525,cpu,1725844867.0686293,1725844789.897416,76.95471731,0.15390943462,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,500,deckard.base.files.FileConfig,data,764b5ce99ca6113c860fb530e4240dd9,.pkl,kdd_nsl,8aa3a540bfee288f2c05d4d07dd354e1,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,500,label,264.74896100577,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001465811586626,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
85537061caa65f5a88e9cf23994762bd,train,deckard.base.experiment.Experiment,85537061caa65f5a88e9cf23994762bd,KDD NSL,cpu,85537061caa65f5a88e9cf23994762bd,85537061caa65f5a88e9cf23994762bd,k-Logistic,85537061caa65f5a88e9cf23994762bd,85537061caa65f5a88e9cf23994762bd,0.9575,1.4679099907451576,cpu,1725845641.3893049,1725845510.2962658,137.50623393,0.343765584825,cpu,1725845510.2959816,1725845425.4167206,89.63093423,0.17926186846,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,85537061caa65f5a88e9cf23994762bd,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,773.8689371348676,balanced,False,1,1000,BZ2,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000131894834153,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
