,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
1401cf9c95cbed91e453d80b9613478b,train,deckard.base.experiment.Experiment,1401cf9c95cbed91e453d80b9613478b,KDD NSL,cpu,1401cf9c95cbed91e453d80b9613478b,1401cf9c95cbed91e453d80b9613478b,k-SVC,1401cf9c95cbed91e453d80b9613478b,1401cf9c95cbed91e453d80b9613478b,0.9625,1.2952161087706042,cpu,1725796778.1092756,1725796489.224763,312.102836,0.78025709,cpu,1725796489.224106,1725796375.776564,121.58041013,0.4052680337666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,1401cf9c95cbed91e453d80b9613478b,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,486.8057697712568,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
13bd20abbb2be6ed2365160c893d022b,train,deckard.base.experiment.Experiment,13bd20abbb2be6ed2365160c893d022b,KDD NSL,cpu,13bd20abbb2be6ed2365160c893d022b,13bd20abbb2be6ed2365160c893d022b,k-SVC,13bd20abbb2be6ed2365160c893d022b,13bd20abbb2be6ed2365160c893d022b,0.9775,0.7771364618405198,cpu,1725802156.7172034,1725801666.201604,520.2441507,1.30061037675,cpu,1725801666.200863,1725801474.3704827,203.78755663,0.6792918554333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,13bd20abbb2be6ed2365160c893d022b,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,759.0359565813235,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1343cb951ec56660e836edb4dc971db4,train,deckard.base.experiment.Experiment,1343cb951ec56660e836edb4dc971db4,KDD NSL,cpu,1343cb951ec56660e836edb4dc971db4,1343cb951ec56660e836edb4dc971db4,k-SVC,1343cb951ec56660e836edb4dc971db4,1343cb951ec56660e836edb4dc971db4,0.9725,0.949834341802224,cpu,1725802834.2099566,1725802347.2072911,516.55440284,1.2913860071,cpu,1725802347.2064276,1725802163.4193528,195.03137757,0.6501045919,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,1343cb951ec56660e836edb4dc971db4,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,583.286546834847,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
11b80d18886230f035d1ec494b14c21e,train,deckard.base.experiment.Experiment,11b80d18886230f035d1ec494b14c21e,KDD NSL,cpu,11b80d18886230f035d1ec494b14c21e,11b80d18886230f035d1ec494b14c21e,k-SVC,11b80d18886230f035d1ec494b14c21e,11b80d18886230f035d1ec494b14c21e,0.9575,1.4679139887323087,cpu,1725796043.4491608,1725795978.1848085,68.28921889,0.170723047225,cpu,1725795978.1844294,1725795951.9373586,27.47771327,0.0915923775666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,11b80d18886230f035d1ec494b14c21e,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,621.6774493831973,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0e87509fd7cb17b0a2bc573fc6129a42,train,deckard.base.experiment.Experiment,0e87509fd7cb17b0a2bc573fc6129a42,KDD NSL,cpu,0e87509fd7cb17b0a2bc573fc6129a42,0e87509fd7cb17b0a2bc573fc6129a42,k-SVC,0e87509fd7cb17b0a2bc573fc6129a42,0e87509fd7cb17b0a2bc573fc6129a42,0.9775,0.7771364618405198,cpu,1725800762.6762412,1725800279.0222185,512.53798409,1.281344960225,cpu,1725800279.0212224,1725800094.376219,195.55418625,0.6518472875,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,0e87509fd7cb17b0a2bc573fc6129a42,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,913.1183898050094,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0d8a457cf085cc19fb76ec76f43d3139,train,deckard.base.experiment.Experiment,0d8a457cf085cc19fb76ec76f43d3139,KDD NSL,cpu,0d8a457cf085cc19fb76ec76f43d3139,0d8a457cf085cc19fb76ec76f43d3139,k-SVC,0d8a457cf085cc19fb76ec76f43d3139,0d8a457cf085cc19fb76ec76f43d3139,0.9775,0.7771364618405198,cpu,1725800078.325452,1725799593.867745,513.09521703,1.282738042575,cpu,1725799593.8666852,1725799404.9402833,200.44098628,0.6681366209333334,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,0d8a457cf085cc19fb76ec76f43d3139,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,975.9486637018643,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0c99a966914403d393fedc8062056cbf,train,deckard.base.experiment.Experiment,0c99a966914403d393fedc8062056cbf,KDD NSL,cpu,0c99a966914403d393fedc8062056cbf,0c99a966914403d393fedc8062056cbf,k-SVC,0c99a966914403d393fedc8062056cbf,0c99a966914403d393fedc8062056cbf,0.975,0.8634854018213719,cpu,1725801468.8665843,1725800975.5619023,522.61965283,1.306549132075,cpu,1725800975.5609329,1725800785.710562,200.78541078,0.6692847026,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,0c99a966914403d393fedc8062056cbf,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,649.7902461082988,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0c031b7081455af49e64af0ee7d42fa8,train,deckard.base.experiment.Experiment,0c031b7081455af49e64af0ee7d42fa8,KDD NSL,cpu,0c031b7081455af49e64af0ee7d42fa8,0c031b7081455af49e64af0ee7d42fa8,k-SVC,0c031b7081455af49e64af0ee7d42fa8,0c031b7081455af49e64af0ee7d42fa8,0.9575,1.4679139887323087,cpu,1725795746.496003,1725795679.79567,69.68120606,0.17420301515,cpu,1725795679.79549,1725795654.1523097,26.81313629,0.0893771209666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,0c031b7081455af49e64af0ee7d42fa8,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,324.59093078752545,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0abc830888200c969b26ad3a811a70bb,train,deckard.base.experiment.Experiment,0abc830888200c969b26ad3a811a70bb,KDD NSL,cpu,0abc830888200c969b26ad3a811a70bb,0abc830888200c969b26ad3a811a70bb,k-SVC,0abc830888200c969b26ad3a811a70bb,0abc830888200c969b26ad3a811a70bb,0.9575,1.4679139887323087,cpu,1725796044.8144891,1725795978.2216952,69.83834975,0.174595874375,cpu,1725795978.221517,1725795951.940747,27.46038768,0.0915346256,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,0abc830888200c969b26ad3a811a70bb,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,776.7893453883721,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0916a67856510e14048e297dbb4c6ecb,train,deckard.base.experiment.Experiment,0916a67856510e14048e297dbb4c6ecb,KDD NSL,cpu,0916a67856510e14048e297dbb4c6ecb,0916a67856510e14048e297dbb4c6ecb,k-SVC,0916a67856510e14048e297dbb4c6ecb,0916a67856510e14048e297dbb4c6ecb,0.9725,0.949834341802224,cpu,1725802849.679221,1725802348.2402372,531.61672584,1.3290418146,cpu,1725802348.2394886,1725802163.4445703,196.17467017,0.6539155672333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,0916a67856510e14048e297dbb4c6ecb,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,567.3548341808744,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
088d94084a98612ed520c2fe58a5b32c,train,deckard.base.experiment.Experiment,088d94084a98612ed520c2fe58a5b32c,KDD NSL,cpu,088d94084a98612ed520c2fe58a5b32c,088d94084a98612ed520c2fe58a5b32c,k-SVC,088d94084a98612ed520c2fe58a5b32c,088d94084a98612ed520c2fe58a5b32c,0.9575,1.4679139887323087,cpu,1725795947.696447,1725795881.645924,69.06201518,0.17265503795,cpu,1725795881.6456175,1725795855.2597432,27.62134727,0.0920711575666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,088d94084a98612ed520c2fe58a5b32c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,680.0002735673733,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
083fc9c0a3e1fb930f924ecb8be83abf,train,deckard.base.experiment.Experiment,083fc9c0a3e1fb930f924ecb8be83abf,KDD NSL,cpu,083fc9c0a3e1fb930f924ecb8be83abf,083fc9c0a3e1fb930f924ecb8be83abf,k-SVC,083fc9c0a3e1fb930f924ecb8be83abf,083fc9c0a3e1fb930f924ecb8be83abf,0.9775,0.7771364618405198,cpu,1725802158.9268763,1725801664.0401127,524.67679238,1.31169198095,cpu,1725801664.0390334,1725801474.3542085,200.83080592,0.6694360197333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,083fc9c0a3e1fb930f924ecb8be83abf,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,954.0500978094524,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
03cfed2e4011e6cd8702d5be199f7b2c,train,deckard.base.experiment.Experiment,03cfed2e4011e6cd8702d5be199f7b2c,KDD NSL,cpu,03cfed2e4011e6cd8702d5be199f7b2c,03cfed2e4011e6cd8702d5be199f7b2c,k-SVC,03cfed2e4011e6cd8702d5be199f7b2c,03cfed2e4011e6cd8702d5be199f7b2c,0.975,0.8634854018213719,cpu,1725801463.0727558,1725800973.221262,518.60603111,1.296515077775,cpu,1725800973.2203014,1725800785.7480285,198.38415127,0.6612805042333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,03cfed2e4011e6cd8702d5be199f7b2c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,664.5716893895307,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
15b94e5a53a6375cfb4e45432df7a227,train,deckard.base.experiment.Experiment,15b94e5a53a6375cfb4e45432df7a227,KDD NSL,cpu,15b94e5a53a6375cfb4e45432df7a227,15b94e5a53a6375cfb4e45432df7a227,k-SVC,15b94e5a53a6375cfb4e45432df7a227,15b94e5a53a6375cfb4e45432df7a227,0.9775,0.7771364618405198,cpu,1725797323.7438016,1725796935.634267,413.44707042,1.03361767605,cpu,1725796935.6335514,1725796787.0937948,157.71262723,0.5257087574333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,15b94e5a53a6375cfb4e45432df7a227,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,824.4197516208981,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
743ebd1445acbce873cc977bbafc553a,train,deckard.base.experiment.Experiment,743ebd1445acbce873cc977bbafc553a,KDD NSL,cpu,743ebd1445acbce873cc977bbafc553a,743ebd1445acbce873cc977bbafc553a,k-SVC,743ebd1445acbce873cc977bbafc553a,743ebd1445acbce873cc977bbafc553a,0.9725,0.949834341802224,cpu,1725798013.6678207,1725797518.715031,525.06608421,1.312665210525,cpu,1725797518.7140446,1725797328.80345,201.44430098,0.6714810032666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,743ebd1445acbce873cc977bbafc553a,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,438.3350315638405,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
37a5b376d5b8df94709a1c51d61dd815,train,deckard.base.experiment.Experiment,37a5b376d5b8df94709a1c51d61dd815,KDD NSL,cpu,37a5b376d5b8df94709a1c51d61dd815,37a5b376d5b8df94709a1c51d61dd815,k-SVC,37a5b376d5b8df94709a1c51d61dd815,37a5b376d5b8df94709a1c51d61dd815,0.9625,1.2952161087706042,cpu,1725796366.3621995,1725796141.685469,246.94466779,0.617361669475,cpu,1725796141.68487,1725796047.39807,101.40375251,0.3380125083666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,37a5b376d5b8df94709a1c51d61dd815,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,491.68239498673125,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3e52293efe145046d2ac4f7a6a2f700d,train,deckard.base.experiment.Experiment,3e52293efe145046d2ac4f7a6a2f700d,KDD NSL,cpu,3e52293efe145046d2ac4f7a6a2f700d,3e52293efe145046d2ac4f7a6a2f700d,k-SVC,3e52293efe145046d2ac4f7a6a2f700d,3e52293efe145046d2ac4f7a6a2f700d,0.9575,1.4679139887323087,cpu,1725795643.6743448,1725795572.7445536,74.19950311,0.185498757775,cpu,1725795572.744342,1725795545.9863691,28.00163973,0.0933387991,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,3e52293efe145046d2ac4f7a6a2f700d,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,277.83626415253514,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
71a1ed215000ce82fe8dd64282a9c8e8,train,deckard.base.experiment.Experiment,71a1ed215000ce82fe8dd64282a9c8e8,KDD NSL,cpu,71a1ed215000ce82fe8dd64282a9c8e8,71a1ed215000ce82fe8dd64282a9c8e8,k-SVC,71a1ed215000ce82fe8dd64282a9c8e8,71a1ed215000ce82fe8dd64282a9c8e8,0.9575,1.4679139887323087,cpu,1725796137.669703,1725796074.217506,66.42587863,0.166064696575,cpu,1725796074.2173538,1725796047.4211864,27.98920423,0.0932973474333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,71a1ed215000ce82fe8dd64282a9c8e8,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,459.4102327918983,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6fd57166ed84759312fac6d8f44f6026,train,deckard.base.experiment.Experiment,6fd57166ed84759312fac6d8f44f6026,KDD NSL,cpu,6fd57166ed84759312fac6d8f44f6026,6fd57166ed84759312fac6d8f44f6026,k-SVC,6fd57166ed84759312fac6d8f44f6026,6fd57166ed84759312fac6d8f44f6026,0.9725,0.949834341802224,cpu,1725802846.4801807,1725802350.02205,526.62912165,1.316572804125,cpu,1725802350.0211213,1725802163.4850554,197.51732042,0.6583910680666667,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,6fd57166ed84759312fac6d8f44f6026,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,569.0502120615212,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6f39029802c0f68023b847f71ce459cb,train,deckard.base.experiment.Experiment,6f39029802c0f68023b847f71ce459cb,KDD NSL,cpu,6f39029802c0f68023b847f71ce459cb,6f39029802c0f68023b847f71ce459cb,k-SVC,6f39029802c0f68023b847f71ce459cb,6f39029802c0f68023b847f71ce459cb,0.9575,1.4679139887323087,cpu,1725795851.038905,1725795781.991094,72.24278435,0.180606960875,cpu,1725795781.9909294,1725795755.225159,27.98719182,0.0932906394,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,6f39029802c0f68023b847f71ce459cb,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,613.260493139362,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6e25f674bed2ade76ce3f8feddc8802e,train,deckard.base.experiment.Experiment,6e25f674bed2ade76ce3f8feddc8802e,KDD NSL,cpu,6e25f674bed2ade76ce3f8feddc8802e,6e25f674bed2ade76ce3f8feddc8802e,k-SVC,6e25f674bed2ade76ce3f8feddc8802e,6e25f674bed2ade76ce3f8feddc8802e,0.9575,1.4679139887323087,cpu,1725795850.9984908,1725795782.025355,72.25082224,0.1806270556,cpu,1725795782.0251932,1725795755.2249842,28.02903959,0.0934301319666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,6e25f674bed2ade76ce3f8feddc8802e,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,325.1330637463616,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6d1155030bc6ad13cb6db635f767d75c,train,deckard.base.experiment.Experiment,6d1155030bc6ad13cb6db635f767d75c,KDD NSL,cpu,6d1155030bc6ad13cb6db635f767d75c,6d1155030bc6ad13cb6db635f767d75c,k-SVC,6d1155030bc6ad13cb6db635f767d75c,6d1155030bc6ad13cb6db635f767d75c,0.9575,1.4679139887323087,cpu,1725795949.451827,1725795882.0498834,70.47808438,0.17619521095,cpu,1725795882.049751,1725795855.307099,27.95502403,0.0931834134333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,6d1155030bc6ad13cb6db635f767d75c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,683.3943243233127,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6ce3c1a6948c87ff6bfa04bc31966883,train,deckard.base.experiment.Experiment,6ce3c1a6948c87ff6bfa04bc31966883,KDD NSL,cpu,6ce3c1a6948c87ff6bfa04bc31966883,6ce3c1a6948c87ff6bfa04bc31966883,k-SVC,6ce3c1a6948c87ff6bfa04bc31966883,6ce3c1a6948c87ff6bfa04bc31966883,0.9575,1.4679139887323087,cpu,1725796042.3338585,1725795978.3283734,66.76279143,0.166906978575,cpu,1725795978.328184,1725795951.964474,27.55078819,0.0918359606333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,6ce3c1a6948c87ff6bfa04bc31966883,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,596.935521224553,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
68b9b5bef16b36731ef8af5f5567b73a,train,deckard.base.experiment.Experiment,68b9b5bef16b36731ef8af5f5567b73a,KDD NSL,cpu,68b9b5bef16b36731ef8af5f5567b73a,68b9b5bef16b36731ef8af5f5567b73a,k-SVC,68b9b5bef16b36731ef8af5f5567b73a,68b9b5bef16b36731ef8af5f5567b73a,0.9775,0.7771364618405198,cpu,1725800083.9434986,1725799589.9981651,523.36722477,1.308418061925,cpu,1725799589.9973187,1725799404.88309,196.20091527,0.6540030509,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,68b9b5bef16b36731ef8af5f5567b73a,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,832.5218987365566,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6812fa6b91cf8ba32a8a0924c733ad05,train,deckard.base.experiment.Experiment,6812fa6b91cf8ba32a8a0924c733ad05,KDD NSL,cpu,6812fa6b91cf8ba32a8a0924c733ad05,6812fa6b91cf8ba32a8a0924c733ad05,k-SVC,6812fa6b91cf8ba32a8a0924c733ad05,6812fa6b91cf8ba32a8a0924c733ad05,0.9775,0.7771364618405198,cpu,1725800778.4587932,1725800283.6749773,523.5423368,1.308855842,cpu,1725800283.674274,1725800094.3337307,200.66714722,0.6688904907333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,6812fa6b91cf8ba32a8a0924c733ad05,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,744.3044989337427,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
