,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.penalty,model.init.solver,model.init.tol,model.init.max_iter,id,model.init.gamma,model.init.kernel
1358,train,deckard.base.experiment.Experiment,39a6f275ee14b55e2886d756feeb0a16,DDoS,cpu,39a6f275ee14b55e2886d756feeb0a16,39a6f275ee14b55e2886d756feeb0a16,k-SVC,39a6f275ee14b55e2886d756feeb0a16,39a6f275ee14b55e2886d756feeb0a16,0.40138532,0.00040138532,1724219634.475778,1724219634.839003,cpu,58.79171645,0.146979291125,1724219634.8390956,1724219689.4622767,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,39a6f275ee14b55e2886d756feeb0a16,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.047379351149543,balanced,,,,,,39a6f275ee14b55e2886d756feeb0a16,auto,precomputed
1359,train,deckard.base.experiment.Experiment,3db1ad5391f93c88435bcbc45f24c6c4,DDoS,cpu,3db1ad5391f93c88435bcbc45f24c6c4,3db1ad5391f93c88435bcbc45f24c6c4,k-SVC,3db1ad5391f93c88435bcbc45f24c6c4,3db1ad5391f93c88435bcbc45f24c6c4,0.43696944,0.00043696944,1724219203.811446,1724219204.20499,cpu,58.44175557,0.146104388925,1724219204.2050738,1724219258.4229672,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3db1ad5391f93c88435bcbc45f24c6c4,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0036623152081936,balanced,,,,,,3db1ad5391f93c88435bcbc45f24c6c4,auto,precomputed
1360,train,deckard.base.experiment.Experiment,3db4d3a77eef4f92df85f29776e20cdc,DDoS,cpu,3db4d3a77eef4f92df85f29776e20cdc,3db4d3a77eef4f92df85f29776e20cdc,k-SVC,3db4d3a77eef4f92df85f29776e20cdc,3db4d3a77eef4f92df85f29776e20cdc,0.3871297,0.0003871297,1724219634.4303756,1724219634.7835822,cpu,58.27559477,0.145688986925,1724219634.7836668,1724219688.8536146,cpu,0.01,34.19378243269594,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3db4d3a77eef4f92df85f29776e20cdc,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,179.45020952135442,balanced,,,,,,3db4d3a77eef4f92df85f29776e20cdc,auto,precomputed
1361,train,deckard.base.experiment.Experiment,3f420b8abcba6ec57fd30d5226ee1b98,DDoS,cpu,3f420b8abcba6ec57fd30d5226ee1b98,3f420b8abcba6ec57fd30d5226ee1b98,k-SVC,3f420b8abcba6ec57fd30d5226ee1b98,3f420b8abcba6ec57fd30d5226ee1b98,0.3936182,0.0003936182,1724219449.9805863,1724219450.3412106,cpu,58.13944945,0.145348623625,1724219450.3413625,1724219504.443858,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3f420b8abcba6ec57fd30d5226ee1b98,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0728122410549007,balanced,,,,,,3f420b8abcba6ec57fd30d5226ee1b98,auto,precomputed
1362,train,deckard.base.experiment.Experiment,42133447f3440d35d17b6e113497f51f,DDoS,cpu,42133447f3440d35d17b6e113497f51f,42133447f3440d35d17b6e113497f51f,k-SVC,42133447f3440d35d17b6e113497f51f,42133447f3440d35d17b6e113497f51f,1.10276838,0.00110276838,1724219572.974434,1724219574.0384057,cpu,58.80228112,0.1470057028,1724219574.0384977,1724219628.6538186,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,42133447f3440d35d17b6e113497f51f,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0040613816077433,balanced,,,,,,42133447f3440d35d17b6e113497f51f,auto,precomputed
1363,train,deckard.base.experiment.Experiment,43a9a43fed299fdd834a71008622fda5,DDoS,cpu,43a9a43fed299fdd834a71008622fda5,43a9a43fed299fdd834a71008622fda5,k-SVC,43a9a43fed299fdd834a71008622fda5,43a9a43fed299fdd834a71008622fda5,0.38028622,0.00038028622,1724219880.919369,1724219881.263346,cpu,58.50115244,0.1462528811,1724219881.26343,1724219935.557387,cpu,0.3975,20.80969473667028,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,43a9a43fed299fdd834a71008622fda5,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1654804647189201,balanced,,,,,,43a9a43fed299fdd834a71008622fda5,auto,precomputed
1364,train,deckard.base.experiment.Experiment,37eaa39035ccd04efa3d8a5d1fb02dcf,DDoS,cpu,37eaa39035ccd04efa3d8a5d1fb02dcf,37eaa39035ccd04efa3d8a5d1fb02dcf,k-SVC,37eaa39035ccd04efa3d8a5d1fb02dcf,37eaa39035ccd04efa3d8a5d1fb02dcf,0.36731971,0.00036731971,1724219880.904233,1724219881.22937,cpu,58.40437824,0.1460109456,1724219881.2294576,1724219935.5449097,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,37eaa39035ccd04efa3d8a5d1fb02dcf,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0273240596667923,balanced,,,,,,37eaa39035ccd04efa3d8a5d1fb02dcf,scale,precomputed
1365,train,deckard.base.experiment.Experiment,642e2cae02ebbcbe242cc274ecb62175,DDoS,cpu,642e2cae02ebbcbe242cc274ecb62175,642e2cae02ebbcbe242cc274ecb62175,k-SVC,642e2cae02ebbcbe242cc274ecb62175,642e2cae02ebbcbe242cc274ecb62175,0.54358054,0.00054358054,1724219074.8085785,1724219075.3105495,cpu,58.46947018,0.14617367545,1724219075.310628,1724219129.5062528,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,642e2cae02ebbcbe242cc274ecb62175,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0135447241463141,balanced,,,,,,642e2cae02ebbcbe242cc274ecb62175,auto,precomputed
1366,train,deckard.base.experiment.Experiment,dc26e57b4be0113449b7ceef350dad44,DDoS,cpu,dc26e57b4be0113449b7ceef350dad44,dc26e57b4be0113449b7ceef350dad44,k-SVC,dc26e57b4be0113449b7ceef350dad44,dc26e57b4be0113449b7ceef350dad44,0.41668268,0.00041668268,1724220166.9085865,1724220167.2900004,cpu,59.00182726,0.14750456815,1724220167.290112,1724220222.095122,cpu,0.28,24.86809491577033,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,dc26e57b4be0113449b7ceef350dad44,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Sum,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.5115321180870922,balanced,,,,,,dc26e57b4be0113449b7ceef350dad44,auto,precomputed
1367,train,deckard.base.experiment.Experiment,d763419207d8bb227255294912a2f79a,DDoS,cpu,d763419207d8bb227255294912a2f79a,d763419207d8bb227255294912a2f79a,k-SVC,d763419207d8bb227255294912a2f79a,d763419207d8bb227255294912a2f79a,0.92327992,0.00092327992,1724220477.6452212,1724220478.5385385,cpu,59.09510723,0.147737768075,1724220478.538646,1724220533.2609398,cpu,0.0575,32.55315057406617,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,d763419207d8bb227255294912a2f79a,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,1.404222359169623,,,,,,,d763419207d8bb227255294912a2f79a,auto,precomputed
1368,train,deckard.base.experiment.Experiment,7167e449179d096f60b25e2573e0dfb3,DDoS,cpu,7167e449179d096f60b25e2573e0dfb3,7167e449179d096f60b25e2573e0dfb3,k-SVC,7167e449179d096f60b25e2573e0dfb3,7167e449179d096f60b25e2573e0dfb3,0.42181007,0.00042181007,1724220102.3631723,1724220102.7459965,cpu,58.0454324,0.145113581,1724220102.7460878,1724220156.6775167,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7167e449179d096f60b25e2573e0dfb3,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1320801414362332,balanced,,,,,,7167e449179d096f60b25e2573e0dfb3,auto,rbf
1369,train,deckard.base.experiment.Experiment,7bec759f1866151434175b60b62dcecc,DDoS,cpu,7bec759f1866151434175b60b62dcecc,7bec759f1866151434175b60b62dcecc,k-SVC,7bec759f1866151434175b60b62dcecc,7bec759f1866151434175b60b62dcecc,0.52013682,0.00052013682,1724220844.2969036,1724220844.7819908,cpu,58.5251669,0.14631291725,1724220844.7821062,1724220899.1284337,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7bec759f1866151434175b60b62dcecc,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0040371793017236,balanced,,,,,,7bec759f1866151434175b60b62dcecc,auto,precomputed
1370,train,deckard.base.experiment.Experiment,7d751bc9e4caf9f1e875699089f0ffaf,DDoS,cpu,7d751bc9e4caf9f1e875699089f0ffaf,7d751bc9e4caf9f1e875699089f0ffaf,k-SVC,7d751bc9e4caf9f1e875699089f0ffaf,7d751bc9e4caf9f1e875699089f0ffaf,0.9087434,0.0009087434,1724220477.637175,1724220478.5161753,cpu,59.24251306,0.14810628265,1724220478.5162876,1724220533.5143063,cpu,0.0375,33.243942093913,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7d751bc9e4caf9f1e875699089f0ffaf,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,2.546414381516352,,,,,,,7d751bc9e4caf9f1e875699089f0ffaf,auto,precomputed
1371,train,deckard.base.experiment.Experiment,7e5dcb6509a3827a91062393451c932d,DDoS,cpu,7e5dcb6509a3827a91062393451c932d,7e5dcb6509a3827a91062393451c932d,k-SVC,7e5dcb6509a3827a91062393451c932d,7e5dcb6509a3827a91062393451c932d,0.38326366,0.00038326366,1724220295.616609,1724220295.9666798,cpu,57.89372142,0.14473430355,1724220295.966773,1724220349.660685,cpu,0.05,32.812197394008734,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7e5dcb6509a3827a91062393451c932d,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Random,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0010020967823034,balanced,,,,,,7e5dcb6509a3827a91062393451c932d,auto,precomputed
1372,train,deckard.base.experiment.Experiment,7f6458ad143a9a696ed885824f134698,DDoS,cpu,7f6458ad143a9a696ed885824f134698,7f6458ad143a9a696ed885824f134698,k-SVC,7f6458ad143a9a696ed885824f134698,7f6458ad143a9a696ed885824f134698,0.54282111,0.00054282111,1724219972.543494,1724219973.0552845,cpu,58.01816392,0.1450454098,1724219973.0553696,1724220026.7644682,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7f6458ad143a9a696ed885824f134698,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0049978217999055,balanced,,,,,,7f6458ad143a9a696ed885824f134698,auto,precomputed
1373,train,deckard.base.experiment.Experiment,85f19eb581b0be6e1a8bba64bdc52c6c,DDoS,cpu,85f19eb581b0be6e1a8bba64bdc52c6c,85f19eb581b0be6e1a8bba64bdc52c6c,k-SVC,85f19eb581b0be6e1a8bba64bdc52c6c,85f19eb581b0be6e1a8bba64bdc52c6c,0.41565037,0.00041565037,1724220166.908703,1724220167.2864847,cpu,59.28249879,0.148206246975,1724220167.286579,1724220222.385852,cpu,0.2775,24.954443855751187,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,85f19eb581b0be6e1a8bba64bdc52c6c,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Sum,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.5402645827322969,balanced,,,,,,85f19eb581b0be6e1a8bba64bdc52c6c,auto,precomputed
1374,train,deckard.base.experiment.Experiment,70306b6e3040b1f5f8e4a46d0d842215,DDoS,cpu,70306b6e3040b1f5f8e4a46d0d842215,70306b6e3040b1f5f8e4a46d0d842215,k-SVC,70306b6e3040b1f5f8e4a46d0d842215,70306b6e3040b1f5f8e4a46d0d842215,0.38611513,0.00038611513,1724220355.9521475,1724220356.3016331,cpu,58.38335,0.145958375,1724220356.301788,1724220410.607443,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,70306b6e3040b1f5f8e4a46d0d842215,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0607999820521276,balanced,,,,,,70306b6e3040b1f5f8e4a46d0d842215,auto,precomputed
1375,train,deckard.base.experiment.Experiment,88c65a399cab5b9b6c76dec669a5d77f,DDoS,cpu,88c65a399cab5b9b6c76dec669a5d77f,88c65a399cab5b9b6c76dec669a5d77f,k-SVC,88c65a399cab5b9b6c76dec669a5d77f,88c65a399cab5b9b6c76dec669a5d77f,0.37731071,0.00037731071,1724220783.546728,1724220783.8934486,cpu,59.04051734,0.14760129335,1724220783.8935337,1724220838.615847,cpu,0.0475,32.898546333989586,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,88c65a399cab5b9b6c76dec669a5d77f,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,116.73576511344316,balanced,,,,,,88c65a399cab5b9b6c76dec669a5d77f,auto,precomputed
1376,train,deckard.base.experiment.Experiment,8df46e0d60a7f86f51f82a65dfb3d999,DDoS,cpu,8df46e0d60a7f86f51f82a65dfb3d999,8df46e0d60a7f86f51f82a65dfb3d999,k-SVC,8df46e0d60a7f86f51f82a65dfb3d999,8df46e0d60a7f86f51f82a65dfb3d999,0.41501425,0.00041501425,1724220102.3632317,1724220102.743055,cpu,57.50830815,0.143770770375,1724220102.743193,1724220156.1323488,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8df46e0d60a7f86f51f82a65dfb3d999,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1108852783762054,balanced,,,,,,8df46e0d60a7f86f51f82a65dfb3d999,auto,rbf
1377,train,deckard.base.experiment.Experiment,8f1fc71f8faaf793fbfc4e76f577868b,DDoS,cpu,8f1fc71f8faaf793fbfc4e76f577868b,8f1fc71f8faaf793fbfc4e76f577868b,k-SVC,8f1fc71f8faaf793fbfc4e76f577868b,8f1fc71f8faaf793fbfc4e76f577868b,0.37847171,0.00037847171,1724220601.5312617,1724220601.8768463,cpu,58.22545278,0.14556363195,1724220601.8769886,1724220655.884942,cpu,0.0475,32.898546333989586,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8f1fc71f8faaf793fbfc4e76f577868b,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Sum,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,211.4353780407661,balanced,,,,,,8f1fc71f8faaf793fbfc4e76f577868b,scale,precomputed
1378,train,deckard.base.experiment.Experiment,8f3e67183e56b9f47aa6f0dc2d6c5b69,DDoS,cpu,8f3e67183e56b9f47aa6f0dc2d6c5b69,8f3e67183e56b9f47aa6f0dc2d6c5b69,k-SVC,8f3e67183e56b9f47aa6f0dc2d6c5b69,8f3e67183e56b9f47aa6f0dc2d6c5b69,0.52097264,0.00052097264,1724220416.4816258,1724220416.9706943,cpu,58.79633864,0.1469908466,1724220416.9708023,1724220471.5101511,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8f3e67183e56b9f47aa6f0dc2d6c5b69,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0051327524907656,balanced,,,,,,8f3e67183e56b9f47aa6f0dc2d6c5b69,auto,precomputed
1379,train,deckard.base.experiment.Experiment,8f3e9c08a66342c3d96cecb4a4ebe883,DDoS,cpu,8f3e9c08a66342c3d96cecb4a4ebe883,8f3e9c08a66342c3d96cecb4a4ebe883,k-SVC,8f3e9c08a66342c3d96cecb4a4ebe883,8f3e9c08a66342c3d96cecb4a4ebe883,0.93208464,0.00093208464,1724220477.6077752,1724220478.509705,cpu,59.08784744,0.1477196186,1724220478.509797,1724220533.3773246,cpu,0.0425,33.07124421395129,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8f3e9c08a66342c3d96cecb4a4ebe883,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,2.008142929673573,,,,,,,8f3e9c08a66342c3d96cecb4a4ebe883,auto,precomputed
