,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1409,train,deckard.base.experiment.Experiment,acc11feda04afb1b410747fc0d154763,DDoS,cpu,acc11feda04afb1b410747fc0d154763,acc11feda04afb1b410747fc0d154763,k-Logistic,acc11feda04afb1b410747fc0d154763,acc11feda04afb1b410747fc0d154763,1.0,9.992007221626413e-16,cpu,1725625223.111075,1725625222.175409,1.03920477,0.0103920477,cpu,1725625222.1752553,1725625221.8797412,0.31909533,0.0159547665,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,acc11feda04afb1b410747fc0d154763,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,48.81961883903069,,True,1000.0,l2,saga,0.0012075934114429,acc11feda04afb1b410747fc0d154763,,
1410,train,deckard.base.experiment.Experiment,ad3e395b506da40c507286edbd632059,DDoS,cpu,ad3e395b506da40c507286edbd632059,ad3e395b506da40c507286edbd632059,k-Logistic,ad3e395b506da40c507286edbd632059,ad3e395b506da40c507286edbd632059,1.0,9.992007221626413e-16,cpu,1725625231.3106852,1725625230.384241,1.02170228,0.0102170228,cpu,1725625230.3840938,1725625230.0773406,0.32985127,0.0164925635,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,ad3e395b506da40c507286edbd632059,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,28.89048132991685,,True,1000.0,l2,saga,0.0041750388362568,ad3e395b506da40c507286edbd632059,,
1411,train,deckard.base.experiment.Experiment,adf785874ddf46c4f13477d2985734e8,DDoS,cpu,adf785874ddf46c4f13477d2985734e8,adf785874ddf46c4f13477d2985734e8,k-Logistic,adf785874ddf46c4f13477d2985734e8,adf785874ddf46c4f13477d2985734e8,1.0,9.992007221626413e-16,cpu,1725625308.7549305,1725625307.7962098,1.06486393,0.0106486393,cpu,1725625307.796018,1725625307.4876714,0.33107438,0.016553719,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,adf785874ddf46c4f13477d2985734e8,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,36.97284698967186,,True,1000.0,l2,saga,0.0028725420213246,adf785874ddf46c4f13477d2985734e8,,
1412,train,deckard.base.experiment.Experiment,af2baf6f1dac69aabd3c29c0d8e79fe1,DDoS,cpu,af2baf6f1dac69aabd3c29c0d8e79fe1,af2baf6f1dac69aabd3c29c0d8e79fe1,k-Logistic,af2baf6f1dac69aabd3c29c0d8e79fe1,af2baf6f1dac69aabd3c29c0d8e79fe1,1.0,9.992007221626413e-16,cpu,1725625207.2472491,1725625206.3036237,1.06176026,0.0106176026,cpu,1725625206.3034456,1725625206.008201,0.31633491,0.0158167455,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,af2baf6f1dac69aabd3c29c0d8e79fe1,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,31.409008920310907,,True,1000.0,l2,saga,0.0036001689753818,af2baf6f1dac69aabd3c29c0d8e79fe1,,
1413,train,deckard.base.experiment.Experiment,b052daed5cf0a03db9f7a8d18463baf6,DDoS,cpu,b052daed5cf0a03db9f7a8d18463baf6,b052daed5cf0a03db9f7a8d18463baf6,k-Logistic,b052daed5cf0a03db9f7a8d18463baf6,b052daed5cf0a03db9f7a8d18463baf6,1.0,9.992007221626413e-16,cpu,1725625247.1599755,1725625246.2067976,1.04726488,0.0104726488,cpu,1725625246.206688,1725625245.913082,0.31569502,0.015784751,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,b052daed5cf0a03db9f7a8d18463baf6,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,11.40530230551586,,True,1000.0,l2,saga,0.0022276837274404,b052daed5cf0a03db9f7a8d18463baf6,,
1414,train,deckard.base.experiment.Experiment,b39fc0fe7a075487e58d42e6740404c4,DDoS,cpu,b39fc0fe7a075487e58d42e6740404c4,b39fc0fe7a075487e58d42e6740404c4,k-Logistic,b39fc0fe7a075487e58d42e6740404c4,b39fc0fe7a075487e58d42e6740404c4,1.0,9.992007221626413e-16,cpu,1725625268.4972062,1725625267.557062,1.04623962,0.0104623962,cpu,1725625267.5568848,1725625267.2286663,0.35274723,0.0176373615,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,b39fc0fe7a075487e58d42e6740404c4,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,36.97835668863746,,True,1000.0,l2,saga,0.0010244158283429,b39fc0fe7a075487e58d42e6740404c4,,
1415,train,deckard.base.experiment.Experiment,b6534cd78f0290c121c9eefa364eba24,DDoS,cpu,b6534cd78f0290c121c9eefa364eba24,b6534cd78f0290c121c9eefa364eba24,k-Logistic,b6534cd78f0290c121c9eefa364eba24,b6534cd78f0290c121c9eefa364eba24,0.88,4.144749119080906,cpu,1725625300.7031877,1725625299.7408516,1.07175614,0.0107175614,cpu,1725625299.7407415,1725625299.4339144,0.33193882,0.016596941,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,20,deckard.base.files.FileConfig,data,b65d35796fa2624d7c7a5274bd081363,.pkl,ddos,b6534cd78f0290c121c9eefa364eba24,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,17.92741793202958,,True,1000.0,l2,saga,0.0015770068701986,b6534cd78f0290c121c9eefa364eba24,,
1416,train,deckard.base.experiment.Experiment,b776ac3a5b82de389ef9acc137a0c201,DDoS,cpu,b776ac3a5b82de389ef9acc137a0c201,b776ac3a5b82de389ef9acc137a0c201,k-Logistic,b776ac3a5b82de389ef9acc137a0c201,b776ac3a5b82de389ef9acc137a0c201,1.0,9.992007221626413e-16,cpu,1725625324.9491434,1725625324.0251155,1.02356001,0.0102356001,cpu,1725625324.0250013,1725625323.7072003,0.34166213,0.0170831065,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,b776ac3a5b82de389ef9acc137a0c201,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,19.480012867091887,,True,1000.0,l2,saga,0.0008481238233767,b776ac3a5b82de389ef9acc137a0c201,,
1417,train,deckard.base.experiment.Experiment,bb2c3a1cdd226cb7b70f609ac87364c3,DDoS,cpu,bb2c3a1cdd226cb7b70f609ac87364c3,bb2c3a1cdd226cb7b70f609ac87364c3,k-Logistic,bb2c3a1cdd226cb7b70f609ac87364c3,bb2c3a1cdd226cb7b70f609ac87364c3,1.0,9.992007221626413e-16,cpu,1725625255.3258362,1725625254.3769836,1.0549083,0.010549083,cpu,1725625254.3765686,1725625254.0843244,0.31437483,0.0157187415,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,bb2c3a1cdd226cb7b70f609ac87364c3,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,18.166839202422484,,True,1000.0,l2,saga,0.0030841353094464,bb2c3a1cdd226cb7b70f609ac87364c3,,
1418,train,deckard.base.experiment.Experiment,bbc19cea95937c82782dd361edbaee88,DDoS,cpu,bbc19cea95937c82782dd361edbaee88,bbc19cea95937c82782dd361edbaee88,k-Logistic,bbc19cea95937c82782dd361edbaee88,bbc19cea95937c82782dd361edbaee88,1.0,9.992007221626413e-16,cpu,1725625308.6862051,1725625307.7384317,1.04963055,0.0104963055,cpu,1725625307.7383142,1725625307.4448495,0.31632018,0.015816009,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,bbc19cea95937c82782dd361edbaee88,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,33.23601907969269,,True,1000.0,l2,saga,0.0031308238134184,bbc19cea95937c82782dd361edbaee88,,
1419,train,deckard.base.experiment.Experiment,bbe7290dc276165d4543f507c6089ede,DDoS,cpu,bbe7290dc276165d4543f507c6089ede,bbe7290dc276165d4543f507c6089ede,k-Logistic,bbe7290dc276165d4543f507c6089ede,bbe7290dc276165d4543f507c6089ede,1.0,9.992007221626413e-16,cpu,1725625223.1035805,1725625222.1654816,1.03501824,0.0103501824,cpu,1725625222.1653574,1725625221.863166,0.32566433,0.0162832165,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,bbe7290dc276165d4543f507c6089ede,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,38.58576611403665,,True,1000.0,l2,saga,0.0014353333027697,bbe7290dc276165d4543f507c6089ede,,
1420,train,deckard.base.experiment.Experiment,c2dde81cc53bb3ff45f448d99f4516ad,DDoS,cpu,c2dde81cc53bb3ff45f448d99f4516ad,c2dde81cc53bb3ff45f448d99f4516ad,k-Logistic,c2dde81cc53bb3ff45f448d99f4516ad,c2dde81cc53bb3ff45f448d99f4516ad,1.0,9.992007221626413e-16,cpu,1725625231.2581613,1725625230.3201897,1.03533241,0.0103533241,cpu,1725625230.320053,1725625230.040285,0.30447719,0.0152238595,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,c2dde81cc53bb3ff45f448d99f4516ad,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,23.06753273994208,,True,1000.0,l2,saga,0.0039031587521829,c2dde81cc53bb3ff45f448d99f4516ad,,
1421,train,deckard.base.experiment.Experiment,c469303074354f676b7f19bc67c1fb8c,DDoS,cpu,c469303074354f676b7f19bc67c1fb8c,c469303074354f676b7f19bc67c1fb8c,k-Logistic,c469303074354f676b7f19bc67c1fb8c,c469303074354f676b7f19bc67c1fb8c,1.0,9.992007221626413e-16,cpu,1725625199.2658105,1725625198.3174584,1.06195951,0.0106195951,cpu,1725625198.317351,1725625198.0218303,0.31769247,0.0158846235,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,c469303074354f676b7f19bc67c1fb8c,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,36.028988398514,,True,1000.0,l2,saga,0.003708253318622,c469303074354f676b7f19bc67c1fb8c,,
1422,train,deckard.base.experiment.Experiment,c5c8c83763f26d28b625f816d749e3a0,DDoS,cpu,c5c8c83763f26d28b625f816d749e3a0,c5c8c83763f26d28b625f816d749e3a0,k-Logistic,c5c8c83763f26d28b625f816d749e3a0,c5c8c83763f26d28b625f816d749e3a0,1.0,9.992007221626413e-16,cpu,1725625215.0298877,1725625214.0857956,1.04357228,0.0104357228,cpu,1725625214.0856798,1725625213.802061,0.3139922,0.01569961,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,c5c8c83763f26d28b625f816d749e3a0,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,10.664494537688135,,True,1000.0,l2,saga,0.0037525308015145,c5c8c83763f26d28b625f816d749e3a0,,
1423,train,deckard.base.experiment.Experiment,c775c7b4dd6f0d971148a2bae3931988,DDoS,cpu,c775c7b4dd6f0d971148a2bae3931988,c775c7b4dd6f0d971148a2bae3931988,k-Logistic,c775c7b4dd6f0d971148a2bae3931988,c775c7b4dd6f0d971148a2bae3931988,1.0,9.992007221626413e-16,cpu,1725625223.076084,1725625222.1280525,1.05810187,0.0105810187,cpu,1725625222.127935,1725625221.8397794,0.30881564,0.015440782,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,c775c7b4dd6f0d971148a2bae3931988,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,48.777136681561046,,True,1000.0,l2,saga,0.0029229950211011,c775c7b4dd6f0d971148a2bae3931988,,
1424,train,deckard.base.experiment.Experiment,ca87848433d1028d4a5d6e89242acada,DDoS,cpu,ca87848433d1028d4a5d6e89242acada,ca87848433d1028d4a5d6e89242acada,k-Logistic,ca87848433d1028d4a5d6e89242acada,ca87848433d1028d4a5d6e89242acada,1.0,9.992007221626413e-16,cpu,1725625215.0296378,1725625214.0740426,1.06644789,0.0106644789,cpu,1725625214.0739343,1725625213.7888632,0.31372749,0.0156863745,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,ca87848433d1028d4a5d6e89242acada,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,9.357665883562891,,True,1000.0,l2,saga,0.003530138560282,ca87848433d1028d4a5d6e89242acada,,
1425,train,deckard.base.experiment.Experiment,ccc7dbb6714480c4276a25cca54d6337,DDoS,cpu,ccc7dbb6714480c4276a25cca54d6337,ccc7dbb6714480c4276a25cca54d6337,k-Logistic,ccc7dbb6714480c4276a25cca54d6337,ccc7dbb6714480c4276a25cca54d6337,1.0,9.992007221626413e-16,cpu,1725625239.2698162,1725625238.3262122,1.05293236,0.0105293236,cpu,1725625238.325834,1725625238.0267031,0.32140848,0.016070424,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,20,deckard.base.files.FileConfig,data,cd96bff9296e901275364e7f39a3639c,.pkl,ddos,ccc7dbb6714480c4276a25cca54d6337,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,20,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,20.3297248385268,,True,1000.0,l2,saga,0.0056818867124673,ccc7dbb6714480c4276a25cca54d6337,,
1426,train,deckard.base.experiment.Experiment,fadb5c40c205b0b441c4b50a47e447b7,DDoS,cpu,fadb5c40c205b0b441c4b50a47e447b7,fadb5c40c205b0b441c4b50a47e447b7,k-Logistic,fadb5c40c205b0b441c4b50a47e447b7,fadb5c40c205b0b441c4b50a47e447b7,0.89,3.7993373672088935,cpu,1725686292.7922635,1725686276.3161614,16.93923569,0.1693923569,cpu,1725686276.315747,1725686231.6201031,45.73213627,0.09146427254,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,fadb5c40c205b0b441c4b50a47e447b7,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Jaro,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,43.409254360782185,,True,1000.0,l2,saga,0.0007202576627944,fadb5c40c205b0b441c4b50a47e447b7,,
1427,train,deckard.base.experiment.Experiment,fd4fadf5da231938e73588aee057f1f8,DDoS,cpu,fd4fadf5da231938e73588aee057f1f8,fd4fadf5da231938e73588aee057f1f8,k-Logistic,fd4fadf5da231938e73588aee057f1f8,fd4fadf5da231938e73588aee057f1f8,1.0,9.992007221626413e-16,cpu,1725686514.0600145,1725686494.8329244,21.4875499,0.214875499,cpu,1725686494.8325672,1725686447.951007,52.4413155,0.104882631,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,fd4fadf5da231938e73588aee057f1f8,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,6.3432901879693135,,True,1000.0,l2,saga,0.0058140221449831,fd4fadf5da231938e73588aee057f1f8,,
1428,train,deckard.base.experiment.Experiment,00a8a80089563ab0aa926250698102f8,DDoS,cpu,00a8a80089563ab0aa926250698102f8,00a8a80089563ab0aa926250698102f8,k-SVC,00a8a80089563ab0aa926250698102f8,00a8a80089563ab0aa926250698102f8,1.0,9.992007221626413e-16,cpu,1725631424.555469,1725631420.3864765,4.67091841,0.0467091841,cpu,1725631420.3863306,1725631416.2014463,4.68496815,0.0468496815,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,100,deckard.base.files.FileConfig,data,6a13d6f380f9f52a857535a72d181ee9,.pkl,ddos,00a8a80089563ab0aa926250698102f8,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,100,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,21.82814423765052,,,,,,,00a8a80089563ab0aa926250698102f8,auto,rbf
1429,train,deckard.base.experiment.Experiment,501b74b1587ce8235888dd85189dacf7,DDoS,cpu,501b74b1587ce8235888dd85189dacf7,501b74b1587ce8235888dd85189dacf7,k-SVC,501b74b1587ce8235888dd85189dacf7,501b74b1587ce8235888dd85189dacf7,0.99,0.3453957599234096,cpu,1725648367.870463,1725648355.9987268,13.20291689,0.1320291689,cpu,1725648355.9984949,1725648337.5501814,20.58040851,0.0686013617,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,501b74b1587ce8235888dd85189dacf7,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,100.83645692542028,,,,,,,501b74b1587ce8235888dd85189dacf7,auto,rbf
1430,train,deckard.base.experiment.Experiment,50d91faa068cad0a897651ef7672a5ac,DDoS,cpu,50d91faa068cad0a897651ef7672a5ac,50d91faa068cad0a897651ef7672a5ac,k-SVC,50d91faa068cad0a897651ef7672a5ac,50d91faa068cad0a897651ef7672a5ac,0.99,0.3453957599234096,cpu,1725648137.8250985,1725648126.7531407,12.36459627,0.1236459627,cpu,1725648126.7529993,1725648109.6972885,19.10448946,0.0636816315333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,300,deckard.base.files.FileConfig,data,06b58b9aa34571cd6328e9b3ff4793a1,.pkl,ddos,50d91faa068cad0a897651ef7672a5ac,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,300,Label,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,50.67204423122458,,,,,,,50d91faa068cad0a897651ef7672a5ac,scale,rbf
1431,train,deckard.base.experiment.Experiment,517e4c94127d065f2bf63e4a8230dc10,DDoS,cpu,517e4c94127d065f2bf63e4a8230dc10,517e4c94127d065f2bf63e4a8230dc10,k-SVC,517e4c94127d065f2bf63e4a8230dc10,517e4c94127d065f2bf63e4a8230dc10,0.99,0.3453957599234097,cpu,1725648330.3259292,1725648318.104905,13.66659809,0.1366659809,cpu,1725648318.1048136,1725648299.9946926,20.26880496,0.0675626832,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,300,deckard.base.files.FileConfig,data,6d927a2d3adceaababddc75000b5d688,.pkl,ddos,517e4c94127d065f2bf63e4a8230dc10,predictions.json,reports/gzip_svc/300/symmetry_true,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,300,Label,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,257.9593219831386,,,,,,,517e4c94127d065f2bf63e4a8230dc10,scale,rbf
