,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,exception,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,data._target_,data.generate.name,data.generate.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,data.sklearn_pipeline.encoder.handle_unknown,data.sklearn_pipeline.encoder.name,data.sklearn_pipeline.encoder.unknown_value,data.sklearn_pipeline.preprocessor.name,data.sklearn_pipeline.preprocessor.with_mean,data.sklearn_pipeline.preprocessor.with_std,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.sklearn_pipeline.encoder.handle_unknown,model.data.sklearn_pipeline.encoder.name,model.data.sklearn_pipeline.encoder.unknown_value,model.data.sklearn_pipeline.preprocessor.name,model.data.sklearn_pipeline.preprocessor.with_mean,model.data.sklearn_pipeline.preprocessor.with_std,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.symmetric,model.init.precompute,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
56,3ab5baa022960cfe3c69d403397e3c12,train,deckard.base.experiment.Experiment,3ab5baa022960cfe3c69d403397e3c12,kdd_nsl,cpu,3ab5baa022960cfe3c69d403397e3c12,3ab5baa022960cfe3c69d403397e3c12,GzipClassifier,3ab5baa022960cfe3c69d403397e3c12,3ab5baa022960cfe3c69d403397e3c12,,147.964504905,0.147964504905,1708085451.4426737,1708085593.9573584,cpu,28.524058371,0.028524058371,1708085593.9585052,1708085621.676116,cpu,0.47,18.30555149078369,kdd_nsl/reports/train/3ab5baa022960cfe3c69d403397e3c12/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3ab5baa022960cfe3c69d403397e3c12,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,200,SVC,Jaro-Winkler,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
57,3ae2efcab9574976f2a297b7481e1c60,train,deckard.base.experiment.Experiment,3ae2efcab9574976f2a297b7481e1c60,kdd_nsl,cpu,3ae2efcab9574976f2a297b7481e1c60,3ae2efcab9574976f2a297b7481e1c60,GzipClassifier,3ae2efcab9574976f2a297b7481e1c60,3ae2efcab9574976f2a297b7481e1c60,,652.415043849,0.652415043849,1708154263.286746,1708154701.7425306,cpu,17.612952477,0.017612952477,1708154701.74323,1708154716.5057392,cpu,0.92,2.7631021118164063,kdd_nsl/reports/train/3ae2efcab9574976f2a297b7481e1c60/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3ae2efcab9574976f2a297b7481e1c60,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,BZ2,,1,20,Random,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
58,3c18152ccaf5585eed4c42045f7f401b,train,deckard.base.experiment.Experiment,3c18152ccaf5585eed4c42045f7f401b,kdd_nsl,cpu,3c18152ccaf5585eed4c42045f7f401b,3c18152ccaf5585eed4c42045f7f401b,GzipClassifier,3c18152ccaf5585eed4c42045f7f401b,3c18152ccaf5585eed4c42045f7f401b,,227.856597075,0.227856597075,1708086316.065215,1708086537.5448625,cpu,9.5303988,0.0095303988,1708086537.545798,1708086546.9243777,cpu,0.35,22.4502046585083,kdd_nsl/reports/train/3c18152ccaf5585eed4c42045f7f401b/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3c18152ccaf5585eed4c42045f7f401b,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,7,20,Sum,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
59,3c3341bba824d384b69760f7da0a0cbb,train,deckard.base.experiment.Experiment,3c3341bba824d384b69760f7da0a0cbb,kdd_nsl,cpu,3c3341bba824d384b69760f7da0a0cbb,3c3341bba824d384b69760f7da0a0cbb,GzipClassifier,3c3341bba824d384b69760f7da0a0cbb,3c3341bba824d384b69760f7da0a0cbb,,145.144260533,0.145144260533,1708102998.5471418,1708103138.775354,cpu,120.390879092,0.120390879092,1708103138.776749,1708103256.2969882,cpu,0.61,13.47012279510498,kdd_nsl/reports/train/3c3341bba824d384b69760f7da0a0cbb/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3c3341bba824d384b69760f7da0a0cbb,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,Sum,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
60,3c5df7c1172f0a03605484a93763dace,train,deckard.base.experiment.Experiment,3c5df7c1172f0a03605484a93763dace,kdd_nsl,cpu,3c5df7c1172f0a03605484a93763dace,3c5df7c1172f0a03605484a93763dace,GzipClassifier,3c5df7c1172f0a03605484a93763dace,3c5df7c1172f0a03605484a93763dace,,454.942647485,0.454942647485,1708128311.9614713,1708128724.2425697,cpu,15.009798107,0.015009798107,1708128724.243326,1708128738.5484817,cpu,0.97,1.0361632919311523,kdd_nsl/reports/train/3c5df7c1172f0a03605484a93763dace/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3c5df7c1172f0a03605484a93763dace,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Zstd,,1,20,Random,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
61,3ca6297500c3791a189a9facd133e44d,train,deckard.base.experiment.Experiment,3ca6297500c3791a189a9facd133e44d,kdd_nsl,cpu,3ca6297500c3791a189a9facd133e44d,3ca6297500c3791a189a9facd133e44d,GzipClassifier,3ca6297500c3791a189a9facd133e44d,3ca6297500c3791a189a9facd133e44d,,170.544095506,0.170544095506,1708036040.807978,1708036206.8137715,cpu,386.006833572,0.386006833572,1708036206.814095,1708036585.490584,cpu,0.209,27.32017213058472,kdd_nsl/reports/train/3ca6297500c3791a189a9facd133e44d/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3ca6297500c3791a189a9facd133e44d,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,3,200,Medoid,Ratio,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
62,3cfc17d687944f2e40eb9272ae728213,train,deckard.base.experiment.Experiment,3cfc17d687944f2e40eb9272ae728213,kdd_nsl,cpu,3cfc17d687944f2e40eb9272ae728213,3cfc17d687944f2e40eb9272ae728213,GzipClassifier,3cfc17d687944f2e40eb9272ae728213,3cfc17d687944f2e40eb9272ae728213,,294.548972086,0.294548972086,1708046402.129065,1708046689.4166584,cpu,17.471916181,0.017471916181,1708046689.4169843,1708046706.517166,cpu,0.54,15.887837142944337,kdd_nsl/reports/train/3cfc17d687944f2e40eb9272ae728213/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3cfc17d687944f2e40eb9272ae728213,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,50,Medoid,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
63,3d3a9a26c8dd5b709c1f506d74147859,train,deckard.base.experiment.Experiment,3d3a9a26c8dd5b709c1f506d74147859,kdd_nsl,cpu,3d3a9a26c8dd5b709c1f506d74147859,3d3a9a26c8dd5b709c1f506d74147859,GzipClassifier,3d3a9a26c8dd5b709c1f506d74147859,3d3a9a26c8dd5b709c1f506d74147859,,285.311246224,0.285311246224,1708075160.3673108,1708075438.8779008,cpu,52.452287276,0.052452287276,1708075438.8783944,1708075490.4953265,cpu,0.46,18.650939254760743,kdd_nsl/reports/train/3d3a9a26c8dd5b709c1f506d74147859/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3d3a9a26c8dd5b709c1f506d74147859,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,7,200,Sum,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
64,3d56ce4234b5572f2dc94b64587379df,train,deckard.base.experiment.Experiment,3d56ce4234b5572f2dc94b64587379df,kdd_nsl,cpu,3d56ce4234b5572f2dc94b64587379df,3d56ce4234b5572f2dc94b64587379df,GzipClassifier,3d56ce4234b5572f2dc94b64587379df,3d56ce4234b5572f2dc94b64587379df,,241.472332754,0.241472332754,1708093802.8725405,1708094038.4383087,cpu,61.551985027,0.061551985027,1708094038.4396434,1708094098.582769,cpu,0.43,19.687102546691893,kdd_nsl/reports/train/3d56ce4234b5572f2dc94b64587379df/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,3d56ce4234b5572f2dc94b64587379df,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
66,41ba0e6680712d4fab3c17d646645f9c,train,deckard.base.experiment.Experiment,41ba0e6680712d4fab3c17d646645f9c,kdd_nsl,cpu,41ba0e6680712d4fab3c17d646645f9c,41ba0e6680712d4fab3c17d646645f9c,GzipClassifier,41ba0e6680712d4fab3c17d646645f9c,41ba0e6680712d4fab3c17d646645f9c,,512.552306754,0.512552306754,1708153800.511778,1708154250.455553,cpu,12.614126865,0.012614126865,1708154250.456381,1708154262.6701355,cpu,0.89,3.799265403747559,kdd_nsl/reports/train/41ba0e6680712d4fab3c17d646645f9c/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,41ba0e6680712d4fab3c17d646645f9c,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,10,Random,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
67,42f9339c494208732a2e201665508457,train,deckard.base.experiment.Experiment,42f9339c494208732a2e201665508457,kdd_nsl,cpu,42f9339c494208732a2e201665508457,42f9339c494208732a2e201665508457,GzipClassifier,42f9339c494208732a2e201665508457,42f9339c494208732a2e201665508457,,508.698794918,0.508698794918,1708134672.838056,1708135119.066925,cpu,12.792543333,0.012792543333,1708127333.3477335,1708127345.7220798,cpu,0.88,4.144653167389282,kdd_nsl/reports/train/42f9339c494208732a2e201665508457/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,42f9339c494208732a2e201665508457,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,10,Random,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
68,43677cc65fc8fd1d6206fb1fa79f729f,train,deckard.base.experiment.Experiment,43677cc65fc8fd1d6206fb1fa79f729f,kdd_nsl,cpu,43677cc65fc8fd1d6206fb1fa79f729f,43677cc65fc8fd1d6206fb1fa79f729f,GzipClassifier,43677cc65fc8fd1d6206fb1fa79f729f,43677cc65fc8fd1d6206fb1fa79f729f,,835.8641473,0.8358641473,1708036966.8596532,1708037702.6021564,cpu,119.097656269,0.119097656269,1708037702.6029642,1708037819.381749,cpu,0.532,16.164147354125976,kdd_nsl/reports/train/43677cc65fc8fd1d6206fb1fa79f729f/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,43677cc65fc8fd1d6206fb1fa79f729f,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,10,Medoid,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
70,44abf4fe0b1a508f9b7005ecb0637556,train,deckard.base.experiment.Experiment,44abf4fe0b1a508f9b7005ecb0637556,kdd_nsl,cpu,44abf4fe0b1a508f9b7005ecb0637556,44abf4fe0b1a508f9b7005ecb0637556,GzipClassifier,44abf4fe0b1a508f9b7005ecb0637556,44abf4fe0b1a508f9b7005ecb0637556,,147.332331013,0.147332331013,1708100693.4117782,1708100835.3574162,cpu,51.545288934,0.051545288934,1708096304.5723808,1708096354.7899373,cpu,0.62,13.124735030066056,kdd_nsl/reports/train/44abf4fe0b1a508f9b7005ecb0637556/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,44abf4fe0b1a508f9b7005ecb0637556,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,200,Medoid,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
72,47ec5a523c7e3ff5980eac055ebf9e76,train,deckard.base.experiment.Experiment,47ec5a523c7e3ff5980eac055ebf9e76,kdd_nsl,cpu,47ec5a523c7e3ff5980eac055ebf9e76,47ec5a523c7e3ff5980eac055ebf9e76,GzipClassifier,47ec5a523c7e3ff5980eac055ebf9e76,47ec5a523c7e3ff5980eac055ebf9e76,,154.549461714,0.154549461714,1708085294.4378693,1708085444.330527,cpu,7.164301908,0.007164301908,1708085444.331273,1708085450.7844045,cpu,0.83,5.871591987609864,kdd_nsl/reports/train/47ec5a523c7e3ff5980eac055ebf9e76/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,47ec5a523c7e3ff5980eac055ebf9e76,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,10,Random,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
74,4a8991e74fccae97efdf6e2210747cf0,train,deckard.base.experiment.Experiment,4a8991e74fccae97efdf6e2210747cf0,kdd_nsl,cpu,4a8991e74fccae97efdf6e2210747cf0,4a8991e74fccae97efdf6e2210747cf0,GzipClassifier,4a8991e74fccae97efdf6e2210747cf0,4a8991e74fccae97efdf6e2210747cf0,,505.919149537,0.505919149537,1708127793.6719906,1708128237.72463,cpu,82.562493329,0.082562493329,1708128237.7253926,1708128311.374722,cpu,0.97,1.0361632919311523,kdd_nsl/reports/train/4a8991e74fccae97efdf6e2210747cf0/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,4a8991e74fccae97efdf6e2210747cf0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,200,Sum,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
75,4b8d455021ba736422992a8dd74988fd,train,deckard.base.experiment.Experiment,4b8d455021ba736422992a8dd74988fd,kdd_nsl,cpu,4b8d455021ba736422992a8dd74988fd,4b8d455021ba736422992a8dd74988fd,GzipClassifier,4b8d455021ba736422992a8dd74988fd,4b8d455021ba736422992a8dd74988fd,,503.935366014,0.503935366014,1708129827.973698,1708130270.5536945,cpu,99.652303797,0.099652303797,1708130270.5544724,1708130358.709006,cpu,0.94,2.0723265838623046,kdd_nsl/reports/train/4b8d455021ba736422992a8dd74988fd/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,4b8d455021ba736422992a8dd74988fd,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,500,SVC,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
77,4c7655db3d4ec31e5f2749ed4f22709e,train,deckard.base.experiment.Experiment,4c7655db3d4ec31e5f2749ed4f22709e,kdd_nsl,cpu,4c7655db3d4ec31e5f2749ed4f22709e,4c7655db3d4ec31e5f2749ed4f22709e,GzipClassifier,4c7655db3d4ec31e5f2749ed4f22709e,4c7655db3d4ec31e5f2749ed4f22709e,,813.42308275,0.81342308275,1708077796.1385825,1708078510.5093925,cpu,64.312829058,0.064312829058,1708078510.509693,1708078568.4683316,cpu,0.98,0.6907755279541016,kdd_nsl/reports/train/4c7655db3d4ec31e5f2749ed4f22709e/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,4c7655db3d4ec31e5f2749ed4f22709e,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,3,200,Random,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
