,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,data._target_,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.solver,model.init.symmetric,model.init.tol,model.data,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
756,c40960774737141eda0a8cdde1b0f448,train,deckard.base.experiment.Experiment,c40960774737141eda0a8cdde1b0f448,kdd_nsl,cpu,c40960774737141eda0a8cdde1b0f448,c40960774737141eda0a8cdde1b0f448,GzipLogisticRegressor,c40960774737141eda0a8cdde1b0f448,c40960774737141eda0a8cdde1b0f448,0.95,1.726938819885254,cpu,1709608002.6027863,1709607986.6977446,16.632283611,0.033264567222,cpu,1709607986.6973653,1709607899.9471483,90.828196406,0.181656392812,kdd_nsl/reports/gzip_logistic/500/train/c40960774737141eda0a8cdde1b0f448/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,3179,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,c40960774737141eda0a8cdde1b0f448,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
757,c5c2e0b876aca3f5cad2533937e12bcf,train,deckard.base.experiment.Experiment,c5c2e0b876aca3f5cad2533937e12bcf,kdd_nsl,cpu,c5c2e0b876aca3f5cad2533937e12bcf,c5c2e0b876aca3f5cad2533937e12bcf,GzipLogisticRegressor,c5c2e0b876aca3f5cad2533937e12bcf,c5c2e0b876aca3f5cad2533937e12bcf,0.94,2.0723265838623046,cpu,1709606204.4697604,1709606188.5073748,16.746549508,0.033493099016,cpu,1709606188.507077,1709606102.4217572,89.998290274,0.179996580548,kdd_nsl/reports/gzip_logistic/500/train/c5c2e0b876aca3f5cad2533937e12bcf/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,5669,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,c5c2e0b876aca3f5cad2533937e12bcf,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
758,cb002e730ac271c6eb9d0f4945bd7a67,train,deckard.base.experiment.Experiment,cb002e730ac271c6eb9d0f4945bd7a67,kdd_nsl,cpu,cb002e730ac271c6eb9d0f4945bd7a67,cb002e730ac271c6eb9d0f4945bd7a67,GzipLogisticRegressor,cb002e730ac271c6eb9d0f4945bd7a67,cb002e730ac271c6eb9d0f4945bd7a67,0.99,0.3453877639770508,cpu,1709607236.2401674,1709607218.5077438,18.585727432,0.037171454864,cpu,1709607218.507267,1709607131.0312366,91.451262624,0.182902525248,kdd_nsl/reports/gzip_logistic/500/train/cb002e730ac271c6eb9d0f4945bd7a67/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,7778,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,cb002e730ac271c6eb9d0f4945bd7a67,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
759,cd35fb4765bb17ed330160a9115b8543,train,deckard.base.experiment.Experiment,cd35fb4765bb17ed330160a9115b8543,kdd_nsl,cpu,cd35fb4765bb17ed330160a9115b8543,cd35fb4765bb17ed330160a9115b8543,GzipLogisticRegressor,cd35fb4765bb17ed330160a9115b8543,cd35fb4765bb17ed330160a9115b8543,0.95,1.726938819885254,cpu,1709606679.8854136,1709606662.4689488,18.181304022,0.036362608044,cpu,1709606662.4684854,1709606574.6251717,92.074312166,0.184148624332,kdd_nsl/reports/gzip_logistic/500/train/cd35fb4765bb17ed330160a9115b8543/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,4148,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,cd35fb4765bb17ed330160a9115b8543,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
760,cd7663b1915627296da2b95c05b3e19f,train,deckard.base.experiment.Experiment,cd7663b1915627296da2b95c05b3e19f,kdd_nsl,cpu,cd7663b1915627296da2b95c05b3e19f,cd7663b1915627296da2b95c05b3e19f,GzipLogisticRegressor,cd7663b1915627296da2b95c05b3e19f,cd7663b1915627296da2b95c05b3e19f,0.89,3.799265403747559,cpu,1709608095.0567737,1709608080.7926614,14.486199708,0.028972399416,cpu,1709608080.7922986,1709608008.57568,73.511878782,0.147023757564,kdd_nsl/reports/gzip_logistic/500/train/cd7663b1915627296da2b95c05b3e19f/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,407,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,cd7663b1915627296da2b95c05b3e19f,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
761,d05cdb2d275489910609600984afdd11,train,deckard.base.experiment.Experiment,d05cdb2d275489910609600984afdd11,kdd_nsl,cpu,d05cdb2d275489910609600984afdd11,d05cdb2d275489910609600984afdd11,GzipLogisticRegressor,d05cdb2d275489910609600984afdd11,d05cdb2d275489910609600984afdd11,0.95,1.726938819885254,cpu,1709607676.9255474,1709607659.4981155,18.228931894,0.036457863788,cpu,1709607659.4977088,1709607572.079836,91.507991666,0.183015983332,kdd_nsl/reports/gzip_logistic/500/train/d05cdb2d275489910609600984afdd11/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,8182,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,d05cdb2d275489910609600984afdd11,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
762,d8b3864690f73bf5092aea8d9f9ae4d2,train,deckard.base.experiment.Experiment,d8b3864690f73bf5092aea8d9f9ae4d2,kdd_nsl,cpu,d8b3864690f73bf5092aea8d9f9ae4d2,d8b3864690f73bf5092aea8d9f9ae4d2,GzipLogisticRegressor,d8b3864690f73bf5092aea8d9f9ae4d2,d8b3864690f73bf5092aea8d9f9ae4d2,0.87,4.49004093170166,cpu,1709607769.542277,1709607754.9533343,14.844333493,0.029688666986,cpu,1709607754.9528823,1709607681.9402716,74.506955213,0.149013910426,kdd_nsl/reports/gzip_logistic/500/train/d8b3864690f73bf5092aea8d9f9ae4d2/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,9636,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,d8b3864690f73bf5092aea8d9f9ae4d2,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
763,dc0e3f71a3b312282d7aa5bc7404ab1b,train,deckard.base.experiment.Experiment,dc0e3f71a3b312282d7aa5bc7404ab1b,kdd_nsl,cpu,dc0e3f71a3b312282d7aa5bc7404ab1b,dc0e3f71a3b312282d7aa5bc7404ab1b,GzipLogisticRegressor,dc0e3f71a3b312282d7aa5bc7404ab1b,dc0e3f71a3b312282d7aa5bc7404ab1b,0.96,1.3815510559082032,cpu,1709607125.555485,1709607109.7514706,16.515005029,0.033030010058,cpu,1709607109.7511425,1709607022.8117738,91.010302593,0.182020605186,kdd_nsl/reports/gzip_logistic/500/train/dc0e3f71a3b312282d7aa5bc7404ab1b/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,3595,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,dc0e3f71a3b312282d7aa5bc7404ab1b,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
764,dc6dc68e86b4c033e8264fde15fc5449,train,deckard.base.experiment.Experiment,dc6dc68e86b4c033e8264fde15fc5449,kdd_nsl,cpu,dc6dc68e86b4c033e8264fde15fc5449,dc6dc68e86b4c033e8264fde15fc5449,GzipLogisticRegressor,dc6dc68e86b4c033e8264fde15fc5449,dc6dc68e86b4c033e8264fde15fc5449,0.5,17.26938819885254,cpu,1709608096.0531156,1709608081.3450506,15.008055492,0.030016110984,cpu,1709608081.344736,1709608008.5444417,74.196095348,0.148392190696,kdd_nsl/reports/gzip_logistic/500/train/dc6dc68e86b4c033e8264fde15fc5449/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,595,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,dc6dc68e86b4c033e8264fde15fc5449,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
765,dd3e9f43b9348259361ff27723097f92,train,deckard.base.experiment.Experiment,dd3e9f43b9348259361ff27723097f92,kdd_nsl,cpu,dd3e9f43b9348259361ff27723097f92,dd3e9f43b9348259361ff27723097f92,GzipLogisticRegressor,dd3e9f43b9348259361ff27723097f92,dd3e9f43b9348259361ff27723097f92,0.96,1.3815510559082032,cpu,1709608003.22691,1709607987.4271812,16.567199354,0.033134398708,cpu,1709607987.4268184,1709607899.968384,91.458288329,0.182916576658,kdd_nsl/reports/gzip_logistic/500/train/dd3e9f43b9348259361ff27723097f92/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,6891,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,dd3e9f43b9348259361ff27723097f92,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
766,dd58e737c99061b8d862956a3f8bc67c,train,deckard.base.experiment.Experiment,dd58e737c99061b8d862956a3f8bc67c,kdd_nsl,cpu,dd58e737c99061b8d862956a3f8bc67c,dd58e737c99061b8d862956a3f8bc67c,GzipLogisticRegressor,dd58e737c99061b8d862956a3f8bc67c,dd58e737c99061b8d862956a3f8bc67c,0.95,1.726938819885254,cpu,1709607677.0697882,1709607659.6301043,18.278662425,0.03655732485,cpu,1709607659.6297,1709607572.0703104,91.66324913,0.18332649826,kdd_nsl/reports/gzip_logistic/500/train/dd58e737c99061b8d862956a3f8bc67c/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,8310,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,dd58e737c99061b8d862956a3f8bc67c,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
767,e03462d367016b2abeeb5e63629ed003,train,deckard.base.experiment.Experiment,e03462d367016b2abeeb5e63629ed003,kdd_nsl,cpu,e03462d367016b2abeeb5e63629ed003,e03462d367016b2abeeb5e63629ed003,GzipLogisticRegressor,e03462d367016b2abeeb5e63629ed003,e03462d367016b2abeeb5e63629ed003,0.97,1.0361632919311523,cpu,1709608003.0664506,1709607987.1968982,16.555837573,0.033111675146,cpu,1709607987.1965826,1709607899.9757948,91.122728111,0.182245456222,kdd_nsl/reports/gzip_logistic/500/train/e03462d367016b2abeeb5e63629ed003/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,7552,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e03462d367016b2abeeb5e63629ed003,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
768,e0801d9487ed92dca30d268f770d1ee2,train,deckard.base.experiment.Experiment,e0801d9487ed92dca30d268f770d1ee2,kdd_nsl,cpu,e0801d9487ed92dca30d268f770d1ee2,e0801d9487ed92dca30d268f770d1ee2,GzipLogisticRegressor,e0801d9487ed92dca30d268f770d1ee2,e0801d9487ed92dca30d268f770d1ee2,0.94,2.0723265838623046,cpu,1709607017.193267,1709606999.683757,18.288683525,0.03657736705,cpu,1709606999.683413,1709606912.259843,91.426367029,0.182852734058,kdd_nsl/reports/gzip_logistic/500/train/e0801d9487ed92dca30d268f770d1ee2/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,7144,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e0801d9487ed92dca30d268f770d1ee2,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
769,e514eee20741c7eb23c05c74c9fe6e0f,train,deckard.base.experiment.Experiment,e514eee20741c7eb23c05c74c9fe6e0f,kdd_nsl,cpu,e514eee20741c7eb23c05c74c9fe6e0f,e514eee20741c7eb23c05c74c9fe6e0f,GzipLogisticRegressor,e514eee20741c7eb23c05c74c9fe6e0f,e514eee20741c7eb23c05c74c9fe6e0f,0.88,4.144653167724609,cpu,1709608096.2666028,1709608081.7083087,14.871816954,0.029743633908,cpu,1709608081.7079463,1709608008.5549965,74.506292292,0.149012584584,kdd_nsl/reports/gzip_logistic/500/train/e514eee20741c7eb23c05c74c9fe6e0f/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,336,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e514eee20741c7eb23c05c74c9fe6e0f,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
770,e76e09d630e791079160fdc635a0d743,train,deckard.base.experiment.Experiment,e76e09d630e791079160fdc635a0d743,kdd_nsl,cpu,e76e09d630e791079160fdc635a0d743,e76e09d630e791079160fdc635a0d743,GzipLogisticRegressor,e76e09d630e791079160fdc635a0d743,e76e09d630e791079160fdc635a0d743,0.93,2.417714347839356,cpu,1709606906.7785227,1709606889.264541,18.347521654,0.036695043308,cpu,1709606889.2641203,1709606801.0644157,92.489371532,0.184978743064,kdd_nsl/reports/gzip_logistic/500/train/e76e09d630e791079160fdc635a0d743/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,2920,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e76e09d630e791079160fdc635a0d743,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
771,e79f07b2c935c0d7340f8c701f5e5613,train,deckard.base.experiment.Experiment,e79f07b2c935c0d7340f8c701f5e5613,kdd_nsl,cpu,e79f07b2c935c0d7340f8c701f5e5613,e79f07b2c935c0d7340f8c701f5e5613,GzipLogisticRegressor,e79f07b2c935c0d7340f8c701f5e5613,e79f07b2c935c0d7340f8c701f5e5613,0.86,4.835428695678711,cpu,1709607987.950259,1709607973.4638016,14.806313892,0.029612627784,cpu,1709607973.4627156,1709607899.9726472,74.913380759,0.149826761518,kdd_nsl/reports/gzip_logistic/500/train/e79f07b2c935c0d7340f8c701f5e5613/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,3153,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e79f07b2c935c0d7340f8c701f5e5613,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
772,e937caf3bc32955681bf17414a1ee3f0,train,deckard.base.experiment.Experiment,e937caf3bc32955681bf17414a1ee3f0,kdd_nsl,cpu,e937caf3bc32955681bf17414a1ee3f0,e937caf3bc32955681bf17414a1ee3f0,GzipLogisticRegressor,e937caf3bc32955681bf17414a1ee3f0,e937caf3bc32955681bf17414a1ee3f0,0.97,1.0361632919311523,cpu,1709606906.8431048,1709606889.5181656,18.154362115,0.03630872423,cpu,1709606889.517779,1709606801.0462122,92.492540586,0.184985081172,kdd_nsl/reports/gzip_logistic/500/train/e937caf3bc32955681bf17414a1ee3f0/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,3065,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,e937caf3bc32955681bf17414a1ee3f0,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
773,ea8810c8855f021521deaa5a6fdb9bde,train,deckard.base.experiment.Experiment,ea8810c8855f021521deaa5a6fdb9bde,kdd_nsl,cpu,ea8810c8855f021521deaa5a6fdb9bde,ea8810c8855f021521deaa5a6fdb9bde,GzipLogisticRegressor,ea8810c8855f021521deaa5a6fdb9bde,ea8810c8855f021521deaa5a6fdb9bde,0.93,2.417714347839356,cpu,1709607016.6356802,1709606998.9710157,18.504168192,0.037008336384,cpu,1709606998.9699848,1709606912.2107835,90.844820401,0.181689640802,kdd_nsl/reports/gzip_logistic/500/train/ea8810c8855f021521deaa5a6fdb9bde/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,7167,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,ea8810c8855f021521deaa5a6fdb9bde,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
774,eb45cb3721ae89f17d91e555a28480cf,train,deckard.base.experiment.Experiment,eb45cb3721ae89f17d91e555a28480cf,kdd_nsl,cpu,eb45cb3721ae89f17d91e555a28480cf,eb45cb3721ae89f17d91e555a28480cf,GzipLogisticRegressor,eb45cb3721ae89f17d91e555a28480cf,eb45cb3721ae89f17d91e555a28480cf,0.97,1.0361632919311523,cpu,1709607016.5010602,1709606999.1749055,18.149787376,0.036299574752,cpu,1709606999.174566,1709606912.2115693,91.05636785,0.1821127357,kdd_nsl/reports/gzip_logistic/500/train/eb45cb3721ae89f17d91e555a28480cf/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,7124,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,eb45cb3721ae89f17d91e555a28480cf,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l1,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
775,eea46720ad164d89db7b806fea76aa71,train,deckard.base.experiment.Experiment,eea46720ad164d89db7b806fea76aa71,kdd_nsl,cpu,eea46720ad164d89db7b806fea76aa71,eea46720ad164d89db7b806fea76aa71,GzipLogisticRegressor,eea46720ad164d89db7b806fea76aa71,eea46720ad164d89db7b806fea76aa71,0.94,2.0723265838623046,cpu,1709606795.641221,1709606778.187037,18.259134832,0.036518269664,cpu,1709606778.186728,1709606690.3681135,92.004195502,0.184008391004,kdd_nsl/reports/gzip_logistic/500/train/eea46720ad164d89db7b806fea76aa71/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,3090,True,100,500,deckard.base.files.FileConfig,.csv,kdd_nsl,eea46720ad164d89db7b806fea76aa71,predictions.json,reports/gzip_logistic/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,100.0,deckard.base.model.ModelInitializer,balanced,False,-1,Zstd,gzip_classifier.GzipLogisticRegressor,l2,True,saga,Asymmetric,0.0001,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
