,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1416,train,deckard.base.experiment.Experiment,de612c7507b71632035f98e6ce461431,KDD NSL,cpu,de612c7507b71632035f98e6ce461431,de612c7507b71632035f98e6ce461431,k-Logistic,de612c7507b71632035f98e6ce461431,de612c7507b71632035f98e6ce461431,0.95,1.7269468157198369,cpu,1721688946.9182122,1721688941.055823,6.43541048,0.0643541048,cpu,1721688941.0556965,1721688939.7960756,1.37213822,0.068606911,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7778,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,de612c7507b71632035f98e6ce461431,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7778,True,100,20,label,deckard.base.model.ModelInitializer,,,1,ZSTD,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,False,l2,saga,0.001,de612c7507b71632035f98e6ce461431,,
1417,train,deckard.base.experiment.Experiment,deb4e692680d74a19370eb346a423668,KDD NSL,cpu,deb4e692680d74a19370eb346a423668,deb4e692680d74a19370eb346a423668,k-Logistic,deb4e692680d74a19370eb346a423668,deb4e692680d74a19370eb346a423668,0.88,4.144653167389282,cpu,1721398181.4059567,1721398175.5517542,6.41377109,0.0641377109,cpu,1721398175.5516372,1721398174.280028,1.38793904,0.069396952,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8280,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,deb4e692680d74a19370eb346a423668,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8280,True,100,20,label,deckard.base.model.ModelInitializer,,,1,ZSTD,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,balanced,True,l2,saga,0.001,deb4e692680d74a19370eb346a423668,,
1418,train,deckard.base.experiment.Experiment,ded54519a6310faeeb24a14d54bc0907,KDD NSL,cpu,ded54519a6310faeeb24a14d54bc0907,ded54519a6310faeeb24a14d54bc0907,k-Logistic,ded54519a6310faeeb24a14d54bc0907,ded54519a6310faeeb24a14d54bc0907,0.85,5.180864435082415,cpu,1721398296.103752,1721398289.334931,7.43659364,0.0743659364,cpu,1721398289.3348055,1721398287.8740582,1.58340059,0.0791700295,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8674,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,ded54519a6310faeeb24a14d54bc0907,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8674,True,100,20,label,deckard.base.model.ModelInitializer,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,False,l2,saga,0.001,ded54519a6310faeeb24a14d54bc0907,,
1419,train,deckard.base.experiment.Experiment,dee4468bfb7b1efa173c01e02df81052,KDD NSL,cpu,dee4468bfb7b1efa173c01e02df81052,dee4468bfb7b1efa173c01e02df81052,k-Logistic,dee4468bfb7b1efa173c01e02df81052,dee4468bfb7b1efa173c01e02df81052,0.93,2.4177303395923526,cpu,1721688826.182541,1721688820.175779,6.74236026,0.0674236026,cpu,1721688820.1756492,1721688818.9500167,1.38143856,0.069071928,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5828,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,dee4468bfb7b1efa173c01e02df81052,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5828,True,100,20,label,deckard.base.model.ModelInitializer,,,1,BZ2,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,1.0,,False,l2,saga,0.001,dee4468bfb7b1efa173c01e02df81052,,
1420,train,deckard.base.experiment.Experiment,df34f16cd9ef1a9f2b0ab0ee412ab7f9,KDD NSL,cpu,df34f16cd9ef1a9f2b0ab0ee412ab7f9,df34f16cd9ef1a9f2b0ab0ee412ab7f9,k-Logistic,df34f16cd9ef1a9f2b0ab0ee412ab7f9,df34f16cd9ef1a9f2b0ab0ee412ab7f9,0.63,12.779347266116952,cpu,1721398332.4717934,1721398325.9886217,6.89629771,0.0689629771,cpu,1721398325.988479,1721398324.6514096,1.41875571,0.0709377855,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8230,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,df34f16cd9ef1a9f2b0ab0ee412ab7f9,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8230,True,100,20,label,deckard.base.model.ModelInitializer,,,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,False,l1,saga,0.001,df34f16cd9ef1a9f2b0ab0ee412ab7f9,,
1421,train,deckard.base.experiment.Experiment,df5a2e78e71af06104c094f320e7920c,KDD NSL,cpu,df5a2e78e71af06104c094f320e7920c,df5a2e78e71af06104c094f320e7920c,k-Logistic,df5a2e78e71af06104c094f320e7920c,df5a2e78e71af06104c094f320e7920c,0.77,7.943926566803759,cpu,1721398085.5191376,1721398078.8152,7.26799474,0.0726799474,cpu,1721398078.815015,1721398077.3416317,1.60587963,0.0802939815,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5105,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,df5a2e78e71af06104c094f320e7920c,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5105,True,100,20,label,deckard.base.model.ModelInitializer,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.1,balanced,False,none,saga,0.01,df5a2e78e71af06104c094f320e7920c,,
1422,train,deckard.base.experiment.Experiment,df7015b0b5091dd761b4dc9850182b18,KDD NSL,cpu,df7015b0b5091dd761b4dc9850182b18,df7015b0b5091dd761b4dc9850182b18,k-Logistic,df7015b0b5091dd761b4dc9850182b18,df7015b0b5091dd761b4dc9850182b18,0.51,16.924288288581103,cpu,1721398228.468836,1721398222.4852254,6.36229225,0.0636229225,cpu,1721398222.485103,1721398221.261656,1.30039595,0.0650197975,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5950,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,df7015b0b5091dd761b4dc9850182b18,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5950,True,100,20,label,deckard.base.model.ModelInitializer,,,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,10.0,,False,l2,saga,0.0001,df7015b0b5091dd761b4dc9850182b18,,
1423,train,deckard.base.experiment.Experiment,d5e4f2687e18c590347e0e973c26edb7,KDD NSL,cpu,d5e4f2687e18c590347e0e973c26edb7,d5e4f2687e18c590347e0e973c26edb7,k-Logistic,d5e4f2687e18c590347e0e973c26edb7,d5e4f2687e18c590347e0e973c26edb7,0.92,2.7631101075671567,cpu,1721398311.8437026,1721398305.5448654,6.69740511,0.0669740511,cpu,1721398305.544752,1721398304.3067632,1.30770535,0.0653852675,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9373,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,d5e4f2687e18c590347e0e973c26edb7,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9373,True,100,20,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,balanced,False,none,saga,0.0001,d5e4f2687e18c590347e0e973c26edb7,,
1424,train,deckard.base.experiment.Experiment,ffbe16bbe6292c52b08fa57657d7becb,KDD NSL,cpu,ffbe16bbe6292c52b08fa57657d7becb,ffbe16bbe6292c52b08fa57657d7becb,k-Logistic,ffbe16bbe6292c52b08fa57657d7becb,ffbe16bbe6292c52b08fa57657d7becb,0.96,1.381575043719334,cpu,1721697485.737914,1721697478.2666805,8.03793138,0.0803793138,cpu,1721697478.2664635,1721697470.204414,8.49286168,0.0849286168,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8136,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,ffbe16bbe6292c52b08fa57657d7becb,predictions.json,reports/gzip_logistic/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8136,True,100,100,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,balanced,False,l2,saga,0.001,ffbe16bbe6292c52b08fa57657d7becb,,
1425,train,deckard.base.experiment.Experiment,70dc47084e20e5e6be344b8f38c87044,KDD NSL,cpu,70dc47084e20e5e6be344b8f38c87044,70dc47084e20e5e6be344b8f38c87044,k-Logistic,70dc47084e20e5e6be344b8f38c87044,70dc47084e20e5e6be344b8f38c87044,0.87,4.4901128951071065,cpu,1721398115.393459,1721398109.5579135,6.36373415,0.0636373415,cpu,1721398109.557746,1721398108.3297498,1.3445292,0.06722646,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7616,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,70dc47084e20e5e6be344b8f38c87044,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7616,True,100,20,label,deckard.base.model.ModelInitializer,,,1,ZSTD,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.1,,True,l2,saga,0.01,70dc47084e20e5e6be344b8f38c87044,,
1426,train,deckard.base.experiment.Experiment,6e815e065d4f6242188896b3b71d6cb1,KDD NSL,cpu,6e815e065d4f6242188896b3b71d6cb1,6e815e065d4f6242188896b3b71d6cb1,k-Logistic,6e815e065d4f6242188896b3b71d6cb1,6e815e065d4f6242188896b3b71d6cb1,0.5,17.26978799617044,cpu,1721688826.245504,1721688820.3296764,6.53051433,0.0653051433,cpu,1721688820.3295465,1721688819.080366,1.3717246,0.06858623,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6672,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,6e815e065d4f6242188896b3b71d6cb1,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6672,True,100,20,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.01,,True,l1,saga,0.001,6e815e065d4f6242188896b3b71d6cb1,,
1427,train,deckard.base.experiment.Experiment,1b860aafcccbc2a8d6e25ad397c49753,KDD NSL,cpu,1b860aafcccbc2a8d6e25ad397c49753,1b860aafcccbc2a8d6e25ad397c49753,k-Logistic,1b860aafcccbc2a8d6e25ad397c49753,1b860aafcccbc2a8d6e25ad397c49753,0.88,4.144741123106604,cpu,1721688898.4945838,1721688892.634361,6.22993521,0.0622993521,cpu,1721688892.634239,1721688891.4415655,1.26430739,0.0632153695,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8375,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,1b860aafcccbc2a8d6e25ad397c49753,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8375,True,100,20,label,deckard.base.model.ModelInitializer,,,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,False,l2,saga,0.001,1b860aafcccbc2a8d6e25ad397c49753,,
1428,train,deckard.base.experiment.Experiment,1c0e5a7230bae26aacc2ec04de5762ad,KDD NSL,cpu,1c0e5a7230bae26aacc2ec04de5762ad,1c0e5a7230bae26aacc2ec04de5762ad,k-Logistic,1c0e5a7230bae26aacc2ec04de5762ad,1c0e5a7230bae26aacc2ec04de5762ad,0.5,17.269388197455342,cpu,1721688931.1999357,1721688924.374557,7.49217911,0.0749217911,cpu,1721688924.3744264,1721688922.8831277,1.60305929,0.0801529645,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8856,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,1c0e5a7230bae26aacc2ec04de5762ad,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8856,True,100,20,label,deckard.base.model.ModelInitializer,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.1,,True,l2,saga,0.001,1c0e5a7230bae26aacc2ec04de5762ad,,
1429,train,deckard.base.experiment.Experiment,20c315beec34427ba33ca973705df868,KDD NSL,cpu,20c315beec34427ba33ca973705df868,20c315beec34427ba33ca973705df868,k-Logistic,20c315beec34427ba33ca973705df868,20c315beec34427ba33ca973705df868,0.62,13.125038877089532,cpu,1721689071.7968204,1721689065.4257565,6.9328223,0.069328223,cpu,1721689065.425601,1721689063.8828468,1.63929533,0.0819647665,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4483,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,20c315beec34427ba33ca973705df868,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4483,True,100,20,label,deckard.base.model.ModelInitializer,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.1,,False,l2,saga,0.0001,20c315beec34427ba33ca973705df868,,
1430,train,deckard.base.experiment.Experiment,217ee346410fa14f60a824b9fa010175,KDD NSL,cpu,217ee346410fa14f60a824b9fa010175,217ee346410fa14f60a824b9fa010175,k-Logistic,217ee346410fa14f60a824b9fa010175,217ee346410fa14f60a824b9fa010175,0.88,4.144693147260792,cpu,1721398332.6503682,1721398326.0388746,6.97633253,0.0697633253,cpu,1721398326.038728,1721398324.6548595,1.45597545,0.0727987725,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2486,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,217ee346410fa14f60a824b9fa010175,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2486,True,100,20,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,False,l1,saga,0.01,217ee346410fa14f60a824b9fa010175,,
1431,train,deckard.base.experiment.Experiment,226ec3a6d98df81c1a750421e63ae284,KDD NSL,cpu,226ec3a6d98df81c1a750421e63ae284,226ec3a6d98df81c1a750421e63ae284,k-Logistic,226ec3a6d98df81c1a750421e63ae284,226ec3a6d98df81c1a750421e63ae284,0.88,4.144717135183698,cpu,1721398278.0937736,1721398272.6349337,5.95415921,0.0595415921,cpu,1721398272.6348138,1721398271.376277,1.37153699,0.0685768495,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5628,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,226ec3a6d98df81c1a750421e63ae284,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5628,True,100,20,label,deckard.base.model.ModelInitializer,,,1,ZSTD,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,True,l1,saga,0.0001,226ec3a6d98df81c1a750421e63ae284,,
1432,train,deckard.base.experiment.Experiment,22e38757cdd8034efe70d804e2527996,KDD NSL,cpu,22e38757cdd8034efe70d804e2527996,22e38757cdd8034efe70d804e2527996,k-Logistic,22e38757cdd8034efe70d804e2527996,22e38757cdd8034efe70d804e2527996,0.91,3.1085378513877737,cpu,1721688962.598374,1721688956.8969874,6.25787382,0.0625787382,cpu,1721688956.8968303,1721688955.6327183,1.3882777,0.069413885,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9269,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,22e38757cdd8034efe70d804e2527996,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9269,True,100,20,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,10.0,balanced,False,l1,saga,0.001,22e38757cdd8034efe70d804e2527996,,
1433,train,deckard.base.experiment.Experiment,238a0c0b57625bdb67055bcfffe08bbc,KDD NSL,cpu,238a0c0b57625bdb67055bcfffe08bbc,238a0c0b57625bdb67055bcfffe08bbc,k-Logistic,238a0c0b57625bdb67055bcfffe08bbc,238a0c0b57625bdb67055bcfffe08bbc,0.91,3.1085058674905657,cpu,1721688898.6650932,1721688892.7402496,6.52134802,0.0652134802,cpu,1721688892.7400618,1721688891.500489,1.3603921,0.068019605,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9373,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,238a0c0b57625bdb67055bcfffe08bbc,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9373,True,100,20,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.1,,True,l2,saga,0.001,238a0c0b57625bdb67055bcfffe08bbc,,
1434,train,deckard.base.experiment.Experiment,26eff0ef881a8fc4762a9bd7cab56cda,KDD NSL,cpu,26eff0ef881a8fc4762a9bd7cab56cda,26eff0ef881a8fc4762a9bd7cab56cda,k-Logistic,26eff0ef881a8fc4762a9bd7cab56cda,26eff0ef881a8fc4762a9bd7cab56cda,0.81,6.562367515033029,cpu,1721398313.2320433,1721398305.8992722,8.04689246,0.0804689246,cpu,1721398305.8991284,1721398304.2792692,1.70302983,0.0851514915,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8514,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,26eff0ef881a8fc4762a9bd7cab56cda,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8514,True,100,20,label,deckard.base.model.ModelInitializer,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,100.0,,True,none,saga,0.0001,26eff0ef881a8fc4762a9bd7cab56cda,,
1435,train,deckard.base.experiment.Experiment,27699917bca783926c527c886258e9b9,KDD NSL,cpu,27699917bca783926c527c886258e9b9,27699917bca783926c527c886258e9b9,k-Logistic,27699917bca783926c527c886258e9b9,27699917bca783926c527c886258e9b9,0.89,3.7992893913630814,cpu,1721398196.7601802,1721398190.918405,6.44119032,0.0644119032,cpu,1721398190.918251,1721398189.647498,1.39147111,0.0695735555,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1615,True,100,20,deckard.base.files.FileConfig,.csv,kdd_nsl,27699917bca783926c527c886258e9b9,predictions.json,reports/gzip_logistic/20,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1615,True,100,20,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipLogisticRegressor,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,1.0,,False,l2,saga,0.01,27699917bca783926c527c886258e9b9,,
