,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.sampling_method,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
2e81eb7f1ecd78fb8b4c449c987f4e70,train,deckard.base.experiment.Experiment,2e81eb7f1ecd78fb8b4c449c987f4e70,DDoS,cpu,2e81eb7f1ecd78fb8b4c449c987f4e70,2e81eb7f1ecd78fb8b4c449c987f4e70,k-SVC,2e81eb7f1ecd78fb8b4c449c987f4e70,2e81eb7f1ecd78fb8b4c449c987f4e70,0.53,16.233448792888474,cpu,1721573157.1323888,1721573149.01136,8.50017612,0.0850017612,cpu,1721573149.0112534,1721573148.9085827,0.10235618,0.0010235618,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,2e81eb7f1ecd78fb8b4c449c987f4e70,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,ddos/model/gzip/100-100/1.npz,scale,rbf,0.7259854454785225,GZIP,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2eab4c37ddd39b3e09cf854bf89fa366,train,deckard.base.experiment.Experiment,2eab4c37ddd39b3e09cf854bf89fa366,DDoS,cpu,2eab4c37ddd39b3e09cf854bf89fa366,2eab4c37ddd39b3e09cf854bf89fa366,k-SVC,2eab4c37ddd39b3e09cf854bf89fa366,2eab4c37ddd39b3e09cf854bf89fa366,0.5,17.26978799617044,cpu,1721865361.243791,1721865353.7833736,8.32207099,0.0832207099,cpu,1721865353.7830925,1721865353.662912,0.12116529,0.0012116529,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,2eab4c37ddd39b3e09cf854bf89fa366,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/gzip/100-100/1.npz,auto,rbf,0.4949709280598432,GZIP,gzip_classifier.GzipSVC,True,SVC,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2ed7c5614e06742f4abcf8a41ca277d4,train,deckard.base.experiment.Experiment,2ed7c5614e06742f4abcf8a41ca277d4,DDoS,cpu,2ed7c5614e06742f4abcf8a41ca277d4,2ed7c5614e06742f4abcf8a41ca277d4,k-SVC,2ed7c5614e06742f4abcf8a41ca277d4,2ed7c5614e06742f4abcf8a41ca277d4,0.5,17.269787996170436,cpu,1721573673.609409,1721573666.6703312,7.82138434,0.0782138434,cpu,1721573666.6702726,1721573666.479566,0.16670976,0.0016670976,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,2ed7c5614e06742f4abcf8a41ca277d4,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,ddos/model/gzip/100-100/4.npz,auto,rbf,0.8811351295074243,GZIP,gzip_classifier.GzipSVC,True,KNN,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
325b86d5303ec647d148a643377aae1a,train,deckard.base.experiment.Experiment,325b86d5303ec647d148a643377aae1a,DDoS,cpu,325b86d5303ec647d148a643377aae1a,325b86d5303ec647d148a643377aae1a,k-SVC,325b86d5303ec647d148a643377aae1a,325b86d5303ec647d148a643377aae1a,0.91,3.1085618393106795,cpu,1721576980.352385,1721576973.6397064,7.42054629,0.0742054629,cpu,1721576973.6394446,1721576973.5545926,0.09020777,0.0009020777,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,325b86d5303ec647d148a643377aae1a,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,,ddos/model/zstd/100-100/1.npz,scale,rbf,0.5537279390852266,ZSTD,gzip_classifier.GzipSVC,True,SVC,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
324a0f7ed6f91ff5df92f01ac257489d,train,deckard.base.experiment.Experiment,324a0f7ed6f91ff5df92f01ac257489d,DDoS,cpu,324a0f7ed6f91ff5df92f01ac257489d,324a0f7ed6f91ff5df92f01ac257489d,k-SVC,324a0f7ed6f91ff5df92f01ac257489d,324a0f7ed6f91ff5df92f01ac257489d,0.93,2.417770319463862,cpu,1721574289.099713,1721574267.8297915,24.53175577,0.2453175577,cpu,1721574267.8294797,1721574267.4836974,0.36406197,0.0036406197,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,324a0f7ed6f91ff5df92f01ac257489d,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,ddos/model/lzma/100-100/1.npz,scale,rbf,0.8694371047838979,LZMA,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
322c478a1772f2994b01a585245484ae,train,deckard.base.experiment.Experiment,322c478a1772f2994b01a585245484ae,DDoS,cpu,322c478a1772f2994b01a585245484ae,322c478a1772f2994b01a585245484ae,k-SVC,322c478a1772f2994b01a585245484ae,322c478a1772f2994b01a585245484ae,0.92,2.763102111592855,cpu,1721573930.0262516,1721573923.0455544,7.57590911,0.0757590911,cpu,1721573923.0454297,1721573922.9140828,0.13607666,0.0013607666,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,322c478a1772f2994b01a585245484ae,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,,ddos/model/zstd/100-100/3.npz,scale,rbf,0.4609172318898212,ZSTD,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
3227a6626b1525f7d5df98ba78bad188,train,deckard.base.experiment.Experiment,3227a6626b1525f7d5df98ba78bad188,DDoS,cpu,3227a6626b1525f7d5df98ba78bad188,3227a6626b1525f7d5df98ba78bad188,k-SVC,3227a6626b1525f7d5df98ba78bad188,3227a6626b1525f7d5df98ba78bad188,0.79,7.253310958391585,cpu,1721869617.4888694,1721869608.200759,11.11436221,0.1111436221,cpu,1721869608.2007034,1721869608.0956447,0.11364398,0.0011364398,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,3227a6626b1525f7d5df98ba78bad188,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,ddos/model/bz2/100-100/1.npz,auto,rbf,0.9922287713155736,BZ2,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
32268d3f34b0138342bb8bda62efb4f1,train,deckard.base.experiment.Experiment,32268d3f34b0138342bb8bda62efb4f1,DDoS,cpu,32268d3f34b0138342bb8bda62efb4f1,32268d3f34b0138342bb8bda62efb4f1,k-SVC,32268d3f34b0138342bb8bda62efb4f1,32268d3f34b0138342bb8bda62efb4f1,0.85,5.180936398851132,cpu,1721576532.2023067,1721576511.914833,23.0025824,0.230025824,cpu,1721576511.9147637,1721576511.1553042,0.78959299,0.0078959299,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,32268d3f34b0138342bb8bda62efb4f1,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/1.npz,auto,rbf,0.7249681677168198,LZMA,gzip_classifier.GzipSVC,True,Hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
320b8b8c328a45d40ea36c5b1b93ff27,train,deckard.base.experiment.Experiment,320b8b8c328a45d40ea36c5b1b93ff27,DDoS,cpu,320b8b8c328a45d40ea36c5b1b93ff27,320b8b8c328a45d40ea36c5b1b93ff27,k-SVC,320b8b8c328a45d40ea36c5b1b93ff27,320b8b8c328a45d40ea36c5b1b93ff27,0.5,17.269388197455342,cpu,1721869001.355275,1721868993.4493277,8.07616795,0.0807616795,cpu,1721868993.4492624,1721868993.3223965,0.13239056,0.0013239056,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,320b8b8c328a45d40ea36c5b1b93ff27,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/pkl/100-100/6.npz,scale,rbf,0.908228414716196,Pickle,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
31e54d73b35a95aa8dd7ab2035005f11,train,deckard.base.experiment.Experiment,31e54d73b35a95aa8dd7ab2035005f11,DDoS,cpu,31e54d73b35a95aa8dd7ab2035005f11,31e54d73b35a95aa8dd7ab2035005f11,k-SVC,31e54d73b35a95aa8dd7ab2035005f11,31e54d73b35a95aa8dd7ab2035005f11,0.94,2.072350571617548,cpu,1721572383.5120609,1721572375.192344,9.58574397,0.0958574397,cpu,1721572375.192273,1721572374.671475,0.54907448,0.0054907448,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,31e54d73b35a95aa8dd7ab2035005f11,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,ddos/model/bz2/100-100/9.npz,scale,rbf,0.6505797333785461,BZ2,gzip_classifier.GzipSVC,True,Hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
31e288f6ecaafec67c1bebba8f88da4e,train,deckard.base.experiment.Experiment,31e288f6ecaafec67c1bebba8f88da4e,DDoS,cpu,31e288f6ecaafec67c1bebba8f88da4e,31e288f6ecaafec67c1bebba8f88da4e,k-SVC,31e288f6ecaafec67c1bebba8f88da4e,31e288f6ecaafec67c1bebba8f88da4e,0.53,16.23340081704266,cpu,1721576494.2261808,1721576485.9952192,8.5712247,0.085712247,cpu,1721576485.9951289,1721576485.605952,0.3881788,0.003881788,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,31e288f6ecaafec67c1bebba8f88da4e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,,ddos/model/jaro/100-100/5.npz,auto,rbf,0.6400360553705075,Jaro,gzip_classifier.GzipSVC,True,Hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
31c75107a36fe764d11eba89992768eb,train,deckard.base.experiment.Experiment,31c75107a36fe764d11eba89992768eb,DDoS,cpu,31c75107a36fe764d11eba89992768eb,31c75107a36fe764d11eba89992768eb,k-SVC,31c75107a36fe764d11eba89992768eb,31c75107a36fe764d11eba89992768eb,0.51,16.924184340915176,cpu,1721576151.7602608,1721576145.6980302,6.83298327,0.0683298327,cpu,1721576145.6979918,1721576145.689416,0.00759092,7.59092e-05,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,31c75107a36fe764d11eba89992768eb,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/ratio/100-100/4.npz,scale,rbf,0.371965564789347,Ratio,gzip_classifier.GzipSVC,True,Sum,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
318f43abfee54c539bf17d8abfcb7514,train,deckard.base.experiment.Experiment,318f43abfee54c539bf17d8abfcb7514,DDoS,cpu,318f43abfee54c539bf17d8abfcb7514,318f43abfee54c539bf17d8abfcb7514,k-SVC,318f43abfee54c539bf17d8abfcb7514,318f43abfee54c539bf17d8abfcb7514,0.5,17.26978799617044,cpu,1721866679.3175995,1721866670.6278384,10.50974131,0.1050974131,cpu,1721866670.627558,1721866670.5155706,0.12289976,0.0012289976,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,318f43abfee54c539bf17d8abfcb7514,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,,ddos/model/bz2/100-100/1.npz,scale,rbf,0.8217279724360711,BZ2,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
316bde1a6ab6f79ce4e6bcf61b82367c,train,deckard.base.experiment.Experiment,316bde1a6ab6f79ce4e6bcf61b82367c,DDoS,cpu,316bde1a6ab6f79ce4e6bcf61b82367c,316bde1a6ab6f79ce4e6bcf61b82367c,k-SVC,316bde1a6ab6f79ce4e6bcf61b82367c,316bde1a6ab6f79ce4e6bcf61b82367c,0.97,1.036187279770227,cpu,1721870570.833425,1721870555.2014024,17.63625203,0.1763625203,cpu,1721870555.201158,1721870554.9394555,0.2799038,0.002799038,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,316bde1a6ab6f79ce4e6bcf61b82367c,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/1.npz,scale,rbf,0.5219336622221052,LZMA,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
314f1f6faf92b4d90a5f2cf02c6299af,train,deckard.base.experiment.Experiment,314f1f6faf92b4d90a5f2cf02c6299af,DDoS,cpu,314f1f6faf92b4d90a5f2cf02c6299af,314f1f6faf92b4d90a5f2cf02c6299af,k-SVC,314f1f6faf92b4d90a5f2cf02c6299af,314f1f6faf92b4d90a5f2cf02c6299af,0.5,17.269787996170436,cpu,1721575752.6734457,1721575743.5045326,9.54241872,0.0954241872,cpu,1721575743.504492,1721575743.4928763,0.00986841,9.86841e-05,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,314f1f6faf92b4d90a5f2cf02c6299af,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,balanced,ddos/model/levenshtein/100-100/4.npz,scale,rbf,0.8217833819974788,Levenshtein,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
3132e38da9948d2a890fb5decc0416a0,train,deckard.base.experiment.Experiment,3132e38da9948d2a890fb5decc0416a0,DDoS,cpu,3132e38da9948d2a890fb5decc0416a0,3132e38da9948d2a890fb5decc0416a0,k-SVC,3132e38da9948d2a890fb5decc0416a0,3132e38da9948d2a890fb5decc0416a0,0.73,9.325637542086229,cpu,1721575150.0953326,1721575141.130624,10.78857244,0.1078857244,cpu,1721575141.1305282,1721575141.0433986,0.10038559,0.0010038559,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,3132e38da9948d2a890fb5decc0416a0,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,ddos/model/bz2/100-100/4.npz,scale,rbf,0.946238094420982,BZ2,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
2c092962f9b998059094c97af342ae7b,train,deckard.base.experiment.Experiment,2c092962f9b998059094c97af342ae7b,DDoS,cpu,2c092962f9b998059094c97af342ae7b,2c092962f9b998059094c97af342ae7b,k-SVC,2c092962f9b998059094c97af342ae7b,2c092962f9b998059094c97af342ae7b,0.91,3.1084898755419625,cpu,1721573355.2507946,1721573348.5562484,7.2331654,0.072331654,cpu,1721573348.5559394,1721573348.4435728,0.11451676,0.0011451676,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,2c092962f9b998059094c97af342ae7b,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/gzip/100-100/2.npz,scale,rbf,0.4602480571722729,GZIP,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
312d40ad15d177c0ae7ea9cc523d4581,train,deckard.base.experiment.Experiment,312d40ad15d177c0ae7ea9cc523d4581,DDoS,cpu,312d40ad15d177c0ae7ea9cc523d4581,312d40ad15d177c0ae7ea9cc523d4581,k-SVC,312d40ad15d177c0ae7ea9cc523d4581,312d40ad15d177c0ae7ea9cc523d4581,0.5,17.269388197455342,cpu,1721868593.5837154,1721868583.6094322,11.19426969,0.1119426969,cpu,1721868583.6093369,1721868583.3554325,0.26931374,0.0026931374,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,312d40ad15d177c0ae7ea9cc523d4581,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/4.npz,auto,rbf,0.2506519704306887,LZMA,gzip_classifier.GzipSVC,True,Medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
30eabc68e3548faf8727c0a60528a9c6,train,deckard.base.experiment.Experiment,30eabc68e3548faf8727c0a60528a9c6,DDoS,cpu,30eabc68e3548faf8727c0a60528a9c6,30eabc68e3548faf8727c0a60528a9c6,k-SVC,30eabc68e3548faf8727c0a60528a9c6,30eabc68e3548faf8727c0a60528a9c6,0.5,17.269787996170436,cpu,1721572700.193541,1721572692.5827465,7.83161527,0.0783161527,cpu,1721572692.5826812,1721572692.1948636,0.38613168,0.0038613168,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,30eabc68e3548faf8727c0a60528a9c6,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/levenshtein/100-100/4.npz,auto,rbf,0.7317572722227135,Levenshtein,gzip_classifier.GzipSVC,True,Hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
30b0d43e6997009ee21bfb47d192ce13,train,deckard.base.experiment.Experiment,30b0d43e6997009ee21bfb47d192ce13,DDoS,cpu,30b0d43e6997009ee21bfb47d192ce13,30b0d43e6997009ee21bfb47d192ce13,k-SVC,30b0d43e6997009ee21bfb47d192ce13,30b0d43e6997009ee21bfb47d192ce13,0.54,15.888037041016462,cpu,1721572824.3811626,1721572809.4159093,17.10518222,0.1710518222,cpu,1721572809.4155426,1721572809.0791175,0.35519024,0.0035519024,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,30b0d43e6997009ee21bfb47d192ce13,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/3.npz,scale,rbf,0.5165352463693744,LZMA,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
